,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
10,0.4323549058902118,0.5298832960037723,0.5639121380014932,0.5331054265393532,0.5812802074737711,0.581751738771661,0.5801013792290464,0.586231286101615,0.5507878502102244,0.5654839089944595,0.5653267318951629,0.5653267318951629,0.5653267318951629,0.4323549058902118,0.4323549058902118,0.4323549058902118,0.4323549058902118,0.4323549058902118,0.5165232425635585,0.5179378364572281,0.5798656135801014,0.5823804471688475,0.5861526975519666,0.5898463593854375,0.589217650988251,0.4323549058902118,0.5653267318951629,0.6011631105347951,0.6035207670242446,0.6035207670242446,0.6035207670242446,0.5951903807615231,0.5940901410664466,0.49247514637117373,0.5262682227199497,0.49113914102715234,0.497269047899721,0.5004125898856536,0.5135368776769225,0.49498997995991983,0.4973476364493693,0.4888600730873512,0.5019057723289717,0.5008055326338953,0.4956972769067547,0.500255412786357,0.49978388148846714,0.49978388148846714,0.49302526621871196,0.508192856300837,0.5133011120279776,0.49884081889268733,0.5388045517323682,0.6035207670242446
11,0.44571495933042554,0.47180635781366653,0.5691775708279304,0.5787653738850249,0.5535384494479154,0.5746787693033125,0.5751503006012024,0.5795512593815081,0.5507878502102244,0.5814373845730677,0.5814373845730677,0.5814373845730677,0.5814373845730677,0.44571495933042554,0.44571495933042554,0.44571495933042554,0.44571495933042554,0.44571495933042554,0.5360132028763409,0.5798656135801014,0.5779794883885417,0.5326338952414633,0.5961334433573029,0.5738142952571811,0.5942473181657433,0.44571495933042554,0.5814373845730677,0.5814373845730677,0.5814373845730677,0.6024991158788164,0.5848166922079453,0.5848166922079453,0.5848166922079453,0.5496876105151479,0.5441864120397658,0.5091359188966168,0.5050493143149043,0.5000982356870604,0.4922393807222288,0.5056780227120908,0.5042634288184211,0.4938111517151951,0.49695469370112777,0.5003340013360054,0.49766199064796257,0.49750481354866594,0.5113363982867696,0.4952257456088648,0.4893316043852411,0.503241777672993,0.4956972769067547,0.4971118708004244,0.5425418738711992,0.6024991158788164
12,0.4503123894848521,0.5267004597430155,0.5757397147235648,0.5845416322841762,0.5857990490785493,0.5809265590003536,0.5612008330386262,0.565601791818932,0.5887854139651852,0.5898070651106134,0.5898070651106134,0.5898070651106134,0.5898070651106134,0.4503123894848521,0.4503123894848521,0.4503123894848521,0.4503123894848521,0.4503123894848521,0.5538920979213329,0.5541278635702778,0.5857204605289009,0.604110181146607,0.6067036032850014,0.602381233054344,0.6089826712248025,0.4503123894848521,0.5898070651106134,0.5898070651106134,0.5898070651106134,0.6144838697001846,0.609847145270934,0.609847145270934,0.609847145270934,0.5632441353294825,0.5492553734920822,0.49895870171715984,0.505717316986915,0.49518645133404066,0.5018664780541475,0.4936146803410743,0.5039097803450038,0.503988368894652,0.5068961452316397,0.5088608589728476,0.495265039883689,0.4964438681284137,0.4957365711815788,0.5041455459939487,0.5002161185115329,0.5013163582066092,0.5007662383590711,0.49589374828087546,0.5539386689137169,0.6144838697001846
13,0.4541632284176196,0.5595504734960116,0.5921647216000628,0.5738535895320052,0.5796691422059805,0.5667020315140084,0.5681166254076782,0.5689810994538096,0.5781759597626626,0.5810837360996502,0.5810837360996502,0.5810837360996502,0.5810837360996502,0.4541632284176196,0.4541632284176196,0.4541632284176196,0.4541632284176196,0.4541632284176196,0.5711029902943141,0.5938936696923258,0.5839915124366379,0.5856418719792527,0.6000235765648945,0.5539706864709811,0.5802978506031671,0.4541632284176196,0.5810837360996502,0.5810837360996502,0.5810837360996502,0.593186372745491,0.5845416322841762,0.5845416322841762,0.5845416322841762,0.5785689025109042,0.5113756925615938,0.49919446736610473,0.49636527957876536,0.5044599001925419,0.503988368894652,0.49377185744037094,0.5010805925576644,0.5008448269087195,0.495265039883689,0.4991158788164564,0.5043813116428937,0.496522456678062,0.4932217375928327,0.4876419505678023,0.5003732956108295,0.4984085818696216,0.5020236551534442,0.502730952100279,0.5487605566980002,0.593186372745491
14,0.42901489253015834,0.5659161460175253,0.5633227238791308,0.5738535895320052,0.5722032299893905,0.5706314589964242,0.5788046681598491,0.5791190223584424,0.5554638689142992,0.5667806200636567,0.5667020315140084,0.5667020315140084,0.5667020315140084,0.42901489253015834,0.42901489253015834,0.42901489253015834,0.42901489253015834,0.42901489253015834,0.5721246414397422,0.5735392353334119,0.5770757200675861,0.5993162796180597,0.5857204605289009,0.5960941490824787,0.5890997681637785,0.42901489253015834,0.5667020315140084,0.5858776376281976,0.600652284962081,0.600652284962081,0.600652284962081,0.5915360132028763,0.5872136429722189,0.5666234429643601,0.5189201933278321,0.5064246139337498,0.5046956658414868,0.5015521238555543,0.5066603795826948,0.49730834217454517,0.495029274234744,0.504224134543597,0.5040669574443004,0.5010805925576644,0.5019450666037958,0.5006876498094228,0.5002947070611812,0.49282879484459113,0.5052457856890251,0.5069747337812881,0.5122401666077252,0.5014735353059059,0.5414489108936829,0.600652284962081
15,0.4576604188769696,0.5679987425832056,0.5641479036504381,0.5632834296043067,0.5513379700577626,0.5660340288419977,0.5591968250225942,0.562104601359582,0.5702778105230067,0.5797084364808047,0.5797084364808047,0.5797084364808047,0.5797084364808047,0.4576604188769696,0.4576604188769696,0.4576604188769696,0.4576604188769696,0.4576604188769696,0.5745215922040159,0.5576250540296279,0.5533812723486188,0.5519666784549491,0.5812016189241228,0.5775865456403002,0.5675272112853157,0.4576604188769696,0.5797084364808047,0.5797084364808047,0.5797084364808047,0.5729498212110495,0.5885103540414162,0.5885103540414162,0.5885103540414162,0.5710636960194899,0.5145585288223505,0.49373256316554676,0.5010412982828402,0.4986836417933907,0.49899799599198397,0.49939093874022555,0.4999410585877638,0.49593304255569964,0.4997052929388188,0.4990765845416323,0.495775865456403,0.49695469370112777,0.4981335219458525,0.4832802860623207,0.5016700066800267,0.5028488349247514,0.503713308970883,0.4992337616409289,0.5456446662387956,0.5885103540414162
16,0.4576211246021455,0.5666234429643601,0.5847773979331211,0.5855632834296043,0.5531062124248497,0.5651302605210421,0.5626940154819443,0.5856418719792527,0.5555424574639475,0.5784117254116076,0.5784117254116076,0.5784117254116076,0.5784117254116076,0.4576211246021455,0.4576211246021455,0.4576211246021455,0.4576211246021455,0.4576211246021455,0.5597862391449566,0.57503241777673,0.582734095642265,0.5744037093795434,0.5662305002161185,0.5898070651106134,0.5584502338009352,0.4576211246021455,0.5784117254116076,0.5784117254116076,0.5784117254116076,0.5806122048017603,0.5865063460253841,0.5865063460253841,0.5865063460253841,0.5406106330307674,0.5239498605053243,0.491807143699163,0.5013163582066092,0.495265039883689,0.48166922079453023,0.5079963849267162,0.4918857322488113,0.49463633148650243,0.4944005658375575,0.4977798734724351,0.499508821564698,0.5040669574443004,0.4936146803410743,0.5024951864513341,0.4959723368305238,0.49903729026680815,0.5043813116428937,0.5113756925615938,0.5466066483002316,0.5865063460253841
17,0.44909426696530313,0.5575464654799795,0.5583323509764627,0.5833235097646273,0.5830877441156823,0.5765648944948721,0.5709851074698417,0.5699634563244136,0.5806514990765845,0.5801013792290464,0.5801013792290464,0.5801013792290464,0.5801013792290464,0.44909426696530313,0.44909426696530313,0.44909426696530313,0.44909426696530313,0.44909426696530313,0.5469370112774569,0.5674486227356674,0.583480686863924,0.5786867853353767,0.5804943219772879,0.5565248143345515,0.5726354670124563,0.44909426696530313,0.5801013792290464,0.5801013792290464,0.5801013792290464,0.5828519784667374,0.5833235097646273,0.5833235097646273,0.5833235097646273,0.5312193013477936,0.5393925105112185,0.4933396204173052,0.4981335219458525,0.5004125898856536,0.5008055326338953,0.500491178435302,0.5015128295807301,0.4991551730912806,0.5044206059177178,0.5132225234783292,0.4947542143109749,0.5008841211835435,0.5005697669849503,0.49066760972926243,0.49978388148846714,0.4933396204173052,0.4956972769067547,0.5059137883610358,0.5458949853228607,0.5833235097646273
18,0.431411843294432,0.5334197807379465,0.5692561593775787,0.5977052143502691,0.5935400212189084,0.5927541357224252,0.5857597548037251,0.5861526975519666,0.5597469448701324,0.5684702738810955,0.5677629769342607,0.5677629769342607,0.5677629769342607,0.431411843294432,0.431411843294432,0.431411843294432,0.431411843294432,0.431411843294432,0.5496876105151479,0.5562890486856065,0.5890604738889543,0.5881959998428229,0.6043066525207277,0.5905536563322724,0.5940115525167983,0.431411843294432,0.5677629769342607,0.5679987425832056,0.6109080906911863,0.6109080906911863,0.6109080906911863,0.5900821250343825,0.5937757868678534,0.5573106998310347,0.5555817517387717,0.49302526621871196,0.5063067311092774,0.49687610515147945,0.4997052929388188,0.49805493339620416,0.5011984753821368,0.49546151125780974,0.49161067232504224,0.4982121104955008,0.5000196471374121,0.4965617509528862,0.5011984753821368,0.5052850799638493,0.4943612715627333,0.5089001532476718,0.5123580494321978,0.49844787614444575,0.5460667158572774,0.6109080906911863
19,0.42610711619317065,0.5711815788439625,0.6042673582459036,0.5909858933553381,0.6019882903061023,0.5872922315218673,0.5894141223623718,0.589728476560965,0.5570356399072655,0.5620653070847578,0.5630083696805376,0.5630083696805376,0.5630083696805376,0.42610711619317065,0.42610711619317065,0.42610711619317065,0.42610711619317065,0.42610711619317065,0.5810837360996502,0.594443789539864,0.599159102518763,0.5993948681677079,0.5769971315179379,0.5799049078549255,0.5937364925930292,0.42610711619317065,0.5630083696805376,0.5887854139651852,0.6047388895437935,0.6047388895437935,0.6047388895437935,0.6018311132068058,0.5975087429761484,0.5832842154898031,0.5729105269362254,0.5013163582066092,0.5002161185115329,0.49589374828087546,0.5035954261464105,0.4970725765256002,0.5083893276749578,0.5046170772918386,0.5002947070611812,0.502966717749224,0.49722975362489685,0.5113756925615938,0.5048528429407835,0.5058744940862117,0.4959723368305238,0.4969153994263036,0.49895870171715984,0.5003732956108295,0.5489322872324168,0.6047388895437935
20,0.43070454634759714,0.5731069983103462,0.6059570120633424,0.6024991158788164,0.5957405006090613,0.587960234193878,0.5917324845769971,0.5876458799952847,0.5539313921961571,0.5622617784588786,0.561633070061692,0.561633070061692,0.561633070061692,0.43070454634759714,0.43070454634759714,0.43070454634759714,0.43070454634759714,0.43070454634759714,0.5690203937286338,0.6008487563362018,0.5976266258006209,0.5736571181578844,0.5994341624425321,0.5949546151125781,0.5929113128217218,0.43070454634759714,0.561633070061692,0.6088647884003301,0.5929899013713702,0.5929899013713702,0.5929899013713702,0.5943259067153915,0.5951903807615231,0.5543243349443986,0.5581751738771661,0.5072497937050572,0.5044991944673661,0.4956186883571064,0.4918464379739872,0.49844787614444575,0.4966403395025345,0.48830995323981297,0.5070926166057605,0.5045777830170144,0.5063067311092774,0.5030846005736964,0.49365397461589844,0.5046563715666628,0.4965617509528862,0.4991551730912806,0.49074619827891075,0.49459703721167825,0.5474609349417789,0.6088647884003301
21,0.45219851467641164,0.5025737750009823,0.5733820582341153,0.5387245078392078,0.5462690086054461,0.5556210460135959,0.5591575307477701,0.560886478840033,0.5870564658729223,0.588706825415537,0.588706825415537,0.588706825415537,0.588706825415537,0.45219851467641164,0.45219851467641164,0.45219851467641164,0.45219851467641164,0.45219851467641164,0.4988801131675115,0.5651302605210421,0.5468191284529844,0.5751895948760266,0.6004951078627844,0.5858776376281976,0.590200007858855,0.45219851467641164,0.588706825415537,0.588706825415537,0.588706825415537,0.6063106605367597,0.5898070651106134,0.5898070651106134,0.5898070651106134,0.5204919643207985,0.5464261857047428,0.5030453062988722,0.4956579826319305,0.49298597194388777,0.49856575896891825,0.49125702385162484,0.49479350858579907,0.5021808322527408,0.4910212582026799,0.4892923101104169,0.49471492003615075,0.49919446736610473,0.5005304727101262,0.498251404770325,0.49770128492278676,0.5059530826358599,0.4974655192738418,0.49966599866399464,0.5444614719635349,0.6063106605367597
22,0.43455538528036464,0.5484301937207748,0.5797870250304531,0.5764077173955755,0.5786867853353767,0.5849738693072419,0.5822232700695509,0.5853668120554835,0.5568391685331447,0.5664269715902392,0.5664269715902392,0.5664269715902392,0.5664269715902392,0.43455538528036464,0.43455538528036464,0.43455538528036464,0.43455538528036464,0.43455538528036464,0.535541671578451,0.5649337891469213,0.5898463593854375,0.5881174112931746,0.5788439624346733,0.5932256670203151,0.5872529372470431,0.43455538528036464,0.5664269715902392,0.6037565326731895,0.6032850013752996,0.6032850013752996,0.6032850013752996,0.5902393021336791,0.589453416637196,0.47133482651577663,0.5232032692836653,0.4894101929348894,0.49805493339620416,0.4991551730912806,0.4845377028566938,0.4973476364493693,0.4953043341585131,0.48956737003418604,0.5041062517191245,0.49467562576132657,0.5045777830170144,0.5006483555345986,0.4992337616409289,0.49546151125780974,0.49695469370112777,0.5031631891233447,0.48430193720774883,0.4953829227081614,0.5414823837944589,0.6037565326731895
23,0.43176549176784945,0.5379386223427247,0.5697669849502928,0.5783331368619592,0.5851703406813628,0.5854061063303077,0.5624582498329993,0.5756611261739165,0.5502770246375103,0.5654446147196354,0.5655232032692836,0.5655232032692836,0.5655232032692836,0.43176549176784945,0.43176549176784945,0.43176549176784945,0.43176549176784945,0.43176549176784945,0.5278792879877402,0.5845416322841762,0.5865063460253841,0.5883138826672953,0.5776258399151244,0.5898070651106134,0.5863491689260875,0.43176549176784945,0.5655232032692836,0.5973515658768518,0.5723604070886872,0.5723604070886872,0.5723604070886872,0.5911430704546348,0.5832842154898031,0.47970450705332235,0.5566426971590239,0.5098825101182758,0.5040669574443004,0.5055601398876184,0.5109041612637039,0.5026523635506307,0.49432197728790916,0.5044599001925419,0.5049314314904318,0.49298597194388777,0.507446265079178,0.49424338873826085,0.49895870171715984,0.49667963377735863,0.5019450666037958,0.5002947070611812,0.49251444064599786,0.4944791543872058,0.5366055276857272,0.5973515658768518
