,abilities
kmeans_n_clusters_1,0.5191816
kmeans_n_clusters_2,0.535868
kmeans_n_clusters_3,0.5335981
kmeans_n_clusters_4,0.5312158
kmeans_n_clusters_5,0.51404667
kmeans_n_clusters_6,0.5059924
kmeans_n_clusters_7,0.5044837
kmeans_n_clusters_8,0.5049291
dbscan_eps_0_1_min_samples_2,0.5191816
dbscan_eps_0_2_min_samples_2,0.5191816
dbscan_eps_0_3_min_samples_2,0.5191816
dbscan_eps_0_4_min_samples_2,0.5191816
dbscan_eps_0_5_min_samples_2,0.5191816
dbscan_eps_0_6_min_samples_2,0.5191816
dbscan_eps_0_7_min_samples_2,0.5191816
dbscan_eps_0_8_min_samples_2,0.5191816
dbscan_eps_0_9_min_samples_2,0.5191816
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5191816
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5098367
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49084306
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4963829
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4880136
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.48317984
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.48265135
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48605558
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5191816
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5365193
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53086865
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51520616
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50952935
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50286406
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4989839
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49385634
mean_shift_,0.52326626
optics_,0.51965404
random_model_n1,0.49672568
random_model_n2,0.49678227
random_model_n3,0.4975002
random_model_n4,0.49683478
random_model_n5,0.4969134
random_model_n6,0.49680963
random_model_n7,0.49694127
random_model_n8,0.49687397
random_model_n9,0.49692854
random_model_n10,0.4966368
random_model_n11,0.49690342
random_model_n12,0.4967105
random_model_n13,0.49656615
random_model_n14,0.4968072
random_model_n15,0.49682406
random_model_n16,0.496647
random_model_n17,0.49688762
random_model_n18,0.49687162
random_model_n19,0.49712038
random_model_n20,0.4966621
random_model_n21,0.4970128
random_model_n22,0.49698594
random_model_n23,0.496908
random_model_n24,0.4965916
random_model_n25,0.49738848
random_model_n26,0.4968528
random_model_n27,0.49683267
random_model_n28,0.49671146
random_model_n29,0.49692637
random_model_n30,0.49685007
random_model_n31,0.49676156
random_model_n32,0.49710393
random_model_n33,0.4967604
random_model_n34,0.49737504
random_model_n35,0.49696627
random_model_n36,0.49687716
random_model_n37,0.49725032
random_model_n38,0.49693686
random_model_n39,0.49670732
random_model_n40,0.49708903
random_model_n41,0.49720028
random_model_n42,0.49678135
random_model_n43,0.49682736
random_model_n44,0.49681577
random_model_n45,0.49685556
random_model_n46,0.49666828
random_model_n47,0.4968755
random_model_n48,0.49692878
random_model_n49,0.4967909
average_model,0.51221466
optimal_clustering,0.5380044
