,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.4149878704777977,0.5898112013500686,0.586752452272967,0.6309988397848328,0.6291530429279611,0.6148613015504694,0.6183946841050522,0.6111169707836726,0.5814260099145659,0.5998312414302289,0.6003058749077101,0.6003058749077101,0.6003058749077101,0.4149878704777977,0.4149878704777977,0.4149878704777977,0.4149878704777977,0.4149878704777977,0.589863938403122,0.5961923847695391,0.6311043138909398,0.6357451745596456,0.6342685370741483,0.6215061702352073,0.606950743592448,0.4149878704777977,0.6003058749077101,0.6451323700031643,0.635797911612699,0.6358506486657526,0.635797911612699,0.6063706360088599,0.6229828077207046,0.5649720493618816,0.6003058749077101,0.5060647611011496,0.4948317688007594,0.5122349963084063,0.4862356291530429,0.5915046467203412,0.6451323700031643
1,0.44225292690644447,0.5689800653939457,0.6062124248496994,0.6058960025313785,0.5535281088492775,0.5917097352599937,0.5848539183630419,0.5745174559645607,0.5532116865309566,0.6265161902752874,0.6265161902752874,0.6265161902752874,0.6265161902752874,0.44225292690644447,0.44225292690644447,0.44225292690644447,0.44225292690644447,0.44225292690644447,0.5698765952958549,0.615705094399325,0.6088492775023732,0.5961923847695391,0.6313679991562071,0.5923425798966354,0.6237211264634532,0.44225292690644447,0.6265161902752874,0.6265161902752874,0.6265161902752874,0.64355025841156,0.6174454171500896,0.607056217698555,0.607056217698555,0.5823225398164751,0.6265161902752874,0.4783778082480751,0.48402067292479695,0.4942516612171712,0.5089652990190908,0.5839710610304429,0.64355025841156
2,0.44546988714270647,0.6001476637485498,0.6258833456386457,0.614492142179095,0.6020989347115283,0.5884927750237317,0.5802130576943361,0.5903913089336568,0.5917624723130471,0.6217171184474212,0.6217171184474212,0.6217171184474212,0.6217171184474212,0.44546988714270647,0.44546988714270647,0.44546988714270647,0.44546988714270647,0.44546988714270647,0.600622297226031,0.631578947368421,0.623141018879865,0.6176563653623035,0.6380656048939986,0.5925007910557958,0.61881658052948,0.44546988714270647,0.6217171184474212,0.6217171184474212,0.6217171184474212,0.6345322223394156,0.5890201455542664,0.5982491298386247,0.5982491298386247,0.6074781141229828,0.6217171184474212,0.4744225292690644,0.5111802552473368,0.5081215061702352,0.4911929121400696,0.5913581549063038,0.6380656048939986
3,0.4426220862778188,0.5878071933340365,0.6139120345955068,0.6129627676405442,0.5900748866153359,0.5866997152199135,0.584642970150828,0.6058960025313785,0.5638118341947052,0.6261470309039131,0.6261470309039131,0.6261470309039131,0.6261470309039131,0.4426220862778188,0.4426220862778188,0.4426220862778188,0.4426220862778188,0.4426220862778188,0.5879654044931969,0.6065815842210738,0.592078894631368,0.5639173083008121,0.604841261470309,0.624248496993988,0.5907604683050312,0.4426220862778188,0.6261470309039131,0.6261470309039131,0.6261470309039131,0.6034173610378653,0.6090602257145871,0.6096403332981754,0.6096403332981754,0.5719333403649404,0.6261470309039131,0.509650880708786,0.5049572829870267,0.4877650036915937,0.5106001476637485,0.5834202518096623,0.6261470309039131
4,0.44441514608163696,0.5842210737264002,0.615599620293218,0.6159160426115389,0.585644974158844,0.5811095875962451,0.5796856871638013,0.6085328551840523,0.5312203354076575,0.6193966881130683,0.6193966881130683,0.6193966881130683,0.6193966881130683,0.44441514608163696,0.44441514608163696,0.44441514608163696,0.44441514608163696,0.44441514608163696,0.5840628625672397,0.6072144288577155,0.5998839784832823,0.5781563126252505,0.6043138909397743,0.622033540765742,0.5905495200928172,0.44441514608163696,0.6193966881130683,0.6193966881130683,0.6193966881130683,0.6054213690538973,0.6116970783672608,0.6118552895264212,0.6118552895264212,0.5652884716802025,0.6193966881130683,0.4890834300179306,0.4937770277396899,0.4902963822381605,0.5128151038919945,0.5816701629379617,0.622033540765742
5,0.4183103048201666,0.5690855395000527,0.617709102415357,0.6253032380550575,0.5670287944309672,0.6141757198607741,0.6059487395844321,0.6076363252821433,0.5527897901065288,0.5957704883451113,0.5961396477164856,0.5961396477164856,0.5961396477164856,0.4183103048201666,0.4183103048201666,0.4183103048201666,0.4183103048201666,0.4183103048201666,0.5682944837042506,0.6125408712161164,0.6202404809619239,0.6082164328657315,0.6267271384875013,0.6191330028478008,0.6020989347115283,0.4183103048201666,0.5961396477164856,0.5989874485813733,0.6103259149878705,0.612382660056956,0.6103259149878705,0.6138065604893999,0.6124353971100095,0.5851703406813628,0.5961396477164856,0.49599198396793587,0.48317688007594134,0.4937242906866364,0.4976795696656471,0.5817619644747585,0.6267271384875013
6,0.44056534120873325,0.6033646239848117,0.5743592448054002,0.5917097352599937,0.5779453644130366,0.5848539183630419,0.579105579580213,0.5853812888935767,0.5959286995042717,0.6219808037126885,0.6219808037126885,0.6219808037126885,0.6219808037126885,0.44056534120873325,0.44056534120873325,0.44056534120873325,0.44056534120873325,0.44056534120873325,0.6028899905073305,0.5738318742748655,0.5779981014660901,0.5765214639805928,0.612382660056956,0.6036283092500792,0.5966142811939669,0.44056534120873325,0.6219808037126885,0.6219808037126885,0.6219808037126885,0.6013606159687797,0.6226663854023837,0.6250922898428436,0.6250922898428436,0.5968779664592343,0.6219808037126885,0.5151882712794009,0.488239637169075,0.5104946735576416,0.4966248286045776,0.5821194045010097,0.6250922898428436
7,0.4439405126041557,0.5318531800442992,0.5667123721126464,0.5771543086172345,0.5750448264950955,0.576099567556165,0.5741482965931863,0.6101677038287101,0.5740428224870794,0.629469465246282,0.629469465246282,0.629469465246282,0.629469465246282,0.4439405126041557,0.4439405126041557,0.4439405126041557,0.4439405126041557,0.4439405126041557,0.5297964349752136,0.515082797173294,0.5789473684210527,0.5850648665752558,0.5884400379706782,0.6075308511760363,0.5918679464191541,0.4439405126041557,0.629469465246282,0.629469465246282,0.629469465246282,0.6330028478008649,0.625250501002004,0.622139014871849,0.622139014871849,0.47284041767746016,0.629469465246282,0.4840734099778504,0.4961501951270963,0.5021622191751924,0.4860774179938825,0.5706305398321009,0.6330028478008649
8,0.41577892627359986,0.5677143761206623,0.5831135956122772,0.6249868157367366,0.6192912140069613,0.61881658052948,0.6012024048096193,0.6116970783672608,0.5719333403649404,0.6046303132580951,0.6041556797806139,0.6041556797806139,0.6041556797806139,0.41577892627359986,0.41577892627359986,0.41577892627359986,0.41577892627359986,0.41577892627359986,0.5665014239004325,0.5775762050416623,0.6146503533382555,0.6131737158527581,0.635903385718806,0.6143339310199346,0.6191330028478008,0.41577892627359986,0.6041556797806139,0.597616285201983,0.6458179516928594,0.6462398481172872,0.6458179516928594,0.61881658052948,0.6226136483493302,0.5771543086172345,0.6041556797806139,0.5069612910030588,0.5154519565446682,0.49277502373167387,0.48892521885877016,0.5870278568833573,0.6462398481172872
9,0.41662271912245546,0.5654994198924164,0.5815314840206729,0.6227718595084907,0.6170762577787153,0.616707098407341,0.5990929226874803,0.6099040185634427,0.5709840734099778,0.6045248391519882,0.6041556797806139,0.6041556797806139,0.6041556797806139,0.41662271912245546,0.41662271912245546,0.41662271912245546,0.41662271912245546,0.41662271912245546,0.5643919417782934,0.5765214639805928,0.61138065604894,0.6111697078367261,0.6344267482333087,0.6125408712161164,0.6180782617867313,0.41662271912245546,0.6041556797806139,0.597405336989769,0.6439194177829343,0.6441303659951482,0.6439194177829343,0.6173399430439827,0.6211370108638329,0.5742010336462399,0.6041556797806139,0.5062229722603101,0.48254403543929963,0.49298597194388777,0.4907182786625883,0.5856410677104698,0.6441303659951482
10,0.41256196603733786,0.5034279084484758,0.5401328973736947,0.558801814154625,0.6002004008016032,0.5956650142390043,0.5950849066554161,0.6129627676405442,0.5651302605210421,0.6004640860668706,0.6004113490138171,0.6004113490138171,0.6004113490138171,0.41256196603733786,0.41256196603733786,0.41256196603733786,0.41256196603733786,0.41256196603733786,0.504218964244278,0.5400274232675878,0.5884927750237317,0.5971416517245016,0.6209787997046725,0.613384664064972,0.6166543613542875,0.41256196603733786,0.6004113490138171,0.6332137960130788,0.6385402383714798,0.6379601307878916,0.6385402383714798,0.6284147241852125,0.6269380866997152,0.5058010758358823,0.6004113490138171,0.48676299968357767,0.5082269802763422,0.5009492669549626,0.4999472629469465,0.5703785739119565,0.6385402383714798
11,0.44125092289842843,0.565235734627149,0.6013078789157262,0.6021516717645818,0.5610695074359244,0.5895475160848012,0.583535492036705,0.5801603206412825,0.5546355869634005,0.6268853496466618,0.6268853496466618,0.6268853496466618,0.6268853496466618,0.44125092289842843,0.44125092289842843,0.44125092289842843,0.44125092289842843,0.44125092289842843,0.5664486868473789,0.610484126147031,0.6021516717645818,0.5334352916359034,0.632791899588651,0.5901803607214429,0.6248286045775762,0.44125092289842843,0.6268853496466618,0.6268853496466618,0.6268853496466618,0.6468726927539289,0.6218225925535281,0.6113279189958865,0.6113279189958865,0.5800548465351756,0.6268853496466618,0.5178778609851281,0.512973315051155,0.5033751713954224,0.4897162746545723,0.5815060921062397,0.6468726927539289
12,0.4462609429385086,0.5714059698344056,0.5790001054741061,0.6126463453222234,0.6111697078367261,0.6027845164012235,0.569665647083641,0.5754139858664697,0.6104313890939774,0.6307351545195654,0.6307351545195654,0.6307351545195654,0.6307351545195654,0.4462609429385086,0.4462609429385086,0.4462609429385086,0.4462609429385086,0.4462609429385086,0.5740955595401329,0.5700875435080688,0.613384664064972,0.6398059276447632,0.6385402383714798,0.6321590549520093,0.6412825651302605,0.4462609429385086,0.6307351545195654,0.6307351545195654,0.6307351545195654,0.6505115494146188,0.6346904334985761,0.6426537285096509,0.6426537285096509,0.5852758147874697,0.6307351545195654,0.49019090813205357,0.5162957493935239,0.5062757093133635,0.512973315051155,0.5947919230273412,0.6505115494146188
