,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
0,0.44639278557114226,0.6081806470083023,0.6711995419410249,0.6741697681076438,0.6741697681076438,0.6741339822502147,0.6725951903807615,0.6726667620956198,0.6659390208989407,0.6698038935012883,0.45619811050672776,0.4507228743200687,0.44789579158316634,0.44789579158316634,0.44639278557114226,0.44639278557114226,0.44639278557114226,0.44639278557114226,0.6047094188376754,0.6698396793587175,0.6735256226739192,0.6732393358144861,0.6734182651016318,0.6725594045233324,0.6687661036358431,0.44639278557114226,0.6220297738333811,0.6724878328084741,0.6724878328084741,0.57107071285428,0.6019896936730604,0.5657744059547667,0.5657744059547667,0.6712711136558832,0.6404594904093902,0.5135986258230747,0.5270541082164328,0.528342399083882,0.5254437446321214,0.5157099914113942,0.5250501002004008,0.5162825651302605,0.5100916117950186,0.5371457200114514,0.5128471228170627,0.5077297452046952,0.5195748640137418,0.5185370741482966,0.5259089607787003,0.5180718580017177,0.5144574864013742,0.49835385055825937,0.5169624964214142,0.5142427712567993,0.5254079587746923,0.5092685370741483,0.5135986258230747,0.590952312788843,0.6741697681076438
1,0.4469653592900086,0.6048167764099628,0.6699112510735757,0.6718794732321787,0.6718794732321787,0.6717721156598913,0.6711637560835958,0.6712353277984541,0.664006584597767,0.6688734612081305,0.4553392499284283,0.45057973089035214,0.44832522187231605,0.44832522187231605,0.4469653592900086,0.4469653592900086,0.4469653592900086,0.4469653592900086,0.6019896936730604,0.6692671056398511,0.6713068995133123,0.6713068995133123,0.6721299742341826,0.671485828800458,0.6665473804752362,0.4469653592900086,0.6197394789579158,0.6709132550815917,0.6709132550815917,0.5731462925851704,0.6034211279702262,0.6030990552533638,0.6030990552533638,0.6695533924992843,0.6379544803893501,0.5075150300601202,0.516890924706556,0.5079086744918409,0.5264457486401374,0.5061551674778128,0.49531205267678213,0.5207557973089035,0.49985685657028345,0.5113799026624678,0.5106999713713141,0.5154594904093902,0.5051173776123676,0.5065845977669625,0.5285571142284569,0.5152447752648154,0.5197895791583166,0.5135628399656456,0.5123461208130546,0.5132049813913542,0.5116304036644718,0.5102347552247352,0.5128471228170627,0.5921649421291563,0.6721299742341826
2,0.38269395934726597,0.535034354423132,0.6382765531062125,0.6280417978814773,0.6280417978814773,0.6265387918694532,0.6171271113655883,0.6180933295161752,0.6040294875465216,0.630475236186659,0.38813340967649584,0.38559261379902665,0.3828371027769825,0.3828371027769825,0.38269395934726597,0.38269395934726597,0.38269395934726597,0.38269395934726597,0.536286859433152,0.6315130260521042,0.6004509018036072,0.6158746063555682,0.6223160606928142,0.6168766103635843,0.6300815917549385,0.38269395934726597,0.5344259948468365,0.6374534783853422,0.6368451188090467,0.6353421127970226,0.6333738906384196,0.6333738906384196,0.6333738906384196,0.6335528199255654,0.6298668766103636,0.5305611222444889,0.5299169768107644,0.5369667907243058,0.5293444030918981,0.5338892069853993,0.5450543945032923,0.5366805038648726,0.5368594331520183,0.5364300028628686,0.5352132837102777,0.5419410249069567,0.5313841969653593,0.5352132837102777,0.5330303464070999,0.5398296593186372,0.5260521042084169,0.5372530775837389,0.5327440595476668,0.5200400801603207,0.5240480961923848,0.5392212997423418,0.5390423704551961,0.5492065764181425,0.6382765531062125
3,0.44660750071571714,0.6004509018036072,0.6569567706842256,0.6600701402805611,0.6600701402805611,0.6601774978528485,0.6584955625536788,0.6589249928428285,0.6517678213569997,0.6563484111079302,0.4554823933581449,0.45057973089035214,0.4481820784425995,0.4481820784425995,0.44660750071571714,0.44660750071571714,0.44660750071571714,0.44660750071571714,0.5972659604924134,0.6566704838247924,0.6595691382765531,0.6594259948468365,0.6598196392785571,0.6586029201259662,0.6548811909533352,0.44660750071571714,0.6140853134841111,0.6586029201259662,0.6586029201259662,0.5687804179788147,0.5977669624964214,0.5624821070712854,0.5624821070712854,0.6572430575436587,0.5087317492127111,0.5153163469796737,0.49906956770684224,0.5086243916404237,0.5080160320641283,0.5122029773833381,0.5243343830518179,0.5144932722588034,0.5029344403091898,0.4911966790724306,0.5198969367306041,0.5074434583452619,0.5177139994274262,0.505224735184655,0.5162825651302605,0.5169624964214142,0.5165330661322646,0.4972087031205268,0.5152447752648154,0.5110578299456054,0.5047595190380761,0.5116661895219009,0.5146364156885199,0.5794384687742832,0.6601774978528485
4,0.41228886344116805,0.6498711709132551,0.6543444030918981,0.6611437160034355,0.6444675064414543,0.6462567993129116,0.6452547953048955,0.6462567993129116,0.6540223303750358,0.6598554251359863,0.4186587460635557,0.4133982250214715,0.4137918694531921,0.4137918694531921,0.41228886344116805,0.41228886344116805,0.41228886344116805,0.41228886344116805,0.6534139707987403,0.6586744918408245,0.6601774978528485,0.6571356999713713,0.6614657887202977,0.6495490981963928,0.6599269968508445,0.41228886344116805,0.6298668766103636,0.6537360435156027,0.643143429716576,0.6432507872888634,0.643143429716576,0.643143429716576,0.6281849413111938,0.6584239908388205,0.6383839106784999,0.5260163183509877,0.512918694531921,0.5093043229315775,0.522616661895219,0.5258373890638419,0.5361437160034355,0.5345333524191239,0.5126324076724879,0.5127755511022044,0.5277698253650157,0.5207915831663327,0.5233681649012311,0.5133481248210707,0.5319925565416548,0.5176066418551388,0.5300243343830519,0.5228313770397939,0.5275551102204409,0.5213283710277699,0.535785857429144,0.5308831949613513,0.5255511022044088,0.5821847777187026,0.6614657887202977
5,0.3837675350701403,0.5128471228170627,0.6233180647008302,0.6265745777268823,0.6297953048955053,0.6263956484397366,0.6124749498997996,0.6240695677068423,0.6005224735184655,0.6309762381906671,0.393143429716576,0.38738190667048383,0.38505582593758947,0.38505582593758947,0.3837675350701403,0.3837675350701403,0.3837675350701403,0.3837675350701403,0.5143859146865158,0.623997995991984,0.6290795877469224,0.6352705410821643,0.6325508159175494,0.6118665903235041,0.6181649012310335,0.3837675350701403,0.48704551961064985,0.623282278843401,0.5997709705124534,0.5791583166332666,0.6246063555682794,0.6246063555682794,0.626503006012024,0.6270397938734612,0.6307973089035214,0.5377182937303178,0.538004580589751,0.5301674778127684,0.5366805038648726,0.5230460921843687,0.5316346979673633,0.5358216432865731,0.5359290008588605,0.5357142857142857,0.5387918694531921,0.5382192957343258,0.5307042656742056,0.5288434010878901,0.5351059261379902,0.5369667907243058,0.5333166332665331,0.5417263097623819,0.540509590609791,0.5401159461780705,0.5242628113369596,0.542513598625823,0.5381835098768967,0.5436669256881109,0.6352705410821643
6,0.44342255940452335,0.6064271399942742,0.6688734612081305,0.671485828800458,0.671485828800458,0.6712353277984541,0.67098482679645,0.6710563985113084,0.6646865158889207,0.6686229602061265,0.45272688233610076,0.4475379330088749,0.4448539937016891,0.4448539937016891,0.44342255940452335,0.44342255940452335,0.44342255940452335,0.44342255940452335,0.6029559118236473,0.6680146006298311,0.6708416833667334,0.6707701116518752,0.6714500429430289,0.6709490409390209,0.6676567420555396,0.44342255940452335,0.621278270827369,0.6708058975093043,0.6708058975093043,0.5746850844546235,0.6058187804179788,0.5679573432579444,0.5679573432579444,0.66973232178643,0.6413541368451188,0.5094116805038649,0.502469224162611,0.5058688806183796,0.5287718293730318,0.5227598053249356,0.5213999427426281,0.5137417692527912,0.5098411107930146,0.5381835098768967,0.5118809046664758,0.5185012882908675,0.5237618093329516,0.5026839393071858,0.5280918980818781,0.5205768680217578,0.5162825651302605,0.5132407672487833,0.5154237045519611,0.5138849126825079,0.5216504437446321,0.5122745490981964,0.5105926137990267,0.5893828473273077,0.671485828800458
7,0.3549957056971085,0.6199899799599199,0.6239622101345548,0.6234612081305468,0.6299026624677927,0.6210993415402233,0.6292943028914972,0.6287933008874893,0.5947967363298025,0.6188806183796164,0.6281133695963356,0.6285070140280561,0.35692814199828227,0.35692814199828227,0.3549957056971085,0.3549957056971085,0.3549957056971085,0.3549957056971085,0.6232464929859719,0.6234254222731177,0.6225665616948182,0.6268966504437447,0.6268250787288864,0.6283280847409104,0.6266103635843114,0.3549957056971085,0.6054967077011165,0.6237117091325508,0.5942957343257944,0.6291869453192098,0.5933295161752076,0.5933295161752076,0.6296521614657887,0.6235327798454051,0.5654165473804752,0.5508159175493845,0.5534640709991412,0.5582951617520756,0.5410821643286573,0.5475594045233324,0.5349985685657028,0.548955052963069,0.5552533638705983,0.5525336387059834,0.5449112510735757,0.5476667620956198,0.5546450042943029,0.5501002004008017,0.5458416833667334,0.5599413111938162,0.5403306613226453,0.5469868308044661,0.5333524191239623,0.5540008588605783,0.5531419982822788,0.5361079301460063,0.5537145720011452,0.5578994724142162,0.6299026624677927
8,0.41658316633266534,0.651588892069854,0.6562052676782135,0.6593544231319782,0.6126180933295162,0.6146936730604066,0.6136916690523905,0.6146936730604066,0.6503006012024048,0.6572072716862296,0.4226667620956198,0.41862296020612655,0.41873031777841396,0.41873031777841396,0.41658316633266534,0.41658316633266534,0.41658316633266534,0.41658316633266534,0.6552748353850558,0.6589607787002577,0.6596049241339822,0.6375250501002004,0.659032350415116,0.6029916976810764,0.6482608073289436,0.41658316633266534,0.6358789006584598,0.655811623246493,0.5818064700830232,0.6136200973375322,0.6147294589178357,0.6147294589178357,0.5950472373318064,0.6590681362725451,0.6351631835098769,0.514922702547953,0.5281634697967363,0.5199327225880332,0.5235470941883767,0.5130260521042084,0.535785857429144,0.5289149728027484,0.5241554537646722,0.5413326653306614,0.5173561408531349,0.5275193243630117,0.5187160034354423,0.5288791869453192,0.5160678499856857,0.5147795591182365,0.5279487546521615,0.5227598053249356,0.5308474091039221,0.5229745204695104,0.5099126825078729,0.5231892356140854,0.5238333810478099,0.5724602265756001,0.6596049241339822
9,0.4099627827082737,0.6436086458631549,0.6476524477526482,0.6460778700257658,0.6440022902948754,0.6423203549957057,0.6415330661322646,0.6415330661322646,0.6305825937589464,0.6415688519896937,0.41375608359576294,0.4115015745777269,0.41175207557973087,0.41175207557973087,0.4099627827082737,0.4099627827082737,0.4099627827082737,0.4099627827082737,0.6470083023189236,0.6493343830518179,0.6477598053249356,0.6127254509018036,0.6435370741482966,0.630224735184655,0.600629831090753,0.4099627827082737,0.6243916404237045,0.6475450901803608,0.6129043801889493,0.6454337245920412,0.6443959347265961,0.6443959347265961,0.6239264242771256,0.6492270254795305,0.5506012024048096,0.531062124248497,0.5183223590037217,0.5440523904952763,0.517642427712568,0.5290223303750358,0.5377540795877469,0.5275193243630117,0.525336387059834,0.5163183509876896,0.5280203263670198,0.5226882336100773,0.5322430575436587,0.5191812195820212,0.5306684798167765,0.5181076438591469,0.5250858860578299,0.5300959060979101,0.5381835098768967,0.5278056112224448,0.5307400515316347,0.5222230174634984,0.5285929000858861,0.5703273894728232,0.6493343830518179
