,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
0,0.4498408581869622,0.62823686588864,0.6538567330739912,0.6514204880348933,0.6424613933749853,0.6259577979488389,0.6259577979488389,0.6034814727494204,0.5917717788518213,0.6479625918503674,0.6479625918503674,0.6479625918503674,0.6479625918503674,0.4498408581869622,0.4498408581869622,0.4498408581869622,0.4498408581869622,0.4498408581869622,0.6331093559668356,0.6549569727690675,0.5890997681637785,0.6465479979566977,0.6209281307713466,0.5905929506070966,0.6208495422216983,0.4498408581869622,0.6479625918503674,0.6479625918503674,0.6215568391685331,0.6215568391685331,0.6386891429918661,0.6386891429918661,0.6180989429840072,0.6323234704703524,0.5362096742504617,0.48905654446147195,0.5011591811073126,0.49895870171715984,0.5024165979016857,0.498251404770325,0.49966599866399464,0.5028095406499273,0.5147550001964714,0.491807143699163,0.5013949467562576,0.502730952100279,0.5021022437030924,0.4977798734724351,0.5065817910330465,0.5085465047742543,0.4964438681284137,0.49927305591575305,0.5895218177822602,0.6538567330739912
1,0.44669731620102954,0.6403395025344807,0.6378246689457346,0.6355456010059334,0.6328735903178907,0.6338952414633188,0.6338952414633188,0.6095327910723407,0.5808479704507054,0.6492200086447405,0.6492200086447405,0.6492200086447405,0.6492200086447405,0.44669731620102954,0.44669731620102954,0.44669731620102954,0.44669731620102954,0.44669731620102954,0.643404455970765,0.6474910605524775,0.6258006208495422,0.6263507406970804,0.6310660536759795,0.6156626979449095,0.6311446422256277,0.44669731620102954,0.6492200086447405,0.6492200086447405,0.6036386498487171,0.6036386498487171,0.6381390231443279,0.6381390231443279,0.5966442689300169,0.6434830445204134,0.55169161853118,0.5161695940901411,0.49903729026680815,0.4973869307241935,0.49463633148650243,0.49974458721364295,0.505717316986915,0.5043813116428937,0.5138905261503399,0.5114542811112421,0.5005304727101262,0.49770128492278676,0.5032810719478172,0.49510786278439234,0.48748477346850566,0.499508821564698,0.49550080553263387,0.5053243742386734,0.5872456605294831,0.6492200086447405
2,0.42995795512593815,0.44449683681087665,0.5644229635742073,0.5504342017368069,0.5721246414397422,0.616055640693151,0.6089040826751543,0.6126763330582734,0.6024598216039923,0.5950724979370505,0.5955440292349404,0.5955440292349404,0.5955440292349404,0.42995795512593815,0.42995795512593815,0.42995795512593815,0.42995795512593815,0.42995795512593815,0.549962670438917,0.5889425910644819,0.6005736964124327,0.6209281307713466,0.619513536877677,0.6171558803882274,0.596172737632127,0.42995795512593815,0.5955440292349404,0.6199850681755669,0.6199850681755669,0.6154269322959645,0.6154269322959645,0.6073323116821879,0.6073323116821879,0.5434398208181068,0.5559354002121891,0.4944005658375575,0.5052457856890251,0.4960509253801721,0.5064246139337498,0.49542221698298555,0.505717316986915,0.48850642461393373,0.5025737750009823,0.5075248536288263,0.4866988879720225,0.5015521238555543,0.4896852528586585,0.49801563912138,0.5100396872175724,0.4852842940783528,0.49762269637313844,0.49801563912138,0.5523494337986066,0.6199850681755669
3,0.45687453338048645,0.6281975716138158,0.6273330975676844,0.6382569059688004,0.6328342960430665,0.6221462532908956,0.5994341624425321,0.6043852410703761,0.5229675036347204,0.6399858540610633,0.6398286769617667,0.6398286769617667,0.6398286769617667,0.45687453338048645,0.45687453338048645,0.45687453338048645,0.45687453338048645,0.45687453338048645,0.636685134975834,0.6146017525246572,0.6198671853510943,0.5521238555542457,0.615073283822547,0.619552831152501,0.564855200597273,0.45687453338048645,0.6398286769617667,0.6164092891665685,0.6164092891665685,0.6300051082557271,0.6300051082557271,0.6169594090141066,0.6169594090141066,0.6321269990962317,0.5249322173759283,0.5060709654603325,0.5063067311092774,0.5044206059177178,0.4909819639278557,0.5066996738575189,0.4956972769067547,0.503241777672993,0.5092930959959134,0.4956186883571064,0.5036347204212346,0.49420409446343666,0.5100789814923966,0.49946952728987387,0.49412550591378834,0.4948328028606232,0.4952257456088648,0.503006012024048,0.5814781341914039,0.6399858540610633
4,0.43380879405870565,0.6187276513811938,0.6082753742779677,0.6169201147392824,0.634209595661912,0.6294156941333647,0.6294156941333647,0.6170772918385791,0.6103972651184723,0.6193563597783803,0.6193563597783803,0.6193563597783803,0.6193563597783803,0.43380879405870565,0.43380879405870565,0.43380879405870565,0.43380879405870565,0.43380879405870565,0.6180989429840072,0.5703171047978309,0.6414397422295571,0.6365672521513616,0.6303587567291445,0.626507917796377,0.6303587567291445,0.43380879405870565,0.6193563597783803,0.6193563597783803,0.6411253880309639,0.6411253880309639,0.6303587567291445,0.6303587567291445,0.6034814727494204,0.6195921254273252,0.5647373177728005,0.4910212582026799,0.5098039215686274,0.4910998467523282,0.4957365711815788,0.5033596604974655,0.50548155133797,0.5105898070651106,0.5128688750049117,0.5018664780541475,0.5123187551573736,0.4907069040040866,0.5043027230932453,0.49903729026680815,0.5079963849267162,0.4949506856850957,0.4975441078234901,0.49251444064599786,0.578304029991719,0.6411253880309639
5,0.44795473299540256,0.6356241895555818,0.6416755078785021,0.6155841093952611,0.6173916460371723,0.6194349483280286,0.6030099414515305,0.5978230971747417,0.6062320719871115,0.6393964399387009,0.6387677315415144,0.6387677315415144,0.6387677315415144,0.44795473299540256,0.44795473299540256,0.44795473299540256,0.44795473299540256,0.44795473299540256,0.6430901017721717,0.6479625918503674,0.6091398483240992,0.6318519391724625,0.6173130574875241,0.6169201147392824,0.5841486895359346,0.44795473299540256,0.6387677315415144,0.6101614994695272,0.6101614994695272,0.6469409407049392,0.6469409407049392,0.5993162796180597,0.5993162796180597,0.6385319658925694,0.5378600337930763,0.5123973437070218,0.4936146803410743,0.5006090612597744,0.49589374828087546,0.5130260521042084,0.5067389681323431,0.5108255727140556,0.5013163582066092,0.5049314314904318,0.5062674368344532,0.49542221698298555,0.5013949467562576,0.4931431490431844,0.5041455459939487,0.5026523635506307,0.5156980627922512,0.5078392078274195,0.5817852116724372,0.6469409407049392
6,0.4301544265000589,0.5657982631930528,0.5474871311249951,0.5933828441196117,0.568077331132854,0.6131871586309875,0.6028134700774097,0.6083146685527918,0.6083146685527918,0.613580101379229,0.613580101379229,0.613580101379229,0.613580101379229,0.4301544265000589,0.4301544265000589,0.4301544265000589,0.4301544265000589,0.4301544265000589,0.5787653738850249,0.5819089158709576,0.6160163464183268,0.6212031906951158,0.6177452945105898,0.6145231639750088,0.5845809265590004,0.4301544265000589,0.613580101379229,0.6302408739046721,0.6302408739046721,0.6115367990883728,0.6115367990883728,0.6002986364886636,0.6002986364886636,0.5734999410585878,0.5611615387638021,0.4982121104955008,0.5027702463751031,0.5030846005736964,0.5083500334001336,0.4991551730912806,0.503241777672993,0.5048135486659594,0.5044206059177178,0.4897245471334826,0.49467562576132657,0.49554009980745806,0.509686038744155,0.4990765845416323,0.48689535934614325,0.4889386616369995,0.49844787614444575,0.5009627097331919,0.5620376555580296,0.6302408739046721
7,0.44308224291720694,0.49809422767102834,0.5034382490471139,0.5592361192974183,0.557664348304452,0.5942866124405675,0.5942866124405675,0.5904357735078,0.5651302605210421,0.5510629101339934,0.5510629101339934,0.5510629101339934,0.5510629101339934,0.44308224291720694,0.44308224291720694,0.44308224291720694,0.44308224291720694,0.44308224291720694,0.4819049864434752,0.4991158788164564,0.5786474910605525,0.5720460528900939,0.5978230971747417,0.5900428307595583,0.5968800345789619,0.44308224291720694,0.5510629101339934,0.5510629101339934,0.5898856536602617,0.5898856536602617,0.5957797948838854,0.5957797948838854,0.5904357735078,0.4910212582026799,0.5440685292152934,0.49432197728790916,0.49809422767102834,0.5067389681323431,0.4960509253801721,0.5065032024833982,0.49675822232700695,0.49298597194388777,0.49636527957876536,0.5124759322566702,0.5076820307281229,0.49801563912138,0.491807143699163,0.5013163582066092,0.5006090612597744,0.49628669102911704,0.49534362843333724,0.5128688750049117,0.5342333177611578,0.5957797948838854
8,0.45180557192817006,0.635938543754175,0.6415969193288538,0.6166057605406893,0.6184132971826005,0.6204565994734568,0.5990805139691147,0.5928720185468977,0.6049746551927384,0.6401037368855358,0.6397893826869425,0.6397893826869425,0.6397893826869425,0.45180557192817006,0.45180557192817006,0.45180557192817006,0.45180557192817006,0.45180557192817006,0.6432472788714684,0.6456835239105663,0.6010452277103226,0.6311446422256277,0.6173130574875241,0.6173130574875241,0.5844630437345278,0.45180557192817006,0.6397893826869425,0.6022240559550474,0.6022240559550474,0.6464694094070494,0.6464694094070494,0.5924790757986561,0.5924790757986561,0.6388463200911627,0.5218279696648198,0.5068961452316397,0.5035954261464105,0.5001375299618845,0.49801563912138,0.508939447522496,0.5058744940862117,0.4877205391174506,0.5028881291995756,0.5007662383590711,0.5053243742386734,0.5024165979016857,0.49518645133404066,0.4940076230893159,0.4944005658375575,0.5002947070611812,0.5127116979056151,0.5056387284372666,0.5808537918247533,0.6464694094070494
9,0.4485834413925891,0.6364886636017132,0.6305945223780896,0.6281582773389917,0.6272938032928602,0.6307516994773862,0.6307516994773862,0.6091398483240992,0.5853275177806594,0.6488270658964989,0.6488270658964989,0.6488270658964989,0.6488270658964989,0.4485834413925891,0.4485834413925891,0.4485834413925891,0.4485834413925891,0.4485834413925891,0.6380604345946795,0.6419898620770954,0.629965813980903,0.571810287241149,0.6276081574914535,0.6138551613029981,0.6276867460411019,0.4485834413925891,0.6488270658964989,0.6488270658964989,0.6090612597744509,0.6090612597744509,0.6346811269598019,0.6346811269598019,0.598923336869818,0.6392392628394044,0.5457974773075562,0.5078392078274195,0.49730834217454517,0.49534362843333724,0.5009234154583677,0.5005304727101262,0.5037526032457071,0.49385044599001926,0.5160124169908444,0.5050886085897285,0.498251404770325,0.5004518841604778,0.49542221698298555,0.501237769656961,0.5120044009587803,0.5023380093520374,0.4999803528625879,0.5040669574443004,0.5864597750329998,0.6488270658964989
