,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
0,0.4572122969342941,0.648744297104848,0.667675777086087,0.6644352534856948,0.6502792819681917,0.6338208331556731,0.6338208331556731,0.604741397688995,0.591182364729459,0.6709163006864793,0.6709163006864793,0.6709163006864793,0.6709163006864793,0.4572122969342941,0.4572122969342941,0.4572122969342941,0.4572122969342941,0.4572122969342941,0.6551400673687802,0.6725365624866755,0.5957020423826376,0.6566750522321239,0.6277661706391506,0.5894768259924104,0.6277661706391506,0.4572122969342941,0.6709163006864793,0.6709163006864793,0.632030017481772,0.632030017481772,0.6473798661152091,0.6473798661152091,0.6221378928068904,0.654116744126551,0.6709163006864793,0.5029207350871957,0.5034323967083102,0.4967807956338208,0.5091459514774229,0.5088901206668657,0.4945635952756577,0.49558691851788683,0.5036882275188675,0.4931138873491664,0.49174945635952755,0.5197202916471241,0.5204877840787959,0.47264742250458364,0.6062763825523386,0.6709163006864793
1,0.45704174306058926,0.6574425446637957,0.6497676203470771,0.6473798661152091,0.6412399266618343,0.6405577111670149,0.6405577111670149,0.6104549524581077,0.5793288705069713,0.6715985161812987,0.6715985161812987,0.6715985161812987,0.6715985161812987,0.45704174306058926,0.45704174306058926,0.45704174306058926,0.45704174306058926,0.45704174306058926,0.6600008527693685,0.6603419605167783,0.636208587387541,0.6367202490086556,0.6365496951349507,0.6183004306485311,0.6365496951349507,0.45704174306058926,0.6715985161812987,0.6715985161812987,0.6099432908369932,0.6099432908369932,0.6466123736835373,0.6466123736835373,0.5963842578774571,0.6609388990747452,0.6715985161812987,0.4957574723915917,0.49814522662345967,0.4956721954547393,0.5094017822879802,0.4897880868119217,0.5074404127403743,0.5045409968873918,0.4944783183388053,0.491237794738413,0.4920905641069373,0.5258602311004988,0.5215963842578775,0.4770818232209099,0.6029853244708486,0.6715985161812987
2,0.4335905854261715,0.4322261544365326,0.5656845606105829,0.5493113887349167,0.5748944697906451,0.6217967850594807,0.6172771074063019,0.6130132605636806,0.6051677823732572,0.6114782757003369,0.6117341065108941,0.6117341065108941,0.6117341065108941,0.4335905854261715,0.4335905854261715,0.4335905854261715,0.4335905854261715,0.4335905854261715,0.560738498273142,0.5961284270668997,0.609516906152731,0.6275103398285934,0.6258900780283972,0.6240139854176437,0.5967253656248668,0.4335905854261715,0.6117341065108941,0.632030017481772,0.632030017481772,0.6208587387541039,0.6208587387541039,0.6081524751630921,0.6101991216475504,0.5546838357566196,0.6117341065108941,0.4965249648232635,0.48782671726431587,0.49985076536050826,0.49985076536050826,0.4945635952756577,0.5008740886027374,0.4889353174433974,0.49413721059139554,0.49379610284398584,0.49260222572805185,0.5170767066046987,0.5095723361616851,0.5080373512983414,0.5603658064750463,0.632030017481772
3,0.4517119345073125,0.6418795036882275,0.6408561804459983,0.6527949516053383,0.6457169658465868,0.635398456487443,0.6169786381273185,0.6116061911056155,0.5273525774954164,0.6617490299748433,0.6614931991642861,0.6614931991642861,0.6614931991642861,0.4517119345073125,0.4517119345073125,0.4517119345073125,0.4517119345073125,0.4517119345073125,0.6516863514262567,0.6238007930755127,0.6351426256768857,0.5642774911525178,0.6249093932545943,0.6307935018974118,0.5721229693429412,0.4517119345073125,0.6614931991642861,0.6336076408135419,0.6336076408135419,0.6450347503517674,0.6450347503517674,0.626444378117938,0.6293437939709206,0.6465697352151111,0.6614931991642861,0.49528844923890336,0.5011725578817209,0.5052658508506375,0.5098708054406685,0.48633437086939835,0.5044983584189656,0.5050952969769326,0.4930712488807402,0.4990406344604102,0.5108941286828977,0.478488892678975,0.47635696925766424,0.5166929603888628,0.5967301032324697,0.6617490299748433
4,0.43998635569010364,0.63441777171364,0.6115635526371893,0.6219673389331856,0.6391080032405236,0.6325416791028866,0.6325416791028866,0.6179593229011214,0.6134396452479427,0.6397049417984906,0.6397049417984906,0.6397049417984906,0.6397049417984906,0.43998635569010364,0.43998635569010364,0.43998635569010364,0.43998635569010364,0.43998635569010364,0.6357822027032789,0.5690103611478275,0.6506203897156014,0.6419221421566538,0.6339061100925255,0.6286189400076749,0.6339061100925255,0.43998635569010364,0.6397049417984906,0.6397049417984906,0.6508762205261587,0.6508762205261587,0.6339061100925255,0.6339061100925255,0.602950582015094,0.6370613567560653,0.6397049417984906,0.49405193365454314,0.4994243806762461,0.5012151963501471,0.487059224832644,0.4863770093378246,0.4932844412228713,0.5030912889609005,0.5058201509401782,0.4970366264443781,0.5064170894981452,0.5299535240694154,0.5140920138148638,0.4798106852001876,0.5900358636895541,0.6508762205261587
5,0.4511149959493455,0.65390355178442,0.6588496141218607,0.6284910246023963,0.628832132349806,0.6261032703705283,0.6006907431885047,0.608536221378928,0.6113503602950582,0.662090137722253,0.6615784761011384,0.6615784761011384,0.6615784761011384,0.4511149959493455,0.4511149959493455,0.4511149959493455,0.4511149959493455,0.4511149959493455,0.6616637530379909,0.6622606915959579,0.6144203300217456,0.643158657741014,0.6265296550547904,0.625847439559971,0.5863642177972967,0.4511149959493455,0.6615784761011384,0.6156142071376797,0.6156142071376797,0.662090137722253,0.662090137722253,0.6078540058841087,0.6034196051677824,0.6570587984479598,0.6615784761011384,0.5055216816611947,0.5002345115763441,0.49682343410224705,0.4946062337440839,0.5125143904830939,0.4915362640173965,0.5019400503133927,0.5078241589562102,0.49707926491280435,0.5125143904830939,0.4758453076365497,0.5189954376838783,0.5170340681362725,0.5969322411568606,0.662090137722253
6,0.43290836993135207,0.5753208544749072,0.5468383575661963,0.6006481047200785,0.5712275615059907,0.6204323540698418,0.6148893531744339,0.6087494137210592,0.6131838144373855,0.6331386176608537,0.6331386176608537,0.6331386176608537,0.6331386176608537,0.43290836993135207,0.43290836993135207,0.43290836993135207,0.43290836993135207,0.43290836993135207,0.5895621029292628,0.5861510254551656,0.6253784164072826,0.6295569863130517,0.626060631902102,0.6229906621754147,0.5868332409499851,0.43290836993135207,0.6331386176608537,0.6431160192725878,0.6431160192725878,0.6188973692064981,0.6188973692064981,0.6020978126465697,0.6048266746258475,0.5836779942864452,0.6331386176608537,0.5046262738242442,0.503176565897753,0.500191873107918,0.500788811665885,0.503176565897753,0.4988274421182791,0.492431671854347,0.5011299194132947,0.503176565897753,0.5069287511192598,0.47904319276851576,0.486462286274677,0.5089753976037181,0.5726741110274133,0.6431160192725878
7,0.44642476442246193,0.48718714023792264,0.4914509870805441,0.5566025668357992,0.5589050441308149,0.6013729586833241,0.6013729586833241,0.5936980343666055,0.563339444847141,0.5684560610582868,0.5684560610582868,0.5684560610582868,0.5684560610582868,0.44642476442246193,0.44642476442246193,0.44642476442246193,0.44642476442246193,0.44642476442246193,0.4693642604357651,0.48718714023792264,0.5861936639235918,0.569308830426811,0.6052956977785358,0.593186372745491,0.6043576514731591,0.44642476442246193,0.5684560610582868,0.5684560610582868,0.6037607129151921,0.6037607129151921,0.6012876817464716,0.6012876817464716,0.5936980343666055,0.47925638511064683,0.5684560610582868,0.5056922355348996,0.4986995267130005,0.4979320342813286,0.4998934038289345,0.5035603121135889,0.5030486504924743,0.5068861126508336,0.4966528802285422,0.5002345115763441,0.5079094358930627,0.5004903423869015,0.5055216816611947,0.5086769283247345,0.5405452354669938,0.6037607129151921
8,0.4480876646910843,0.6538609133159937,0.6594039142114015,0.6350999872084595,0.6356969257664264,0.6335650023451158,0.6020125357097174,0.6103696755212553,0.617874045964269,0.6632413763697608,0.6628149916854986,0.6628149916854986,0.6628149916854986,0.4480876646910843,0.4480876646910843,0.4480876646910843,0.4480876646910843,0.4480876646910843,0.661876945380122,0.6623033300643841,0.6109666140792223,0.6476356969257664,0.6336502792819682,0.6326269560397391,0.5951903807615231,0.4480876646910843,0.6628149916854986,0.612501598942566,0.612501598942566,0.6646058073593997,0.6646058073593997,0.6066174902997484,0.6018419818360125,0.6574425446637957,0.6628149916854986,0.5057348740033258,0.4965249648232635,0.5042851660768345,0.4908966869910033,0.5128981366989298,0.507355135803522,0.4983157804971645,0.5028354581503433,0.502579627339786,0.5117895365198482,0.47750820790517207,0.5233871999317784,0.51571227561506,0.5975497093477735,0.6646058073593997
9,0.4547819042339999,0.6524538438579286,0.6388948108983925,0.6361659489191148,0.6320726559501982,0.6354837334242954,0.6354837334242954,0.609730098494862,0.5859378331130346,0.6672067539333987,0.6672067539333987,0.6672067539333987,0.6672067539333987,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.6548415980897966,0.6520274591736664,0.6387242570246877,0.5730610156483179,0.6317315482027885,0.6157847610113845,0.6316462712659361,0.4547819042339999,0.6672067539333987,0.6672067539333987,0.6156142071376797,0.6156142071376797,0.6398328572037693,0.6398328572037693,0.5995821430094231,0.6556090905214684,0.6672067539333987,0.5027075427450646,0.49238903338592077,0.5046689122926704,0.48957489446979063,0.4919626487016586,0.4923037564490684,0.48633437086939835,0.5056069585980472,0.5053511277874899,0.4914509870805441,0.5259881465057775,0.47746556943674584,0.47840361574212253,0.5996832119716186,0.6672067539333987
