,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,average_model,optimal_clustering
0,0.45390781563126253,0.5571749559725512,0.5661626282868768,0.5857472520799174,0.5888443553774215,0.5802817756725572,0.5752110281168398,0.5770632173437784,0.5456063642436388,0.5393210663751746,0.5395943401955426,0.5395943401955426,0.5395943401955426,0.45390781563126253,0.45390781563126253,0.45390781563126253,0.45390781563126253,0.45390781563126253,0.5572660472460071,0.5720835610615169,0.5904232707839923,0.591820003643651,0.5708690107487703,0.5719621060302423,0.5647355316693994,0.45390781563126253,0.5596647841136819,0.5818303273213092,0.5899070869010749,0.5888443553774215,0.575818303273213,0.5665573571385195,0.5661322645290581,0.5371045120544119,0.5395943401955426,0.511052407845995,0.49659925912430924,0.5019432805003947,0.5046456549462561,0.5058905690168215,0.5093824011659683,0.49526325378028785,0.4872168579583409,0.49693326046031455,0.49720653428068257,0.4989372684763466,0.4964170765773972,0.5047974737353494,0.50182182546912,0.5035221959069655,0.49538470881156255,0.5033400133600534,0.5053743851339042,0.4953239812959252,0.49954454363272,0.5000607275156373,0.5037043784538775,0.5009412764923787,0.5039169247586082,0.49678144167122124,0.4990587235076213,0.5040080160320641,0.49675107791340256,0.4951721625068318,0.4934414283111678,0.5034918321491467,0.5048582012509868,0.5393739218054515,0.5899070869010749
1,0.4742818971275885,0.5447561790247161,0.5682577275763648,0.5695026416469302,0.5315479443735956,0.5567498633630898,0.552529301026295,0.550525293010263,0.5226209995749074,0.5546244003157831,0.5546244003157831,0.5546244003157831,0.5546244003157831,0.4742818971275885,0.4742818971275885,0.4742818971275885,0.4742818971275885,0.4742818971275885,0.5459403655796441,0.5725086536709784,0.5683791826076395,0.5589664176838526,0.5665269933807008,0.5581465962227485,0.562306431043906,0.4742818971275885,0.46672132143074024,0.5657982631930528,0.5663144470759701,0.5305155766077609,0.5546244003157831,0.5546244003157831,0.5545333090423271,0.5540171251594097,0.5546244003157831,0.49189287666241577,0.5040991073055201,0.4988765409607093,0.48888686463836767,0.49814781077306125,0.5064371166575575,0.49347179206898645,0.49465597862391447,0.4920446954515091,0.49826926580433595,0.5045545636728002,0.5046456549462561,0.4957794376632052,0.49814781077306125,0.49766199064796257,0.4968118054290399,0.48861359081799965,0.4972672617963199,0.5090180360721442,0.5116596830023684,0.503006012024048,0.503006012024048,0.5066192992044696,0.4955061638428372,0.5051314750713548,0.49933199732798933,0.5070140280561122,0.5052832938604481,0.49465597862391447,0.49741908058541323,0.5039472885164268,0.5017914617113014,0.5319426732252384,0.5695026416469302
2,0.4767413615109006,0.5658589907086901,0.5797655917896399,0.5729337462804397,0.563217343778466,0.5565373170583592,0.5596647841136819,0.5555960405659804,0.5417198032428493,0.5610918807311593,0.5610918807311593,0.5610918807311593,0.5610918807311593,0.4767413615109006,0.4767413615109006,0.4767413615109006,0.4767413615109006,0.4767413615109006,0.5658286269508714,0.5828019675715066,0.5801299568834639,0.5754539381793891,0.571354830873869,0.5597558753871379,0.563490617598834,0.4767413615109006,0.5458796380640069,0.5629744337159167,0.5786724965081679,0.5646444403959434,0.5610918807311593,0.5610918807311593,0.5610615169733406,0.5692900953421995,0.5610918807311593,0.5034614683913281,0.4991498147810773,0.5029149207505921,0.5082893058844963,0.5017610979534827,0.508957308556507,0.4969636242181332,0.5020343717738507,0.4907997813809437,0.5013360053440213,0.4961438027570292,0.4958098014210239,0.4974494443432319,0.4948381611708265,0.4969636242181332,0.50182182546912,0.48888686463836767,0.49723689803850124,0.49404870346754115,0.4914677840529544,0.49957490739053867,0.49769235440578125,0.49735835306977594,0.5027631019614988,0.5082589421266775,0.500091091273456,0.5089876723143256,0.5030667395396854,0.5129653245885711,0.4975708993745066,0.49845144835124794,0.4934414283111678,0.543181761952637,0.5797655917896399
3,0.47525353737778586,0.5692293678265622,0.5780044938361572,0.5703224631080342,0.5637942551770208,0.5585109613165725,0.5581162324649298,0.5577518673711058,0.5290581162324649,0.5596647841136819,0.5596647841136819,0.5596647841136819,0.5596647841136819,0.47525353737778586,0.47525353737778586,0.47525353737778586,0.47525353737778586,0.47525353737778586,0.5698670067407542,0.5762737596404931,0.5554138580190684,0.5390174287969879,0.5675593611465355,0.5639157102082953,0.5556871318394364,0.47525353737778586,0.5635817088722901,0.5657678994352341,0.5559300419019858,0.5644318940912127,0.5596647841136819,0.5596647841136819,0.5598773304184126,0.5603327867856926,0.5596647841136819,0.5147871500576912,0.5090180360721442,0.5016092791643894,0.5081982146110403,0.4938968846784478,0.4971458067650452,0.5030667395396854,0.5089876723143256,0.49842108459342926,0.5048885650088055,0.4975708993745066,0.49826926580433595,0.49656889536649057,0.49966599866399464,0.4945648873504585,0.49918017853889596,0.5065889354466508,0.49933199732798933,0.5011234590392907,0.4977530819214186,0.5049492925244429,0.5099896763223416,0.5021254630473068,0.50091091273456,0.500637638914192,0.49058723507621305,0.4925001518187891,0.5032792858444161,0.5036436509382402,0.5036132871804214,0.49738871682759456,0.5014878241331148,0.5416253382185247,0.5780044938361572
4,0.4762251776279832,0.5647962591850367,0.5783081314143438,0.5720228335458797,0.562397522317362,0.5569320459100018,0.5571445922147324,0.5571445922147324,0.509686038744155,0.5562033157223538,0.5562033157223538,0.5562033157223538,0.5562033157223538,0.4762251776279832,0.4762251776279832,0.4762251776279832,0.4762251776279832,0.4762251776279832,0.5645229853646687,0.5759701220623065,0.5572964110038259,0.5382279710937026,0.5671949960527115,0.5639157102082953,0.5555049492925245,0.4762251776279832,0.5629744337159167,0.5612740632780713,0.5578733224023805,0.5630958887471913,0.5562033157223538,0.5562033157223538,0.5562944069958098,0.5558389506285298,0.5562033157223538,0.4849092123641222,0.5057994777433655,0.49687253294467726,0.5024898281411307,0.5038561972429708,0.4971458067650452,0.49863363089815993,0.5106273152365337,0.49963563490617596,0.49316815449079976,0.49963563490617596,0.5027023744458614,0.4963867128195785,0.49857290338252264,0.4940790672253598,0.4968118054290399,0.5014878241331148,0.4936236108580798,0.5006983664298293,0.4979352644683306,0.5025201918989494,0.5096253112285176,0.4969636242181332,0.5027327382036801,0.5011234590392907,0.5066192992044696,0.5081678508532216,0.5029149207505921,0.4919232404202344,0.49274306188133843,0.49538470881156255,0.499726726179632,0.5395021243384638,0.5783081314143438
5,0.4557296411003826,0.5591789639885832,0.5814052347118479,0.5819214185947653,0.5357685067103904,0.5721442885771543,0.572174652334973,0.5724175623975223,0.5268415619117022,0.539381793890812,0.5394121576486306,0.5394121576486306,0.5394121576486306,0.4557296411003826,0.4557296411003826,0.4557296411003826,0.4557296411003826,0.4557296411003826,0.5589056901682152,0.5784295864456185,0.583955790368616,0.5755146656950264,0.5679540899981782,0.5785206777190746,0.5592396915042206,0.4557296411003826,0.5313050343110464,0.5732373838586263,0.5838343353373413,0.5361935993198518,0.5451812716341774,0.5638853464504767,0.553895670128135,0.5651606242788607,0.5394121576486306,0.5078945770328536,0.5041294710633388,0.49647780409303455,0.5045241999149814,0.4978745369526933,0.5116293192445497,0.5030971032975041,0.5028845569927735,0.4972976255541386,0.499817817453088,0.5006983664298293,0.5025505556567681,0.49665998663994654,0.4950203437177385,0.49933199732798933,0.5032185583287788,0.5007894577032853,0.501548551648752,0.4926519706078824,0.5022772818364001,0.4969636242181332,0.5019432805003947,0.5057387502277282,0.5020343717738507,0.5019432805003947,0.5043420173680695,0.4976316268901439,0.4911641464747677,0.5043420173680695,0.5105665877208964,0.5061031153215522,0.500546547640736,0.5328131009493734,0.5838343353373413
6,0.47270298172101777,0.5662537195603328,0.5385012449140706,0.5601506042387806,0.5501305641586203,0.5461832756421935,0.5449079978138094,0.5466994595251108,0.5443007226574361,0.5583287787696606,0.5583287787696606,0.5583287787696606,0.5583287787696606,0.47270298172101777,0.47270298172101777,0.47270298172101777,0.47270298172101777,0.47270298172101777,0.5664662658650634,0.5360721442885772,0.552256027205927,0.5496447440335216,0.5512843869557297,0.5555353130503431,0.5539260338859537,0.47270298172101777,0.5614562458249833,0.5501002004008017,0.5519220258699217,0.5501305641586203,0.5583287787696606,0.5583287787696606,0.5578733224023805,0.5554745855347057,0.5583287787696606,0.49498997995991983,0.49741908058541323,0.500637638914192,0.5077123944859416,0.4937147021315358,0.4939879759519038,0.49571871014756785,0.4993927248436266,0.5088662172830509,0.4942612497722718,0.5064978441731949,0.5059816602902776,0.4986943584137973,0.49590089269447984,0.501548551648752,0.49571871014756785,0.5048885650088055,0.4968421691868586,0.5040383797898828,0.49319851824861843,0.5016092791643894,0.4949292524442825,0.5010930952814721,0.4955061638428372,0.49656889536649057,0.4984818121090666,0.4932288820064371,0.4970850792494079,0.5092305823768749,0.5018521892269387,0.5074087569077549,0.5013663691018401,0.5358742175709443,0.5662537195603328
7,0.47479808101050586,0.523106819700006,0.5392907026173559,0.5395639764377239,0.5462136394000121,0.5422663508835853,0.5462136394000121,0.5467601870407481,0.5355559604056598,0.5587842351369405,0.5587842351369405,0.5587842351369405,0.5587842351369405,0.47479808101050586,0.47479808101050586,0.47479808101050586,0.47479808101050586,0.47479808101050586,0.5224691807858141,0.5052529301026295,0.5455456367280015,0.549614380275703,0.5374081496325985,0.5499180178538896,0.5410821643286573,0.47479808101050586,0.5342806825772758,0.5307281229124916,0.5478229185644016,0.5449990890872655,0.5587842351369405,0.5587842351369405,0.5586324163478472,0.4829962956215461,0.5587842351369405,0.48663994655978626,0.4959312564522985,0.49720653428068257,0.4951721625068318,0.49836035707779197,0.499362361085808,0.49665998663994654,0.5066496629622882,0.49450415983482116,0.501275277828384,0.4960830752413919,0.5024291006254934,0.5023076455942187,0.49508107123337586,0.4941701584988158,0.49435234104572784,0.4941701584988158,0.49863363089815993,0.5054047488917228,0.5009412764923787,0.4986032671403413,0.4910730552013117,0.4957794376632052,0.4987550859294346,0.48943341227910364,0.5014878241331148,0.5102629501427096,0.5023987368676748,0.5036132871804214,0.4934414283111678,0.4942612497722718,0.5012145503127468,0.5288410715932427,0.5587842351369405
8,0.4520252626465051,0.5548065828626951,0.5384708811562519,0.5770935811015971,0.574087569077549,0.5744519341713731,0.5671039047792554,0.5569016821521832,0.5409607092973826,0.543936357563612,0.5434201736806947,0.5434201736806947,0.5434201736806947,0.4520252626465051,0.4520252626465051,0.4520252626465051,0.4520252626465051,0.4520252626465051,0.5541082164328658,0.5337644986943584,0.5770328535859598,0.5662233558025141,0.5715977409364182,0.5665877208963381,0.5692900953421995,0.4520252626465051,0.5379243335155158,0.560211331754418,0.5783081314143438,0.574087569077549,0.5688042752171009,0.5674682698730795,0.5639764377239327,0.5537438513390417,0.5434201736806947,0.5056476589542722,0.5027327382036801,0.5042509260946134,0.5056780227120908,0.5026112831724054,0.5023380093520374,0.4948381611708265,0.49857290338252264,0.5027023744458614,0.5053440213760855,0.490496143802757,0.5032792858444161,0.4984818121090666,0.5035221959069655,0.49738871682759456,0.4921661504827837,0.4934414283111678,0.499726726179632,0.5066800267201069,0.5062852978684642,0.49957490739053867,0.5023076455942187,0.4979049007105119,0.4978441731948746,0.49046578004493835,0.49675107791340256,0.5128742333151151,0.49420052225663447,0.5031881945709601,0.49647780409303455,0.49863363089815993,0.5007894577032853,0.5340062841732848,0.5783081314143438
9,0.4514179874901318,0.553531305034311,0.5357381429525718,0.5760612133357624,0.572265743608429,0.5721442885771543,0.5668609947167061,0.5570231371834579,0.541385801906844,0.5407177992348333,0.540383797898828,0.540383797898828,0.540383797898828,0.4514179874901318,0.4514179874901318,0.4514179874901318,0.4514179874901318,0.4514179874901318,0.5519220258699217,0.530606667881217,0.5753932106637517,0.5660411732556021,0.5723264711240663,0.5673771785996234,0.5694115503734742,0.4514179874901318,0.5389567012813505,0.5591789639885832,0.5767899435234105,0.572265743608429,0.5694115503734742,0.5679540899981782,0.5648873504584927,0.5533794862452177,0.540383797898828,0.4948988886864638,0.49161960284204775,0.5041294710633388,0.49310742697516247,0.5055262039229975,0.5037347422116961,0.5037651059695147,0.4985121758668853,0.5025201918989494,0.5032792858444161,0.489949596162021,0.4991498147810773,0.5006680026720107,0.5009716402501974,0.499817817453088,0.5072873018764802,0.5064978441731949,0.5018521892269387,0.4953239812959252,0.49310742697516247,0.49836035707779197,0.5031578308131415,0.4982085382886986,0.4988765409607093,0.4935021558268051,0.5025201918989494,0.5083803971579522,0.4930466994595251,0.49086050889658106,0.4974494443432319,0.501002004008016,0.5029149207505921,0.532910939724567,0.5767899435234105
