,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
0,0.523019593701166,0.5809592499098449,0.5814400769323236,0.5742276715951437,0.5713427094602717,0.5735064310614256,0.533838201706936,0.5549945906959971,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.48094722923428296,0.4934487318187282,0.4811876427455223,0.4593100132227431,0.4629162158913331,0.46387786993629043,0.46820531313859837,0.523019593701166,0.523740834234884,0.5713427094602717,0.5713427094602717,0.5828825579997596,0.5828825579997596,0.5828825579997596,0.5828825579997596,0.523740834234884,0.5427335016227912,0.4888808751051809,0.48359177785791563,0.48479384541411225,0.48840004808270226,0.4929679047962495,0.49513162639740355,0.5109989181391994,0.47998557518932566,0.4843130183916336,0.4864767399927876,0.4941699723524462,0.4857554994590696,0.5004207236446688,0.5477020475217375,0.5828825579997596
1,0.5329967544175983,0.5837240052890973,0.5818006971991826,0.5731458107945666,0.5688183675922587,0.5709820891934126,0.5298713787714869,0.5519894218055055,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.5329967544175983,0.525543935569179,0.5048683736025965,0.5171294626758024,0.44404375525904555,0.4589493929558841,0.4579877389109268,0.4714508955403294,0.5329967544175983,0.5349200625075129,0.573386224305806,0.573386224305806,0.5844452458228152,0.5844452458228152,0.5844452458228152,0.5844452458228152,0.5349200625075129,0.5486236326481548,0.4873181872821253,0.47072965500661135,0.4716913090515687,0.4829907440798173,0.4906839764394759,0.49501141964178386,0.47289337660776537,0.5012621709340065,0.49116480346195457,0.47818247385503065,0.4870777737708859,0.48419281163601396,0.477701646832552,0.5528264169927832,0.5844452458228152
2,0.523019593701166,0.5852866931121529,0.5903353768481788,0.5831229715109989,0.5783147012862123,0.5819209039548022,0.5066714749368915,0.5598028609207838,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.523019593701166,0.5249429017910806,0.5141242937853108,0.47710061305445367,0.5485034258925352,0.4523380213968025,0.4826301238129583,0.47229234282966703,0.523019593701166,0.525904555836038,0.573746844572665,0.573746844572665,0.5941819930280082,0.5941819930280082,0.5941819930280082,0.5941819930280082,0.5261449693472773,0.5427335016227912,0.48551508594783027,0.48840004808270226,0.4915254237288136,0.4850342589253516,0.4917658372400529,0.47012862122851307,0.4840726048803943,0.5023440317345835,0.48767880754898424,0.48767880754898424,0.49921865608847216,0.49368914532996755,0.4987378290659935,0.5502842667165302,0.5941819930280082
3,0.5281884841928116,0.5765115999519173,0.5803582161317467,0.573386224305806,0.571222502704652,0.5729053972833273,0.527707657170333,0.5495852866931121,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.5281884841928116,0.48419281163601396,0.5043875465801178,0.4803461954561846,0.45558360379853347,0.4577473253996875,0.4709700685178507,0.47481668469768,0.5281884841928116,0.5303522057939656,0.5717033297271307,0.5717033297271307,0.5842048323115759,0.5842048323115759,0.5842048323115759,0.5842048323115759,0.5298713787714869,0.5462194975357615,0.4890010818608006,0.4952518331530232,0.4829907440798173,0.47962495492246665,0.48058660896742394,0.4986176223103738,0.5027046520014424,0.5012621709340065,0.476980406298834,0.4885202548383219,0.49332852506310854,0.476980406298834,0.475537925231398,0.5499414548579111,0.5842048323115759
4,0.523380213968025,0.5546339704291381,0.5486236326481548,0.47794206034379133,0.4745762711864407,0.47505709820891934,0.4983772087991345,0.48106743598990265,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.523380213968025,0.5212164923668711,0.5067916816925111,0.5115999519172978,0.4649597307368674,0.46688303882678206,0.47072965500661135,0.4760187522538767,0.523380213968025,0.524822695035461,0.5570381055415314,0.5570381055415314,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.523380213968025,0.5349200625075129,0.4890010818608006,0.4998196898665705,0.48250991705733864,0.48563529270344996,0.4858757062146893,0.4870777737708859,0.4789037143887486,0.4772208198100733,0.48972232239451857,0.48563529270344996,0.49236687101815124,0.4817886765236206,0.48803942781584325,0.5250898211590603,0.5570381055415314
5,0.5364827503305686,0.5840846255559562,0.5867291741795889,0.5799975958648876,0.5754297391513403,0.5780742877749729,0.5304724125495853,0.5571583122971511,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.5364827503305686,0.52878951797091,0.5112393316504388,0.5198942180550546,0.5420122610890732,0.44993388628440917,0.4645991104700084,0.4672436590936411,0.5364827503305686,0.5379252313980045,0.5780742877749729,0.5780742877749729,0.5891333092919822,0.5891333092919822,0.5891333092919822,0.5891333092919822,0.5374444043755259,0.5528308690948431,0.4828705373241976,0.48238971030171895,0.475898545498257,0.471571102295949,0.48479384541411225,0.4871979805265056,0.47373482389710303,0.4662820050486837,0.4857554994590696,0.4831109508354369,0.4915254237288136,0.4833513643466763,0.4917658372400529,0.556819952540592,0.5891333092919822
6,0.5344392354850342,0.5904555836037986,0.5878110349801658,0.5781944945305926,0.5748287053732419,0.5757903594181993,0.5327563409063589,0.5572785190527708,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5344392354850342,0.5315542733501623,0.49212645750691186,0.522658973434307,0.5390070921985816,0.5245822815242217,0.46087270104579875,0.4700084144728934,0.5344392354850342,0.536362543574949,0.5810794566654646,0.5810794566654646,0.5904555836037986,0.5904555836037986,0.5904555836037986,0.5904555836037986,0.5366029570861882,0.5536723163841808,0.47794206034379133,0.4890010818608006,0.48972232239451857,0.4870777737708859,0.47121048202909005,0.4606322875345594,0.4986176223103738,0.475537925231398,0.4885202548383219,0.4853948791922106,0.46544055775934606,0.4846736386584926,0.47241254958528667,0.5565394701108127,0.5904555836037986
7,0.5269864166366149,0.5789157350643106,0.5827623512441399,0.5714629162158913,0.5671354730135834,0.5690587811034981,0.5051087871138358,0.4817886765236206,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.5269864166366149,0.531313859838923,0.5046279600913571,0.519052770765717,0.5394879192210602,0.46231518211323475,0.47649957927635533,0.47673999278759466,0.5269864166366149,0.5293905517490083,0.570501262170934,0.570501262170934,0.5861281404014905,0.5861281404014905,0.5861281404014905,0.5861281404014905,0.5293905517490083,0.5435749489121289,0.4957326601755019,0.47217213607404734,0.4906839764394759,0.4853948791922106,0.4772208198100733,0.49933886284409185,0.4700084144728934,0.47481668469768,0.47842288736627,0.4861161197259286,0.4930881115518692,0.49236687101815124,0.48106743598990265,0.5459612756162822,0.5861281404014905
8,0.5232600072124053,0.5790359418199302,0.5814400769323236,0.5747084986176223,0.5711022959490324,0.5727851905277077,0.5328765476619786,0.5557158312297151,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.5232600072124053,0.520855872100012,0.48984252915013826,0.48214929679047963,0.45858877268902515,0.46796489962735904,0.4658011780262051,0.4732539968746243,0.5232600072124053,0.5261449693472773,0.5749489121288617,0.5749489121288617,0.5852866931121529,0.5852866931121529,0.5852866931121529,0.5852866931121529,0.525904555836038,0.5420122610890732,0.48936170212765956,0.476619786031975,0.4912850102175742,0.48815963457146294,0.48984252915013826,0.4944103858636855,0.47926433465560764,0.49801658853227554,0.474456064430821,0.4917658372400529,0.4944103858636855,0.4864767399927876,0.4811876427455223,0.5484678090760552,0.5852866931121529
9,0.5340786152181752,0.5934607524942902,0.5939415795167688,0.5848058660896742,0.5797571823536483,0.5824017309772809,0.5326361341507393,0.5602836879432624,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5340786152181752,0.5355210962856113,0.4958528669311215,0.5297511720158673,0.5485034258925352,0.5249429017910806,0.45137636735184516,0.471571102295949,0.5340786152181752,0.5362423368193292,0.5819209039548022,0.5819209039548022,0.5963457146291622,0.5963457146291622,0.5963457146291622,0.5963457146291622,0.5362423368193292,0.5559562447409544,0.4924870777737709,0.48695756701526627,0.48840004808270226,0.47084986176223104,0.47493689145329965,0.4910445967063349,0.4732539968746243,0.5035460992907801,0.4888808751051809,0.48214929679047963,0.48936170212765956,0.48479384541411225,0.4939295588412069,0.5585117513233874,0.5963457146291622
