,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
0,0.400631049332708,0.6720675393339871,0.6794866328401484,0.6707031083443483,0.6707031083443483,0.669850338975824,0.669850338975824,0.6179166844326952,0.6620048607854006,0.6776105402293949,0.4015690956380847,0.4015690956380847,0.4015690956380847,0.400631049332708,0.400631049332708,0.400631049332708,0.400631049332708,0.400631049332708,0.6771841555451328,0.6808510638297872,0.6713000469023153,0.6815332793246066,0.669850338975824,0.669850338975824,0.6179166844326952,0.400631049332708,0.6808510638297872,0.6798277405875581,0.6721528162708396,0.6655012151963502,0.6616637530379909,0.6179166844326952,0.6179166844326952,0.6747964013132648,0.6776958171662474,0.5355391634332495,0.535453886496397,0.5438963032447874,0.5434699185605253,0.5282906238007931,0.5359655481175116,0.5282906238007931,0.5259028695689251,0.547989596213704,0.5282053468639406,0.5181426683153542,0.5322986398328572,0.5362213789280689,0.6344919942327523,0.6815332793246066
1,0.40860444292841,0.6624738839380889,0.6668230077175628,0.6608536221378928,0.6611094529484501,0.6616211145695646,0.6608536221378928,0.6540314671896985,0.6577836524112054,0.6698077005073978,0.40971304310749157,0.40971304310749157,0.40971304310749157,0.40860444292841,0.40860444292841,0.40860444292841,0.40860444292841,0.40860444292841,0.6687843772651686,0.669040208075726,0.6584658679060248,0.6583805909691723,0.6608536221378928,0.6608536221378928,0.6522406515157976,0.40860444292841,0.669040208075726,0.6698077005073978,0.5994542276041445,0.6622180531275317,0.6632413763697608,0.6584658679060248,0.6562486675478617,0.6648616381699569,0.6703193621285124,0.5180147529100755,0.5300388010062679,0.5112778748987337,0.5401867564917068,0.5104251055302094,0.5126423058883725,0.5403573103654117,0.5164797680467318,0.5209994456999104,0.5266277235321707,0.5287596469534814,0.5205730610156483,0.5231313691212212,0.6316162664177845,0.6703193621285124
2,0.44373854091161047,0.5869185178868375,0.6465270967466848,0.6462712659361276,0.6211145695646613,0.6282778322602652,0.6061911056154863,0.6061911056154863,0.6255489702809875,0.6417515882829489,0.4435679870379056,0.4435679870379056,0.4435679870379056,0.44373854091161047,0.44373854091161047,0.44373854091161047,0.44373854091161047,0.44373854091161047,0.5827399479810685,0.6464418198098324,0.639790218735343,0.5893062721187055,0.6242698162282011,0.6145482454270242,0.6175329382168593,0.44373854091161047,0.578049716454185,0.640984095851277,0.6451626657570461,0.6412399266618343,0.6149746301112864,0.6149746301112864,0.6149746301112864,0.5847013175286744,0.6374877414403275,0.5129834136357821,0.5015563040975568,0.5198908455208289,0.5129834136357821,0.510936767151324,0.521511107321025,0.5171619835415512,0.519123353089157,0.5028354581503433,0.50974289003539,0.5192086300260095,0.5157975525519123,0.5045409968873918,0.5994605444142818,0.6465270967466848
3,0.4007163262695604,0.6582526755638938,0.6660128768174647,0.6641367842067113,0.6641367842067113,0.6637956764593016,0.6637956764593016,0.6172344689378757,0.5691382765531062,0.6641367842067113,0.401824926448642,0.401824926448642,0.401824926448642,0.4007163262695604,0.4007163262695604,0.4007163262695604,0.4007163262695604,0.4007163262695604,0.6637103995224491,0.6671214769965463,0.6645631688909734,0.6669509231228414,0.6637956764593016,0.6637956764593016,0.6172344689378757,0.4007163262695604,0.6671214769965463,0.6661834306911696,0.6649042766383831,0.6602993220483521,0.6568882445742549,0.6172344689378757,0.6172344689378757,0.6609815375431715,0.6637103995224491,0.5346011171278727,0.51413465228329,0.5172046220099774,0.5198482070524026,0.5232592845264998,0.5370741482965932,0.5259881465057775,0.515925467957191,0.5110646825566025,0.5362213789280689,0.5192512684944357,0.5297403317272844,0.5140493753464376,0.6240882079367561,0.6671214769965463
4,0.4465526798277406,0.5723361616850723,0.6294717093761992,0.6322005713554769,0.6086641367842067,0.5916940263505734,0.5928026265296551,0.5916940263505734,0.6264017396495117,0.642774911525178,0.4474907261331173,0.4474907261331173,0.4474907261331173,0.4465526798277406,0.4465526798277406,0.4465526798277406,0.4465526798277406,0.4465526798277406,0.578049716454185,0.6323711252291818,0.6249520317230205,0.6275103398285934,0.5955314885089328,0.5916087494137211,0.6183004306485311,0.4465526798277406,0.578646655012152,0.6435424039568499,0.6132690913742378,0.6175329382168593,0.616680168848335,0.6175329382168593,0.6096874600264358,0.5742975312326781,0.6429454653988829,0.5076109666140792,0.5046262738242442,0.5030912889609005,0.5175030912889609,0.514518398499126,0.5252632925425319,0.5195497377734192,0.5035176736451626,0.4920905641069373,0.5150300601202404,0.5095723361616851,0.5070140280561122,0.507355135803522,0.5913845026538499,0.6435424039568499
5,0.4494094572122969,0.5912250031978852,0.6267002089284953,0.6272971474864623,0.5739990619536947,0.5913102801347375,0.5954888500405066,0.5954888500405066,0.6236302392018078,0.6404297957617362,0.4495800110860018,0.4495800110860018,0.4495800110860018,0.4494094572122969,0.4494094572122969,0.4494094572122969,0.4494094572122969,0.4494094572122969,0.5870464332921161,0.6283204707286915,0.6114356372319106,0.5877286487869355,0.5803948322176268,0.596768004093293,0.6005201893147998,0.4494094572122969,0.5823562017652326,0.6403445188248839,0.628832132349806,0.6403445188248839,0.589604741397689,0.589604741397689,0.589604741397689,0.5892636336502792,0.63880953396154,0.5164371295783056,0.5049247431032278,0.5169487911994202,0.517716283631092,0.5050100200400801,0.5061186202191618,0.5132818829147657,0.5137082675990279,0.5151579755255191,0.5154990832729288,0.5134524367884705,0.5085063744510298,0.5056069585980472,0.5871980367354094,0.6403445188248839
6,0.40561975013857504,0.6733040549183473,0.681405363919328,0.6721954547392658,0.6721954547392658,0.6713426853707415,0.6713426853707415,0.6468682044940945,0.6679316078966443,0.6801262098665416,0.4064725195070993,0.4064725195070993,0.4064725195070993,0.40561975013857504,0.40561975013857504,0.40561975013857504,0.40561975013857504,0.40561975013857504,0.6786765019400504,0.6822581332878523,0.6740715473500192,0.6831109026563765,0.6713426853707415,0.6713426853707415,0.6472093122415042,0.40561975013857504,0.6822581332878523,0.6812348100456231,0.6756918091502153,0.6652027459173666,0.6603419605167783,0.6453332196307509,0.6461859889992752,0.676032916897625,0.6801262098665416,0.5174178143521084,0.5137509060674541,0.5209141687630581,0.5448769880185904,0.5344732017225942,0.5348143094700039,0.5221933228158444,0.5227902613738115,0.5513580352193749,0.522704984436959,0.5325118321749883,0.5351554172174136,0.5103398285933569,0.6405134934960545,0.6831109026563765
7,0.4173453289557839,0.45213831919157466,0.6111798064213534,0.6129706220952543,0.6141644992111883,0.6087920521894854,0.6078540058841087,0.6084509444420756,0.5624866754786169,0.5624866754786169,0.41811282138745576,0.41811282138745576,0.41811282138745576,0.4173453289557839,0.4173453289557839,0.4173453289557839,0.4173453289557839,0.4173453289557839,0.5336630708224961,0.6138233914637786,0.6046134822837164,0.6118620219161728,0.6111798064213534,0.6070865134524368,0.6126295143478446,0.4173453289557839,0.535453886496397,0.59139555707159,0.5514859506246536,0.6133970067795165,0.5525092738668828,0.5525092738668828,0.5525092738668828,0.5289728392956125,0.5571142284569138,0.5197629301155503,0.533066132264529,0.5267556389374494,0.5282906238007931,0.5211273611051891,0.5133671598516182,0.5227476229053852,0.5299961625378417,0.5325544706434144,0.5241120538950241,0.5232592845264998,0.5297403317272844,0.5287170084850552,0.5614917778820052,0.6141644992111883
8,0.4455719950539377,0.5624013985417644,0.6371039952244916,0.6399181341406217,0.6319021020764934,0.6138233914637786,0.6128000682215495,0.6138233914637786,0.6127147912846971,0.6343751332452139,0.44642476442246193,0.44642476442246193,0.44642476442246193,0.4455719950539377,0.4455719950539377,0.4455719950539377,0.4455719950539377,0.4455719950539377,0.5714407538481218,0.6416236728776702,0.6310493327079691,0.641367842067113,0.6208161002856777,0.6123736835372874,0.6360806719822624,0.4455719950539377,0.5747665543853665,0.6358248411717051,0.5304225472221038,0.6361659489191148,0.6342898563083614,0.6346309640557711,0.6099859293054194,0.5662388607001236,0.6348867948663284,0.5131966059779133,0.5197629301155503,0.5166929603888628,0.5038161429241461,0.5058627894086044,0.5235151153370571,0.5181426683153542,0.5151579755255191,0.5344305632541679,0.5019400503133927,0.5188248838101736,0.5097002515669637,0.5151579755255191,0.5953025041414586,0.6416236728776702
9,0.4375559629898094,0.5797126167228073,0.5707585383533024,0.570502707542745,0.5820150940178229,0.6068306826418794,0.6065748518313222,0.6068306826418794,0.5917366648189997,0.6037607129151921,0.43798234767407157,0.43798234767407157,0.43798234767407157,0.4375559629898094,0.4375559629898094,0.4375559629898094,0.4375559629898094,0.4375559629898094,0.5778365241120539,0.5698204920479256,0.5653008143947469,0.5889225259028695,0.6038459898520445,0.5984735428303415,0.6041018206626018,0.4375559629898094,0.574084338890547,0.6029932204835202,0.6147614377691554,0.6066601287681747,0.6070865134524368,0.606319021020765,0.5965974502195881,0.5783481857331685,0.6033343282309299,0.5176310066942396,0.5113205133671599,0.5322986398328572,0.5200187609261075,0.5232592845264998,0.5238562230844668,0.5133671598516182,0.5230034537159425,0.5022811580608024,0.5193365454312882,0.5097855285038161,0.5214684688525988,0.5163518526414531,0.5750413356263354,0.6147614377691554
