,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.41894314945680833,0.7018774390887037,0.7094188376753507,0.6889041240375487,0.6889041240375487,0.6881130682417467,0.6881130682417467,0.6881130682417467,0.6832612593608269,0.7074675667123721,0.4200506275709313,0.4200506275709313,0.4200506275709313,0.41894314945680833,0.41894314945680833,0.41894314945680833,0.41894314945680833,0.41894314945680833,0.7075203037654256,0.7107372640016876,0.6904334985760996,0.7102098934711528,0.6881130682417467,0.6881130682417467,0.609271173926801,0.41894314945680833,0.7107372640016876,0.709893471152832,0.6917519249024364,0.68194283303449,0.6764581795169285,0.609271173926801,0.609271173926801,0.7051471363780192,0.7068347220757304,0.5261048412614703,0.5275814787469676,0.5370741482965932,0.5361776183946841,0.5970107857039615,0.7107372640016876
1,0.4260626516190275,0.6930703512287734,0.6964982596772492,0.6729247969623458,0.6729247969623458,0.6741904862356292,0.6731357451745597,0.6731357451745597,0.6807826178673135,0.700348064550153,0.4271701297331505,0.4271701297331505,0.4271701297331505,0.4260626516190275,0.4260626516190275,0.4260626516190275,0.4260626516190275,0.4260626516190275,0.6996624828604577,0.6995042717012974,0.6690222550363886,0.6844214745280034,0.6731357451745597,0.6731357451745597,0.6588967408501213,0.4260626516190275,0.6995042717012974,0.7005590127623669,0.6061069507435924,0.676616390676089,0.6786731357451745,0.6682311992405864,0.665066976057378,0.6953907815631263,0.7004535386562599,0.5111802552473368,0.5204619765847485,0.5042717012973315,0.5364413036599515,0.5950184970330525,0.7005590127623669
2,0.4706781985022677,0.6210315367577259,0.6674401434447843,0.6675983546039447,0.6300495728298703,0.635903385718806,0.6026790422951166,0.6064761101149668,0.6344794852863622,0.660742537706993,0.47020356502478644,0.47020356502478644,0.47020356502478644,0.4706781985022677,0.4706781985022677,0.4706781985022677,0.4706781985022677,0.4706781985022677,0.6171817318848223,0.6680202510283725,0.656523573462715,0.5899166754561755,0.6304187322012446,0.6163379390359667,0.6190802657947474,0.4706781985022677,0.6120662377386351,0.6607952747600464,0.6592659002214957,0.6604261153886721,0.6151249868157367,0.6151249868157367,0.6151249868157367,0.6189220546355869,0.6548359877650037,0.50864887670077,0.4867102626305242,0.5072249762683261,0.5037970678198502,0.580472836511229,0.6675983546039447
3,0.4177301972365784,0.6896951798333509,0.6964982596772492,0.6834722075730408,0.6834722075730408,0.6829975740955595,0.6829975740955595,0.6829975740955595,0.5500474633477481,0.6948634110325915,0.4188376753507014,0.4188376753507014,0.4188376753507014,0.4177301972365784,0.4177301972365784,0.4177301972365784,0.4177301972365784,0.4177301972365784,0.694705199873431,0.6976057377913722,0.6844742115810568,0.6966564708364097,0.6829975740955595,0.6829975740955595,0.6099567556164962,0.4177301972365784,0.6976057377913722,0.6968674190486236,0.685265267376859,0.6773547094188377,0.6719755300073832,0.6099567556164962,0.6099567556164962,0.6925429806982386,0.6935977217593081,0.5272123193755933,0.5076996097458074,0.5119713110431389,0.5126568927328341,0.5868540199306996,0.6976057377913722
4,0.47431705516295747,0.604841261470309,0.6512498681573674,0.6533066132264529,0.6143339310199346,0.5811623246492986,0.5811623246492986,0.615705094399325,0.637010863832929,0.6634321274127202,0.4751081109587596,0.4751081109587596,0.4751081109587596,0.47431705516295747,0.47431705516295747,0.47431705516295747,0.47431705516295747,0.47431705516295747,0.6121717118447421,0.6544140913405759,0.6495622824596562,0.6418626727138488,0.5948212213901487,0.5814787469676195,0.6276764054424638,0.47431705516295747,0.6143339310199346,0.6644868684737897,0.6180255247336779,0.6265161902752874,0.6253032380550575,0.6266216643813943,0.6154941461871111,0.6076890623351967,0.6634848644657737,0.49277502373167387,0.49583377280877544,0.49514819111908026,0.5062229722603101,0.5753846875036623,0.6644868684737897
5,0.47626832612593606,0.6254614492142179,0.6440248918890412,0.6449214217909504,0.5677671131737159,0.5916042611538868,0.5883345638645713,0.5908659424111381,0.6339521147558275,0.660742537706993,0.47632106317898953,0.47632106317898953,0.47632106317898953,0.47626832612593606,0.47626832612593606,0.47626832612593606,0.47626832612593606,0.47626832612593606,0.6208733255985656,0.6463980592764477,0.6218225925535281,0.5860141335302184,0.5729880814260099,0.5947157472840418,0.5969307035122877,0.47626832612593606,0.6160742537706992,0.6610062229722603,0.6395422423794959,0.660637063600886,0.5852230777344162,0.5852230777344162,0.5852230777344162,0.6237738635165067,0.6581056850543192,0.5104419365045881,0.4912456491931231,0.511654888724818,0.511760362830925,0.572187259509272,0.6610062229722603
6,0.4258517034068136,0.7027739689906128,0.7101044193650459,0.6884294905600675,0.6884294905600675,0.6874274865520514,0.6874274865520514,0.6874274865520514,0.6872165383398375,0.7085750448264951,0.42685370741482964,0.42685370741482964,0.42685370741482964,0.4258517034068136,0.4258517034068136,0.4258517034068136,0.4258517034068136,0.4258517034068136,0.707783989030693,0.7112118974791689,0.6911190802657947,0.7106845269486342,0.6874274865520514,0.6874274865520514,0.6481383820272123,0.4258517034068136,0.7112118974791689,0.7102626305242064,0.6932812994409873,0.6794641915409767,0.6729247969623458,0.645659740533699,0.6470309039130894,0.7055162957493936,0.7081531484020673,0.5072777133213796,0.5055901276236684,0.5080687691171817,0.5378124670393418,0.6021106540566513,0.7112118974791689
7,0.43819217382132686,0.43202193861407023,0.6205041662271912,0.6224554371901698,0.6114333931019934,0.6013606159687797,0.6007805083851915,0.564022782406919,0.5371268853496467,0.5371268853496467,0.43908870372323594,0.43908870372323594,0.43908870372323594,0.43819217382132686,0.43819217382132686,0.43819217382132686,0.43819217382132686,0.43819217382132686,0.5521042084168337,0.6236683894103997,0.6163906760890201,0.6115388672081004,0.6047885244172556,0.5990929226874803,0.6105368632000844,0.43819217382132686,0.5554266427592026,0.5946102731779348,0.5470414513237001,0.6111697078367261,0.5410294272756039,0.5410294272756039,0.5410294272756039,0.5456175508912562,0.5330133952114756,0.5103364623984812,0.5247864149351334,0.5194599725767324,0.5217276658580319,0.5216007062858661,0.6224554371901698
8,0.4713637801919629,0.58785993038709,0.6582111591604262,0.6606898006539395,0.6356397004535387,0.6092184368737475,0.6088492775023732,0.6147558274443624,0.6217171184474212,0.6521463980592764,0.47194388777555113,0.47194388777555113,0.47194388777555113,0.4713637801919629,0.4713637801919629,0.4713637801919629,0.4713637801919629,0.4713637801919629,0.5989874485813733,0.662852019829132,0.6538867208100412,0.6524100833245439,0.619818584537496,0.6067397953802341,0.6427592026157578,0.4713637801919629,0.6034700980909187,0.6540449319692015,0.520303765425588,0.6425482544035439,0.6400696129100306,0.6408606687058327,0.6123299230039025,0.5925007910557958,0.6524100833245439,0.507330450374433,0.5115494146187111,0.505326442358401,0.4905073304503744,0.5722829674944431,0.6606898006539395
9,0.4621347959076047,0.6093239109798545,0.5766269380866997,0.5764687269275393,0.5823225398164751,0.6013606159687797,0.6013606159687797,0.5884400379706782,0.5894947790317477,0.6131737158527581,0.4623984811728721,0.4623984811728721,0.4623984811728721,0.4621347959076047,0.4621347959076047,0.4621347959076047,0.4621347959076047,0.4621347959076047,0.6076890623351967,0.5758358822908975,0.5656048939985233,0.5883345638645713,0.5983546039447316,0.5908132053580846,0.5986710262630525,0.4621347959076047,0.6042611538867209,0.6123299230039025,0.6198713215905495,0.6034700980909187,0.6037337833561861,0.602837253454277,0.5894947790317477,0.6079527476004641,0.612277185950849,0.5055901276236684,0.5037970678198502,0.5220968252294061,0.5101782512393207,0.5538816424271545,0.6198713215905495
10,0.4627676405442464,0.5891783567134269,0.6007805083851915,0.6008332454382449,0.5609112962767641,0.5497837780824808,0.5484653517561439,0.5736209260626516,0.5081742432232886,0.5668705832718067,0.46334774812783464,0.46334774812783464,0.46334774812783464,0.4627676405442464,0.4627676405442464,0.4627676405442464,0.4627676405442464,0.4627676405442464,0.594188376753507,0.5993038708996942,0.6124881341630629,0.5639173083008121,0.5504693597721759,0.5752030376542558,0.5745701930176141,0.4627676405442464,0.5948739584432022,0.5686109060225715,0.529954646134374,0.5531589494779032,0.5815314840206729,0.5815314840206729,0.5815314840206729,0.5919206834722076,0.568347220757304,0.512762366838941,0.5031642231832085,0.5098618289209998,0.5098090918679464,0.5339528960455022,0.6008332454382449
11,0.45533171606370637,0.6002004008016032,0.583535492036705,0.5833772808775446,0.5804767429596034,0.5929754245332771,0.5929754245332771,0.5894420419786942,0.5219386140702458,0.6008859824912984,0.4554899272228668,0.4554899272228668,0.4554899272228668,0.45533171606370637,0.45533171606370637,0.45533171606370637,0.45533171606370637,0.45533171606370637,0.5979327075203038,0.5830608585592237,0.5723024997363148,0.5925007910557958,0.5918679464191541,0.5519459972576732,0.5974580740428225,0.45533171606370637,0.5943993249657209,0.5998312414302289,0.6088492775023732,0.6021516717645818,0.6023098829237422,0.601729775340154,0.5911296276764054,0.5986182892099989,0.6002004008016032,0.5136588967408501,0.511654888724818,0.48792321485075413,0.502109482122139,0.5460550731091812,0.6088492775023732
