,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,average_model,optimal_clustering
0,0.38347663068071625,0.6422845691382766,0.6502036330725968,0.655213653112677,0.655213653112677,0.6545995216238929,0.6545995216238929,0.655213653112677,0.6422522464283406,0.6477147844075247,0.3844139892688603,0.3844139892688603,0.3844139892688603,0.38347663068071625,0.38347663068071625,0.38347663068071625,0.38347663068071625,0.38347663068071625,0.6472299437584847,0.6509470554011249,0.654922748723253,0.6538560992953649,0.6545995216238929,0.6545995216238929,0.6245717240933479,0.38347663068071625,0.6513026052104208,0.653629840325813,0.6418320511991725,0.6445148361238606,0.6362078996703083,0.6245717240933479,0.6198849311526279,0.6453229038722607,0.6480380115068848,0.5412761005882734,0.5434093994440494,0.5494214234921456,0.5475790290257935,0.532387355355873,0.5419872002068653,0.5321934190962571,0.5355226582196652,0.5500678776908656,0.5357489171892171,0.5281530803542569,0.5381407977244812,0.5362984032581292,0.5390135108927533,0.5396922878014093,0.5386902837933932,0.5196845303510246,0.5323550326459371,0.533583295623505,0.5355226582196652,0.529413666041761,0.5295752795914409,0.5519425948671537,0.5264722994375849,0.5358782080289611,0.5410498416187213,0.5386579610834572,0.5408882280690414,0.5583963626177085,0.655213653112677
1,0.3900058180877885,0.6431249595966125,0.6489107246751568,0.6447410950934126,0.6463895533001487,0.6466158122697007,0.6470036847889327,0.6467774258193807,0.6467774258193807,0.6498480832633008,0.39087853125606054,0.39087853125606054,0.39087853125606054,0.3900058180877885,0.3900058180877885,0.3900058180877885,0.3900058180877885,0.3900058180877885,0.6482642704764368,0.6503006012024048,0.6431896050164846,0.6455168401318766,0.6470036847889327,0.6470036847889327,0.6407977244812205,0.3900058180877885,0.6492985971943888,0.6460016807809167,0.652854095287349,0.6508177645613809,0.6547288124636369,0.6379856487167884,0.6287090309651561,0.6457107763914927,0.6505591828818929,0.5242743551619368,0.5389488654728812,0.5161613549680005,0.5461568297886095,0.5191673669920486,0.5208804706186567,0.5462537979184174,0.5247268731010408,0.5242097097420648,0.5321934190962571,0.5355226582196652,0.5283793393238089,0.529510634171569,0.5423104273062254,0.529769215851057,0.5367832439071691,0.5296076023013769,0.5375589889456333,0.5383993794039692,0.5334216820738251,0.5365569849376172,0.5337449091731851,0.5223026698558407,0.531999482836641,0.5258258452388648,0.532678259745297,0.5352317538302411,0.5392720925722413,0.5610935131912571,0.6547288124636369
2,0.4217467192449415,0.5581162324649298,0.626705022949124,0.6273191544379081,0.6133880664554916,0.6159092378304997,0.6176546641670437,0.6164587238994117,0.6130971620660676,0.6174284051974918,0.42210226905423753,0.42210226905423753,0.42210226905423753,0.4217467192449415,0.4217467192449415,0.4217467192449415,0.4217467192449415,0.4217467192449415,0.5542051845626738,0.625832309780852,0.6264141185597001,0.5929601137759389,0.6159092378304997,0.6171698235180038,0.6172344689378757,0.4217467192449415,0.5492274872325296,0.6279009632167561,0.6279979313465641,0.5900187471717628,0.6056952614907234,0.6209515805805159,0.6218566164587239,0.5558536427694097,0.6165233693192838,0.5189734307324326,0.5156118688990885,0.529801538560993,0.5213006658478246,0.5181007175641605,0.5279914668045769,0.5227551877949447,0.5248561639407848,0.5163876139375525,0.5211067295882087,0.528347016613873,0.5236602236731528,0.5136078608830564,0.5246945503911048,0.5270864309263689,0.5200724028702567,0.5241773870321288,0.5224319606955847,0.5064968646971362,0.5066908009567522,0.5244682914215528,0.5271510763462409,0.5212036977180167,0.5248884866507207,0.5185855582132006,0.5235632555433447,0.5340681362725451,0.5205895662292327,0.5451440515439481,0.6279979313465641
3,0.37995345529769214,0.6316503975693322,0.6395694615036525,0.6519490594091408,0.6519490594091408,0.6519167366992049,0.6519167366992049,0.6519490594091408,0.592733854806387,0.6375331307776844,0.3810201047255802,0.3810201047255802,0.3810201047255802,0.37995345529769214,0.37995345529769214,0.37995345529769214,0.37995345529769214,0.37995345529769214,0.6367250630292843,0.6401835929924364,0.6515935095998449,0.6425754735277006,0.6519167366992049,0.6519167366992049,0.627125218178292,0.37995345529769214,0.6406037882216045,0.6424785053978925,0.6403128838321804,0.6430603141767406,0.6355937681815244,0.627125218178292,0.6225677160773159,0.6343655052039563,0.6375331307776844,0.5426013316956494,0.5224319606955847,0.5230460921843687,0.5289611481026569,0.5324843234856811,0.5428599133751374,0.532548968905553,0.5231430603141768,0.5224966061154567,0.5444760488719375,0.5283146939039369,0.5375913116555692,0.5244359687116168,0.5446376624216174,0.5330984549744651,0.5440235309328334,0.5185532355032646,0.5330984549744651,0.5419225547869934,0.5330014868446571,0.5410498416187213,0.5390135108927533,0.5557889973495378,0.5417286185273773,0.5347469131812012,0.5391428017324973,0.5389488654728812,0.5402740965802573,0.5521329397145546,0.6519490594091408
4,0.42653048031546964,0.5511345271187537,0.6126769668368997,0.6148425884026116,0.5984226517551231,0.593251018165363,0.593251018165363,0.5999418191221152,0.6140345206542116,0.6166526601590278,0.42727390264399767,0.42727390264399767,0.42727390264399767,0.42653048031546964,0.42653048031546964,0.42653048031546964,0.42653048031546964,0.42653048031546964,0.5538173120434418,0.6143577477535717,0.6095739866830435,0.6102850863016356,0.5906975240804189,0.594349990303187,0.6041114487038594,0.42653048031546964,0.5516193677677936,0.6032710582455233,0.6105113452711876,0.5988751696942272,0.5930894046156829,0.6061801021397634,0.5977761975564031,0.5519102721572177,0.6168789191285797,0.5161936776779366,0.5096644902708644,0.5107311396987524,0.5250824229103368,0.5244359687116168,0.5296076023013769,0.528347016613873,0.5133492792035684,0.5074665459952162,0.5201047255801926,0.5169694227164006,0.5143836059215204,0.5155472234792164,0.5284439847436809,0.5086624862628483,0.5189087853125606,0.5243066778718728,0.5157088370288965,0.5246945503911048,0.5223673152757127,0.5261490723382248,0.5204279526795527,0.5215915702372487,0.5210097614584007,0.5214946021074407,0.5126705022949124,0.5248884866507207,0.5170340681362725,0.5394564517326169,0.6168789191285797
5,0.4255931217273256,0.562867670825522,0.6163294330596677,0.6166203374490917,0.5690413084232983,0.5790290257935226,0.6081194647359235,0.6086689508048355,0.6130001939362596,0.6163617557696037,0.42607796237636564,0.42607796237636564,0.42607796237636564,0.4255931217273256,0.4255931217273256,0.4255931217273256,0.4255931217273256,0.4255931217273256,0.5577930053655699,0.6161031740901157,0.6108022496606116,0.594608571982675,0.5767341133880665,0.6071821061477795,0.6089275324843235,0.4255931217273256,0.5526213717758097,0.6116426401189475,0.6108992177904196,0.5999418191221152,0.6121274807679876,0.6190445406942918,0.6107052815308035,0.560087917771026,0.6172021462279398,0.5226905423750727,0.5192643351218567,0.5215592475273126,0.5260197814984808,0.5115715301570883,0.5182300084039045,0.5231107376042408,0.5234662874135367,0.5209451160385287,0.5219147973366087,0.5240480961923848,0.5192643351218567,0.5144805740513284,0.5259551360786088,0.5240157734824488,0.5262783631779688,0.5270217855064968,0.5205572435192967,0.5277652078350249,0.5082099683237442,0.5227551877949447,0.5208481479087207,0.5168401318766566,0.5113452711875364,0.5253733272997608,0.5223673152757127,0.530738897149137,0.5146098648910725,0.5413371545959301,0.6190445406942918
6,0.3901351089275325,0.6433835412761005,0.6520137048290129,0.6536621630357489,0.6536621630357489,0.653241967806581,0.653241967806581,0.6536621630357489,0.6462602624604047,0.6501066649427888,0.39087853125606054,0.39087853125606054,0.39087853125606054,0.3901351089275325,0.3901351089275325,0.3901351089275325,0.3901351089275325,0.3901351089275325,0.6488460792552848,0.6523046092184369,0.6540823582649169,0.6555368802120369,0.653241967806581,0.653241967806581,0.6353028637921003,0.3901351089275325,0.652983386127093,0.654922748723253,0.6354321546318443,0.6386967483353805,0.6275454134074601,0.6370806128385804,0.6415088240998126,0.6464865214299567,0.6504945374620208,0.5235632555433447,0.5202663391298726,0.531353028637921,0.5477083198655375,0.5444760488719375,0.5386579610834572,0.5275389488654729,0.531773223867089,0.5510375589889457,0.5298661839808649,0.5361044669985131,0.5409205507789773,0.5196845303510246,0.5387549292132653,0.533324713944017,0.5397892559312173,0.5344560087917771,0.5285409528734889,0.5375589889456333,0.531773223867089,0.5359105307388972,0.5356842717693452,0.5219147973366087,0.5302540565000969,0.5279591440946408,0.5377529252052492,0.5258581679488008,0.5245329368414248,0.5614011775043516,0.654922748723253
7,0.3946926110285086,0.47598422651755123,0.6046286120628354,0.6050488072920034,0.6173314370676838,0.6162001422199237,0.6160708513801797,0.6067295882086754,0.5897924882022109,0.5897924882022109,0.39550067877690864,0.39550067877690864,0.39550067877690864,0.3946926110285086,0.3946926110285086,0.3946926110285086,0.3946926110285086,0.3946926110285086,0.5119594026763203,0.6067619109186114,0.593962117783955,0.6155536880212037,0.6175576960372358,0.6154890426013317,0.6175900187471718,0.3946926110285086,0.5117008209968323,0.5854612450707868,0.5892106794233628,0.6176546641670437,0.6145840067231236,0.5736634559441464,0.5667140733079061,0.5092119723317603,0.5837158187342427,0.5332277458142091,0.5424720408559054,0.5376559570754412,0.5318055465770251,0.533195423104273,0.5236602236731528,0.533163100394337,0.5378822160449932,0.5395629969616653,0.5351347857004332,0.5334863274936971,0.5381084750145452,0.5384640248238413,0.5350054948606892,0.5410821643286573,0.531191415088241,0.5330014868446571,0.5293490206218889,0.5358458853190251,0.5369448574568492,0.5220764108862888,0.5379145387549292,0.5348438813110091,0.5293490206218889,0.5351994311203051,0.5401448057405133,0.5380438295946732,0.5166785183269765,0.5195612251983058,0.6176546641670437
8,0.4218436873747495,0.5412761005882734,0.6189798952744198,0.6197233176029479,0.6185597000452518,0.6096063093929796,0.6096063093929796,0.592119723317603,0.6036589307647553,0.6102850863016356,0.4223931734436615,0.4223931734436615,0.4223931734436615,0.4218436873747495,0.4218436873747495,0.4218436873747495,0.4218436873747495,0.4218436873747495,0.5468032839873295,0.621630357489172,0.6150365246622277,0.6223414571077639,0.6130971620660676,0.6087012735147714,0.6197233176029479,0.4218436873747495,0.5467386385674575,0.6080224966061154,0.6133880664554916,0.6182364729458918,0.6070851380179715,0.5881440299954748,0.6011054366798112,0.5438619173831534,0.6108345723705475,0.5212036977180167,0.5283146939039369,0.5248238412308488,0.5172280043958886,0.5146421876010084,0.531967160126705,0.5294459887516969,0.5213976339776327,0.5374296981058893,0.5159674187083845,0.5254056500096969,0.5163552912276165,0.5217208610769927,0.5176481996250566,0.5212683431378887,0.5213329885577607,0.5234339647036007,0.5246622276811688,0.5235632555433447,0.5142219923718404,0.5210420841683366,0.5235632555433447,0.5227875105048807,0.5231753830241127,0.5185855582132006,0.5231107376042408,0.5299631521106729,0.5144159286314565,0.5392397698623053,0.6197233176029479
9,0.4184821255414054,0.5540112483030577,0.5724351929665783,0.5716917706380503,0.5808714202598746,0.5975499385868511,0.5975499385868511,0.5913763009890749,0.5799987070916025,0.5778330855258905,0.4188376753507014,0.4188376753507014,0.4188376753507014,0.4184821255414054,0.4184821255414054,0.4184821255414054,0.4184821255414054,0.4184821255414054,0.5519749175770896,0.5715624797983063,0.5698170534617623,0.5889844204538108,0.596160062059603,0.592507595836835,0.5968065162583231,0.4184821255414054,0.5468032839873295,0.563093929795074,0.5532678259745297,0.5784795397246105,0.6001680780916672,0.5927015320964509,0.5893076475531709,0.5527829853254896,0.5778654082358264,0.5268924946667528,0.5204925980994246,0.5367509211972332,0.5255672635593768,0.531643933027345,0.528864179972849,0.5259551360786088,0.5256642316891849,0.5131876656538884,0.5269894627965609,0.5213329885577607,0.5293166979119529,0.5246945503911048,0.5251147456202728,0.5159027732885125,0.5273773353157929,0.5205895662292327,0.531708578447217,0.5271833990561768,0.5262783631779688,0.5259551360786088,0.5267308811170729,0.5246945503911048,0.5226258969552007,0.5251793910401448,0.5176158769151206,0.5226258969552007,0.5224319606955847,0.523896059741945,0.6001680780916672
