,abilities
kmeans_n_clusters_1,0.5182053
kmeans_n_clusters_2,0.53305376
kmeans_n_clusters_3,0.53097576
kmeans_n_clusters_4,0.5293763
kmeans_n_clusters_5,0.514864
kmeans_n_clusters_6,0.51480854
kmeans_n_clusters_7,0.505525
kmeans_n_clusters_8,0.5050373
dbscan_eps_0_1_min_samples_2,0.5182053
dbscan_eps_0_2_min_samples_2,0.5182053
dbscan_eps_0_3_min_samples_2,0.5182053
dbscan_eps_0_4_min_samples_2,0.5182053
dbscan_eps_0_5_min_samples_2,0.5182053
dbscan_eps_0_6_min_samples_2,0.5182053
dbscan_eps_0_7_min_samples_2,0.5182053
dbscan_eps_0_8_min_samples_2,0.5182053
dbscan_eps_0_9_min_samples_2,0.5182053
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5182053
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.51011914
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49367973
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49837998
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.49105683
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.48683357
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.486335
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48927978
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5182053
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5338937
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5285872
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51590836
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5105141
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50426817
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5007148
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49643126
mean_shift_,0.52184266
optics_,0.5186094
random_model_n1,0.4987955
random_model_n2,0.49883452
random_model_n3,0.49945217
random_model_n4,0.49893707
random_model_n5,0.4989382
random_model_n6,0.49893144
random_model_n7,0.499025
random_model_n8,0.4989185
random_model_n9,0.49895364
random_model_n10,0.49877125
random_model_n11,0.499046
random_model_n12,0.49879402
random_model_n13,0.49872747
random_model_n14,0.49883306
random_model_n15,0.49886373
random_model_n16,0.49867257
random_model_n17,0.49894056
random_model_n18,0.49903738
random_model_n19,0.49914673
random_model_n20,0.4986856
random_model_n21,0.499084
random_model_n22,0.49909726
random_model_n23,0.4991137
random_model_n24,0.4986141
random_model_n25,0.49943072
random_model_n26,0.49888408
random_model_n27,0.49892592
random_model_n28,0.49889037
random_model_n29,0.49893636
random_model_n30,0.49886876
random_model_n31,0.4987754
random_model_n32,0.49909374
random_model_n33,0.4987493
random_model_n34,0.49932572
random_model_n35,0.49902523
random_model_n36,0.4989081
random_model_n37,0.49928457
random_model_n38,0.49901477
random_model_n39,0.49882147
random_model_n40,0.49914995
random_model_n41,0.49929184
random_model_n42,0.49879858
random_model_n43,0.49883235
random_model_n44,0.49887174
random_model_n45,0.49886146
random_model_n46,0.49870506
random_model_n47,0.49894318
random_model_n48,0.49895516
random_model_n49,0.49879685
random_model_n50,0.4988163
random_model_n51,0.4988044
random_model_n52,0.49934867
random_model_n53,0.4989826
random_model_n54,0.4988696
random_model_n55,0.49963167
random_model_n56,0.4989712
random_model_n57,0.4988317
random_model_n58,0.49923345
random_model_n59,0.4989363
random_model_n60,0.49920714
random_model_n61,0.4989525
random_model_n62,0.49884942
random_model_n63,0.4987289
random_model_n64,0.49910027
random_model_n65,0.49897635
average_model,0.512526
optimal_clustering,0.5351674
