,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
0,0.5021828454031844,0.5865434001027221,0.5928351309707242,0.5869286081150488,0.5875706214689266,0.5875706214689266,0.5838469440164356,0.5493066255778121,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.5021828454031844,0.4815100154083205,0.5064201335387776,0.4911402157164869,0.47380585516178736,0.47817154596815614,0.4788135593220339,0.48228043143297383,0.5021828454031844,0.562788906009245,0.5957883923985619,0.5936055469953775,0.5712634822804314,0.5712634822804314,0.5416024653312789,0.5416024653312789,0.4983307652799178,0.5299178222907036,0.4916538263995891,0.4933230611196713,0.4908834103749358,0.49653312788906007,0.4994863893168978,0.49820236260914225,0.5188751926040062,0.4933230611196713,0.48510529019003595,0.4926810477657935,0.5409176510871427,0.5957883923985619
1,0.5119414483821263,0.5878274268104776,0.5920647149460708,0.5846173600410889,0.5850025680534156,0.5850025680534156,0.577426810477658,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5119414483821263,0.5272213662044171,0.5138674884437596,0.5279917822290704,0.4557010785824345,0.47354904982023627,0.47354904982023627,0.4861325115562404,0.5119414483821263,0.5648433487416539,0.593477144324602,0.5933487416538265,0.5638161273754494,0.5638161273754494,0.5372367745249101,0.5372367745249101,0.5096302003081664,0.5353107344632768,0.4911402157164869,0.47650231124807396,0.4747046738572162,0.4967899332306112,0.49743194658448897,0.5003852080123267,0.4717514124293785,0.5038520801232665,0.4998715973292244,0.48754494093477146,0.5427390667503661,0.593477144324602
2,0.49961479198767333,0.5883410374935799,0.5995120698510529,0.597200821777093,0.5973292244478685,0.5973292244478685,0.5918079096045198,0.5603492552645095,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.49961479198767333,0.5215716486902927,0.5225988700564972,0.4911402157164869,0.5598356445814073,0.4664869029275809,0.49653312788906007,0.4874165382639959,0.49961479198767333,0.5615048793014895,0.5988700564971752,0.6000256805341551,0.572547508988187,0.572547508988187,0.5188751926040062,0.5188751926040062,0.5001284026707755,0.5283769902413971,0.49499229583975346,0.4956343091936312,0.5008988186954288,0.4933230611196713,0.4940934771443246,0.4786851566512583,0.4946070878274268,0.5066769388803287,0.4915254237288136,0.49614791987673346,0.5407179135992695,0.6000256805341551
3,0.5042372881355932,0.5785824345146379,0.5907806882383153,0.5879558294812532,0.5878274268104776,0.5878274268104776,0.5843605546995377,0.5523882896764253,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.5042372881355932,0.48972778633795583,0.5161787365177196,0.4960195172059579,0.4658448895737031,0.47354904982023627,0.48664612223934256,0.49473549049820237,0.5042372881355932,0.5584232152028762,0.5919363122752953,0.5915511042629686,0.5615048793014895,0.5615048793014895,0.5132254750898819,0.5132254750898819,0.5021828454031844,0.5299178222907036,0.4919106317411402,0.49922958397534667,0.4898561890087314,0.48972778633795583,0.4871597329224448,0.504879301489471,0.5101438109912686,0.5059065228556754,0.4858757062146893,0.4958911145351823,0.5385112899237193,0.5919363122752953
4,0.4906266050333847,0.5498202362609143,0.5460965588084232,0.506291730868002,0.5061633281972265,0.4930662557781202,0.5047508988186954,0.523497688751926,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.4906266050333847,0.5161787365177196,0.5159219311761685,0.5179763739085773,0.48664612223934256,0.48972778633795583,0.4943502824858757,0.4967899332306112,0.4906266050333847,0.5365947611710323,0.5446841294298922,0.5486646122239343,0.5243965074473549,0.5243965074473549,0.5174627632254751,0.5191319979455573,0.48805855161787365,0.5096302003081664,0.49935798664612224,0.5087313816127376,0.48651771956856704,0.49743194658448897,0.4944786851566513,0.49653312788906007,0.4933230611196713,0.4870313302516692,0.4987159732922445,0.49935798664612224,0.5088740512469326,0.5498202362609143
5,0.5112994350282486,0.587442218798151,0.5963020030816641,0.5929635336414998,0.5928351309707242,0.5928351309707242,0.5870570107858244,0.5522598870056498,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5112994350282486,0.5247817154596816,0.5204160246533128,0.5229840780688239,0.5538007190549563,0.46520287621982537,0.48086800205444274,0.482794042116076,0.5112994350282486,0.5654853620955316,0.597457627118644,0.5973292244478685,0.5693374422187981,0.5693374422187981,0.5097586029789419,0.5097586029789419,0.5095017976373909,0.5359527478171546,0.49049820236260916,0.491397021058038,0.4786851566512583,0.47958397534668723,0.49807395993836673,0.49345146379044685,0.4829224447868516,0.4793271700051361,0.49691833590138673,0.4903697996918336,0.5440706500028534,0.597457627118644
6,0.5156651258346173,0.5977144324601952,0.603492552645095,0.5957883923985619,0.5961736004108885,0.5961736004108885,0.588597842835131,0.5458397534668721,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5156651258346173,0.5317154596815614,0.5039804827940421,0.5306882383153569,0.5555983564458141,0.5399332306111967,0.47226502311248075,0.48459167950693377,0.5156651258346173,0.5760143810991268,0.6049049820236261,0.6050333846944016,0.5757575757575758,0.5757575757575758,0.5471237801746276,0.5471237801746276,0.5125834617360041,0.5410888546481767,0.482794042116076,0.48934257832562916,0.49768875192604006,0.4956343091936312,0.4756034925526451,0.4690549563430919,0.5084745762711864,0.4852336928608115,0.4903697996918336,0.490241397021058,0.5511660864768209,0.6050333846944016
7,0.5008988186954288,0.5785824345146379,0.5905238828967643,0.58025166923472,0.5811504879301489,0.5811504879301489,0.5743451463790447,0.5281201848998459,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5008988186954288,0.5272213662044171,0.5182331792501284,0.5290190035952748,0.5539291217257319,0.47945557267591166,0.4943502824858757,0.4953775038520801,0.5008988186954288,0.5558551617873652,0.5878274268104776,0.5915511042629686,0.5231124807395994,0.5231124807395994,0.5159219311761685,0.5170775552131485,0.5029532614278377,0.5242681047765794,0.5042372881355932,0.4775295326142784,0.5001284026707755,0.4915254237288136,0.4834360554699538,0.5069337442218799,0.47842835130970723,0.48099640472521826,0.48921417565485364,0.4957627118644068,0.5320626224581028,0.5915511042629686
8,0.501412429378531,0.5865434001027221,0.5954031843862352,0.5900102722136621,0.5906522855675398,0.5906522855675398,0.5843605546995377,0.5495634309193631,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.501412429378531,0.5213148433487417,0.5043656908063687,0.49370826913199795,0.47380585516178736,0.48356445814072935,0.480225988700565,0.4906266050333847,0.501412429378531,0.5648433487416539,0.5970724191063174,0.5969440164355418,0.5728043143297381,0.5728043143297381,0.5439137134052389,0.5439137134052389,0.49910118130457115,0.5283769902413971,0.49396507447354904,0.4842064714946071,0.4957627118644068,0.4983307652799178,0.4987159732922445,0.5024396507447355,0.48664612223934256,0.5012840267077555,0.47971237801746275,0.4958911145351823,0.5415739314044399,0.5970724191063174
9,0.5138674884437596,0.5987416538263995,0.6047765793528506,0.5978428351309707,0.5982280431432974,0.5982280431432974,0.5896250642013354,0.5471237801746276,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.5138674884437596,0.535824345146379,0.5047508988186954,0.538135593220339,0.5625321006676939,0.5422444786851567,0.4631484334874165,0.48638931689779147,0.5138674884437596,0.5742167437082691,0.6041345659989728,0.6050333846944016,0.5716486902927581,0.5716486902927581,0.54301489470981,0.54301489470981,0.5125834617360041,0.5441705187467899,0.49691833590138673,0.4898561890087314,0.49794555726759115,0.474191063174114,0.47996918335901384,0.4971751412429379,0.48189522342064717,0.5075757575757576,0.4911402157164869,0.4899845916795069,0.5502434895090262,0.6050333846944016
