,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
0,0.41153736043515604,0.6875656074052867,0.6949613512739765,0.6806947227788911,0.6806947227788911,0.6806947227788911,0.6797881477240195,0.6797881477240195,0.6729172630976238,0.693100486687661,0.41244393549002767,0.41244393549002767,0.41244393549002767,0.41153736043515604,0.41153736043515604,0.41153736043515604,0.41153736043515604,0.41153736043515604,0.6932436301173777,0.6965359290008588,0.6816967267869072,0.6965359290008588,0.6797881477240195,0.6797881477240195,0.612558450233801,0.41153736043515604,0.6965359290008588,0.695581639469415,0.6826987307949232,0.6743964118713618,0.6695295352609982,0.612558450233801,0.612558450233801,0.690619333905907,0.6928141998282279,0.5279606832713045,0.5317778413970798,0.5408435919457963,0.5393644431720584,0.5235232369500906,0.5330184177879569,0.5241912396221013,0.5205172249260426,0.6010210897986449,0.6965359290008588
1,0.4176448134363966,0.6776409962782708,0.6816012978337628,0.6668575245729554,0.666762095619811,0.667000668002672,0.6668575245729554,0.6668575245729554,0.6698635365970035,0.6847981677640996,0.418742246397557,0.418742246397557,0.418742246397557,0.4176448134363966,0.4176448134363966,0.4176448134363966,0.4176448134363966,0.4176448134363966,0.6837961637560835,0.6840347361389446,0.663517511212902,0.6714381143238859,0.6668575245729554,0.6668575245729554,0.6549289054299074,0.4176448134363966,0.6840347361389446,0.6847981677640996,0.6017272640519133,0.6694341063078538,0.670722397175303,0.6628017940643192,0.6598434965168433,0.6800267201068805,0.6849890256703884,0.5141234850653689,0.5247160988643954,0.507204885962401,0.5386010115469033,0.5052485924229411,0.5079683175875561,0.5355949995228553,0.5121194770493368,0.597651084481889,0.6849890256703884
2,0.4571524000381716,0.6047332760759615,0.6570760568756561,0.6578394885008112,0.624773356236282,0.633457390972421,0.6044469892165283,0.6066895696154213,0.6303559499952286,0.6516366065464262,0.45691382765531063,0.45691382765531063,0.45691382765531063,0.4571524000381716,0.4571524000381716,0.4571524000381716,0.4571524000381716,0.4571524000381716,0.6005821166141807,0.6576486305945224,0.6486783089989503,0.5888920698539937,0.6286859433152018,0.6153736043515603,0.6185227598053249,0.4571524000381716,0.595667525527245,0.6512071762572764,0.6530680408435919,0.6511594617807043,0.6164710373127207,0.6164710373127207,0.6164710373127207,0.602633839106785,0.646388014123485,0.5110697585647486,0.4940834049050482,0.5149346311670961,0.508684034736139,0.5068231701498235,0.5150300601202404,0.5122626204790534,0.5149823456436683,0.578563930582253,0.6578394885008112
3,0.41139421700543943,0.6757801316919554,0.6829850176543564,0.6750167000668003,0.6750167000668003,0.6750167000668003,0.6743964118713618,0.6743964118713618,0.5580208035117855,0.6812195820211853,0.41239622101345547,0.41239622101345547,0.41239622101345547,0.41139421700543943,0.41139421700543943,0.41139421700543943,0.41139421700543943,0.41139421700543943,0.6808855806851799,0.6842733085218056,0.6755415593090944,0.6836053058497948,0.6743964118713618,0.6743964118713618,0.6120335909915068,0.41139421700543943,0.6842733085218056,0.6833190189903616,0.6761618475045329,0.669481820784426,0.6647103731272068,0.6120335909915068,0.6120335909915068,0.6785475713331425,0.6804561503960301,0.5293444030918981,0.509686038744155,0.5149823456436683,0.5168432102299838,0.5193720774883099,0.5348792823742724,0.5237618093329516,0.5098768966504438,0.5924270309326135,0.6842733085218056
4,0.4597289817730699,0.58946464357286,0.641902853325699,0.6447657219200306,0.6148487451092661,0.5851226262047905,0.5851226262047905,0.6095047237331807,0.6325985303941216,0.6539269014218914,0.4606355568279416,0.4606355568279416,0.4606355568279416,0.4597289817730699,0.4597289817730699,0.4597289817730699,0.4597289817730699,0.4597289817730699,0.595906097910106,0.6451951522091802,0.6388014123485065,0.63670197537933,0.5977669624964214,0.5854089130642237,0.6256799312911537,0.4597289817730699,0.5970989598244107,0.6548811909533352,0.6159938925469988,0.6248210707128543,0.6237236377516938,0.6247256417597099,0.6147533161561217,0.5918503674014696,0.6539746158984636,0.49895028151541176,0.4999045710468556,0.4994751407577059,0.5138849126825079,0.5067277411966791,0.5219963736997805,0.5151732035499571,0.4974234182651016,0.5738442872138835,0.6548811909533352
5,0.4623055635079683,0.6087412921080255,0.634459394980437,0.6353182555587366,0.5737665807806088,0.5918503674014696,0.5920412253077584,0.5928523714094857,0.628733657791774,0.6502051722492604,0.4622578490313961,0.4622578490313961,0.4622578490313961,0.4623055635079683,0.4623055635079683,0.4623055635079683,0.4623055635079683,0.4623055635079683,0.6042084168336673,0.6371314056684798,0.6166141807424372,0.5873652066036835,0.5770111651875179,0.5956198110506727,0.5988643954575819,0.4623055635079683,0.5997709705124534,0.6505391735852658,0.6338868212615708,0.650109743296116,0.5875083500334002,0.5875083500334002,0.5875083500334002,0.6069281419982823,0.6482965931863728,0.5146006298310908,0.497518847218246,0.5140757705887966,0.5136940547762191,0.4988548525622674,0.501240576390877,0.5075866017749785,0.5098291821738715,0.5685643395634806,0.6505391735852658
6,0.41573623437350893,0.6884244679835863,0.6961064987117092,0.6816490123103349,0.6816490123103349,0.6816490123103349,0.6807424372554634,0.6807424372554634,0.6777841397079875,0.6946273499379712,0.41664280942838056,0.41664280942838056,0.41664280942838056,0.41573623437350893,0.41573623437350893,0.41573623437350893,0.41573623437350893,0.41573623437350893,0.6937207748830996,0.6972039316728695,0.6839870216623724,0.6974902185323028,0.6807424372554634,0.6807424372554634,0.6469128733657792,0.41573623437350893,0.6972039316728695,0.6961542131882813,0.685657028342399,0.6737284091993511,0.6680026720106881,0.6451474377326081,0.6461017272640519,0.6912873365779177,0.694341063078538,0.5116423322836149,0.5099246111270159,0.5142666284950854,0.5403187327035023,0.5291535451856093,0.5307758373890639,0.5198015077774597,0.5167000668002673,0.6057679985821985,0.6974902185323028
7,0.42647199160225213,0.4439832045042466,0.6137035976715336,0.6154213188281324,0.6113655883194962,0.6034926996850845,0.6030632693959347,0.5724305754365875,0.5510067754556732,0.5510067754556732,0.4272831377039794,0.4272831377039794,0.4272831377039794,0.42647199160225213,0.42647199160225213,0.42647199160225213,0.42647199160225213,0.42647199160225213,0.5408913064223686,0.6167096096955816,0.6088844355377422,0.6099341540223304,0.6065941406622769,0.6016318350987689,0.6099818684989026,0.42647199160225213,0.5434201736806947,0.591945796354614,0.54919362534593,0.6105544422177689,0.5480484779081973,0.5480484779081973,0.5480484779081973,0.5353087126634221,0.5462353277984541,0.5148392022139517,0.5294398320450424,0.5229029487546522,0.5250501002004008,0.5162229220345452,0.5078728886344117,0.5192289340585934,0.5249546712472564,0.5328016577372431,0.6167096096955816
8,0.45872697776505394,0.5761523046092184,0.6485351655692337,0.6508254604446989,0.634459394980437,0.6105544422177689,0.6104112987880523,0.6118427330852181,0.6179501860864587,0.6430957152400039,0.4594426949136368,0.4594426949136368,0.4594426949136368,0.45872697776505394,0.45872697776505394,0.45872697776505394,0.45872697776505394,0.45872697776505394,0.5860292012596622,0.6526863250310144,0.6440977192480198,0.646388014123485,0.6199541941024906,0.6085027197251646,0.639183128161084,0.45872697776505394,0.5896077870025765,0.6447180074434583,0.525336387059834,0.6392785571142284,0.636940547762191,0.6375608359576296,0.6115564462257849,0.5804466075007157,0.6435251455291535,0.5097814676972994,0.5149346311670961,0.5101631835098769,0.4964691287336578,0.5016222922034546,0.5198492222540319,0.5129783376276362,0.5104494703693101,0.5742587215246819,0.6526863250310144
9,0.44923179692718773,0.595667525527245,0.5751980150777746,0.5738620097337532,0.5829277602824697,0.6039221299742342,0.6039221299742342,0.5975283901135604,0.590705219963737,0.6090752934440309,0.44966122721633744,0.44966122721633744,0.44966122721633744,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.5939975188472183,0.5741482965931863,0.5673728409199351,0.5898463593854375,0.6015841206221968,0.5942838057066514,0.6022521232942074,0.44923179692718773,0.5901326462448707,0.6082164328657315,0.617807042656742,0.6059261379902663,0.606355568279416,0.6056398511308331,0.5936635175112129,0.5943315201832235,0.6084550052485924,0.5113560454241817,0.5083023189235614,0.5287718293730318,0.5163660654642619,0.5174157839488501,0.521614657887203,0.5099723256035882,0.5210897986449089,0.5537265006202883,0.617807042656742
