,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
0,0.43782301444995253,0.6000421896424428,0.6612874872552121,0.6642407622262068,0.663748549731041,0.6643110782969448,0.6639594979432549,0.6641704461554688,0.6581232640720036,0.6617093836796399,0.4480891607776957,0.4421826108357065,0.43958091621840173,0.43958091621840173,0.43782301444995253,0.43782301444995253,0.43782301444995253,0.43782301444995253,0.5965967021762824,0.6600921140526668,0.6633266533066132,0.6631860211651373,0.6643110782969448,0.6636782336603031,0.6598811658404529,0.43782301444995253,0.6136835073656084,0.6639594979432549,0.6639594979432549,0.5730408184790634,0.6048236824526245,0.571634497064304,0.571634497064304,0.6613578033259502,0.5514537847625075,0.5165770136764758,0.5162254333227859,0.5314840206729248,0.5252258903772458,0.4918960728474493,0.5174208065253314,0.5063108673487325,0.5243820975283902,0.5082094012586577,0.5271244242871709,0.5146784797665507,0.5043420173680695,0.5159441690398341,0.5172098583131175,0.5244524135991281,0.5250149421650319,0.513905002988433,0.5276166367823366,0.5195302886474704,0.509615722673417,0.5267025278627431,0.5237492528917485,0.5101782512393207,0.5679884785815946,0.6643110782969448
1,0.44270998136624123,0.6014133530218332,0.6635727595541961,0.665963505959287,0.665963505959287,0.6661744541715009,0.6654009773933832,0.6651900291811693,0.6586506346025384,0.6630805470590303,0.4522729669866048,0.44721020989347116,0.4443272509932145,0.4443272509932145,0.44270998136624123,0.44270998136624123,0.44270998136624123,0.44270998136624123,0.5978975494849348,0.6626586506346025,0.6654009773933832,0.6654712934641213,0.6656822416763352,0.6644868684737897,0.6615335935027951,0.44270998136624123,0.6165313082304961,0.6651197131104314,0.6651197131104314,0.5710368104630313,0.6010617726681433,0.5983194459093626,0.5993741869704321,0.6635727595541961,0.5443870196533418,0.5212530323805505,0.5013535843617059,0.5005801075835882,0.5211124002390747,0.528847168020251,0.5125338396090426,0.5306753858594382,0.513940161023802,0.5221671413001442,0.5038146468375347,0.5148542699433956,0.5201279752487431,0.5145026895897057,0.5214639805927644,0.5212530323805505,0.4938297647927434,0.5121119431846148,0.5270189501810639,0.518370073480294,0.5167528038533207,0.5142214253067539,0.49966599866399464,0.5206201877439088,0.5719118548988816,0.6661744541715009
2,0.37910909538375,0.5304995956825933,0.6352705410821643,0.629645255423127,0.633864219667405,0.627254509018036,0.6155820412755335,0.620996378722357,0.6075660092114052,0.6271841929472981,0.38494532925500125,0.38290616320360016,0.3794606757374398,0.3794606757374398,0.37910909538375,0.37910909538375,0.37910909538375,0.37910909538375,0.5322574974510424,0.629645255423127,0.6008859824912984,0.6150195127096297,0.6199416376612875,0.620926062651619,0.6310515768378863,0.37910909538375,0.5341560313609676,0.6328094786063355,0.6351299089406884,0.6347783285869986,0.6336532714551911,0.6336532714551911,0.6336532714551911,0.6309109446964104,0.6091129627676406,0.535562352775727,0.5360545652708927,0.5288120099848821,0.5282494814189783,0.537249938473438,0.5326090778047323,0.5366874099075344,0.5454769187497802,0.5404141616566466,0.5392187884541012,0.5381640473930317,0.546039447315684,0.5283197974897162,0.5304995956825933,0.5403438455859086,0.5392187884541012,0.5362655134831066,0.5341560313609676,0.535421720634251,0.5393594205955771,0.5366170938367965,0.5323981295925184,0.5382343634637696,0.5380755012298802,0.6352705410821643
3,0.44910874380339627,0.5993038708996942,0.6581584221073726,0.6606194845832015,0.6606898006539395,0.6606898006539395,0.6588615828147523,0.6589318988854903,0.6526737685898112,0.6564708364096614,0.45768730443342825,0.4530464437647224,0.4507963295011075,0.4507963295011075,0.44910874380339627,0.44910874380339627,0.44910874380339627,0.44910874380339627,0.5962802798579615,0.6575958935414689,0.6602679042295116,0.6602679042295116,0.6601272720880357,0.6588615828147523,0.655345779277854,0.44910874380339627,0.6137186654009774,0.6585803185318004,0.6585803185318004,0.5658334212284217,0.5947333263017263,0.5625285659037373,0.5625285659037373,0.6581584221073726,0.4991034700980909,0.5150652181556095,0.5076820307281229,0.4957986147734065,0.5216046127342404,0.5237844109271174,0.5126744717505186,0.5248391519881869,0.5129557360334704,0.5126041556797806,0.5114087824772352,0.5121119431846148,0.5129557360334704,0.513869844953064,0.505220968252294,0.5047287557571283,0.4886263755581338,0.505502232535246,0.5128854199627325,0.5123228913968287,0.5166121717118447,0.5151355342263474,0.5164715395703688,0.5100024610624758,0.5665938765119582,0.6606898006539395
4,0.4057237281580705,0.6453608972330627,0.6500017579017684,0.6562598881974475,0.64683753471856,0.64683753471856,0.6457124775867524,0.6462046900819183,0.6514080793165278,0.6554160953485919,0.41338817986850895,0.4072706817143058,0.4079035263509475,0.4079035263509475,0.4057237281580705,0.4057237281580705,0.4057237281580705,0.4057237281580705,0.648876700769961,0.6537285096508807,0.6555567274900679,0.6546426185704742,0.6568224167633513,0.6492282811236508,0.657314629258517,0.4057237281580705,0.6277115634778329,0.6497908096895545,0.6442358401012551,0.644446788313469,0.6442358401012551,0.6442358401012551,0.6310867348732553,0.6528847168020251,0.5810920085785606,0.5249797841296628,0.5325036036986254,0.5285659037372992,0.5213233484512886,0.5255423126955666,0.5340505572548606,0.5273002144640158,0.5387617339943044,0.5296909608691066,0.5364413036599515,0.5324332876278873,0.5275814787469676,0.5232218823612137,0.5358084590233098,0.518088809197342,0.5344724536792884,0.5244172555637591,0.5098618289209998,0.5178075449143902,0.5381288893576627,0.5318004429912456,0.5297612769398446,0.5213936645220265,0.5640312463783969,0.6562598881974475
5,0.39327778363745036,0.5045178075449144,0.6050697887002074,0.6180782617867313,0.6191330028478008,0.6087262243785817,0.5999367155363359,0.6156875153816405,0.591006574552614,0.6134374011180255,0.40023907464050906,0.3958794782547551,0.3945434729107338,0.3945434729107338,0.39327778363745036,0.39327778363745036,0.39327778363745036,0.39327778363745036,0.5058538128889357,0.6075308511760363,0.6196252153429667,0.6218050135358436,0.6158984635938544,0.597335020919031,0.610202861864079,0.39327778363745036,0.4970643040466899,0.6055620011953732,0.554723482051823,0.5749041943536195,0.6168125725134479,0.6168125725134479,0.6178673135745174,0.6097809654396512,0.4746334774812783,0.52680800196885,0.526737685898112,0.5292690644446788,0.5302534894350104,0.5322926554864115,0.5358084590233098,0.5317301269205077,0.531237914425342,0.5255423126955666,0.5228703020075238,0.5306050697887003,0.5259642091199944,0.537496044721021,0.5249797841296628,0.5328551840523151,0.5197060788243153,0.5315191787082938,0.5335583447596949,0.5345427697500263,0.5236437787856415,0.5440354392996519,0.5387617339943044,0.5318004429912456,0.5220499478489142,0.6191330028478008
6,0.451921386632915,0.6026790422951166,0.6580177899658967,0.659494427451394,0.6596350595928699,0.659564743522132,0.6581584221073726,0.6582990542488486,0.6506346025384101,0.6554864114193298,0.46092184368737477,0.45635129908940686,0.4536792884013641,0.4536792884013641,0.451921386632915,0.451921386632915,0.451921386632915,0.451921386632915,0.5996554512533839,0.6570333649755652,0.6591428470977042,0.6592834792391801,0.6591428470977042,0.6582287381781106,0.6547832507119502,0.451921386632915,0.6154765671694266,0.6580881060366347,0.6580881060366347,0.5688570122701544,0.5943817459480364,0.559012762366839,0.559012762366839,0.6569630489048272,0.496712723693,0.5149949020848715,0.4973455683296417,0.49368913265126746,0.5201279752487431,0.5194248145413635,0.5106353056991175,0.5024786414935133,0.5167528038533207,0.505502232535246,0.5231515662904757,0.5213936645220265,0.5135182645993742,0.5108462539113314,0.509650880708786,0.5185810216925079,0.49045459339732095,0.5102134092746897,0.5218858770171922,0.5109165699820694,0.5121119431846148,0.5196357627535774,0.49882220581513903,0.5040959111204866,0.5671407792843647,0.6596350595928699
7,0.3663818865801779,0.6153007769925817,0.6183946841050522,0.6179024716098864,0.6247934465422073,0.6120662377386351,0.6110818127483036,0.6192384769539078,0.5859086594241114,0.6094645431213304,0.6169883626902929,0.6172696269732447,0.3680694722778891,0.3680694722778891,0.3663818865801779,0.3663818865801779,0.3663818865801779,0.3663818865801779,0.6183946841050522,0.6181134198221003,0.6172696269732447,0.620926062651619,0.6160742537706992,0.6169180466195548,0.6221917519249024,0.3663818865801779,0.6044721020989348,0.6181134198221003,0.5886509861828921,0.6227542804908062,0.5880884576169884,0.5880884576169884,0.6195197412368597,0.6184650001757902,0.46630102309882926,0.5385859438174595,0.5456878669619941,0.5411173223640263,0.552438209752839,0.5419611152128819,0.548148929437823,0.5406954259395985,0.5483598776500369,0.5413985866469782,0.5444924937594487,0.5518756811869353,0.5409766902225503,0.5357733009879408,0.5428752241324755,0.5402032134444327,0.5271244242871709,0.5402735295151707,0.5486411419329887,0.5411173223640263,0.5316246528144007,0.5357733009879408,0.5470238723060156,0.5421017473543578,0.5418855905443115,0.6247934465422073
8,0.42266990120592063,0.6435326793938755,0.6474000632844636,0.6497204936188166,0.6050697887002074,0.6051401047709454,0.6036634672854481,0.6045775762050417,0.6386808705129557,0.646696902577084,0.42822487079422,0.42477938332805965,0.4250606476110115,0.4250606476110115,0.42266990120592063,0.42266990120592063,0.42266990120592063,0.42266990120592063,0.6464859543648701,0.6498611257602925,0.6504939703969342,0.6286256723974264,0.648736068628485,0.5983897619801005,0.6368526526737686,0.42266990120592063,0.6277115634778329,0.6469078507892979,0.5776465211124002,0.6071792708223465,0.6083746440248919,0.6083746440248919,0.5855922371057906,0.6494392293358647,0.47118799001511796,0.5212530323805505,0.5228703020075238,0.522589037724572,0.5315191787082938,0.5270189501810639,0.5282143233836093,0.5239953591393313,0.5274408466054917,0.5261048412614703,0.5145730056604437,0.5048693878986042,0.5232218823612137,0.5220968252294061,0.5127447878212565,0.518370073480294,0.5297612769398446,0.5182997574095559,0.5294800126568927,0.5237844109271174,0.511760362830925,0.522448405583096,0.5228703020075238,0.5270892662518019,0.5497544797196733,0.6497204936188166
9,0.4207713672959955,0.6346728544808916,0.6384699223007418,0.6383292901592659,0.6329149527124425,0.6327743205709665,0.6334071652076082,0.6317898955806349,0.6250395527897901,0.6352353830467954,0.42625602081355696,0.42309179763034843,0.42309179763034843,0.42309179763034843,0.4207713672959955,0.4207713672959955,0.4207713672959955,0.4207713672959955,0.6377667615933622,0.6410716169180466,0.6405090883521429,0.5996554512533839,0.6362198080371269,0.6186407903526351,0.5879829835108814,0.4207713672959955,0.6193439510600147,0.638118341947052,0.603804099426924,0.6351650669760573,0.6345322223394156,0.6345322223394156,0.6136483493302394,0.640298140139929,0.4709067257321661,0.51401047709454,0.5271595823225398,0.5243469394930211,0.5151355342263474,0.5176669127729142,0.5283549555250853,0.5294800126568927,0.5178778609851281,0.5273705305347537,0.5184403895510319,0.5027599057764652,0.5234328305734276,0.5190732341876736,0.5223780895123581,0.5193544984706254,0.5076820307281229,0.5184403895510319,0.5109165699820694,0.5230109341489998,0.5121119431846148,0.5116197306894491,0.522589037724572,0.5261751573322083,0.5552729891231456,0.640298140139929
