,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,average_model,optimal_clustering
0,0.40498644347518564,0.6005540492750207,0.5969586231286101,0.6429918660851114,0.6391017328775197,0.6113992691264882,0.626488270658965,0.6349758340209831,0.5908876576682778,0.6122833903100319,0.612813863020158,0.612813863020158,0.612813863020158,0.40498644347518564,0.40498644347518564,0.40498644347518564,0.40498644347518564,0.40498644347518564,0.5997288695037133,0.607862784392314,0.6451137569256159,0.6495933042555699,0.6495933042555699,0.6362725450901804,0.6208298950842862,0.40498644347518564,0.612813863020158,0.6646823057880467,0.6619710008251798,0.6520099021572557,0.6520099021572557,0.6194742426028528,0.6374513733349051,0.5721442885771543,0.612813863020158,0.5806672167865141,0.6646823057880467
1,0.43728633738064365,0.5746198278910762,0.6226570788636095,0.6236590828716256,0.5863491689260875,0.5475657196746434,0.6085700813391489,0.6062713662619357,0.55764470116704,0.6393374985264647,0.6393374985264647,0.6393374985264647,0.6393374985264647,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.582989508428622,0.6329128845927149,0.6245432040551692,0.6095720853471649,0.6497111870800424,0.6070376046210068,0.6403395025344807,0.43728633738064365,0.6393374985264647,0.6393374985264647,0.6393374985264647,0.6594365200990215,0.616291406342096,0.616291406342096,0.6294353412707768,0.5977248614876812,0.6393374985264647,0.5819807682592076,0.6594365200990215
2,0.4376989272662973,0.6027348815277614,0.6394553813509372,0.6273723918425086,0.596899681716374,0.6040315925969586,0.6013202876340917,0.6026759401155252,0.6012024048096193,0.6393964399387009,0.6393964399387009,0.6393964399387009,0.6393964399387009,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.6088647884003301,0.6459389366969233,0.6366261935635977,0.6291995756218319,0.6551927384180125,0.6062713662619357,0.6343864198986208,0.4376989272662973,0.6393964399387009,0.6393964399387009,0.6393964399387009,0.651833077920547,0.6075091359188967,0.6075091359188967,0.6033242956501238,0.6172344689378757,0.6393964399387009,0.5873899058621445,0.6551927384180125
3,0.43728633738064365,0.6013792290463279,0.6283743958505246,0.6271366261935636,0.6075680773311328,0.6019097017564541,0.5941294353412708,0.6236590828716256,0.5706118118590121,0.6386302015796298,0.6386302015796298,0.6386302015796298,0.6386302015796298,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.43728633738064365,0.598667924083461,0.6201815395496876,0.6052693622539196,0.569315100789815,0.6194153011906165,0.6388659672285748,0.602381233054344,0.43728633738064365,0.6386302015796298,0.6386302015796298,0.6386302015796298,0.6145231639750088,0.6215961334433573,0.6215961334433573,0.6210656607332312,0.5807497347636449,0.6386302015796298,0.5810983311160136,0.6388659672285748
4,0.4365790404338088,0.5998467523281857,0.6317929977602263,0.6323234704703524,0.6073323116821879,0.6007308735117294,0.5924790757986561,0.62625250501002,0.5360721442885772,0.6335612401273134,0.6335612401273134,0.6335612401273134,0.6335612401273134,0.4365790404338088,0.4365790404338088,0.4365790404338088,0.4365790404338088,0.4365790404338088,0.5958387362961216,0.6224213132146647,0.6136390427914653,0.5884121183543558,0.6213014263821761,0.6395732641754096,0.6043852410703761,0.4365790404338088,0.6335612401273134,0.6335612401273134,0.6335612401273134,0.618531180007073,0.6256041494754214,0.6256041494754214,0.6250736767652953,0.575562890486856,0.6335612401273134,0.5802091578114213,0.6395732641754096
5,0.41111635034775434,0.5739125309442414,0.6327950017682423,0.6391017328775197,0.5922433101497112,0.6210656607332312,0.6204762466108688,0.6265472120712012,0.5577625839915125,0.6078038429800778,0.6082164328657315,0.6082164328657315,0.6082164328657315,0.41111635034775434,0.41111635034775434,0.41111635034775434,0.41111635034775434,0.41111635034775434,0.5807497347636449,0.6269008605446187,0.634916892608747,0.6211246021454674,0.6408699752446069,0.6350937168454556,0.611576093363197,0.41111635034775434,0.6082164328657315,0.6104562065307084,0.6263114464222562,0.6233643758104445,0.6233643758104445,0.6269008605446187,0.625250501002004,0.5987858069079335,0.6082164328657315,0.5736077196409626,0.6408699752446069
6,0.4357538606625015,0.6121065660733231,0.5921254273252388,0.5972533301897913,0.5957797948838854,0.6009666391606743,0.5795709065189202,0.5926559000353648,0.6086879641636214,0.6345043027230932,0.6345043027230932,0.6345043027230932,0.6345043027230932,0.4357538606625015,0.4357538606625015,0.4357538606625015,0.4357538606625015,0.4357538606625015,0.6151715195096075,0.5921254273252388,0.5776847813273606,0.5753271248379112,0.6273134504302723,0.6170576447011671,0.604149475421431,0.4357538606625015,0.6345043027230932,0.6345043027230932,0.6345043027230932,0.6161735235176234,0.6388070258163385,0.6388070258163385,0.6335022987150772,0.6110456206530709,0.6345043027230932,0.5786463683669861,0.6388070258163385
7,0.4369326889072262,0.5368973240598844,0.571319108805847,0.5799834964045738,0.5836378639632206,0.5868207002239774,0.5811033832370623,0.6159966992809147,0.5826948013674408,0.647117764941648,0.647117764941648,0.647117764941648,0.647117764941648,0.4369326889072262,0.4369326889072262,0.4369326889072262,0.4369326889072262,0.4369326889072262,0.5287634091712837,0.5223387952375339,0.5865259931627962,0.5938347282800895,0.6022044088176353,0.6200047153129788,0.6060356006129907,0.4369326889072262,0.647117764941648,0.647117764941648,0.647117764941648,0.6513026052104208,0.6388070258163385,0.6388070258163385,0.6425203347872215,0.47548037250972536,0.647117764941648,0.5708728381132012,0.6513026052104208
8,0.4059884474832017,0.5737357067075327,0.5834610397265119,0.6394553813509372,0.6353294824944006,0.6316751149357539,0.6179417658847106,0.5989626311446422,0.5806318519391724,0.6155251679830249,0.6149946952728987,0.6149946952728987,0.6149946952728987,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.5746787693033125,0.5772721914417069,0.6299068725686667,0.628728044323942,0.6510668395614759,0.6300247553931392,0.634916892608747,0.4059884474832017,0.6149946952728987,0.6053283036661559,0.6596133443357303,0.662029942237416,0.662029942237416,0.6284333372627608,0.6343274784863845,0.5844630437345278,0.6149946952728987,0.5758980145164277,0.662029942237416
9,0.4059884474832017,0.5737357067075327,0.5834610397265119,0.6394553813509372,0.6353294824944006,0.6316751149357539,0.6179417658847106,0.5989626311446422,0.5806318519391724,0.6155251679830249,0.6149946952728987,0.6149946952728987,0.6149946952728987,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.4059884474832017,0.5746787693033125,0.5772721914417069,0.6299068725686667,0.628728044323942,0.6510668395614759,0.6300247553931392,0.634916892608747,0.4059884474832017,0.6149946952728987,0.6053283036661559,0.6596133443357303,0.662029942237416,0.662029942237416,0.6284333372627608,0.6343274784863845,0.5844630437345278,0.6149946952728987,0.5758980145164277,0.662029942237416
