,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
10,0.443307667967514,0.48859121752276485,0.5664311078296945,0.5565165418556411,0.5639700453538656,0.5971592307421861,0.5929402664979081,0.5929402664979081,0.5539851633090743,0.5516647329747214,0.5521569454698871,0.5521569454698871,0.5521569454698871,0.443307667967514,0.443307667967514,0.443307667967514,0.443307667967514,0.443307667967514,0.47846570333649757,0.5809162184017157,0.509545406602679,0.5977217593080899,0.5982139718032556,0.5971592307421861,0.5840101255141863,0.443307667967514,0.5521569454698871,0.5854164469289456,0.5854164469289456,0.5970185986007102,0.5970185986007102,0.5922371057905285,0.5922371057905285,0.4824034032978237,0.5521569454698871,0.49667756565763105,0.5087016137538234,0.4985057834968182,0.49991210491157756,0.5012481102555989,0.5027247477410962,0.503216960236262,0.49941989241641177,0.4926695496255669,0.49660724958689306,0.5054670744998769,0.5046935977217593,0.49604472102098934,0.49520092817213374,0.49604472102098934,0.48753647646169535,0.4930914460499947,0.5024434834581444,0.5034279084484758,0.48852090145202687,0.49498997995991983,0.49885736385050805,0.501037162043385,0.5376510005065361,0.5971592307421861
11,0.45237844109271175,0.5809162184017157,0.6035579931793411,0.5970185986007102,0.5494849347818443,0.5926590022149563,0.5860492915655873,0.5704391238617587,0.5688218542347854,0.6219104876419506,0.6219104876419506,0.6219104876419506,0.6219104876419506,0.45237844109271175,0.45237844109271175,0.45237844109271175,0.45237844109271175,0.45237844109271175,0.5942762718419294,0.6136835073656084,0.6012375628449882,0.5925886861442182,0.5969482825299722,0.5693843828006891,0.5965263861055444,0.45237844109271175,0.6219104876419506,0.6219104876419506,0.6168477305488169,0.6168477305488169,0.5859789754948493,0.5859789754948493,0.5704391238617587,0.5882994058292023,0.6219104876419506,0.501177794184861,0.4956931406672995,0.49864641563829415,0.5025841155996202,0.49259923355482893,0.49963084062862567,0.503287276307,0.5004043174067433,0.49949020848714976,0.4913335442815455,0.48753647646169535,0.5176317547375453,0.4826846675807756,0.5017403227507646,0.503287276307,0.501177794184861,0.4935133424744225,0.5006855816896951,0.49281018176704283,0.48359877650036914,0.49660724958689306,0.5037794888021657,0.49611503709172733,0.5659623340247747,0.6219104876419506
12,0.45083148753647645,0.6204338501564532,0.6255669233203248,0.5814787469676195,0.5969482825299722,0.5969482825299722,0.5878775094047745,0.5882994058292023,0.5604542418169672,0.6245121822592553,0.6243715501177795,0.6243715501177795,0.6243715501177795,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.6261294518862286,0.6290827268572232,0.6182540519635763,0.5968076503884963,0.5937840593467637,0.5969482825299722,0.5851351826459937,0.45083148753647645,0.6243715501177795,0.6189572126709559,0.6189572126709559,0.6128397145167528,0.6128397145167528,0.5942762718419294,0.5942762718419294,0.6228245965615441,0.6243715501177795,0.5020215870337166,0.4987167317090321,0.5049045459339732,0.5060296030657807,0.48409098899553493,0.49759167457722464,0.498927679921246,0.49491966388918185,0.5006855816896951,0.50743592448054,0.4804345533171606,0.5165770136764758,0.515873852969096,0.49864641563829415,0.4995605245578877,0.4912632282108076,0.49407587104032624,0.5034982245192139,0.5124283655029357,0.5185458636571388,0.5050451780754491,0.49906831206272195,0.49632598530394123,0.5734939664904859,0.6255669233203248
13,0.45230812502197376,0.6211370108638329,0.6254966072495869,0.5811271666139296,0.5956825932566888,0.5956825932566888,0.5871040326266568,0.5874556129803467,0.5603136096754914,0.6245121822592553,0.6243012340470414,0.6243012340470414,0.6243012340470414,0.45230812502197376,0.45230812502197376,0.45230812502197376,0.45230812502197376,0.45230812502197376,0.6254966072495869,0.6312625250501002,0.6161445698414373,0.5999718735717048,0.5916042611538868,0.5956825932566888,0.5863305558485392,0.45230812502197376,0.6243012340470414,0.6170586787610308,0.6170586787610308,0.6141054037900362,0.6141054037900362,0.5940653236297155,0.5940653236297155,0.623176176915234,0.6243012340470414,0.4999824209823155,0.5018809548922406,0.5059592869950427,0.5042013852265935,0.5104595155222726,0.49899799599198397,0.5050451780754491,0.5054670744998769,0.49731041029427275,0.4918960728474493,0.5192490243645185,0.481770558661182,0.5149597440495025,0.49927926027493585,0.4985057834968182,0.49302112997925673,0.48964595858383436,0.5071546601975881,0.48465351756143865,0.5165770136764758,0.5007558977604332,0.5005449495482193,0.49520092817213374,0.5736111599417157,0.6254966072495869
14,0.4642618570474282,0.6276764054424638,0.6269732447350842,0.6326688464648595,0.6280983018668916,0.6189572126709559,0.5925183700734803,0.5925183700734803,0.5957529093274267,0.6392785571142284,0.6391379249727526,0.6391379249727526,0.6391379249727526,0.4642618570474282,0.4642618570474282,0.4642618570474282,0.4642618570474282,0.4642618570474282,0.6345673803747847,0.61466793235594,0.6120662377386351,0.6108708645360897,0.6124881341630629,0.6164258341243891,0.5853461308582076,0.4642618570474282,0.6391379249727526,0.6085504342017368,0.6085504342017368,0.6306296804134585,0.6306296804134585,0.610238019899448,0.610238019899448,0.6308406286256724,0.6391379249727526,0.5058889709243047,0.5001933691945294,0.49281018176704283,0.4919663889181872,0.5103891994515346,0.49611503709172733,0.49885736385050805,0.49048975143268997,0.4980838870723904,0.48788805681538516,0.518194283303449,0.4815596104489681,0.5129205779981014,0.4993495763456738,0.4914741764230215,0.4913335442815455,0.5126393137151496,0.5122877333614597,0.4916148085644974,0.5143972154835987,0.5013887423970749,0.5039904370143796,0.5081390851879197,0.5876066623174874,0.6392785571142284
15,0.46369932848152445,0.6244418661885174,0.638153499982421,0.6362549660724959,0.6285201982913194,0.6169180466195548,0.6243012340470414,0.5826741201701648,0.5723376577716838,0.6413177231656295,0.6413177231656295,0.6413177231656295,0.6413177231656295,0.46369932848152445,0.46369932848152445,0.46369932848152445,0.46369932848152445,0.46369932848152445,0.627535773300988,0.6427943606511268,0.5851351826459937,0.6290827268572232,0.612347502021587,0.5882290897584643,0.6119959216678972,0.46369932848152445,0.6413177231656295,0.6413177231656295,0.5990577646521112,0.5990577646521112,0.6269732447350842,0.6269732447350842,0.5976514432373519,0.6274654572302499,0.6413177231656295,0.49878704777977007,0.49625566923320324,0.5060296030657807,0.49470871567696795,0.4933727103329466,0.49618535316246526,0.5079281369757058,0.5041310691558556,0.5046935977217593,0.4923179692718771,0.5176317547375453,0.5164363815349998,0.4783250711950216,0.4995605245578877,0.4950602960306578,0.49864641563829415,0.48718489610800547,0.49576345673803746,0.4923179692718771,0.5184755475864009,0.505326442358401,0.5049045459339732,0.5005449495482193,0.5878592793123608,0.6413177231656295
16,0.46542207221460463,0.6256020813556938,0.618711106423373,0.6159687796645923,0.6125936082691699,0.6117498154203143,0.6117498154203143,0.5895299370671166,0.5637239391062827,0.638048025876314,0.638048025876314,0.638048025876314,0.638048025876314,0.46542207221460463,0.46542207221460463,0.46542207221460463,0.46542207221460463,0.46542207221460463,0.6285553563266885,0.629610097387758,0.6091481208030095,0.6078824315297261,0.6097809654396512,0.5951552227261541,0.6094997011566994,0.46542207221460463,0.638048025876314,0.638048025876314,0.5876314031571915,0.5876314031571915,0.6171641528671378,0.6171641528671378,0.5788418943149457,0.6284850402559505,0.638048025876314,0.5050100200400801,0.496712723693,0.5049397039693422,0.49087648982174875,0.5064866575255774,0.5059944450304117,0.5062757093133635,0.494603241570861,0.49277502373167387,0.5038849629082727,0.4783602292303906,0.4837745666772141,0.4837745666772141,0.5012832682909679,0.4995253665225187,0.4986815736736631,0.5158386949337271,0.4958689308441444,0.4895404844777274,0.47955560243293605,0.49516577013676477,0.4965017754807861,0.5021270611398235,0.5824228053247497,0.638048025876314
17,0.43894807158176,0.6051049467355765,0.6092535949091165,0.599479661076539,0.6136131912948705,0.6136131912948705,0.6004640860668706,0.6004640860668706,0.556657173997117,0.6084098020602609,0.6080582217065711,0.6080582217065711,0.6080582217065711,0.43894807158176,0.43894807158176,0.43894807158176,0.43894807158176,0.43894807158176,0.6098864395457582,0.6136131912948705,0.6200822698027634,0.5841507576556622,0.612558450233801,0.6136131912948705,0.5901979397391274,0.43894807158176,0.6080582217065711,0.6200822698027634,0.6200822698027634,0.5901979397391274,0.5901979397391274,0.5901979397391274,0.5901979397391274,0.6067925324332877,0.6080582217065711,0.4939352388988503,0.5058186548535668,0.49724009422353477,0.5054670744998769,0.5136940547762191,0.49449776746475405,0.49646661744541715,0.49970115669936366,0.5055373905706149,0.4897162746545723,0.4807861336708505,0.49428681925254014,0.48191119080265793,0.5046935977217593,0.49949020848714976,0.5004043174067433,0.5063811834194705,0.4998417888408396,0.5146081636958126,0.5185458636571388,0.5030763280947861,0.5006152656189572,0.507506240551278,0.5662514112044752,0.6200822698027634
18,0.45083148753647645,0.5901979397391274,0.5799317934113841,0.608198853848047,0.5949091164785711,0.5774004148648173,0.5852758147874697,0.5852758147874697,0.5868930844144429,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.45083148753647645,0.6001828217839187,0.548289561579299,0.6149491966388918,0.5916042611538868,0.5854867629996836,0.5805646380480258,0.5754315648841543,0.45083148753647645,0.6232464929859719,0.6242309179763035,0.6242309179763035,0.5755018809548922,0.5755018809548922,0.5946981682663572,0.5946981682663572,0.5961748057518546,0.6232464929859719,0.490349119291214,0.4999824209823155,0.49899799599198397,0.49407587104032624,0.4942165031818022,0.5065218155609464,0.49407587104032624,0.5034279084484758,0.5026544316703583,0.4939352388988503,0.5205147136378019,0.5129908940688395,0.48423162113701085,0.503146644165524,0.5044123334388074,0.5051858102169251,0.5159441690398341,0.49709946208205885,0.5105298315930106,0.48641141932988785,0.49365397461589844,0.49941989241641177,0.5013184263263368,0.5680587946523326,0.6242309179763035
19,0.44169039834054075,0.4914038603522835,0.5692437506592132,0.5598917132510636,0.56312625250501,0.5976514432373519,0.5934324789930738,0.5934324789930738,0.5552508525823577,0.5505396758429139,0.5509615722673417,0.5509615722673417,0.5509615722673417,0.44169039834054075,0.44169039834054075,0.44169039834054075,0.44169039834054075,0.44169039834054075,0.4805048693878986,0.5835882290897585,0.5093344583904651,0.597440495025138,0.5986358682276834,0.5977920753788278,0.5854164469289456,0.44169039834054075,0.5509615722673417,0.5852054987167317,0.5852054987167317,0.597440495025138,0.597440495025138,0.5927293182856942,0.5927293182856942,0.48542699433955633,0.5509615722673417,0.4959040888795134,0.5076468726927539,0.49941989241641177,0.5027247477410962,0.49864641563829415,0.49822451921386635,0.5042717012973315,0.49927926027493585,0.50743592448054,0.49752135850648666,0.49281018176704283,0.5030763280947861,0.501037162043385,0.49583377280877544,0.5000527370530534,0.5115142565833422,0.4927398656963049,0.5082094012586577,0.49070069964490387,0.4893646943008825,0.4991386281334599,0.49949020848714976,0.49822451921386635,0.5375963102292955,0.5976514432373519
20,0.46348838026931055,0.6226136483493302,0.6214885912175228,0.6297155714938649,0.6243715501177795,0.6143163520022501,0.5913229968709348,0.5913229968709348,0.5551102204408818,0.6363955982139718,0.6361143339310199,0.6361143339310199,0.6361143339310199,0.46348838026931055,0.46348838026931055,0.46348838026931055,0.46348838026931055,0.46348838026931055,0.6301374679182927,0.6079175895650951,0.6108005484653518,0.6034876771086032,0.6075660092114052,0.6119959216678972,0.556657173997117,0.46348838026931055,0.6361143339310199,0.6092535949091165,0.6092535949091165,0.625285659037373,0.625285659037373,0.6074956931406673,0.6074956931406673,0.6261997679569665,0.6361143339310199,0.4921773371304011,0.5005449495482193,0.4933727103329466,0.4929508139085188,0.49238828534261503,0.5045529655802834,0.5022325352459305,0.49048975143268997,0.49667756565763105,0.490419435361952,0.5174911225960693,0.5205850297085399,0.4847941497029146,0.5006855816896951,0.5094047744612031,0.5060999191365186,0.48598952290546005,0.5106704637344865,0.4910522799985937,0.5120064690785079,0.49491966388918185,0.4980838870723904,0.49674788172836903,0.5836455236659154,0.6363955982139718
21,0.46264458742045494,0.6259888197447526,0.6378019196287311,0.6352002250114264,0.6281686179376297,0.6192384769539078,0.6240902858348275,0.5824631719579509,0.5380937313222937,0.6451147909854797,0.6451147909854797,0.6451147909854797,0.6451147909854797,0.46264458742045494,0.46264458742045494,0.46264458742045494,0.46264458742045494,0.46264458742045494,0.6312625250501002,0.6470133248954049,0.5920964736490525,0.6282389340083676,0.6157929894877474,0.5923777379320043,0.6158633055584853,0.46264458742045494,0.6451147909854797,0.6451147909854797,0.5987061842984214,0.5987061842984214,0.6283092500791055,0.6283092500791055,0.5946981682663572,0.6292233589986992,0.6451147909854797,0.5001933691945294,0.503216960236262,0.5039904370143796,0.5037091727314278,0.5072952923390641,0.5068030798438983,0.5060296030657807,0.5012481102555989,0.49302112997925673,0.4917554407059733,0.4805048693878986,0.5132018422810534,0.5197412368596843,0.5023731673874063,0.49611503709172733,0.5082094012586577,0.5107407798052245,0.5021622191751924,0.5100376190978448,0.5189677600815666,0.49541187638434764,0.5012481102555989,0.5006152656189572,0.5874321742901006,0.6451147909854797
