,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
0,0.45711831826919147,0.6418142407263506,0.6613635434133573,0.6585006748190259,0.6437773506196066,0.6369064659932109,0.6056603001922212,0.6056603001922212,0.5913459572205636,0.6624268946055376,0.6624268946055376,0.6624268946055376,0.6624268946055376,0.45711831826919147,0.45711831826919147,0.45711831826919147,0.45711831826919147,0.45711831826919147,0.6477035704061184,0.6646353932354505,0.597153490654779,0.6517933826837348,0.6185841069894892,0.5908551797472495,0.6186659032350416,0.45711831826919147,0.6624268946055376,0.6624268946055376,0.6306081550856816,0.6306081550856816,0.6393603533597808,0.6393603533597808,0.6211197906016114,0.6469674041961474,0.6624268946055376,0.5024334383051818,0.5021880495685248,0.49719847858983274,0.5086499529671588,0.5089771379493682,0.49588973866099545,0.4965441086254141,0.5028424195329434,0.4940084250132919,0.492290703856693,0.5175657437323626,0.519365261134514,0.4741319373440759,0.49809823729090835,0.5077501942660831,0.6022645874840059,0.6646353932354505
1,0.4583452619524764,0.649584884053822,0.6415688519896937,0.6391967608686762,0.6338800049077747,0.6327348574700421,0.6070508363666107,0.6070508363666107,0.5780949654410863,0.6638992270254795,0.6638992270254795,0.6638992270254795,0.6638992270254795,0.4583452619524764,0.4583452619524764,0.4583452619524764,0.4583452619524764,0.4583452619524764,0.6522841601570488,0.6523659564026011,0.6315897100323096,0.6288086376835303,0.627990675228007,0.6124493885730645,0.627990675228007,0.4583452619524764,0.6638992270254795,0.6638992270254795,0.6072144288577155,0.6072144288577155,0.6383787984131528,0.6383787984131528,0.5937180483415812,0.6529385301214674,0.6638992270254795,0.49588973866099545,0.4979346447998037,0.4961351273976524,0.5086499529671588,0.49024579771788473,0.5087317492127111,0.5048055294261994,0.49417201750439654,0.491063760173408,0.49196351887448364,0.5252545908142816,0.5212465747822175,0.47822174962169234,0.5017790683407631,0.4991615884830886,0.6004627330462674,0.6638992270254795
2,0.43601488691669055,0.4342971657600916,0.5626354750316961,0.5468487996400965,0.5710604883235859,0.6174389595517565,0.6188294957261462,0.6125311848186168,0.6018158766512617,0.6074598175943724,0.6077052063310294,0.6077052063310294,0.6077052063310294,0.43601488691669055,0.43601488691669055,0.43601488691669055,0.43601488691669055,0.43601488691669055,0.5587092552451842,0.5929000858860578,0.6059056889288782,0.6229193080037626,0.6216105680749253,0.6197292544272218,0.5925729009038485,0.43601488691669055,0.6077052063310294,0.6274998977546931,0.6274998977546931,0.616293812114024,0.616293812114024,0.6055785039466689,0.6055785039466689,0.5529835180565212,0.6077052063310294,0.4965441086254141,0.48771011410576254,0.49850721851866997,0.4991615884830886,0.49507177620547216,0.5003885321663736,0.48860987280683815,0.49466279497771054,0.4935176475399779,0.49302687006666396,0.516665985031287,0.5086499529671588,0.5073412130383216,0.49196351887448364,0.4973620710809374,0.5637035002950508,0.6274998977546931
3,0.455523291480921,0.6377653265715104,0.6365383828882254,0.6470900985644759,0.6403010101836326,0.6315488119095334,0.6303218682262484,0.6099546030837184,0.5240685452537729,0.656333074311889,0.6561694818207844,0.6561694818207844,0.6561694818207844,0.455523291480921,0.455523291480921,0.455523291480921,0.455523291480921,0.455523291480921,0.6469265060733712,0.6206699112510736,0.6277861846141262,0.5589137458590651,0.6214060774610446,0.6268864259130505,0.566357204204327,0.455523291480921,0.6561694818207844,0.6261502597030796,0.6261502597030796,0.6407917876569466,0.6407917876569466,0.6220604474254632,0.6220604474254632,0.6422641200768885,0.6561694818207844,0.494785489346039,0.5016563739724347,0.5052554087767371,0.5093452210543536,0.4862786798085968,0.5032105026379289,0.5050918162856325,0.49372213815385874,0.4995296715880741,0.5104903684920862,0.4801439613921721,0.47711750030673594,0.5154799394707783,0.4974847654492659,0.49118645454173654,0.5935042095853514,0.656333074311889
4,0.443090262156967,0.6286859433152018,0.606600957016073,0.6164983027279047,0.6326121631017136,0.631467015663981,0.6124902866958407,0.6124902866958407,0.6079914931904625,0.6336755142938939,0.6336755142938939,0.6336755142938939,0.6336755142938939,0.443090262156967,0.443090262156967,0.443090262156967,0.443090262156967,0.443090262156967,0.6298310907529344,0.5662754079587747,0.6440636374790397,0.6351478467138358,0.6268046296674983,0.6217332624432539,0.6268046296674983,0.443090262156967,0.6336755142938939,0.6336755142938939,0.6442272299701444,0.6442272299701444,0.6268046296674983,0.6268046296674983,0.5982577399697354,0.6311398306817717,0.6336755142938939,0.4944583043638297,0.49879350537810313,0.49985685657028345,0.4879964009651957,0.487587419737434,0.4933131569260971,0.5035376876201383,0.5053372050222895,0.49764835794037054,0.5058279824956035,0.528567338759151,0.5127806633675515,0.48096192384769537,0.49077747331397487,0.49977506032473107,0.5888091050906478,0.6442272299701444
5,0.45351928346488896,0.6481943478794323,0.6533475113492291,0.6273363052635884,0.6277452864913501,0.6261911578258558,0.628972230174635,0.594699603288209,0.6094229274876283,0.6573555273812932,0.6567829536624269,0.6567829536624269,0.6567829536624269,0.45351928346488896,0.45351928346488896,0.45351928346488896,0.45351928346488896,0.45351928346488896,0.6558831949613513,0.6566193611713222,0.6068054476299538,0.6390331683775715,0.6252913991247802,0.6250460103881231,0.5802216678254468,0.45351928346488896,0.6567829536624269,0.6079505950676863,0.6079505950676863,0.6578463048546072,0.6578463048546072,0.5965809169359126,0.5965809169359126,0.6512208089648686,0.6567829536624269,0.5043965481984377,0.5003067359208212,0.4974438673264897,0.4945809987321582,0.511676414052595,0.49049118645454176,0.5024334383051818,0.5084045642305018,0.49801644104535603,0.5124943765081182,0.4760950472373318,0.5183019099423336,0.516665985031287,0.5012882908674492,0.5067686393194553,0.5970483240533545,0.6578463048546072
6,0.4353605169522719,0.5728600057257371,0.5445585047646313,0.5978896568647499,0.5675432497648358,0.6161302196229194,0.6171935708150996,0.6102408899431516,0.6095047237331807,0.628236063964664,0.628236063964664,0.628236063964664,0.628236063964664,0.4353605169522719,0.4353605169522719,0.4353605169522719,0.4353605169522719,0.4353605169522719,0.5863563862418715,0.5833299251564353,0.6211197906016114,0.6248824178970185,0.62177416056603,0.6187476994805938,0.5841478876119586,0.4353605169522719,0.628236063964664,0.6381334096764959,0.6381334096764959,0.6144124984663204,0.6144124984663204,0.6004253404768721,0.6004253404768721,0.5807942415443131,0.628236063964664,0.50447834444399,0.5035785857429144,0.5014518833585538,0.5000613471841643,0.5026788270418387,0.49842542227311765,0.49196351887448364,0.5007157171485829,0.5034967894973621,0.506441454337246,0.4795304895505296,0.48746472536910557,0.5082409717393972,0.4962987198887571,0.4976892560631467,0.5737130237150686,0.6381334096764959
7,0.4477935462762259,0.49000040898122776,0.49368124003108255,0.5565007566152713,0.556909737843033,0.5960083432170463,0.591182364729459,0.591182364729459,0.5613267351028588,0.5645167886793996,0.5645167886793996,0.5645167886793996,0.5645167886793996,0.4477935462762259,0.4477935462762259,0.4477935462762259,0.4477935462762259,0.4477935462762259,0.472659604924134,0.4889370577890475,0.5798126865976851,0.5686066009570161,0.5988712118113778,0.5907733835016973,0.5978078606191976,0.4477935462762259,0.5645167886793996,0.5645167886793996,0.597398879391436,0.597398879391436,0.5970716944092266,0.5970716944092266,0.591182364729459,0.4823933581448612,0.5645167886793996,0.5058688806183796,0.4981800335364607,0.498261829782013,0.4998977546930596,0.5031696045151528,0.5020244570774202,0.5058688806183796,0.49719847858983274,0.49940697721974564,0.5075048055294262,0.4995705697108503,0.504969121917304,0.5084045642305018,0.49891619974643164,0.49548075743323383,0.5395128449318461,0.5988712118113778
8,0.45176066418551386,0.6489714122121795,0.6538791869453192,0.632203181873952,0.6325303668561613,0.6306490532084578,0.6335119218027893,0.5944951126743282,0.6133900453969163,0.657805406731831,0.6574782217496217,0.6574782217496217,0.6574782217496217,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.6564148705574414,0.6553515193652611,0.6036562921761891,0.6405463989202895,0.6296674982618298,0.6292585170340681,0.5917140403255491,0.45176066418551386,0.6574782217496217,0.605128624596131,0.605128624596131,0.6586233691873543,0.6586233691873543,0.5945769089198806,0.5945769089198806,0.6524068545253773,0.6574782217496217,0.5052554087767371,0.4973211729581612,0.5037012801112429,0.4910228620506319,0.5126988671219991,0.5059097787411558,0.49887530162365545,0.5023107439368533,0.5025561326735103,0.5116355159298188,0.47883522146333485,0.52186004662386,0.514907365751912,0.4992024866058648,0.49077747331397487,0.5977950069234678,0.6586233691873543
9,0.45617766144533967,0.6447998036890107,0.6311398306817717,0.6284405545785449,0.6250869085108993,0.625495889738661,0.606355568279416,0.606355568279416,0.5844341744713918,0.6596867203795346,0.6596867203795346,0.6596867203795346,0.6596867203795346,0.45617766144533967,0.45617766144533967,0.45617766144533967,0.45617766144533967,0.45617766144533967,0.6473354873011329,0.644390822461249,0.6340026992761032,0.5718375526563331,0.6233691873543005,0.6100363993292708,0.6232873911087481,0.45617766144533967,0.6596867203795346,0.6596867203795346,0.6126538791869454,0.6126538791869454,0.6318759968917427,0.6318759968917427,0.5967854075497935,0.6478262647744468,0.6596867203795346,0.5025561326735103,0.49241339822502145,0.5041102613390045,0.4902866958406609,0.4923316019794691,0.49094106580507957,0.4863604760541491,0.5058279824956035,0.5055825937589464,0.4913500470328412,0.5253772851826101,0.47777187027115453,0.4794895914277535,0.49977506032473107,0.5000204490613881,0.5957454267134853,0.6596867203795346
10,0.43368369391844913,0.48480634738865486,0.5779722710727577,0.5661118154676701,0.5748640137417692,0.6150259703079629,0.6155167477812769,0.6119177129769744,0.5634943356099955,0.5626763731544722,0.5632489468733385,0.5632489468733385,0.5632489468733385,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.47319128052022413,0.5969490000408981,0.5107357572287432,0.6159257290090385,0.6169072839556664,0.6157621365179339,0.5980123512330784,0.43368369391844913,0.5632489468733385,0.6029201259662181,0.6029201259662181,0.6146987853257535,0.6146987853257535,0.6076643082082532,0.6076643082082532,0.4778536665167069,0.5632489468733385,0.49404932313606803,0.508690851089935,0.4978937466770275,0.4992024866058648,0.5000204490613881,0.5046828350578708,0.5032922988834813,0.49969326407917874,0.49200441699725983,0.4960942292748763,0.5083636661077257,0.5058279824956035,0.4958488405382193,0.4960942292748763,0.4965850067481903,0.548009137809146,0.6169072839556664
11,0.4449306776818944,0.5937998445871334,0.6203018281460881,0.6141671097296634,0.5569915340885854,0.6005071367224244,0.5835753138930924,0.5835753138930924,0.5797308903521329,0.6441863318473682,0.6441863318473682,0.6441863318473682,0.6441863318473682,0.4449306776818944,0.4449306776818944,0.4449306776818944,0.4449306776818944,0.4449306776818944,0.6097501124698377,0.6328166537155945,0.6159666271318146,0.6073780213488201,0.6123675923275121,0.5823483702098073,0.6117132223630936,0.4449306776818944,0.6441863318473682,0.6441863318473682,0.6370700584843155,0.6370700584843155,0.6006707292135292,0.6006707292135292,0.5835753138930924,0.6022248578790234,0.6441863318473682,0.5011246983763445,0.49335405504887325,0.4991615884830886,0.5045601406895424,0.4886916690523905,0.5026788270418387,0.5029242157784958,0.498752607255327,0.49973416220195493,0.4898368164901231,0.48607418919471596,0.5168295775223917,0.478876119586111,0.5020244570774202,0.5039057707251238,0.5797168681386096,0.6441863318473682
12,0.44370373399860946,0.6384605946587052,0.6442681280929206,0.597398879391436,0.6159666271318146,0.6159666271318146,0.6124493885730645,0.595926546971494,0.5686883972025684,0.6442681280929206,0.6439409431107113,0.6439409431107113,0.6439409431107113,0.44370373399860946,0.44370373399860946,0.44370373399860946,0.44370373399860946,0.44370373399860946,0.6455768680217578,0.6492576990716126,0.6388695758864668,0.6077870025765817,0.6124493885730645,0.6159666271318146,0.5967445094270173,0.44370373399860946,0.6439409431107113,0.6395239458508855,0.6395239458508855,0.6267637315447221,0.6267637315447221,0.6067236513844014,0.6067236513844014,0.6418142407263506,0.6439409431107113,0.5015336796041062,0.49981595844750726,0.504969121917304,0.5074230092838738,0.4807574332338146,0.4968712936076234,0.49932518097419326,0.49531716494212913,0.5016154758496585,0.5100404891415484,0.4756042697640178,0.5165841887857348,0.519365261134514,0.5003067359208212,0.49924338472864094,0.5889575068504356,0.6492576990716126
13,0.445585047646313,0.640914482025275,0.6463130342317288,0.5991983967935872,0.61580303464071,0.61580303464071,0.6113860373808843,0.59543576949818,0.5691791746758824,0.6455768680217578,0.6451678867939962,0.6451678867939962,0.6451678867939962,0.445585047646313,0.445585047646313,0.445585047646313,0.445585047646313,0.445585047646313,0.6466402192139381,0.6526113451392581,0.6373972434665249,0.6106498711709133,0.6113860373808843,0.61580303464071,0.5986258230747209,0.445585047646313,0.6451678867939962,0.6382970021676005,0.6382970021676005,0.6277452864913501,0.6277452864913501,0.6066418551388492,0.6066418551388492,0.6436955543740542,0.6451678867939962,0.49899799599198397,0.5033331970062574,0.503742178234019,0.5051327144084087,0.5130669502269846,0.4976892560631467,0.5051327144084087,0.5043147519528853,0.4970348860987281,0.4893460390168091,0.5225553147110548,0.4816571919348902,0.517647539977915,0.4995705697108503,0.49752566357204203,0.5899063432988426,0.6526113451392581
