,abilities
kmeans_n_clusters_1,0.5203376
kmeans_n_clusters_2,0.53823376
kmeans_n_clusters_3,0.53572214
kmeans_n_clusters_4,0.53517723
kmeans_n_clusters_5,0.51363134
kmeans_n_clusters_6,0.513719
kmeans_n_clusters_7,0.5006555
kmeans_n_clusters_8,0.495477
dbscan_eps_0_1_min_samples_2,0.5203376
dbscan_eps_0_2_min_samples_2,0.5203376
dbscan_eps_0_3_min_samples_2,0.5203376
dbscan_eps_0_4_min_samples_2,0.5203376
dbscan_eps_0_5_min_samples_2,0.5203376
dbscan_eps_0_6_min_samples_2,0.5203376
dbscan_eps_0_7_min_samples_2,0.5203376
dbscan_eps_0_8_min_samples_2,0.5203376
dbscan_eps_0_9_min_samples_2,0.5203376
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5203376
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5090141
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48739773
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49321625
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4836908
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4782343
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4776895
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4812896
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5203376
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5390106
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5321229
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5149281
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.507554
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50014186
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49552974
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.48905045
mean_shift_,0.5249811
optics_,0.5209124
random_model_n1,0.49397004
random_model_n2,0.49402124
random_model_n3,0.49477294
random_model_n4,0.49395055
random_model_n5,0.49404445
random_model_n6,0.4940192
random_model_n7,0.49406832
random_model_n8,0.4940866
random_model_n9,0.49402303
random_model_n10,0.49386027
random_model_n11,0.49401432
random_model_n12,0.4939047
random_model_n13,0.49375027
random_model_n14,0.4940043
random_model_n15,0.49403608
random_model_n16,0.4938176
random_model_n17,0.49403787
random_model_n18,0.4940739
random_model_n19,0.49415138
random_model_n20,0.49382854
random_model_n21,0.49424553
random_model_n22,0.49423748
random_model_n23,0.49410957
random_model_n24,0.49375227
random_model_n25,0.4945931
random_model_n26,0.49394265
random_model_n27,0.4939335
random_model_n28,0.49387977
random_model_n29,0.49395624
random_model_n30,0.49406332
random_model_n31,0.49392915
random_model_n32,0.49427366
random_model_n33,0.49392343
random_model_n34,0.4945839
random_model_n35,0.49412575
random_model_n36,0.49395263
random_model_n37,0.49444154
random_model_n38,0.4941002
average_model,0.5117195
optimal_clustering,0.54034865
