,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
0,0.4435116935116935,0.5611975611975611,0.5945718445718445,0.5999180999181,0.5939120939120939,0.5958458458458459,0.5922968422968423,0.5851760851760852,0.5504823004823005,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.4435116935116935,0.5347165347165347,0.5831968331968332,0.6001001001001001,0.5848348348348348,0.5882700882700883,0.5817863317863318,0.584038584038584,0.4435116935116935,0.5935935935935935,0.6095868595868595,0.5832650832650833,0.5507780507780508,0.5428610428610429,0.5816498316498316,0.5877923377923377,0.4435116935116935,0.4435116935116935,0.523068523068523,0.51995176995177,0.5246837746837747,0.5200882700882701,0.5174492674492674,0.5214532714532715,0.5232732732732732,0.5232732732732732,0.5191782691782691,0.524001274001274,0.520187696113622,0.6095868595868595
1,0.44922194922194925,0.5548503048503048,0.5423832923832924,0.5841068341068341,0.5841068341068341,0.5550778050778051,0.5663845663845664,0.5510738010738011,0.5293247793247793,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.44922194922194925,0.5669078169078169,0.5291655291655292,0.5831285831285832,0.5164710164710165,0.5637455637455637,0.5525753025753026,0.5535535535535535,0.44922194922194925,0.5135817635817636,0.5844480844480845,0.5835153335153335,0.5791018291018291,0.5604923104923105,0.5642233142233142,0.5471152971152972,0.44922194922194925,0.44922194922194925,0.5208617708617709,0.517949767949768,0.5162435162435163,0.5164710164710165,0.5208617708617709,0.5201110201110201,0.5151287651287652,0.5138547638547638,0.5166075166075166,0.5241605241605242,0.51075739038702,0.5844480844480845
2,0.44785694785694785,0.5964828464828464,0.6304486304486304,0.6307898807898807,0.6170716170716171,0.614068614068614,0.6125216125216125,0.575962325962326,0.5401992901992902,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.44785694785694785,0.5876558376558376,0.6315861315861316,0.6301528801528802,0.6163208663208664,0.6146146146146146,0.576007826007826,0.5864728364728364,0.44785694785694785,0.5906133406133406,0.6233506233506233,0.6315178815178815,0.6314723814723815,0.5973928473928474,0.5771908271908271,0.585085085085085,0.44785694785694785,0.44785694785694785,0.5112612612612613,0.5135817635817636,0.5214760214760215,0.5166985166985167,0.5290745290745291,0.5204067704067704,0.5151742651742651,0.5159477659477659,0.5168350168350169,0.5134452634452634,0.5343870806833769,0.6315178815178815
3,0.44417144417144416,0.5613568113568114,0.5812858312858313,0.6312448812448812,0.6315178815178815,0.6177768677768678,0.6126353626353627,0.6137046137046137,0.5351715351715352,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.44417144417144416,0.5704113204113204,0.5753253253253253,0.6307671307671308,0.6306306306306306,0.619050869050869,0.6161388661388661,0.6145691145691146,0.44417144417144416,0.5587178087178087,0.6311311311311312,0.6312903812903813,0.6284693784693784,0.6133861133861134,0.612953862953863,0.60999635999636,0.44417144417144416,0.44417144417144416,0.5162207662207662,0.5216580216580217,0.5183820183820184,0.5192465192465192,0.5199062699062699,0.5206797706797707,0.5246610246610247,0.5251387751387752,0.5213850213850214,0.5176312676312677,0.5333591166924501,0.6315178815178815
4,0.4582992082992083,0.5811265811265811,0.5923195923195923,0.6188916188916189,0.6208026208026208,0.5866775866775866,0.5928883428883429,0.5632905632905633,0.538948038948039,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.4582992082992083,0.5608335608335608,0.6010556010556011,0.6208481208481208,0.6172763672763673,0.5978023478023478,0.5649058149058149,0.5627900627900628,0.4582992082992083,0.5823550823550824,0.5802848302848302,0.6183911183911184,0.6129083629083629,0.5932978432978433,0.6078351078351079,0.5661570661570662,0.4582992082992083,0.4582992082992083,0.5071435071435071,0.5155837655837656,0.5205887705887706,0.5117162617162617,0.5129220129220129,0.5118982618982619,0.50998725998726,0.5114660114660114,0.511079261079261,0.5188370188370188,0.5316949946579576,0.6208026208026208
5,0.4438984438984439,0.5210437710437711,0.5716398216398216,0.5791928291928292,0.5852898352898352,0.580990080990081,0.5747565747565747,0.584015834015834,0.5353990353990354,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.4438984438984439,0.5463872963872964,0.5854718354718355,0.5778050778050778,0.5740740740740741,0.5874738374738375,0.5879970879970879,0.5747793247793248,0.4438984438984439,0.5572163072163072,0.5363545363545363,0.5923423423423423,0.5941168441168441,0.5804213304213304,0.5884975884975885,0.5893165893165894,0.4438984438984439,0.4438984438984439,0.518950768950769,0.5198607698607699,0.5144235144235144,0.5192010192010192,0.5210437710437711,0.5126490126490126,0.5193830193830193,0.5254800254800255,0.516016016016016,0.5188370188370188,0.5147175795323944,0.5941168441168441
6,0.4426926926926927,0.5790790790790791,0.5149012649012649,0.6218491218491219,0.6221676221676221,0.6120666120666121,0.6068341068341069,0.6055828555828556,0.5432932932932933,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.4426926926926927,0.5835835835835835,0.5199062699062699,0.6218718718718719,0.6213713713713713,0.6097916097916098,0.6078351078351079,0.6072663572663572,0.4426926926926927,0.5305305305305306,0.6205978705978706,0.6213486213486213,0.62002912002912,0.6064928564928564,0.605924105924106,0.6035126035126035,0.4426926926926927,0.4426926926926927,0.5237510237510238,0.5209527709527709,0.5175857675857676,0.5204977704977705,0.5161752661752662,0.5182455182455182,0.5191327691327692,0.5148330148330148,0.5169032669032669,0.5193830193830193,0.5269082213526658,0.6221676221676221
7,0.4504732004732005,0.5917280917280917,0.622986622986623,0.6122031122031122,0.610929110929111,0.6122031122031122,0.591022841022841,0.5898398398398398,0.5528028028028028,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.4504732004732005,0.5955500955500955,0.617981617981618,0.6158658658658659,0.6082901082901083,0.6085403585403586,0.6071298571298571,0.5891118391118391,0.4504732004732005,0.5073255073255073,0.5984848484848485,0.6085176085176085,0.5916825916825916,0.5910455910455911,0.5908635908635909,0.593024843024843,0.4504732004732005,0.4504732004732005,0.50991900991901,0.5142870142870143,0.5169032669032669,0.5102602602602603,0.513013013013013,0.5115797615797616,0.5096687596687597,0.5084857584857585,0.5155382655382655,0.5178815178815179,0.5285310563088342,0.622986622986623
8,0.44383019383019384,0.5803985803985804,0.6244426244426244,0.6279461279461279,0.6198471198471198,0.6224861224861225,0.5983710983710984,0.5959595959595959,0.5406087906087906,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.44383019383019384,0.5895895895895896,0.6261716261716261,0.629015379015379,0.6227591227591227,0.6181408681408681,0.6153653653653653,0.5981663481663482,0.44383019383019384,0.5291655291655292,0.585016835016835,0.6254436254436254,0.597961597961598,0.5969150969150969,0.5883838383838383,0.5868140868140869,0.44383019383019384,0.44383019383019384,0.5185640185640186,0.5255482755482755,0.5185867685867686,0.5205887705887706,0.5285512785512786,0.521021021021021,0.5148330148330148,0.5222040222040222,0.5219537719537719,0.5115797615797616,0.5276193702119628,0.6279461279461279
9,0.44951769951769954,0.5901355901355901,0.5375375375375375,0.6076986076986077,0.6066521066521067,0.5972335972335973,0.5928883428883429,0.5848120848120848,0.5362862862862863,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.44951769951769954,0.5851760851760852,0.5596960596960597,0.6061516061516061,0.6054918554918555,0.6011693511693512,0.5931385931385932,0.5862680862680862,0.44951769951769954,0.565975065975066,0.5989853489853489,0.6061971061971062,0.5604240604240605,0.5606970606970607,0.5611975611975611,0.5487532987532987,0.44951769951769954,0.44951769951769954,0.5212030212030212,0.5116935116935117,0.5160387660387661,0.5142187642187642,0.5241832741832742,0.5149012649012649,0.5186550186550186,0.5133542633542634,0.5169487669487669,0.5091227591227592,0.5203587425809648,0.6076986076986077
10,0.44314769314769314,0.5928200928200928,0.6297433797433798,0.634998634998635,0.6266948766948767,0.6234188734188734,0.6205978705978706,0.6028301028301029,0.5445217945217945,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.44314769314769314,0.583947583947584,0.6291518791518792,0.6344071344071344,0.6276731276731277,0.6257848757848757,0.6045591045591046,0.6045591045591046,0.44314769314769314,0.5923650923650924,0.627968877968878,0.6365001365001365,0.6358631358631358,0.6155701155701155,0.5915688415688416,0.5915688415688416,0.44314769314769314,0.44314769314769314,0.5122395122395123,0.5161752661752662,0.528050778050778,0.5232277732277733,0.5300982800982801,0.5094867594867595,0.5164482664482665,0.527072527072527,0.5176312676312677,0.5150605150605151,0.5364741846223328,0.6365001365001365
11,0.4465146965146965,0.5635180635180635,0.584038584038584,0.632905632905633,0.6326781326781327,0.6168896168896169,0.6118391118391119,0.6122258622258622,0.546933296933297,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.4465146965146965,0.5731640731640731,0.5770770770770771,0.6323823823823824,0.6313813813813813,0.6187551187551188,0.6148876148876149,0.6134998634998635,0.4465146965146965,0.5606970606970607,0.6324733824733825,0.6324506324506325,0.6288561288561288,0.6122258622258622,0.6117026117026118,0.6088361088361088,0.4465146965146965,0.4465146965146965,0.5221130221130221,0.5174720174720174,0.5183137683137683,0.5176767676767676,0.5261625261625261,0.5233642733642734,0.5188597688597688,0.5235690235690236,0.5196332696332696,0.525912275912276,0.5350535720906092,0.632905632905633
12,0.4486759486759487,0.546933296933297,0.5886568386568387,0.58997633997634,0.5593548093548093,0.5692283192283192,0.5526435526435527,0.56003731003731,0.5291655291655292,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.4486759486759487,0.5650423150423151,0.5957093457093458,0.5896805896805897,0.553963053963054,0.5631768131768132,0.5657930657930658,0.5551460551460552,0.4486759486759487,0.5313722813722813,0.5434070434070434,0.5978933478933479,0.57996632996633,0.5065747565747566,0.5666575666575666,0.5655655655655656,0.4486759486759487,0.4486759486759487,0.5219537719537719,0.5167212667212667,0.5179270179270179,0.5166075166075166,0.5138320138320138,0.5180862680862681,0.514992264992265,0.5107607607607607,0.5184275184275184,0.5133315133315133,0.5100571952423804,0.5978933478933479
