,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
0,0.3956060268685519,0.6585393008238699,0.6662955540711052,0.6636606546426186,0.6636606546426186,0.6636606546426186,0.6627328731537149,0.6627328731537149,0.6535292807837898,0.6642544347955169,0.39653380835745566,0.39653380835745566,0.39653380835745566,0.3956060268685519,0.3956060268685519,0.3956060268685519,0.3956060268685519,0.3956060268685519,0.663994655978624,0.6674460031173458,0.6640688784977362,0.6688562309804795,0.6627328731537149,0.6627328731537149,0.617791137831218,0.3956060268685519,0.6674460031173458,0.6663326653306614,0.6649966599866399,0.6590588584576561,0.6562384027313887,0.617791137831218,0.617791137831218,0.6615824241074743,0.6645513248719661,0.5364061456245826,0.5392266013508499,0.5460550731091813,0.5439397313144808,0.530060120240481,0.539003933793513,0.5290210049729088,0.5286870036369035,0.5487270837972241,0.5293921175684703,0.5221554219550212,0.5349588065018926,0.5349216952423366,0.5355896979143472,0.5336228011578713,0.5364803681436948,0.5128776070659838,0.5283901135604543,0.5287612261560157,0.5338825799747643,0.6283348590184483,0.6688562309804795
1,0.39801825873970165,0.6495954872708379,0.6540859496771321,0.6549395086469235,0.6564610702887256,0.6564610702887256,0.6563497365100571,0.6563497365100571,0.6486677057819342,0.6567208491056187,0.39887181770949304,0.39887181770949304,0.39887181770949304,0.39801825873970165,0.39801825873970165,0.39801825873970165,0.39801825873970165,0.39801825873970165,0.6551250649447042,0.6562012914718326,0.653826170860239,0.6475172567356936,0.6563497365100571,0.6563497365100571,0.6490759296370519,0.39801825873970165,0.6562012914718326,0.6566466265865063,0.5955243820975283,0.6571661842202924,0.657797075632747,0.6542343947153566,0.6525272767757738,0.6517479403250946,0.6571661842202924,0.5220440881763527,0.5357752542121279,0.5132487196615453,0.5445706227269353,0.5151413938989089,0.5179247383656201,0.5419357232984487,0.5207823053514437,0.5240480961923848,0.5312847918058339,0.5331032435240852,0.5260149929488607,0.5272396645142136,0.5407481629926519,0.5281303347435612,0.5332145773027537,0.5246789876048393,0.5361092555481333,0.5349216952423366,0.5300972315000371,0.6237193179225392,0.657797075632747
2,0.431158613523343,0.5686558301788762,0.6345654271505975,0.6351220960439398,0.6173458027165442,0.6233578267646404,0.6062866473688117,0.608587545461293,0.6187931418392341,0.6297038521487419,0.43119572478289914,0.43119572478289914,0.43119572478289914,0.431158613523343,0.431158613523343,0.431158613523343,0.431158613523343,0.431158613523343,0.5646849254063683,0.6341572032954799,0.6304460773398649,0.587731017590737,0.6199435908854747,0.6128553403102501,0.616046908632079,0.431158613523343,0.5601944630000742,0.6287018481407259,0.6361612113115119,0.629481184591405,0.6134862317227047,0.6134862317227047,0.6134862317227047,0.5665033771246196,0.6265865063460254,0.5174794032509463,0.508943813553032,0.5247160988643954,0.5166629555407111,0.5160320641282565,0.525606769093743,0.5214503080234543,0.5237883173754917,0.5106509314926149,0.5160691753878127,0.5243820975283902,0.5195947450456468,0.5103540414161657,0.5217471980999036,0.5232316484821495,0.5140651673717807,0.5218214206190158,0.5186298522971869,0.5031544570622727,0.5034513471387219,0.5911163891569147,0.6361612113115119
3,0.39345357381429524,0.6458472500556669,0.6536777258220144,0.6582424107474207,0.6582424107474207,0.6582424107474207,0.65805685444964,0.65805685444964,0.5774883099532399,0.6516366065464262,0.39460402286053586,0.39460402286053586,0.39460402286053586,0.39345357381429524,0.39345357381429524,0.39345357381429524,0.39345357381429524,0.39345357381429524,0.6513026052104208,0.6543828397535812,0.6585021895643138,0.6555704000593781,0.65805685444964,0.65805685444964,0.6186818080605656,0.39345357381429524,0.6543828397535812,0.6534179470051213,0.6588361909003192,0.6553477325020411,0.6523788317375492,0.6186818080605656,0.6186818080605656,0.6488161508201589,0.6515623840273139,0.5364061456245826,0.5175536257700586,0.5204111927558821,0.5235656498181548,0.5265716618422029,0.5398946040228605,0.5298374526831441,0.5188154085949677,0.5154753952349143,0.5395977139464113,0.5214874192830105,0.533771246196096,0.5192607437096415,0.5381503748237215,0.5301714540191494,0.5389297112744007,0.5129518295850961,0.5276478883693313,0.5349588065018926,0.5250129889408447,0.6190694145492631,0.6588361909003192
4,0.431158613523343,0.5562606694871224,0.620537371038373,0.6228753803904105,0.6115193349662288,0.590959697172122,0.590959697172122,0.6095524382097528,0.6223187114970682,0.6314851926074371,0.4320863950122467,0.4320863950122467,0.4320863950122467,0.431158613523343,0.431158613523343,0.431158613523343,0.431158613523343,0.431158613523343,0.5606769093743041,0.6232836042455281,0.6139315668373785,0.6258071698953462,0.6015364061456245,0.5920730349588065,0.6198322571068062,0.431158613523343,0.5604171305574112,0.6320789727603355,0.6087359904995175,0.6189415868774586,0.618533363022341,0.6192384769539078,0.6126697840124694,0.5576708973502561,0.6315223038669933,0.514658947524679,0.5095375937059303,0.5091293698508127,0.5227863133674757,0.5212276404661175,0.5284272248200104,0.5250501002004008,0.509686038744155,0.5016700066800267,0.5207080828323313,0.5148073925629035,0.5153269501966897,0.5133229421806577,0.5279818897053365,0.5077933645067914,0.5142878349291174,0.519149409930973,0.5158836190900319,0.5204111927558821,0.5224152007719142,0.5857558738876931,0.6320789727603355
5,0.43594596600608626,0.5754471906776516,0.6181993616863356,0.6184591405032287,0.5737029614785126,0.5922957025161434,0.5986788391598011,0.6038001929785497,0.6186818080605656,0.6304831885994211,0.4363541898612039,0.4363541898612039,0.4363541898612039,0.43594596600608626,0.43594596600608626,0.43594596600608626,0.43594596600608626,0.43594596600608626,0.5708082832331329,0.6191271431752393,0.6070288725599347,0.5876196838120685,0.5836487790395606,0.597676835151785,0.6022786313367475,0.43594596600608626,0.566095153269502,0.6300007422251911,0.6229124916499666,0.6303347435611965,0.5911452534699028,0.5911452534699028,0.5911452534699028,0.5732947376233949,0.6296667408891857,0.5209307503896682,0.5143991687077859,0.5187411860758554,0.5225265345505826,0.5093520374081496,0.5119498255770801,0.5185927410376309,0.5192236324500854,0.519891635122096,0.5194463000074222,0.5201143026794329,0.514176501150449,0.5111333778668448,0.5231203147034811,0.5200771914198767,0.521858531878572,0.5216729755807912,0.5181845171825131,0.5242336524901655,0.5051213538187486,0.5815196923339134,0.6303347435611965
6,0.39779559118236474,0.6589475246789877,0.667000668002672,0.6662955540711052,0.6662955540711052,0.6662955540711052,0.665516217620426,0.665516217620426,0.6573517405180732,0.6660728865137683,0.3986491501521562,0.3986491501521562,0.3986491501521562,0.39779559118236474,0.39779559118236474,0.39779559118236474,0.39779559118236474,0.39779559118236474,0.6643286573146293,0.6679284494915757,0.6673717805982335,0.6697097899502709,0.665516217620426,0.665516217620426,0.6435834632227417,0.39779559118236474,0.6679284494915757,0.6671120017813404,0.6685222296444742,0.6603577525421213,0.6566466265865063,0.6425814592147258,0.6429525718102872,0.6616937578861427,0.6661471090328805,0.5193720774883099,0.517145401914941,0.5254954353150746,0.5467972983003043,0.5398946040228605,0.5364803681436948,0.5259407704297484,0.5264974393230907,0.5512877607065984,0.526608773101759,0.5338454687152082,0.5378163734877162,0.5140280561122245,0.5368885919988124,0.5313961255845023,0.5374081496325985,0.5328434647071921,0.5253098790172939,0.5355154753952349,0.530060120240481,0.6327593458521982,0.6697097899502709
7,0.4041045053069101,0.4648556372003266,0.6032806353447636,0.604356861871892,0.6123728939360202,0.6091813256141914,0.6089215467972983,0.5911452534699028,0.5783047576634751,0.5783047576634751,0.40488384175758924,0.40488384175758924,0.40488384175758924,0.4041045053069101,0.4041045053069101,0.4041045053069101,0.4041045053069101,0.4041045053069101,0.5222667557336896,0.6059526460328064,0.5959326059526461,0.6092926593928598,0.6105544422177689,0.6079566540488384,0.6114822237066726,0.4041045053069101,0.5227492021079195,0.5863207897276034,0.5526237660506198,0.6121502263786833,0.5618273584205448,0.5618273584205448,0.5618273584205448,0.5184442959994062,0.5725896236918281,0.5277592221479998,0.5369628145179247,0.5322496845542938,0.5301343427595933,0.5276478883693313,0.5193720774883099,0.5285014473391227,0.5351814740592296,0.5359979217694648,0.5299487864618125,0.5290952274920211,0.5335114673792029,0.5341423587916574,0.5329919097454168,0.5364061456245826,0.5260149929488607,0.5298003414235879,0.5275365545906628,0.5311363467676093,0.5329919097454168,0.5592048294119103,0.6123728939360202
8,0.43119572478289914,0.5487270837972241,0.6271802864989238,0.6278111779113783,0.6258071698953462,0.6109626660728865,0.6109997773324427,0.6124100051955763,0.6120388926000149,0.6230609366881912,0.431900838714466,0.431900838714466,0.431900838714466,0.43119572478289914,0.43119572478289914,0.43119572478289914,0.43119572478289914,0.43119572478289914,0.5545535515475395,0.6302976323016403,0.619535367030357,0.633711868180806,0.6171602464187634,0.6098122170266459,0.6301862985229719,0.43119572478289914,0.5564462257849031,0.6238031618793142,0.5322125732947376,0.6300378534847473,0.6291100719958436,0.6294440733318489,0.6120388926000149,0.5511022044088176,0.6235433830624212,0.5172938469531656,0.525087211459957,0.5218214206190158,0.510947821569064,0.5097602612632672,0.5281674460031174,0.5240852074519409,0.5205596377941067,0.5380019297854969,0.5107622652712833,0.5223409782528019,0.5138053885548876,0.517887627106064,0.5137311660357753,0.5152156164180213,0.514918726341572,0.5177020708082832,0.5195576337860907,0.5193349662287539,0.5109107103095079,0.5871303649823653,0.633711868180806
9,0.4216210198174126,0.5610480219698657,0.5708453944926891,0.5699176130037853,0.5814221034661916,0.6072515401172716,0.6072515401172716,0.604616640688785,0.5907370296147851,0.5960439397313145,0.42195502115341793,0.42195502115341793,0.42195502115341793,0.4216210198174126,0.4216210198174126,0.4216210198174126,0.4216210198174126,0.4216210198174126,0.5591553477325021,0.5696207229273361,0.568358940102427,0.5928152601499295,0.6055815334372449,0.6002004008016032,0.6080308765679507,0.4216210198174126,0.5553328879982187,0.5953759370593038,0.6104802196986566,0.6095524382097528,0.6098864395457582,0.6094782156906405,0.6026126326727529,0.5597120166258442,0.5957099383953092,0.5238254286350479,0.5182587397016255,0.5376679284494916,0.5235656498181548,0.5304683440955986,0.5281674460031174,0.5209678616492244,0.52582943665108,0.5109107103095079,0.5254954353150746,0.5187782973354116,0.5269056631782083,0.522860535886588,0.5238625398946041,0.5133600534402137,0.5262376605061976,0.5180731834038447,0.5292065612706895,0.521858531878572,0.5256438803532992,0.5707354352051153,0.6104802196986566
