,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,average_model,optimal_clustering
0,0.5895076674737691,0.6033898305084746,0.5872477804681194,0.5723970944309927,0.5743341404358353,0.5694915254237288,0.5536723163841808,0.5058918482647297,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.5895076674737691,0.47102502017756254,0.47037933817594835,0.4435835351089588,0.40581113801452784,0.40613397901533493,0.409362389023406,0.4122679580306699,0.5895076674737691,0.5898305084745763,0.6159806295399516,0.6159806295399516,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5895076674737691,0.5998385794995964,0.46747376916868444,0.586362956984426,0.6159806295399516
1,0.5980629539951574,0.609362389023406,0.593866020984665,0.5764326069410816,0.5793381759483455,0.5722356739305892,0.5570621468926553,0.5054075867635189,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.5980629539951574,0.54317998385795,0.48926553672316386,0.50863599677159,0.395318805488297,0.40177562550443907,0.4050040355125101,0.4240516545601291,0.5980629539951574,0.6009685230024213,0.6232445520581114,0.6232445520581114,0.5993543179983858,0.5993543179983858,0.5993543179983858,0.5993543179983858,0.6,0.6038740920096852,0.4660209846650525,0.5933757809464024,0.6232445520581114
2,0.5948345439870864,0.6116222760290557,0.5983857949959644,0.5796610169491525,0.5832122679580307,0.5761097659402744,0.5573849878934625,0.4595641646489104,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5948345439870864,0.5380145278450363,0.4966908797417272,0.4356739305891848,0.5296206618240517,0.3949959644874899,0.4288942695722357,0.40855528652138823,0.5948345439870864,0.596771589991929,0.6203389830508474,0.6203389830508474,0.6051654560129136,0.6051654560129136,0.6051654560129136,0.6051654560129136,0.5961259079903147,0.6041969330104924,0.4660209846650525,0.5913909066451439,0.6203389830508474
3,0.5943502824858757,0.6017756255044391,0.5891848264729621,0.5727199354317999,0.5753026634382566,0.570137207425343,0.5523809523809524,0.5013720742534302,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.4716707021791768,0.4884584342211461,0.4413236481033091,0.40548829701372074,0.40839386602098465,0.42518159806295397,0.42195318805488297,0.5943502824858757,0.595318805488297,0.6137207425343019,0.6137207425343019,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5943502824858757,0.5949959644874899,0.6037126715092817,0.4652138821630347,0.5888739425462589,0.6137207425343019
4,0.582405165456013,0.5804681194511703,0.5517352703793382,0.44390637610976597,0.4390637610976594,0.43680387409200966,0.43615819209039547,0.45682001614205003,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.582405165456013,0.5394673123486683,0.48393866020984666,0.5020177562550444,0.41969330104923325,0.4235673930589185,0.43131557707828894,0.43066989507667475,0.582405165456013,0.5830508474576271,0.5979015334947538,0.5979015334947538,0.56045197740113,0.56045197740113,0.56045197740113,0.56045197740113,0.5807909604519774,0.5882163034705408,0.4745762711864407,0.5533733895315817,0.5979015334947538
5,0.6038740920096852,0.6145278450363196,0.6009685230024213,0.5832122679580307,0.5864406779661017,0.5793381759483455,0.5612590799031477,0.5050847457627119,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.6038740920096852,0.5460855528652139,0.49217110573042777,0.5102502017756255,0.5286521388216303,0.40016142050040354,0.4179176755447942,0.4179176755447942,0.6038740920096852,0.6058111380145278,0.6258272800645682,0.6258272800645682,0.6071025020177563,0.6071025020177563,0.6071025020177563,0.6071025020177563,0.6048426150121066,0.6109765940274415,0.4598870056497175,0.5990793052939947,0.6258272800645682
6,0.6040355125100888,0.6208232445520581,0.6050040355125101,0.5869249394673124,0.5901533494753833,0.582405165456013,0.5646489104116222,0.5094430992736078,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.6040355125100888,0.5475383373688458,0.46779661016949153,0.5126715092816788,0.5317191283292978,0.5049233252623083,0.403228410008071,0.4177562550443906,0.6040355125100888,0.6053268765133172,0.6317998385794996,0.6317998385794996,0.6114608555286521,0.6114608555286521,0.6114608555286521,0.6114608555286521,0.604681194511703,0.6137207425343019,0.45811138014527847,0.6013690849849042,0.6317998385794996
7,0.6017756255044391,0.6140435835351089,0.6001614205004036,0.5804681194511703,0.5840193704600485,0.576594027441485,0.5552865213882163,0.4552058111380145,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.6017756255044391,0.5475383373688458,0.4923325262308313,0.5129943502824859,0.532041969330105,0.40516545601291365,0.42163034705407587,0.4232445520581114,0.6017756255044391,0.6037126715092817,0.6246973365617433,0.6246973365617433,0.6056497175141243,0.6056497175141243,0.6056497175141243,0.6056497175141243,0.6027441485068604,0.610815173527038,0.47328490718321226,0.5953546767106089,0.6246973365617433
8,0.5924132364810331,0.6053268765133172,0.5904761904761905,0.5740112994350283,0.576271186440678,0.570137207425343,0.5556093623890234,0.5068603712671509,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5924132364810331,0.5381759483454399,0.46973365617433416,0.4393866020984665,0.40290556900726393,0.40807102502017756,0.40613397901533493,0.42001614205004034,0.5924132364810331,0.5937046004842615,0.6201775625504439,0.6201775625504439,0.5972558514931396,0.5972558514931396,0.5972558514931396,0.5972558514931396,0.5930589184826472,0.6001614205004036,0.47005649717514125,0.5893163542881057,0.6201775625504439
9,0.6045197740112994,0.6193704600484261,0.6038740920096852,0.5864406779661017,0.5896690879741727,0.5822437449556094,0.5628732849071832,0.50863599677159,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.5515738498789347,0.4711864406779661,0.517998385794996,0.5331719128329298,0.5041162227602906,0.395318805488297,0.4192090395480226,0.6045197740112994,0.6064568200161421,0.6300242130750605,0.6300242130750605,0.609362389023406,0.609362389023406,0.609362389023406,0.609362389023406,0.6054882970137208,0.6161420500403552,0.4718321226795803,0.6010522225211491,0.6300242130750605
