,abilities
kmeans_n_clusters_1,0.51895773
kmeans_n_clusters_2,0.53441066
kmeans_n_clusters_3,0.53246415
kmeans_n_clusters_4,0.53216857
kmeans_n_clusters_5,0.515081
kmeans_n_clusters_6,0.5149265
kmeans_n_clusters_7,0.50356853
kmeans_n_clusters_8,0.504624
dbscan_eps_0_1_min_samples_2,0.51895773
dbscan_eps_0_2_min_samples_2,0.51895773
dbscan_eps_0_3_min_samples_2,0.51895773
dbscan_eps_0_4_min_samples_2,0.51895773
dbscan_eps_0_5_min_samples_2,0.51895773
dbscan_eps_0_6_min_samples_2,0.51895773
dbscan_eps_0_7_min_samples_2,0.51895773
dbscan_eps_0_8_min_samples_2,0.51895773
dbscan_eps_0_9_min_samples_2,0.51895773
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.51895773
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5102342
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49315348
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49802208
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4903209
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.48576006
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.48529133
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48839495
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.51895773
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.53531784
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52982086
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5167051
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5103884
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50382113
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.50003654
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49572027
mean_shift_,0.52272415
optics_,0.5194066
random_model_n1,0.49840835
random_model_n2,0.49847
random_model_n3,0.49907285
random_model_n4,0.4984784
random_model_n5,0.49856457
random_model_n6,0.49853492
random_model_n7,0.4986159
random_model_n8,0.4985406
random_model_n9,0.4985562
random_model_n10,0.49836296
random_model_n11,0.49864018
random_model_n12,0.49837512
random_model_n13,0.4982748
random_model_n14,0.4984759
random_model_n15,0.49847817
random_model_n16,0.49829176
random_model_n17,0.49855348
random_model_n18,0.49853885
random_model_n19,0.49874693
random_model_n20,0.49829257
random_model_n21,0.49870518
random_model_n22,0.4987659
random_model_n23,0.49867386
random_model_n24,0.49824813
random_model_n25,0.49905622
random_model_n26,0.49848694
random_model_n27,0.49855518
random_model_n28,0.49851015
random_model_n29,0.49857327
random_model_n30,0.49850306
random_model_n31,0.4984033
random_model_n32,0.49873328
random_model_n33,0.49838483
random_model_n34,0.49897572
random_model_n35,0.49866888
random_model_n36,0.49855193
random_model_n37,0.49893263
random_model_n38,0.49867713
random_model_n39,0.4984617
random_model_n40,0.49877822
random_model_n41,0.4989151
random_model_n42,0.498414
random_model_n43,0.49847645
random_model_n44,0.4984924
random_model_n45,0.49848035
random_model_n46,0.4982952
random_model_n47,0.49856493
random_model_n48,0.49857622
random_model_n49,0.4983969
random_model_n50,0.4983937
random_model_n51,0.49840537
random_model_n52,0.49894163
random_model_n53,0.49860248
random_model_n54,0.498521
random_model_n55,0.49925616
random_model_n56,0.49860308
random_model_n57,0.49847913
random_model_n58,0.4988515
random_model_n59,0.4985488
random_model_n60,0.49878678
average_model,0.51284665
optimal_clustering,0.53667575
