,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,average_model,optimal_clustering
0,0.5231166540690351,0.5648148148148148,0.5699168556311414,0.5755857898715041,0.5786722096245905,0.5551146384479718,0.5576341647770219,0.5079365079365079,0.5231166540690351,0.5231166540690351,0.5231166540690351,0.5231166540690351,0.5212270093222474,0.5212270093222474,0.5177626606198035,0.5207860922146637,0.5215419501133787,0.5231166540690351,0.5866087175610986,0.5765936004031242,0.5622323003275385,0.568342151675485,0.5293524817334341,0.49842529604434366,0.5036533131771227,0.5231166540690351,0.5981355505165029,0.559901738473167,0.6025447215923406,0.5555555555555556,0.5644368858654573,0.48437893675988913,0.4998740236835475,0.5231166540690351,0.5417611489040061,0.45162509448223737,0.4491055681531872,0.5465575805081978,0.6025447215923406
1,0.4906777525825145,0.581506676744772,0.5941043083900227,0.5461703199798438,0.5461073318216175,0.5391786344167296,0.5436507936507936,0.5433358528596623,0.4906777525825145,0.4906777525825145,0.4906777525825145,0.4906777525825145,0.4928193499622071,0.4928193499622071,0.49691358024691357,0.49502393550012597,0.4896069538926682,0.4906777525825145,0.5721844293272865,0.5304862685815067,0.514928193499622,0.5246913580246914,0.5115898211136306,0.5081884605694129,0.5175107079868985,0.4906777525825145,0.5718694885361552,0.5779793398841018,0.5708616780045351,0.5416981607457798,0.5433988410178886,0.5418241370622323,0.5416351725875536,0.4906777525825145,0.48248929201310153,0.481607457797934,0.4834971025447216,0.5332880751752005,0.5941043083900227
2,0.5196523053665911,0.5419501133786848,0.5794280675233057,0.5813177122700932,0.5828924162257496,0.5686570924666162,0.5697908793146889,0.5285336356764928,0.5196523053665911,0.5196523053665911,0.5196523053665911,0.5196523053665911,0.5170068027210885,0.5170068027210885,0.512912572436382,0.5156840513983371,0.5174477198286722,0.5196523053665911,0.5830183925422021,0.568342151675485,0.5612874779541446,0.5689090450995213,0.5402494331065759,0.5071806500377929,0.5156840513983371,0.5196523053665911,0.5978206097253717,0.508944318468128,0.596434870244394,0.5742630385487528,0.5803728898966994,0.5583270345175108,0.5385487528344671,0.5196523053665911,0.5364071554547745,0.45376669186192997,0.4553413958175863,0.5513563450071387,0.5978206097253717
3,0.5211640211640212,0.47392290249433106,0.49502393550012597,0.4722222222222222,0.5346434870244394,0.5459183673469388,0.533320735701688,0.5281557067271353,0.5211640211640212,0.5211640211640212,0.5211640211640212,0.5211640211640212,0.5230536659108088,0.5230536659108088,0.5231166540690351,0.5246283698664651,0.5256361803980851,0.5211640211640212,0.5025195263290502,0.5364701436130007,0.49829931972789115,0.49313429075333837,0.49943310657596374,0.49061476442428825,0.4916855631141345,0.5211640211640212,0.5738851095993953,0.5676492819349962,0.5538548752834467,0.5682791635172587,0.559145880574452,0.5634920634920635,0.5566893424036281,0.5211640211640212,0.517888636936256,0.45376669186192997,0.45338876291257246,0.5245210567080055,0.5738851095993953
4,0.5153691106072058,0.5545477450239354,0.5474930713025951,0.5245023935500126,0.5079365079365079,0.5275258251448728,0.5023305618543714,0.5021415973796927,0.5153691106072058,0.5153691106072058,0.5153691106072058,0.5153691106072058,0.5175107079868985,0.5175107079868985,0.5194633408919124,0.5187074829931972,0.5164399092970522,0.5153691106072058,0.5433358528596623,0.5493197278911565,0.5153061224489796,0.5143613000755858,0.4981103552532124,0.5043461829176115,0.5006298815822625,0.5153691106072058,0.5980725623582767,0.5958679768203577,0.5378558830939784,0.5713025951121189,0.5350844041320232,0.5404383975812547,0.5364071554547745,0.5153691106072058,0.5074326026706979,0.45704207608969516,0.45716805240614766,0.5293034909437025,0.5980725623582767
5,0.49313429075333837,0.5877425044091711,0.6018518518518519,0.5947341899722852,0.5852859662383472,0.5809397833207357,0.5811917359536407,0.5791131267321743,0.49313429075333837,0.49313429075333837,0.49313429075333837,0.49313429075333837,0.495275888133031,0.495275888133031,0.4993701184177375,0.4983623078861174,0.4969765684051398,0.49313429075333837,0.5873645754598136,0.5670823885109599,0.5165028974552784,0.5421390778533636,0.5445956160241875,0.4817334341143865,0.48828420256991684,0.49313429075333837,0.5675233056185437,0.5736331569664903,0.5864197530864198,0.5752708490803728,0.5636810279667422,0.5576971529352481,0.5559964726631393,0.49313429075333837,0.4678130511463845,0.4798437893675989,0.47871000251952633,0.5463802805072647,0.6018518518518519
6,0.4479717813051146,0.5705467372134039,0.5859158478206097,0.5993323255228017,0.5974426807760141,0.59145880574452,0.5944822373393802,0.5911438649533888,0.4479717813051146,0.4479717813051146,0.4479717813051146,0.4479717813051146,0.44986142605190227,0.44986142605190227,0.45458553791887124,0.45256991685563114,0.45458553791887124,0.4479717813051146,0.5749559082892416,0.5718065003779289,0.5635550516502897,0.5616024187452758,0.546989166036785,0.568342151675485,0.54421768707483,0.4479717813051146,0.4703325774754346,0.5411942554799698,0.5519652305366591,0.54673721340388,0.54673721340388,0.54673721340388,0.54673721340388,0.4479717813051146,0.5439027462836986,0.5239355001259763,0.5233686067019401,0.5405923686346967,0.5993323255228017
7,0.5111489040060468,0.5937893675988914,0.5682791635172587,0.5590828924162258,0.54673721340388,0.5350214159737969,0.4843159486016629,0.4839380196523054,0.5111489040060468,0.5111489040060468,0.5111489040060468,0.5111489040060468,0.5120307382212144,0.5120307382212144,0.5131015369110608,0.5161249685059209,0.5196523053665911,0.5111489040060468,0.5611615016376921,0.562106324011086,0.5326278659611993,0.4503653313177123,0.5238095238095238,0.4678130511463845,0.4767573696145125,0.5111489040060468,0.5668934240362812,0.5911438649533888,0.5748299319727891,0.563869992441421,0.5617913832199547,0.541257243638196,0.5211010330057949,0.5111489040060468,0.5287855883093978,0.46107331821617537,0.46025447215923404,0.5315267396396145,0.5937893675988914
8,0.5263290501385739,0.5612244897959183,0.5745149911816578,0.5796800201562107,0.5823885109599395,0.563869992441421,0.5667674477198287,0.5069916855631141,0.5263290501385739,0.5263290501385739,0.5263290501385739,0.5263290501385739,0.5241874527588813,0.5241874527588813,0.5203451751070799,0.5233686067019401,0.5248803224993701,0.5263290501385739,0.5896951373141849,0.5747669438145628,0.5610355253212396,0.5696649029982364,0.533068783068783,0.4983623078861174,0.5040942302847065,0.5263290501385739,0.6008440413202318,0.5547996976568406,0.6037414965986394,0.5621693121693122,0.5696649029982364,0.54421768707483,0.5219198790627362,0.5263290501385739,0.5445956160241875,0.4469639707734946,0.44501133786848074,0.5518415871149558,0.6037414965986394
9,0.5212270093222474,0.5182035777273872,0.4965986394557823,0.47014361300075586,0.5354623330813807,0.5487528344671202,0.5366591080876795,0.5318720080624842,0.5212270093222474,0.5212270093222474,0.5212270093222474,0.5212270093222474,0.52286470143613,0.52286470143613,0.5230536659108088,0.5238095238095238,0.5249433106575964,0.5212270093222474,0.5066137566137566,0.5448475686570925,0.5139833711262283,0.491307634164777,0.5040312421264802,0.49206349206349204,0.49074074074074076,0.5212270093222474,0.5818846056941295,0.578042328042328,0.5541698160745779,0.5721214411690602,0.5599647266313933,0.5644368858654573,0.559145880574452,0.5212270093222474,0.5165658856135047,0.4509952128999748,0.45105820105820105,0.5286572790981962,0.5818846056941295
