,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,average_model,optimal_clustering
0,0.4674566524353054,0.6364468066567919,0.6983096628038686,0.7013592402195695,0.7013592402195695,0.7013156748279167,0.6990502744619674,0.6976126165374227,0.6893351921233772,0.6949115622549447,0.47712816938224273,0.4718567569922454,0.4690250065348088,0.4690250065348088,0.4674566524353054,0.4674566524353054,0.4674566524353054,0.4674566524353054,0.6327437483662978,0.697830443495687,0.7008364555197352,0.7007493247364294,0.700531497778165,0.6992245360285789,0.6939095582469287,0.4674566524353054,0.6504312973773634,0.6983532281955215,0.6983532281955215,0.5707937614359153,0.6011152740263135,0.5511893351921234,0.5511893351921234,0.6982660974122157,0.6523917400017426,0.506404112572972,0.5186024222357759,0.5211292149516424,0.5196044262437919,0.5088002091138799,0.5167726757863553,0.5091487322471029,0.4994336499085127,0.5333275246144463,0.505750631698179,0.4969939879759519,0.5124597020127211,0.6453728713465579,0.7013592402195695
1,0.47399146118323604,0.6351398449072058,0.6964799163544481,0.6990067090703146,0.6990067090703146,0.6987017513287445,0.6970462664459354,0.6959571316546136,0.6857628300078418,0.6926461618889954,0.48340158578025616,0.47813017339025876,0.4755598152827394,0.4755598152827394,0.47399146118323604,0.47399146118323604,0.47399146118323604,0.47399146118323604,0.6324823560163806,0.6962620893961837,0.6984839243704801,0.6982225320205628,0.698527489762133,0.6976561819290755,0.6913827655310621,0.47399146118323604,0.6487758124945543,0.6963492201794894,0.6963492201794894,0.5695739304696349,0.5978043042606953,0.597586477302431,0.597586477302431,0.6962620893961837,0.6493421625860416,0.49838808050884376,0.5030931428073538,0.5024396619325607,0.5161191949115622,0.4962098109262002,0.48283523568876885,0.5105863901716476,0.4885423019952949,0.50440010455694,0.4995643460834713,0.5061427202230548,0.4925067526357062,0.6478415768735539,0.6990067090703146
2,0.3924806134007145,0.546571403676919,0.6486451163195958,0.6241178008190293,0.6096976561819291,0.6306961749586129,0.614794807005315,0.6104382678400279,0.5923150649124336,0.6386250762394354,0.39805698353228197,0.3958351485579855,0.3930033981005489,0.3930033981005489,0.3924806134007145,0.3924806134007145,0.3924806134007145,0.3924806134007145,0.5496645464842729,0.6427637884464581,0.6053846824082949,0.6217217042781215,0.6266881589265487,0.6152740263134966,0.6322209636664634,0.3924806134007145,0.5400801603206413,0.6494728587610002,0.6389735993726584,0.6364468066567919,0.6323080944497691,0.6323080944497691,0.6323080944497691,0.6464668467369522,0.6398013418140629,0.5278818506578374,0.524658011675525,0.5313235165984143,0.5250936655920537,0.5308007318985798,0.5416049490284918,0.5333275246144463,0.5328483053062647,0.530408643373704,0.5301472510237867,0.5372048444715518,0.5271412389997386,0.5924667370167066,0.6494728587610002
3,0.4729458917835671,0.6302605210420842,0.6838459527751154,0.6868083994075107,0.6868083994075107,0.6867648340158578,0.6844994336499085,0.6832360372919752,0.6737387819116494,0.6801864598762742,0.4815718393308356,0.4772588655572014,0.47460137666637625,0.47460137666637625,0.4729458917835671,0.4729458917835671,0.4729458917835671,0.4729458917835671,0.6273416398013418,0.6841509105166855,0.6867212686242049,0.6864598762742877,0.6861549185327176,0.6848479567831315,0.6798815021347042,0.4729458917835671,0.6438964886294328,0.6838023873834626,0.6838023873834626,0.5636490372048445,0.5919665417792106,0.5441317417443583,0.5441317417443583,0.6841509105166855,0.4943800644767796,0.5052714123899974,0.48941360982835236,0.500697046266446,0.49751677267578637,0.502352531149255,0.5169469373529668,0.5067090703145422,0.493247364293805,0.47669251546571406,0.50910516685545,0.4971682495425634,0.5080160320641283,0.6297877558659993,0.6868083994075107
4,0.4309924196218524,0.6752635706194998,0.6799686329180099,0.6849786529580901,0.6528273939182713,0.6527402631349656,0.6527402631349656,0.6511719090354622,0.6721268624204931,0.6821904678923063,0.4370044436699486,0.43216868519647994,0.4329964276378845,0.4329964276378845,0.4309924196218524,0.4309924196218524,0.4309924196218524,0.4309924196218524,0.6787923673433824,0.6833667334669339,0.6844123028666028,0.6719090354622288,0.6848479567831315,0.658665156399756,0.6784438442101595,0.4309924196218524,0.6551799250675263,0.678923063518341,0.6482530277947198,0.6484708547529843,0.6482530277947198,0.6482530277947198,0.627603032151259,0.6831489065086696,0.6494292933693474,0.516206325694868,0.5071447242310708,0.501350527141239,0.5159013679532979,0.5169469373529668,0.5332403938311405,0.527707589091226,0.5033109697656182,0.49973860765008277,0.5215648688681711,0.5135924021956957,0.5149864947285876,0.6386202356403629,0.6849786529580901
5,0.39387470593360635,0.5215648688681711,0.6286921669425808,0.6291278208591096,0.6344427986407598,0.6249455432604339,0.619848392437048,0.6037291975254857,0.5870000871307833,0.6349655833405943,0.40250065348087477,0.39757776422410035,0.39518166768319246,0.39518166768319246,0.39387470593360635,0.39387470593360635,0.39387470593360635,0.39387470593360635,0.5241352269756905,0.6310882634834887,0.6318724405332404,0.638102291539601,0.6331358368911737,0.6045569399668903,0.6156225494467196,0.39387470593360635,0.481092620022654,0.6309140019168772,0.5970636926025965,0.580683105341117,0.6258168510934913,0.6258168510934913,0.6278644245011763,0.6354883680404286,0.6364903720484447,0.5353750980221312,0.5299729894571752,0.5292323777990764,0.5332403938311405,0.5196044262437919,0.5261392349917225,0.5305393395486625,0.530408643373704,0.5319769974732073,0.5359850135052714,0.5329354360895704,0.526662019691557,0.5833599566282323,0.638102291539601
6,0.4672823908686939,0.6353141064738173,0.6953472161714734,0.6986581859370916,0.6986581859370916,0.6982660974122157,0.6972205280125469,0.6959571316546136,0.6865470070575934,0.6927332926723011,0.4767796462490198,0.4716824954256339,0.4688507449681973,0.4688507449681973,0.4672823908686939,0.4672823908686939,0.4672823908686939,0.4672823908686939,0.6318724405332404,0.6953907815631263,0.6981354012372571,0.6981354012372571,0.6980918358456043,0.697481920362464,0.692776858063954,0.4672823908686939,0.6499956434608347,0.6964363509627951,0.6964363509627951,0.5710551537858325,0.6018994510760651,0.5512764659754291,0.5512764659754291,0.6964363509627951,0.6526531323516599,0.5018733118410734,0.493595887427028,0.49468502221834976,0.5211727803432953,0.510804217129912,0.5133310098457785,0.5076675089309053,0.4994336499085127,0.5340245708808922,0.5031367081990067,0.5119804827045396,0.5159449333449507,0.643969097615521,0.6986581859370916
7,0.3618541430687462,0.6382765531062125,0.6416746536551363,0.6388429031976998,0.6337893177659667,0.6129650605558944,0.6205890040951468,0.6227237082861375,0.5888733989718568,0.6098283523568877,0.6177572536377102,0.6183236037291975,0.36403241265138975,0.36403241265138975,0.3618541430687462,0.3618541430687462,0.3618541430687462,0.3618541430687462,0.641456826696872,0.6399320379890215,0.6384508146728239,0.6361418489152217,0.6197612616537422,0.6204583079201882,0.6381458569312538,0.3618541430687462,0.6246405855188638,0.6415875228718306,0.6006360547181319,0.6312625250501002,0.5863030408643374,0.5863030408643374,0.6268624204931602,0.6404983880805089,0.5635619064215387,0.5448287880108043,0.5510150736255119,0.5566350091487322,0.5402979872789057,0.543216868519648,0.5321948244314716,0.5463100113270019,0.5533676047747669,0.550666550492289,0.5402544218872528,0.5437832186111353,0.5537596932996428,0.5933073877223045,0.6416746536551363
8,0.43439052017077634,0.6777032325520607,0.6827568179837937,0.6843687374749499,0.6167552496296942,0.6165809880630827,0.6165809880630827,0.6151868955301908,0.6686416310882635,0.6801864598762742,0.4401411518689553,0.4360024396619326,0.43683018210333713,0.43683018210333713,0.43439052017077634,0.43439052017077634,0.43439052017077634,0.43439052017077634,0.6814934216258605,0.6849350875664372,0.685022218349743,0.6504748627690163,0.6830182103337109,0.6011152740263135,0.6665069268972728,0.43439052017077634,0.6624117800819029,0.6818855101507363,0.5856931253811972,0.6169295111963057,0.617495861287793,0.617495861287793,0.5876971333972293,0.6848043913914786,0.6466411083035637,0.5081902936307398,0.5207371264267666,0.5123725712294154,0.5151171909035462,0.5066655049228893,0.5314977781650257,0.5220876535680056,0.5178618105776771,0.5380761523046093,0.5074932473642938,0.5215213034765183,0.5125468327960269,0.6235320883312518,0.685022218349743
9,0.4286398884725974,0.6678574540385118,0.6716040777206587,0.6679010194301647,0.6508233859022393,0.649559989544306,0.6487322471029014,0.6473381545700095,0.6451163195957131,0.66206325694868,0.4323865121547443,0.4305132003136708,0.43081815805524093,0.43081815805524093,0.4286398884725974,0.4286398884725974,0.4286398884725974,0.4286398884725974,0.6708634660625599,0.6730853010368564,0.6705585083209898,0.6083035636490373,0.6647207458395051,0.6322209636664634,0.5905288838546658,0.4286398884725974,0.6494292933693474,0.6712555545874357,0.6229851006360547,0.654308617234469,0.6526095669600069,0.6526095669600069,0.6228979698527489,0.6726932125119804,0.5426940838198135,0.5230025267927159,0.5099329092968545,0.5378583253463448,0.5109349133048706,0.5189509453689989,0.5329790014812233,0.5181667683192472,0.5209113879933781,0.5051407162150388,0.5199965147686678,0.5122854404461096,0.5257471464668467,0.621726544877194,0.6730853010368564
