,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,average_model,optimal_clustering
0,0.30828713160198423,0.7669973737963233,0.7669973737963233,0.7697694776772688,0.7324190253866355,0.7430697402976364,0.7455500437700613,0.7470090458126641,0.31791654508316314,0.6838342573679603,0.7319813247738547,0.7604318646046104,0.7662678727750218,0.7697694776772688,0.7697694776772688,0.7697694776772688,0.7697694776772688,0.30828713160198423,0.7669973737963233,0.7669973737963233,0.7669973737963233,0.7669973737963233,0.7510942515319522,0.7451123431572804,0.752553253574555,0.30828713160198423,0.7669973737963233,0.7697694776772688,0.7610154654216515,0.7610154654216515,0.7451123431572804,0.7451123431572804,0.7451123431572804,0.7669973737963233,0.6877735628829881,0.5865188211263496,0.5622993872191421,0.6113218558505982,0.5462503647505107,0.5589436825211556,0.5742632039684855,0.5868106215348702,0.5465421651590312,0.5468339655675518,0.5837467172454042,0.5722206011088415,0.5799533119346367,0.7028445136119487,0.7697694776772688
1,0.3027429238400934,0.7518237525532536,0.7518237525532536,0.7499270498978698,0.7502188503063905,0.7471549460169244,0.7369419317187044,0.7411730376422527,0.3129559381383134,0.6876276626787278,0.7235191129267581,0.7513860519404727,0.7513860519404727,0.7499270498978698,0.7499270498978698,0.7499270498978698,0.7499270498978698,0.3027429238400934,0.7518237525532536,0.7518237525532536,0.7518237525532536,0.7518237525532536,0.7519696527575138,0.7411730376422527,0.743361540706157,0.3027429238400934,0.7518237525532536,0.7499270498978698,0.7411730376422527,0.7411730376422527,0.7411730376422527,0.7411730376422527,0.7411730376422527,0.7518237525532536,0.7274584184417858,0.5459585643419901,0.5602567843594981,0.4811788736504231,0.5415815582141815,0.5983367376714327,0.5742632039684855,0.5411438576014006,0.6065071491100088,0.5366209512693317,0.5869565217391305,0.554566676393347,0.5745550043770061,0.6943714943423142,0.7518237525532536
2,0.2957397140355997,0.7541581558214181,0.7541581558214181,0.7528450539830756,0.7510942515319522,0.749489349285089,0.7407353370294718,0.7440910417274584,0.3056609279252991,0.6909833673767143,0.7287715202801284,0.7543040560256784,0.7543040560256784,0.7528450539830756,0.7528450539830756,0.7528450539830756,0.7528450539830756,0.2957397140355997,0.7541581558214181,0.7541581558214181,0.7541581558214181,0.7541581558214181,0.752553253574555,0.7440910417274584,0.7448205427487599,0.2957397140355997,0.7541581558214181,0.7528450539830756,0.7440910417274584,0.7440910417274584,0.7440910417274584,0.7440910417274584,0.7440910417274584,0.7541581558214181,0.7324190253866355,0.5439159614823461,0.5827254158155821,0.5840385176539247,0.5860811205135688,0.5639042894660052,0.5434782608695652,0.578056609279253,0.6050481470674058,0.5398307557630581,0.5405602567843595,0.5733878027429239,0.5798074117303764,0.6962033524624713,0.7543040560256784
3,0.31747884447038227,0.7458418441785819,0.7458418441785819,0.7439451415231981,0.7328567259994164,0.7295010213014298,0.7207470090458127,0.7243945141523198,0.32652465713452,0.3205427487598483,0.7073241902538664,0.7410271374379924,0.743361540706157,0.7439451415231981,0.7439451415231981,0.7439451415231981,0.7439451415231981,0.31747884447038227,0.7458418441785819,0.7458418441785819,0.7458418441785819,0.7458418441785819,0.743361540706157,0.7243945141523198,0.7257076159906624,0.31747884447038227,0.7458418441785819,0.7439451415231981,0.7243945141523198,0.7243945141523198,0.7243945141523198,0.7243945141523198,0.7243945141523198,0.7458418441785819,0.7106798949518529,0.5679894951852933,0.5299095418733586,0.4813247738546834,0.5742632039684855,0.5523781733294426,0.5621534870148818,0.5595272833381967,0.5996498395097754,0.5926466297052816,0.5342865480011671,0.5621534870148818,0.5602567843594981,0.6726269601962628,0.7458418441785819
4,0.33017216224102713,0.7471549460169244,0.7471549460169244,0.7478844470382259,0.7102421943390721,0.7232273125182376,0.7222060110884155,0.7233732127224978,0.33863437408812375,0.6534870148818208,0.7121388969944558,0.7362124306974029,0.7432156405018967,0.7478844470382259,0.7478844470382259,0.7478844470382259,0.7478844470382259,0.33017216224102713,0.7471549460169244,0.7471549460169244,0.7471549460169244,0.7471549460169244,0.7277502188503064,0.7211847096585935,0.7277502188503064,0.33017216224102713,0.7471549460169244,0.7478844470382259,0.7405894368252115,0.7405894368252115,0.7211847096585935,0.7211847096585935,0.7211847096585935,0.7471549460169244,0.41056317478844473,0.5748468047855267,0.5446454625036475,0.47796906915669685,0.5331193463670849,0.5183834257367961,0.541873358622702,0.5172162241027137,0.5272833381966735,0.5459585643419901,0.5700320980449373,0.5428946600525241,0.5185293259410563,0.6760853354083585,0.7478844470382259
5,0.3217099503939306,0.7203093084330318,0.7203093084330318,0.7219142106798949,0.7154946016924424,0.7179749051648673,0.7017799824919755,0.6984242777939889,0.3304639626495477,0.35074409104172743,0.6607820250948351,0.6607820250948351,0.7073241902538664,0.7219142106798949,0.7219142106798949,0.7219142106798949,0.7219142106798949,0.3217099503939306,0.7203093084330318,0.7203093084330318,0.7203093084330318,0.7203093084330318,0.7017799824919755,0.7017799824919755,0.6798949518529326,0.3217099503939306,0.7203093084330318,0.7219142106798949,0.7207470090458127,0.7207470090458127,0.7017799824919755,0.7017799824919755,0.7017799824919755,0.7203093084330318,0.41406477969069155,0.5389553545374963,0.5649255908958273,0.4881820834549168,0.5444995622993872,0.5843303180624453,0.5576305806828129,0.5611321855850598,0.533702947184126,0.5415815582141815,0.5376422526991538,0.5701779982491976,0.5313685439159614,0.642993007597618,0.7219142106798949
6,0.3400933761307266,0.741318937846513,0.741318937846513,0.7420484388678145,0.6819375547125766,0.6698278377589728,0.7114093959731543,0.7114093959731543,0.34972278961190545,0.33673767143274,0.7004668806536329,0.7330026262036767,0.738255033557047,0.7420484388678145,0.7420484388678145,0.7420484388678145,0.7420484388678145,0.3400933761307266,0.741318937846513,0.741318937846513,0.741318937846513,0.741318937846513,0.7262912168077035,0.7095126933177707,0.7146192004668807,0.3400933761307266,0.741318937846513,0.7420484388678145,0.7245404143565801,0.7245404143565801,0.7095126933177707,0.7095126933177707,0.7095126933177707,0.741318937846513,0.405602567843595,0.5103589145024803,0.5320980449372629,0.5662386927341698,0.5389553545374963,0.5116720163408228,0.5294718412605778,0.5643419900787862,0.5319521447330027,0.5424569594397433,0.572950102130143,0.537204552086373,0.5714911000875401,0.656064585157086,0.7420484388678145
7,0.320396848555588,0.7554712576597608,0.7554712576597608,0.7564925590895827,0.6966734753428655,0.7242486139480595,0.7302305223227312,0.7308141231397723,0.328567259994164,0.6645754304056025,0.7181208053691275,0.7491975488765684,0.7544499562299387,0.7564925590895827,0.7564925590895827,0.7564925590895827,0.7564925590895827,0.320396848555588,0.7554712576597608,0.7554712576597608,0.7554712576597608,0.7554712576597608,0.7416107382550335,0.7292092208929093,0.7348993288590604,0.320396848555588,0.7554712576597608,0.7564925590895827,0.7430697402976364,0.7430697402976364,0.7292092208929093,0.7292092208929093,0.7292092208929093,0.7554712576597608,0.39699445579223813,0.5808287131601985,0.5554420776189086,0.5730960023344033,0.5798074117303764,0.5182375255325358,0.5700320980449373,0.5220309308433032,0.542311059235483,0.5719288007003209,0.5789320105048147,0.5459585643419901,0.5682812955938138,0.6803434598882513,0.7564925590895827
8,0.3271082579515611,0.7353370294718412,0.7353370294718412,0.7328567259994164,0.7223519112926758,0.7201634082287716,0.7093667931135104,0.7130142982200175,0.33615407061569885,0.3313393638751094,0.660198424277794,0.7299387219142107,0.7328567259994164,0.7328567259994164,0.7328567259994164,0.7328567259994164,0.7328567259994164,0.3271082579515611,0.7353370294718412,0.7353370294718412,0.7353370294718412,0.7353370294718412,0.7305223227312518,0.7130142982200175,0.71432740005836,0.3271082579515611,0.7353370294718412,0.7328567259994164,0.7130142982200175,0.7130142982200175,0.7130142982200175,0.7130142982200175,0.7130142982200175,0.7353370294718412,0.3730668222935512,0.538809454333236,0.5493142690399767,0.6009629413481179,0.5379340531076744,0.5529617741464838,0.5656550919171287,0.5624452874234024,0.5894368252115553,0.5868106215348702,0.5316603443244821,0.5656550919171287,0.525970236358331,0.6513417415080677,0.7353370294718412
9,0.2992413189378465,0.7544499562299387,0.7544499562299387,0.7522614531660344,0.7493434490808287,0.7465713451998833,0.7384009337613072,0.7414648380507732,0.30828713160198423,0.6874817624744675,0.7252699153778815,0.7534286548001167,0.752553253574555,0.7522614531660344,0.7522614531660344,0.7522614531660344,0.7522614531660344,0.2992413189378465,0.7544499562299387,0.7544499562299387,0.7544499562299387,0.7544499562299387,0.7548876568427196,0.7414648380507732,0.7427779398891159,0.2992413189378465,0.7544499562299387,0.7522614531660344,0.7414648380507732,0.7414648380507732,0.7414648380507732,0.7414648380507732,0.7414648380507732,0.7544499562299387,0.7295010213014298,0.5713451998832798,0.5320980449372629,0.5808287131601985,0.5442077618908666,0.5186752261453166,0.5728042019258827,0.5713451998832798,0.6085497519696528,0.5415815582141815,0.5916253282754595,0.5528158739422235,0.5742632039684855,0.6951658398988426,0.7544499562299387
