,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
0,0.4318637274549098,0.5528464336079566,0.5678022712090849,0.596415052326876,0.5963408298077637,0.5875825725525124,0.5905143620574482,0.5874341275142878,0.5652415942997105,0.5597120166258442,0.5598233504045127,0.5598233504045127,0.5598233504045127,0.4318637274549098,0.4318637274549098,0.4318637274549098,0.4318637274549098,0.4318637274549098,0.559378015289839,0.5751874118607585,0.5980479477473466,0.6004972908780524,0.5982706153046834,0.5907741408743413,0.5820901061382023,0.4318637274549098,0.5598233504045127,0.602130186298523,0.5976397238922289,0.5973428338157797,0.5973428338157797,0.5772285311363468,0.5914421435463519,0.5434201736806947,0.557893564907593,0.49892377347287165,0.4938395309136792,0.507459363170786,0.4911675202256365,0.501002004008016,0.5030431232836042,0.4872337267126846,0.4887923996140429,0.4927261931269947,0.5002968900764492,0.49858977213686634,0.4909819639278557,0.5020782305351443,0.5075706969494544,0.49936910858754546,0.5051584650783048,0.5127662732873154,0.5031173458027165,0.5073109181325615,0.49914644103020855,0.544400185831196,0.602130186298523
1,0.4564684925406368,0.5511022044088176,0.576300749647443,0.5788614265568174,0.5472426334149781,0.5700289467824537,0.5638313664365768,0.5348103614636681,0.5400430490610851,0.578044978846582,0.578044978846582,0.578044978846582,0.578044978846582,0.4564684925406368,0.4564684925406368,0.4564684925406368,0.4564684925406368,0.4564684925406368,0.5421212795962295,0.5833518889631114,0.5796407630074965,0.5705113931566838,0.591701922363245,0.5692124990722185,0.5882505752245232,0.4564684925406368,0.578044978846582,0.578044978846582,0.578044978846582,0.5994581756104802,0.5768203072812291,0.5768203072812291,0.5768203072812291,0.5557782231128925,0.5145476137460105,0.4894604022860536,0.5100571513397165,0.49146441030208565,0.5060491353076524,0.5028946782453797,0.5070140280561122,0.49372819713501076,0.5114673792028501,0.49892377347287165,0.5007793364506792,0.49803310324352407,0.5054182438951978,0.5066429154605507,0.4969197654568396,0.49769910190751876,0.4945817561048022,0.49469308988347066,0.5027091219475989,0.5106880427521711,0.507199584353893,0.5425033881205483,0.5994581756104802
2,0.4508646923476583,0.5339196912343205,0.591701922363245,0.5863207897276034,0.5780078675870259,0.5684331626215394,0.5651302605210421,0.5661322645290581,0.5724411786536036,0.5801603206412825,0.5801603206412825,0.5801603206412825,0.5801603206412825,0.4508646923476583,0.4508646923476583,0.4508646923476583,0.4508646923476583,0.4508646923476583,0.5642024790321384,0.5963037185482075,0.5922214799970311,0.5888814666369777,0.6013137385882877,0.5702887255993468,0.5899948044236621,0.4508646923476583,0.5801603206412825,0.5801603206412825,0.5801603206412825,0.5953388257997476,0.575298745639427,0.575298745639427,0.575298745639427,0.5729607362873896,0.5405626066948712,0.5086469234765828,0.5132858309211015,0.5033029021004973,0.5038595709938395,0.4951384249981444,0.5062346916054331,0.4941364209901284,0.5143249461886736,0.5017071179395829,0.4986639946559786,0.49562087137237437,0.5040451272916203,0.49087063014918725,0.4932457507607808,0.5051584650783048,0.4949157574408075,0.5046760187040749,0.49844132709864175,0.4863801677428932,0.5069398055369999,0.5467835533893576,0.5953388257997476
3,0.45791583166332667,0.5421583908557857,0.5810509908706302,0.583017887627106,0.5673940473539671,0.5632746975432347,0.5632004750241223,0.566095153269502,0.546240629406962,0.5771171973576783,0.5771171973576783,0.5771171973576783,0.5771171973576783,0.45791583166332667,0.45791583166332667,0.45791583166332667,0.45791583166332667,0.45791583166332667,0.5589326801751652,0.5761894158687746,0.5677651599495287,0.5400801603206413,0.5767460847621169,0.5860981221702665,0.5667631559415126,0.45791583166332667,0.5771171973576783,0.5771171973576783,0.5771171973576783,0.5704742818971276,0.5761151933496623,0.5761151933496623,0.5761151933496623,0.5475766347509834,0.511170489126401,0.4945446448452461,0.49591776144882355,0.5105024864543902,0.49502709121947597,0.5022637868329252,0.498515549617754,0.5039337935129519,0.5002968900764492,0.5103169301566095,0.49614042900616045,0.5002226675573369,0.5107993765308395,0.49881243969420325,0.5119498255770801,0.5070140280561122,0.5038966822533957,0.5012617828249091,0.4868626141171231,0.49506420247903216,0.5041935723298449,0.5428635047873526,0.583017887627106
4,0.45635715876196836,0.5487641950567802,0.5816447710235285,0.5853187857195873,0.566354932086395,0.562606694871224,0.5632004750241223,0.5659467082312774,0.5264974393230907,0.5748905217843093,0.5748905217843093,0.5748905217843093,0.5748905217843093,0.45635715876196836,0.45635715876196836,0.45635715876196836,0.45635715876196836,0.45635715876196836,0.5518815408594968,0.575818303273213,0.5725154011727158,0.5549988866622133,0.5777109775105768,0.5860238996511542,0.5681733838046463,0.45635715876196836,0.5748905217843093,0.5748905217843093,0.5748905217843093,0.5728494025087212,0.5775996437319083,0.5775996437319083,0.5775996437319083,0.5400801603206413,0.5113931566837379,0.49892377347287165,0.5047502412231871,0.5087953685148074,0.4995546648853262,0.4973651005715134,0.49821865954130484,0.4956950938914867,0.5018555629778074,0.5083129221405774,0.49844132709864175,0.4979217694648556,0.4911304089660803,0.4948786461812514,0.511430267943294,0.495286870036369,0.5029317895049358,0.5011133377866844,0.5100200400801603,0.5058264677503155,0.49632598530394123,0.5414752687817336,0.5853187857195873
5,0.4391746455874712,0.5505084242559193,0.5823869962146515,0.5905885845765605,0.5582275662435983,0.5816818822830847,0.577785200029689,0.5789356490759296,0.5404141616566466,0.5627922511690047,0.5630520299858978,0.5630520299858978,0.5630520299858978,0.4391746455874712,0.4391746455874712,0.4391746455874712,0.4391746455874712,0.4391746455874712,0.5404141616566466,0.579269650411935,0.5832034439248868,0.5748162992651971,0.5932605952646033,0.5863579009871595,0.5718473985007051,0.4391746455874712,0.5630520299858978,0.5756698582349885,0.5848734506049136,0.5841683366733467,0.5841683366733467,0.5851332294218066,0.584242559192459,0.5576337860906999,0.5138053885548876,0.5021524530542567,0.5015215616418022,0.5065315816818823,0.5035997921769465,0.4997773324426631,0.5038966822533957,0.5044162398871818,0.4880130631633638,0.5096118162250427,0.5115416017219624,0.5056780227120908,0.4898315148816151,0.5107251540117271,0.510205596377941,0.4944333110665776,0.5099458175610481,0.5036740146960588,0.5059006902694277,0.5032657908409411,0.5014102278631337,0.540010061274813,0.5905885845765605
6,0.4483782379573963,0.5149558376011282,0.5497290878052401,0.5702516143397907,0.5620871372374379,0.5636458101387961,0.5634602538410154,0.5632746975432347,0.5727751799896088,0.5735916276998442,0.5735916276998442,0.5735916276998442,0.5735916276998442,0.4483782379573963,0.4483782379573963,0.4483782379573963,0.4483782379573963,0.4483782379573963,0.5674311586135233,0.5492837526905663,0.5620871372374379,0.5608253544125288,0.5777480887701328,0.578044978846582,0.5754100794180954,0.4483782379573963,0.5735916276998442,0.5735916276998442,0.5735916276998442,0.5672456023157426,0.5916648111036888,0.5916648111036888,0.5916648111036888,0.5626809173903362,0.5448675128033845,0.49131596526386107,0.5137682772953314,0.49628887404438504,0.5004082238551176,0.4939879759519038,0.49936910858754546,0.503748237215171,0.5041935723298449,0.5011504490462406,0.4949157574408075,0.4970682104950642,0.4947302011430268,0.4972166555332888,0.49409930973057226,0.5074222519112299,0.4945817561048022,0.5139909448526683,0.502486454390262,0.5054182438951978,0.4926519706078824,0.5413103298503729,0.5916648111036888
7,0.4546500408223855,0.551436205744823,0.5440881763527055,0.5551102204408818,0.5615304683440956,0.5579306761671491,0.557893564907593,0.5623098047947748,0.5565204483040155,0.5816447710235285,0.5816447710235285,0.5816447710235285,0.5816447710235285,0.4546500408223855,0.4546500408223855,0.4546500408223855,0.4546500408223855,0.4546500408223855,0.5097973725228234,0.5234914272990425,0.5587842351369405,0.5652415942997105,0.5685073851406517,0.5747420767460848,0.5707711719735767,0.4546500408223855,0.5816447710235285,0.5816447710235285,0.5816447710235285,0.5957841609144214,0.5883619090031915,0.5883619090031915,0.5883619090031915,0.49502709121947597,0.5259407704297484,0.496771320418615,0.5076449194685667,0.48756772804869,0.4991835522897647,0.4988495509537594,0.5037853484747272,0.49242930305054555,0.503711125955615,0.4956950938914867,0.504453351146738,0.4982928820604171,0.506717137979663,0.49784754694574335,0.5069769167965561,0.5014473391226898,0.5005566688933423,0.5020040080160321,0.49725376679284494,0.507459363170786,0.49350552957767385,0.5417804058047508,0.5957841609144214
8,0.4305648333704446,0.5522897647146144,0.5653158168188228,0.5939657091961701,0.590959697172122,0.5876939063311809,0.5797520967861649,0.5846507830475767,0.5604913530765234,0.5619015809396571,0.5617160246418763,0.5617160246418763,0.5617160246418763,0.4305648333704446,0.4305648333704446,0.4305648333704446,0.4305648333704446,0.4305648333704446,0.5379648185259408,0.561641802122764,0.5848363393453574,0.5835745565204483,0.6026868551918653,0.5871372374378386,0.5908854746530097,0.4305648333704446,0.5617160246418763,0.5728494025087212,0.607103095079047,0.6080308765679507,0.6080308765679507,0.591182364729459,0.5934090403028279,0.5493208639501225,0.5570400059378016,0.4945817561048022,0.4863059452237809,0.4936168633563423,0.4928375269056632,0.4997773324426631,0.5023380093520374,0.4920953017145402,0.5128776070659838,0.5000371112595562,0.4973651005715134,0.49409930973057226,0.5005195576337861,0.5080531433236845,0.5051584650783048,0.4982928820604171,0.5031915683218289,0.5088695910339197,0.4994433311066578,0.507941809545016,0.4896830698433905,0.5442311234265513,0.6080308765679507
9,0.4298226081793216,0.5513990944852668,0.5630891412454538,0.590699918355229,0.5871001261782824,0.5836858902991168,0.5790098715950419,0.5865805685444964,0.5616789133823202,0.567097157277518,0.5667631559415126,0.5667631559415126,0.5667631559415126,0.4298226081793216,0.4298226081793216,0.4298226081793216,0.4298226081793216,0.4298226081793216,0.533066132264529,0.5600089067022935,0.5806798782750686,0.5853558969791435,0.6025384101536406,0.5872856824760633,0.5926668151117049,0.4298226081793216,0.5667631559415126,0.5735916276998442,0.605618644696801,0.6066948712239293,0.6066948712239293,0.5898463593854375,0.5926668151117049,0.5429377273064648,0.5582275662435983,0.49235508053143323,0.5112447116455132,0.5036369034365026,0.5088695910339197,0.5053440213760855,0.5002597788168931,0.4916499665998664,0.4860090551473317,0.4973651005715134,0.496771320418615,0.49558376011281824,0.49844132709864175,0.4866770578193424,0.5041193498107326,0.49896088473242783,0.4997031099235508,0.4898686261411712,0.5019668967564759,0.49198396793587174,0.5078675870259036,0.5441706458183857,0.6066948712239293
