,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
0,0.612516005121639,0.45926696542893725,0.4276968629961588,0.3939660691421255,0.3939660691421255,0.3929257362355954,0.3939660691421255,0.37123879641485275,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.612516005121639,0.5296895006402048,0.47171094750320103,0.4830745838668374,0.46102752880921893,0.40236875800256083,0.397887323943662,0.4543854033290653,0.612516005121639,0.6117957746478874,0.6117957746478874,0.6122359154929577,0.6122359154929577,0.6117957746478874,0.6122359154929577,0.61175576184379,0.37988156209987195,0.6095150448143406,0.49775928297055055,0.49827944942381563,0.5067221510883483,0.498839628681178,0.501800576184379,0.5017205505761844,0.5032010243277849,0.5000400128040973,0.5057618437900128,0.4963588348271447,0.5497759282970551,0.612516005121639
1,0.6241597311139565,0.4815540973111396,0.44046094750320103,0.44202144686299616,0.4418613956466069,0.4346991037131882,0.4373799615877081,0.4276968629961588,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.6241597311139565,0.49383802816901406,0.44522247119078107,0.4276968629961588,0.3986075544174136,0.39884763124199746,0.39272567221510885,0.3892445582586428,0.6241597311139565,0.6246398847631242,0.6246398847631242,0.6249199743918054,0.6249199743918054,0.6248799615877081,0.6249199743918054,0.6245998719590269,0.5921094750320103,0.6133162612035852,0.49827944942381563,0.5068421895006402,0.5057218309859155,0.49831946222791296,0.488036171574904,0.4968389884763124,0.4988796414852753,0.5042013444302177,0.508362676056338,0.49271766965428937,0.5759398563095746,0.6249199743918054
2,0.6071542893725992,0.49295774647887325,0.4549055697823303,0.4486235595390525,0.4485435339308579,0.4433018565941101,0.4443822023047375,0.40036811779769527,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.498839628681178,0.46754961587708066,0.426696542893726,0.42649647887323944,0.40685019206145967,0.40973111395646605,0.40392925736235596,0.6071542893725992,0.6071542893725992,0.6071542893725992,0.6067941741357235,0.6067941741357235,0.6064340588988476,0.6067941741357235,0.6063140204865557,0.3817621638924456,0.5988716389244558,0.5027608834827144,0.5006402048655569,0.49659891165172854,0.4991997439180538,0.5070022407170295,0.49519846350832264,0.4969590268886043,0.49547855313700384,0.5076824583866837,0.502960947503201,0.5570315834400341,0.6071542893725992
3,0.587067861715749,0.4796734955185659,0.4565861075544174,0.4503040973111396,0.4429817541613316,0.43717989756722153,0.43922055057618437,0.4392605633802817,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.587067861715749,0.5138444302176697,0.4559058898847631,0.47003040973111393,0.43657970550576186,0.42577624839948786,0.42401568501920617,0.42145486555697825,0.587067861715749,0.5873079385403329,0.5873079385403329,0.5860675416133163,0.5860675416133163,0.5855473751600512,0.5860675416133163,0.3902448783610755,0.39220550576184376,0.5845470550576184,0.5009202944942381,0.4973191421254802,0.49659891165172854,0.5089628681177977,0.500520166453265,0.5010803457106274,0.4983594750320102,0.5057218309859155,0.490356914212548,0.49691901408450706,0.5366043059705031,0.5873079385403329
4,0.6272807298335468,0.48291453265044815,0.438140204865557,0.4393806017925736,0.4393806017925736,0.4335787451984635,0.43441901408450706,0.42401568501920617,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.4945582586427657,0.4442621638924456,0.42905729833546735,0.4128521126760563,0.4005281690140845,0.3969270166453265,0.39488636363636365,0.6272807298335468,0.6272807298335468,0.6272807298335468,0.6274007682458387,0.6274007682458387,0.6270406530089628,0.6274007682458387,0.6265204865556978,0.5921895006402048,0.6163572343149808,0.500520166453265,0.4960787451984635,0.5028409090909091,0.5019606274007683,0.48787612035851474,0.502320742637644,0.500760243277849,0.49911971830985913,0.5090829065300896,0.5059619078104993,0.5774366315739555,0.6274007682458387
5,0.6207186299615877,0.47491197183098594,0.4361395646606914,0.42713668373879643,0.41813380281690143,0.41217189500640206,0.4155729833546735,0.4156129961587708,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.6207186299615877,0.48175416133162613,0.44950384122919335,0.4252160691421255,0.4016885403329065,0.40236875800256083,0.40060819462227915,0.39536651728553135,0.6207186299615877,0.6211187580025608,0.6211187580025608,0.6203585147247119,0.6203585147247119,0.6197583226632523,0.6203585147247119,0.6193181818181818,0.5859475032010243,0.6153969270166453,0.5027608834827144,0.5033210627400768,0.509002880921895,0.49599871959026887,0.4892365556978233,0.49483834827144685,0.5023607554417413,0.49803937259923176,0.5125240076824584,0.49183738796414855,0.5693081045193721,0.6211187580025608
6,0.6049535851472471,0.48787612035851474,0.4519846350832266,0.4542653649167734,0.4542653649167734,0.448303457106274,0.45026408450704225,0.44202144686299616,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.6049535851472471,0.4978393085787452,0.4694302176696543,0.4417813700384123,0.42837708066581304,0.418333866837388,0.40625,0.41065140845070425,0.6049535851472471,0.6052736875800256,0.6052736875800256,0.6054737516005122,0.6054737516005122,0.6053537131882202,0.6054737516005122,0.6048335467349552,0.5782650448143406,0.3829625480153649,0.5000400128040973,0.49231754161331626,0.5035611395646606,0.4989996798975672,0.48763604353393086,0.4971590909090909,0.49867957746478875,0.4997199103713188,0.4881562099871959,0.4954385403329065,0.5571056812253995,0.6054737516005122
7,0.6236795774647887,0.4749919974391805,0.4359795134443022,0.4263364276568502,0.41621318822023046,0.40921094750320103,0.4138924455825864,0.41433258642765686,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.6236795774647887,0.4863956466069142,0.44910371318822023,0.42545614596670933,0.4233754801536492,0.4026888604353393,0.39852752880921893,0.3892445582586428,0.6236795774647887,0.624239756722151,0.624239756722151,0.6233994878361075,0.6233994878361075,0.6226392445582587,0.6233994878361075,0.6224391805377721,0.5861075544174136,0.6182778489116517,0.5002000640204866,0.5019606274007683,0.48951664532650446,0.49519846350832264,0.5069622279129321,0.5050416133162612,0.5034010883482715,0.4984795134443022,0.5100432138284251,0.5078024967989757,0.5710953431023853,0.624239756722151
8,0.6219990396927016,0.46923015364916776,0.43069782330345713,0.4224951984635083,0.4130121638924456,0.4073703585147247,0.4098911651728553,0.41049135723431496,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.6219990396927016,0.48151408450704225,0.46999039692701666,0.4137724071702945,0.4397007042253521,0.4065300896286812,0.3857634443021767,0.38800416133162613,0.6219990396927016,0.6227192701664532,0.6227192701664532,0.6214788732394366,0.6214788732394366,0.6211187580025608,0.6214788732394366,0.6202784891165173,0.5846670934699104,0.6169174135723432,0.500520166453265,0.4911171574903969,0.49255761843790014,0.4952784891165173,0.49043693982074266,0.5046414852752881,0.4971190781049936,0.4928377080665813,0.4910371318822023,0.49303777208706784,0.5688160952245459,0.6227192701664532
9,0.6048735595390525,0.478913252240717,0.44494238156209986,0.4378601152368758,0.4292573623559539,0.4241757362355954,0.42549615877080665,0.425536171574904,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.6048735595390525,0.4841549295774648,0.47071062740076824,0.43449903969270165,0.4115717029449424,0.433898847631242,0.4033690781049936,0.40857074263764404,0.6048735595390525,0.6052736875800256,0.6052736875800256,0.6042733674775929,0.6042733674775929,0.6036731754161332,0.6042733674775929,0.6032330345710627,0.3754001280409731,0.599791933418694,0.49871959026888607,0.5025208066581306,0.49559859154929575,0.5053217029449424,0.4929177336747759,0.5049615877080665,0.4971590909090909,0.5032010243277849,0.48927656850192064,0.4937580025608195,0.5527872622943045,0.6052736875800256
10,0.6614116517285531,0.5887083866837388,0.5778649167733675,0.5715829065300896,0.48147407170294493,0.44522247119078107,0.39372599231754163,0.39120518565941104,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.6614116517285531,0.4564260563380282,0.4601072343149808,0.3789212548015365,0.3699983994878361,0.36227592829705507,0.3616357234314981,0.35295294494238155,0.6614116517285531,0.6621318822023048,0.6621318822023048,0.6621718950064021,0.6621718950064021,0.6621318822023048,0.6621718950064021,0.661131562099872,0.6368037772087067,0.6576104353393086,0.5038812419974392,0.4981193982074264,0.5118437900128041,0.49651888604353395,0.5074823943661971,0.49535851472471193,0.4928377080665813,0.49735915492957744,0.5022407170294494,0.50104033290653,0.6168062668942951,0.6621718950064021
