,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
0,0.3325221872316061,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.7827082736902377,0.7827082736902377,0.7827082736902377,0.7827082736902377,0.8349556255367878,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.3325221872316061,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.3325221872316061,0.8382956388968413,0.8382956388968413,0.8382956388968413,0.7827082736902377,0.7827082736902377,0.7827082736902377,0.7478767057925375,0.8382956388968413,0.8382956388968413,0.5457104685561599,0.5637465407004485,0.5480007634316252,0.5591182364729459,0.5453764672201546,0.5603110983872507,0.5358335719057162,0.5527722110888443,0.7829468460730986,0.8382956388968413
1,0.38496039698444506,0.634697967363298,0.7498329993319973,0.720918026529249,0.722922034545281,0.7233514648344308,0.7161465788720298,0.690857906288768,0.7439164042370455,0.7498329993319973,0.7498329993319973,0.7498329993319973,0.634697967363298,0.634697967363298,0.634697967363298,0.634697967363298,0.634697967363298,0.38496039698444506,0.634697967363298,0.7498329993319973,0.7191048764195057,0.7228266055921366,0.6839870216623724,0.6807901517320355,0.7140948563794255,0.38496039698444506,0.634697967363298,0.7498329993319973,0.7229697490218532,0.7229697490218532,0.7151445748640137,0.7033590991506823,0.699303368642046,0.7498329993319973,0.7498329993319973,0.5440404618761332,0.5519610649871171,0.5223303750357858,0.5354995705697109,0.5306804084359195,0.5251932436301173,0.5495753411585075,0.5094951808378662,0.6793887598830817,0.7498329993319973
2,0.3830995323981296,0.6334096764958489,0.7476858478862487,0.7202023093806661,0.7214428857715431,0.7217768871075484,0.714953716957725,0.6895696154213188,0.7411012501192862,0.7476858478862487,0.7476858478862487,0.7476858478862487,0.6334096764958489,0.6334096764958489,0.6334096764958489,0.6334096764958489,0.6334096764958489,0.3830995323981296,0.6334096764958489,0.7476858478862487,0.7172440118331902,0.7218246015841207,0.6812672964977574,0.6815058688806184,0.7128065655119763,0.3830995323981296,0.6334096764958489,0.7476858478862487,0.7212997423418265,0.7212997423418265,0.7135699971371314,0.7021662372363775,0.6983013646340299,0.7476858478862487,0.7476858478862487,0.542752171008684,0.5231892356140854,0.5331615612176734,0.5158412062219677,0.5352609981868499,0.542990743391545,0.5189426471991603,0.5124057639087699,0.6777611660711194,0.7476858478862487
3,0.3942170054394503,0.641664280942838,0.7597576104590132,0.7597576104590132,0.7597576104590132,0.6574100582116614,0.6699112510735757,0.6688615325889875,0.7577536024429812,0.7590418933104304,0.7597576104590132,0.7597576104590132,0.641664280942838,0.641664280942838,0.641664280942838,0.641664280942838,0.641664280942838,0.3942170054394503,0.641664280942838,0.7597576104590132,0.7597576104590132,0.6409485637942551,0.6602252123294208,0.6921939116327894,0.7575150300601202,0.3942170054394503,0.641664280942838,0.7597576104590132,0.7582307472087031,0.7582307472087031,0.6347456818398702,0.6820784425994847,0.6751121290199447,0.7597576104590132,0.7597576104590132,0.5530107834717053,0.5031014409771924,0.5203263670197538,0.5386964405000477,0.5265292489741388,0.5189426471991603,0.516890924706556,0.5209466552151923,0.6807229980242672,0.7597576104590132
4,0.4069090562076534,0.6570283423990839,0.7539364443172059,0.7539364443172059,0.7539364443172059,0.6914304800076343,0.6396125584502338,0.6432388586697204,0.7530775837389064,0.7536978719343449,0.7539364443172059,0.7539364443172059,0.6570283423990839,0.6570283423990839,0.6570283423990839,0.6570283423990839,0.6570283423990839,0.4069090562076534,0.6570283423990839,0.7539364443172059,0.7539364443172059,0.7130451378948373,0.6044947036931004,0.6997327989311958,0.7495944269491364,0.4069090562076534,0.6570283423990839,0.7539364443172059,0.7530775837389064,0.7530775837389064,0.7223017463498426,0.6209561981105067,0.6147533161561217,0.7539364443172059,0.7539364443172059,0.5463307567515985,0.5032922988834813,0.5141234850653689,0.5239526672392404,0.5343544231319782,0.5255749594426949,0.5314438400610745,0.5265769634507109,0.6811011794311727,0.7539364443172059
5,0.396364156885199,0.6458154404046188,0.7467315583548049,0.7467315583548049,0.7467315583548049,0.6561217673442122,0.6313102395266724,0.6456722969749021,0.7452046951044947,0.746015841206222,0.7467315583548049,0.7467315583548049,0.6458154404046188,0.6458154404046188,0.6458154404046188,0.6458154404046188,0.6458154404046188,0.396364156885199,0.6458154404046188,0.7467315583548049,0.7467315583548049,0.6337436778318541,0.5861246302128066,0.6226262047905334,0.743534688424468,0.396364156885199,0.6458154404046188,0.7467315583548049,0.7452046951044947,0.7452046951044947,0.7042179597289818,0.6229124916499666,0.6170913255081591,0.7467315583548049,0.7467315583548049,0.5141234850653689,0.5381715812577536,0.5146483443076629,0.521137513121481,0.5216623723637752,0.5133600534402137,0.5366924324840157,0.5362630021948659,0.6720831433590286,0.7467315583548049
6,0.37727836625632216,0.6286382288386296,0.745777268823361,0.7233514648344308,0.7245920412253077,0.7250214715144575,0.7186754461303559,0.6931959156408054,0.7387155262906766,0.745777268823361,0.745777268823361,0.745777268823361,0.6286382288386296,0.6286382288386296,0.6286382288386296,0.6286382288386296,0.6286382288386296,0.37727836625632216,0.6286382288386296,0.745777268823361,0.720679454146388,0.7250691859910297,0.6789770016222922,0.6082641473423036,0.7124248496993988,0.37727836625632216,0.6286382288386296,0.745777268823361,0.72463975570188,0.72463975570188,0.717196297356618,0.7056016795495753,0.7016413779940834,0.745777268823361,0.745777268823361,0.5466647580876037,0.5250023857238286,0.5351655692337055,0.5399370168909247,0.5321118427330852,0.5446130355949995,0.5319209848267964,0.5404618761332188,0.6767679980772833,0.745777268823361
7,0.4049050481916213,0.657314629258517,0.7654833476476763,0.7654833476476763,0.7654833476476763,0.7045996755415593,0.6652352323695009,0.6774501383719821,0.7645290581162325,0.7652447752648154,0.7654833476476763,0.7654833476476763,0.657314629258517,0.657314629258517,0.657314629258517,0.657314629258517,0.657314629258517,0.4049050481916213,0.657314629258517,0.7654833476476763,0.7654833476476763,0.7233514648344308,0.5931386582689188,0.7123294207462544,0.7622864777173395,0.4049050481916213,0.657314629258517,0.7654833476476763,0.76491077392881,0.76491077392881,0.7292680599293826,0.689617329897891,0.6863727454909819,0.7654833476476763,0.7654833476476763,0.5504342017368069,0.5359290008588605,0.5215669434106308,0.5312529821547858,0.5351178547571334,0.5101631835098769,0.5252409581066896,0.5358335719057162,0.6943339942671941,0.7654833476476763
8,0.3830995323981296,0.6340776791678595,0.7492127111365589,0.7218246015841207,0.7233514648344308,0.7239717530298693,0.7170531539269014,0.6914781944842066,0.7427235423227407,0.7492127111365589,0.7492127111365589,0.7492127111365589,0.6340776791678595,0.6340776791678595,0.6340776791678595,0.6340776791678595,0.6340776791678595,0.3830995323981296,0.6340776791678595,0.7492127111365589,0.7195343067086554,0.7237331806470083,0.6819352991697681,0.6810287241148965,0.7145242866685753,0.3830995323981296,0.6340776791678595,0.7492127111365589,0.7232083214047141,0.7232083214047141,0.7156694341063079,0.704265674205554,0.7000190857906289,0.7492127111365589,0.7492127111365589,0.5434201736806947,0.5501002004008017,0.5415115946178071,0.5360244298120049,0.5348792823742724,0.5247638133409677,0.5153163469796737,0.5089703215955721,0.6791113090378287,0.7492127111365589
9,0.3694054776219105,0.6188567611413303,0.7334192193911633,0.702547953048955,0.7010210897986449,0.7004008016032064,0.706269682221586,0.6746349842542227,0.7268346216242008,0.7334192193911633,0.7334192193911633,0.7334192193911633,0.6188567611413303,0.6188567611413303,0.6188567611413303,0.6188567611413303,0.6188567611413303,0.3694054776219105,0.6188567611413303,0.7334192193911633,0.7012119477049337,0.6954862105162707,0.6673823838152495,0.7162897223017464,0.6951044947036931,0.3694054776219105,0.6188567611413303,0.7334192193911633,0.6967745013837198,0.6967745013837198,0.7064128256513026,0.6854661704361104,0.6826033018417788,0.7334192193911633,0.7334192193911633,0.5297261189044756,0.5407004485160798,0.534545281038267,0.5445653211184274,0.5294875465216147,0.5252886725832617,0.5266246779272832,0.5269586792632884,0.6623882686006934,0.7334192193911633
