,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
0,0.39293972560505624,0.658817635270541,0.667026360413134,0.6639047325420071,0.6631724988438416,0.6639047325420071,0.6631724988438416,0.6631724988438416,0.654308617234469,0.6643671959303222,0.39390319099737936,0.39390319099737936,0.39390319099737936,0.39293972560505624,0.39293972560505624,0.39293972560505624,0.39293972560505624,0.39293972560505624,0.6640974256204717,0.6677585941112996,0.6641745028518575,0.670070911052875,0.6631724988438416,0.6631724988438416,0.6207414829659319,0.39293972560505624,0.6681054416525358,0.6699552952057962,0.6485278248805303,0.6472175119469709,0.6363881609372591,0.6207414829659319,0.6136889162941267,0.6618236472945892,0.6646755048558656,0.5374595344535225,0.5397718513950979,0.5461692616001234,0.5453599506705719,0.5304069677817173,0.5384615384615384,0.5300986588561739,0.5303684291660243,0.5488669646986281,0.5318714351780484,0.5224294743332819,0.5345691382765531,0.5347618313550178,0.5359950670571914,0.5352628333590257,0.5368429166024357,0.5138739016494528,0.5292122706952366,0.5678636475229663,0.6699552952057962
1,0.4007630645907199,0.6580854015723755,0.6636735008478496,0.6516109141359643,0.6539232310775397,0.65326807461076,0.6538461538461539,0.6538461538461539,0.6576614767997534,0.6657931247109604,0.40164945275165714,0.40164945275165714,0.40164945275165714,0.4007630645907199,0.4007630645907199,0.4007630645907199,0.4007630645907199,0.4007630645907199,0.6640588870047788,0.6656389702481886,0.6499922922768614,0.657854169878218,0.6538461538461539,0.6538461538461539,0.6452905811623246,0.4007630645907199,0.6640588870047788,0.6586634808077694,0.6616309542161246,0.6609372591336519,0.6645213503930939,0.6348466163095422,0.6225142592878063,0.6605518729767227,0.6661785108678896,0.5213118544781872,0.5344920610451672,0.5133343610297518,0.5444735625096346,0.5141436719593032,0.5152612918143981,0.541197780175736,0.5206952366271004,0.5223138584862032,0.5281331894558348,0.5314860490211192,0.5242793278865423,0.524934484353322,0.5405811623246493,0.527478032989055,0.533066132264529,0.5238939417296131,0.5344535224294743,0.5709310358608956,0.6661785108678896
2,0.43953291197780175,0.5795437027901957,0.6376599352551257,0.6373130877138893,0.6089872051795899,0.6169261600123324,0.6066748882380145,0.6085247417912748,0.6202790195776168,0.6302990596577771,0.43980268228765224,0.43980268228765224,0.43980268228765224,0.43953291197780175,0.43953291197780175,0.43953291197780175,0.43953291197780175,0.43953291197780175,0.5754971481424387,0.6373901649452751,0.6316864498227224,0.5951903807615231,0.6123015261291814,0.6162710035455526,0.6144982272236781,0.43953291197780175,0.5704871281023586,0.6326113765993525,0.6312625250501002,0.6080237397872669,0.6158470787729304,0.6289502081085248,0.597271466008941,0.5774626175427778,0.628834592261446,0.5155310621242485,0.5082087251425929,0.5221982426391244,0.5150685987359334,0.5125635887158934,0.5217357792508093,0.517804840450131,0.5197703098504701,0.5066671805148759,0.5123708956374287,0.5227763218745183,0.5183443810698319,0.5075150300601202,0.5205025435486358,0.5195776167720055,0.512216741174657,0.5175736087559735,0.5144134422691536,0.5553171870807142,0.6376599352551257
3,0.39324803453059964,0.6460228148604902,0.6540773855403114,0.6576614767997534,0.6575458609526745,0.6576614767997534,0.6575458609526745,0.6575458609526745,0.5771928472329274,0.6515723755202714,0.3943656543856945,0.3943656543856945,0.3943656543856945,0.39324803453059964,0.39324803453059964,0.39324803453059964,0.39324803453059964,0.39324803453059964,0.6513796824418067,0.6545013103129336,0.657854169878218,0.6561199321720363,0.6575458609526745,0.6575458609526745,0.6200477878834593,0.39324803453059964,0.6548481578541698,0.6560813935563434,0.6446739633112378,0.6432865731462926,0.6335363033759828,0.6200477878834593,0.6137659935255125,0.6490288268845383,0.6513411438261137,0.5374595344535225,0.517804840450131,0.5191536919993834,0.5242022506551565,0.5258594111299522,0.5400030830892555,0.5297132726992446,0.5196546940033914,0.515800832434099,0.5390010790812394,0.5223523971018961,0.5333359025743796,0.5183443810698319,0.5388854632341606,0.5292122706952366,0.5384615384615384,0.5124094342531216,0.5284414983813781,0.5602230101228097,0.6576614767997534
4,0.44334823493140124,0.5679435794666255,0.6230537999075073,0.6247109603823031,0.599815014644674,0.5920302142747033,0.5958840758439957,0.5972329273932481,0.6210497918914752,0.6308000616617851,0.44431170032372436,0.44431170032372436,0.44431170032372436,0.44334823493140124,0.44334823493140124,0.44334823493140124,0.44334823493140124,0.44334823493140124,0.5721442885771543,0.624749498997996,0.6212810235856328,0.6156543856944658,0.5875982734700169,0.5925697548944042,0.6065207337752428,0.44334823493140124,0.5705256667180515,0.6166949283181749,0.6247109603823031,0.5988900878680438,0.5941498381378141,0.6127639895174966,0.62374749498998,0.5694851240943425,0.6310698319716356,0.5077077231385848,0.5040080160320641,0.5070525666718051,0.5204640049329428,0.5160706027439494,0.5263218745182673,0.5216587020194234,0.5050870972714661,0.49660860181902267,0.5143749036534607,0.5112532757823339,0.5073994142130415,0.5111761985509481,0.5240095575766919,0.5014259287806382,0.5104825034684755,0.5160706027439494,0.5105981193155542,0.5513919577045828,0.6310698319716356
5,0.44342531216278713,0.5842068752890396,0.6282179744103592,0.6273315862494219,0.5669030368429167,0.6010867889625404,0.602320024664714,0.6037844920610451,0.6186989363342069,0.6289502081085248,0.44377215970402345,0.44377215970402345,0.44377215970402345,0.44342531216278713,0.44342531216278713,0.44342531216278713,0.44342531216278713,0.44342531216278713,0.5794666255588099,0.6287189764143672,0.6190843224911361,0.5945352242947434,0.5689070448589487,0.6075227377832588,0.6077539694774163,0.44342531216278713,0.574379528287344,0.6193155541852937,0.6177354709418837,0.6147679975335286,0.6195082472637583,0.6269847387081856,0.6031678742099584,0.5818174811160783,0.6284877447202096,0.5191922306150764,0.5098658856173887,0.5187683058424541,0.5210035455526437,0.5065515646677972,0.5104825034684755,0.5154539848928626,0.5154154462771697,0.5161091413596424,0.5147217511946971,0.5191151533836904,0.5134114382611377,0.506089101279482,0.5215430861723447,0.5189995375366117,0.520849391089872,0.5224294743332819,0.5138739016494528,0.5533160337769556,0.6289502081085248
6,0.39926005857869584,0.6622861106829042,0.6704948358254972,0.6640588870047788,0.6634037305379991,0.6640588870047788,0.6634037305379991,0.6634037305379991,0.660397718513951,0.6688376753507014,0.4000693695082473,0.4000693695082473,0.4000693695082473,0.39926005857869584,0.39926005857869584,0.39926005857869584,0.39926005857869584,0.39926005857869584,0.6673346693386774,0.6709958378295051,0.6651765068598736,0.6734623092338523,0.6634037305379991,0.6634037305379991,0.639548327424079,0.39926005857869584,0.6716509942962848,0.6728842299984584,0.6431324186835209,0.6414367195930322,0.628295051641745,0.6459842762447973,0.6504932942808694,0.6649838137814089,0.6688376753507014,0.5195776167720055,0.5171882225990443,0.525474024973023,0.5467473408355172,0.5386542315400031,0.5353399105904116,0.5259364883613381,0.525975026977031,0.5506397410205025,0.5274009557576692,0.5338369045783875,0.5368043779867427,0.5141822105749961,0.5363033759827347,0.5291351934638507,0.5370741482965932,0.532565130260521,0.5245876368120858,0.5727337866616424,0.6728842299984584
7,0.40796978572529674,0.4631185447818714,0.6128796053645753,0.6121473716664098,0.6205487898874672,0.6156929243101588,0.6132649915215046,0.60081701865269,0.5736858332048713,0.5736858332048713,0.4087790966548482,0.4087790966548482,0.4087790966548482,0.40796978572529674,0.40796978572529674,0.40796978572529674,0.40796978572529674,0.40796978572529674,0.5236627100354555,0.6152689995375367,0.6040928009865886,0.6195082472637583,0.6178896254046554,0.6142669955295206,0.6203175581933097,0.40796978572529674,0.524433482349314,0.5965006936950825,0.600277478032989,0.6197780175736087,0.6132649915215046,0.5557653769076615,0.5472483428395252,0.5196932326190843,0.5679821180823185,0.5250501002004008,0.5356867581316479,0.5304069677817173,0.5285956528441499,0.5253198705102513,0.5188068444581471,0.5273624171419763,0.5320641282565131,0.5356867581316479,0.529019577616772,0.5277478032989055,0.5324109757977493,0.532603668876214,0.5317943579466625,0.5348003699707107,0.5262447972868814,0.5272468012948975,0.5260521042084169,0.5224052092789567,0.6205487898874672
8,0.43529366425158006,0.5561122244488977,0.6305688299676275,0.6307615230460922,0.6239787266841375,0.6107985201171574,0.607445660551873,0.5871358100817019,0.6096038230306767,0.6241328811469092,0.4359488207183598,0.4359488207183598,0.4359488207183598,0.43529366425158006,0.43529366425158006,0.43529366425158006,0.43529366425158006,0.43529366425158006,0.5637043317404039,0.6335748419916757,0.6278711268691228,0.6305688299676275,0.6158470787729304,0.6094496685679051,0.625751503006012,0.43529366425158006,0.5642438723601049,0.6219747186681054,0.6276784337906582,0.6228225682133498,0.607445660551873,0.5815477108062278,0.6089872051795899,0.5593494681671034,0.6247109603823031,0.5175350701402806,0.5243178665022352,0.5195390781563126,0.5097888083860028,0.5086326499152151,0.527516571604748,0.5235085555726838,0.5176892246030522,0.534646215507939,0.508131647911207,0.5193078464621551,0.5109064282410976,0.5179975335285957,0.5105210420841684,0.5150685987359334,0.5146832125790042,0.5153383690457839,0.5190380761523046,0.54884840906885,0.6307615230460922
9,0.4386465238168645,0.5785802373978727,0.5704100508709727,0.569754894404193,0.5790812394018807,0.594727917373208,0.5952674579929089,0.5793124710960382,0.5835902574379528,0.5871743486973948,0.4389933713581008,0.4389933713581008,0.4389933713581008,0.4386465238168645,0.4386465238168645,0.4386465238168645,0.4386465238168645,0.4386465238168645,0.5764606135347619,0.5698319716355789,0.564667797132727,0.5845922614459689,0.5918375211962387,0.5879451210112533,0.5889085864035764,0.4386465238168645,0.5716818251888393,0.5561122244488977,0.5625096346539232,0.5853244951441344,0.6005472483428396,0.5981963927855711,0.5910667488823802,0.5771157700015416,0.5872128873130877,0.5155696007399414,0.5152612918143981,0.5304069677817173,0.5201556960073994,0.5241637120394635,0.5225450901803608,0.5148373670417759,0.5216587020194234,0.5021581624788037,0.5172267612147372,0.5115615847078773,0.5222367812548173,0.5177277632187451,0.5167642978264221,0.5087097271466009,0.5215430861723447,0.5121396639432712,0.5226992446431324,0.5339453836447824,0.6005472483428396
