,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
0,0.39564843973661606,0.6659032350415116,0.6739192671056399,0.6678663449347675,0.6678663449347675,0.6670483824792443,0.6670483824792443,0.6670483824792443,0.6586233691873543,0.6713835834935177,0.39654819843769173,0.39654819843769173,0.39654819843769173,0.39564843973661606,0.39564843973661606,0.39564843973661606,0.39564843973661606,0.39564843973661606,0.670974602265756,0.6748190258067155,0.6680299374258721,0.6765367469633143,0.6670483824792443,0.6670483824792443,0.6207517074966259,0.39564843973661606,0.6750644145433724,0.6764549507177621,0.6463539323545049,0.6415279538669175,0.6378471228170627,0.6207517074966259,0.6161711177456954,0.6686843073902908,0.6715471759846223,0.5365015745777268,0.5370741482965932,0.5447629953785121,0.5450083841151692,0.5289763199869126,0.5366651670688315,0.5291399124780173,0.5286491350047032,0.5480348452006053,0.5303668561613022,0.5207148991861273,0.5329843360189768,0.5364197783321746,0.5351928346488897,0.5339658909656047,0.5712831558809229,0.6764549507177621
1,0.40804057093779394,0.6673346693386774,0.6731422027728927,0.6508118277371069,0.6522023639114964,0.6530203263670198,0.6530203263670198,0.6530203263670198,0.6661077256553924,0.6747781276839393,0.4090221258844219,0.4090221258844219,0.4090221258844219,0.40804057093779394,0.40804057093779394,0.40804057093779394,0.40804057093779394,0.40804057093779394,0.673469387755102,0.6748599239294917,0.648357940370537,0.667252873093125,0.6530203263670198,0.6530203263670198,0.6427957956729786,0.40804057093779394,0.6733875915095497,0.6680708355486483,0.6653715594454215,0.6679072430575437,0.6695431679685903,0.6436955543740542,0.6382970021676005,0.6700339454419042,0.6753507014028056,0.5185472986789906,0.5304077542840784,0.5122489877714613,0.5424318023802708,0.5106130628604147,0.5119218027892519,0.5394053412948345,0.517402151241258,0.5194470573800662,0.5246820170954153,0.5291808106007935,0.5198560386078279,0.5214101672733221,0.5385055825937589,0.5249274058320723,0.5774224185332115,0.6753507014028056
2,0.4451351682957752,0.5872970430657233,0.644636211197906,0.644881599934563,0.6131446566602593,0.6218968549343585,0.6078279006993579,0.6132264529058116,0.6227148173898818,0.6342480880127602,0.44529876078687985,0.44529876078687985,0.44529876078687985,0.4451351682957752,0.4451351682957752,0.4451351682957752,0.4451351682957752,0.4451351682957752,0.5830436382970021,0.6442272299701444,0.6385832890270337,0.5959674450942701,0.6168254877101141,0.6189521900944747,0.6174798576745327,0.4451351682957752,0.5779722710727577,0.6392376589914522,0.637683530325958,0.6096274181015091,0.6168254877101141,0.6330211443294753,0.6265592409308413,0.5851703406813628,0.6325303668561613,0.514661977015255,0.5042738538301093,0.520142325467261,0.5126170708764468,0.5103267760009815,0.5207148991861273,0.5161343094351969,0.5176884381006912,0.5027197251646149,0.5095906097910106,0.5212874729049937,0.5158071244529876,0.5049282237945278,0.5202241217128134,0.5189971780295285,0.5613040139235386,0.644881599934563
3,0.3959756247188254,0.652325058279825,0.6601774978528485,0.6612408490450288,0.6612408490450288,0.6610772565539241,0.6610772565539241,0.6610772565539241,0.5745368287595599,0.657805406731831,0.3970389759110057,0.3970389759110057,0.3970389759110057,0.3959756247188254,0.3959756247188254,0.3959756247188254,0.3959756247188254,0.3959756247188254,0.6574782217496217,0.6607500715717148,0.6613226452905812,0.6617316265183428,0.6610772565539241,0.6610772565539241,0.6200155412866549,0.3959756247188254,0.6609954603083719,0.6617316265183428,0.6426731013046502,0.6382561040448244,0.6348206617316265,0.6200155412866549,0.6161711177456954,0.6551061306286041,0.6573964255040694,0.5365015745777268,0.5175248456095866,0.5181792155740051,0.5226780090793832,0.5241503414993252,0.5383010919798781,0.5287309312502556,0.5180156230829005,0.514416588278598,0.5370741482965932,0.5206331029405751,0.5316755960901395,0.5155617357163306,0.5381374994887734,0.5279129687947324,0.5631368557220261,0.6617316265183428
4,0.4515970716944092,0.5773179011083391,0.6294221095251727,0.6313034231728764,0.5992392949163633,0.5872970430657233,0.5872970430657233,0.6002208498629913,0.6199337450411027,0.631712404400638,0.45257862664103715,0.45257862664103715,0.45257862664103715,0.4515970716944092,0.4515970716944092,0.4515970716944092,0.4515970716944092,0.4515970716944092,0.5821438795959265,0.6308944419451147,0.6294221095251727,0.6160075252545908,0.5848431556991535,0.5880332092756942,0.605619402069445,0.4515970716944092,0.5805897509304323,0.6245961310375854,0.6325303668561613,0.5972761850231074,0.5895055416956362,0.6154349515357245,0.6018567747740379,0.5791992147560427,0.6320395893828473,0.5031287063923766,0.5008384115169113,0.5034558913745859,0.5178520305917959,0.5118809046664758,0.5234141752893542,0.5179338268373481,0.501247392744673,0.49200441699725983,0.5122898858942374,0.5070549261788884,0.5037012801112429,0.50746390740665,0.5230869903071449,0.4975665616948182,0.5549663196385212,0.6325303668561613
5,0.4487342031000777,0.5900781154145025,0.6348206617316265,0.6344934767494173,0.5631671506277862,0.6047196433683694,0.6028383297206659,0.6075007157171486,0.620260930023312,0.6318759968917427,0.4489795918367347,0.4489795918367347,0.4489795918367347,0.4487342031000777,0.4487342031000777,0.4487342031000777,0.4487342031000777,0.4487342031000777,0.5853339331724674,0.6353114392049405,0.625495889738661,0.5958038526031655,0.5631671506277862,0.6101181955748232,0.6103635843114801,0.4487342031000777,0.5803443621937753,0.625495889738661,0.6235327798454051,0.6162529139912478,0.6200973375322073,0.6296674982618298,0.6168254877101141,0.587706024293485,0.6312216269273241,0.5173612531184819,0.5044374463212139,0.5186699930473191,0.5195697517483947,0.5042738538301093,0.5070549261788884,0.5137622183141793,0.5131078483497608,0.5132714408408654,0.5127806633675515,0.5168704756451679,0.5124534783853422,0.5043556500756615,0.5197333442394995,0.5177702343462435,0.5577867753647886,0.6348206617316265
6,0.4027647130996687,0.6689296961269477,0.6772729131732853,0.665739642550407,0.665739642550407,0.6650852725859883,0.6650852725859883,0.6650852725859883,0.6649216800948836,0.6756369882622387,0.4035008793096397,0.4035008793096397,0.4035008793096397,0.4027647130996687,0.4027647130996687,0.4027647130996687,0.4027647130996687,0.4027647130996687,0.6740828595967445,0.6777636906465994,0.6668847899881395,0.6795632080487506,0.6650852725859883,0.6650852725859883,0.6390740665003476,0.4027647130996687,0.678418060611018,0.6790724305754365,0.6380925115537197,0.6320395893828473,0.6275407958774692,0.6485624309844178,0.6516706883154063,0.6716289722301746,0.6754733957711341,0.5188335855384237,0.5162161056807493,0.5235777677804588,0.5461535315529017,0.5365015745777268,0.5346202609300233,0.5243957302359822,0.5255408776737148,0.5496707701116519,0.5259498589014764,0.5331479285100814,0.5360107971044129,0.5117173121753712,0.534293075947814,0.5283219500224939,0.5756698582349884,0.6790724305754365
7,0.41229397570651505,0.4576090957425054,0.6168663858328902,0.6161302196229194,0.6219377530571347,0.6161302196229194,0.6158848308862623,0.5995255817757965,0.5683612122203591,0.5683612122203591,0.41311193816203834,0.41311193816203834,0.41311193816203834,0.41229397570651505,0.41229397570651505,0.41229397570651505,0.41229397570651505,0.41229397570651505,0.5287718293730318,0.6193202731994601,0.6084413725410004,0.6213651793382684,0.6187476994805938,0.614576090957425,0.6214469755838207,0.41229397570651505,0.5299987730563167,0.6009161179501861,0.6047605414911456,0.6209561981105067,0.6131037585374831,0.5518383706187886,0.5473395771134105,0.524354832113206,0.5627172712772484,0.523618665903235,0.5352337327716657,0.5285264406363748,0.5280356631630608,0.5223917222199501,0.5156026338391068,0.526072553269805,0.530325958038526,0.5345793628072472,0.5274630894441945,0.5257453682875955,0.5312257167396016,0.5311439204940493,0.5307349392662877,0.5337614003517238,0.5240700599990609,0.6219377530571347
8,0.44313116027974314,0.5639442149605333,0.6357613185554783,0.6364974847654493,0.6252913991247802,0.6094229274876283,0.609341131242076,0.5830845364197783,0.6068054476299538,0.6239826591959429,0.4438673264897141,0.4438673264897141,0.4438673264897141,0.44313116027974314,0.44313116027974314,0.44313116027974314,0.44313116027974314,0.44313116027974314,0.5726146169890802,0.6387059833953621,0.634697967363298,0.6318350987689665,0.6152304609218436,0.6077052063310294,0.6263547503169604,0.44313116027974314,0.5734325794446035,0.6283178602102164,0.6337982086622224,0.6232464929859719,0.6055785039466689,0.5693427671669871,0.6070508363666107,0.5677068422559405,0.6246370291603616,0.5143756901558219,0.5211647785366652,0.5173203549957057,0.5061142693550366,0.5066868430739029,0.5254181833053863,0.5209193898000082,0.5157662263302114,0.5327798454050959,0.5041511594617807,0.517892928714572,0.5078319905116355,0.5156026338391068,0.5075048055294262,0.5120035990348043,0.5525048585455112,0.6364974847654493
9,0.4429675677886385,0.5834117214019876,0.5758864668111734,0.5749049118645454,0.5791583166332666,0.5911005684839066,0.5911005684839066,0.5730235982168419,0.577277002985563,0.5859474050141098,0.44337654901640017,0.44337654901640017,0.44337654901640017,0.4429675677886385,0.4429675677886385,0.4429675677886385,0.4429675677886385,0.4429675677886385,0.5815304077542841,0.5753956893378593,0.5684430084659114,0.5860292012596622,0.588728477362889,0.5835753138930924,0.5884012923806797,0.4429675677886385,0.5769498180033537,0.5592000327184983,0.5593636252096029,0.5890556623450983,0.5987076193202732,0.5951903807615231,0.5822665739642551,0.5819393889820457,0.5858656087685575,0.5150300601202404,0.5134759314547462,0.5289354218641364,0.5184655024334383,0.5218191485010838,0.5210829822911128,0.5117582102981473,0.5211647785366652,0.5004703284119258,0.5171567625046011,0.5088135454582635,0.5201832235900372,0.5147846713835835,0.5155208375935545,0.5071776205472169,0.5351216416203532,0.5987076193202732
