,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
abilities,1.0,0.6893448441686322,0.82224028767541,0.7061531063225629,0.7783324555176441,-0.7310220064576702,0.6980008701825093
v_measure,0.6893448441686322,1.0,0.8627500372687316,0.979253017014358,0.8903112047447846,-0.8422221713343562,0.715633515766333
mutual_info,0.82224028767541,0.8627500372687316,1.0,0.8627271374668133,0.8198358084739975,-0.7807916462034418,0.5702737671692959
adjusted_rand_score,0.7061531063225629,0.979253017014358,0.8627271374668133,1.0,0.8925095605578328,-0.8235361469234468,0.7157251139252101
calinski_harabasz,0.7783324555176441,0.8903112047447846,0.8198358084739975,0.8925095605578328,1.0,-0.944949506514919,0.7231445647942476
davies_bouldin,-0.7310220064576702,-0.8422221713343562,-0.7807916462034418,-0.8235361469234468,-0.944949506514919,1.0,-0.658567862785958
silhouette,0.6980008701825093,0.715633515766333,0.5702737671692959,0.7157251139252101,0.7231445647942476,-0.658567862785958,1.0
