,abilities
kmeans_n_clusters_1,0.51972187
kmeans_n_clusters_2,0.5462198
kmeans_n_clusters_3,0.54270744
kmeans_n_clusters_4,0.5417805
kmeans_n_clusters_5,0.50548536
kmeans_n_clusters_6,0.5016312
kmeans_n_clusters_7,0.47983488
kmeans_n_clusters_8,0.4822152
dbscan_eps_0_1_min_samples_2,0.51972187
dbscan_eps_0_2_min_samples_2,0.51972187
dbscan_eps_0_3_min_samples_2,0.51972187
dbscan_eps_0_4_min_samples_2,0.51972187
dbscan_eps_0_5_min_samples_2,0.51972187
dbscan_eps_0_6_min_samples_2,0.51972187
dbscan_eps_0_7_min_samples_2,0.51972187
dbscan_eps_0_8_min_samples_2,0.51972187
dbscan_eps_0_9_min_samples_2,0.51972187
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.51972187
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49671134
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.46049768
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4696763
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.454543
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.44499657
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4437781
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.44981948
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.51972187
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5470161
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5356197
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50252426
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4884891
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.47754955
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.47057799
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.45995274
mean_shift_,0.527294
optics_,0.5207619
random_model_n1,0.47211987
random_model_n2,0.47199708
random_model_n3,0.47310972
random_model_n4,0.4720547
random_model_n5,0.47231132
random_model_n6,0.47186524
random_model_n7,0.47221416
random_model_n8,0.472341
random_model_n9,0.47211897
average_model,0.5021836
optimal_clustering,0.5488083
