,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
0,0.4798582366149934,0.5916998079160242,0.6117198279360442,0.6097178259340421,0.580066553039526,0.580661742823905,0.5731407082758434,0.5664854043232421,0.5175716256797338,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.4798582366149934,0.5616156697237779,0.5981927873819766,0.610096583069556,0.5667559451343235,0.5665936206476747,0.5574493412331251,0.5657278900522144,0.4798582366149934,0.6153450748045343,0.6093390687985283,0.6109623136650164,0.5571788004220437,0.5592890187484783,0.5652950247544842,0.5755755755755756,0.4798582366149934,0.4798582366149934,0.5043151259367475,0.4980385791196602,0.5051267483699916,0.5363832300769238,0.6153450748045343
1,0.4961447934420907,0.5613451289126965,0.5071287503719936,0.5374834293753212,0.5377539701864026,0.5169223277331385,0.5313150988826665,0.5287179070962855,0.4784514243973703,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.4961447934420907,0.570651732813895,0.5315315315315315,0.5365635906176447,0.5006357709060412,0.5359142926710494,0.5286096907718529,0.528826123420718,0.4961447934420907,0.5381868354841328,0.5019884749614479,0.5136758380001624,0.5481968454941428,0.5445715986256526,0.5202229256283311,0.5074533993452912,0.4961447934420907,0.4961447934420907,0.4957119281443606,0.49533317100884666,0.4923031139247355,0.5121167213259304,0.5613451289126965
2,0.48323999675351026,0.6203500798095393,0.6422638855071288,0.6356626897167438,0.610285961637313,0.610285961637313,0.6096366636907178,0.578470362254146,0.5029353678002326,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.48323999675351026,0.6092037983929875,0.6410193977761546,0.6349592836079323,0.6132078023969916,0.6111516922327733,0.5461136812488164,0.5781457132808484,0.48323999675351026,0.621702783864946,0.6423721018315612,0.6379352325298271,0.6007629250872494,0.5911316722127533,0.5871276682087493,0.5611016421827233,0.48323999675351026,0.48323999675351026,0.4915726537348159,0.4933582230879528,0.5025566106647188,0.5500335170004841,0.6423721018315612
3,0.4836999161323486,0.5789843897952006,0.5683250818385953,0.6145334523712902,0.6144793442090739,0.5953791629467305,0.5938641344046749,0.5911587262938615,0.49192435678922164,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.4836999161323486,0.5869923978032087,0.5635094554013473,0.6141005870735601,0.6131266401536671,0.5962990017044071,0.5914292671049428,0.5896436977518058,0.4836999161323486,0.5294754213673133,0.5664854043232421,0.612477342207072,0.592078565051538,0.5912128344560778,0.5766036306576847,0.5112950788626465,0.4836999161323486,0.4836999161323486,0.49392635879122365,0.4983632280929578,0.49587425263100937,0.5345435525615705,0.6145334523712902
4,0.5000676352027703,0.58566674782891,0.5878310743175608,0.6023320617915212,0.6020074128182237,0.5583962340719097,0.5620755891026161,0.5385385385385385,0.49985120255390525,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5000676352027703,0.5611557503449396,0.5978951924897871,0.6048210372534697,0.5983280577875173,0.5715445174904634,0.5403782160538917,0.5364824283743203,0.5000676352027703,0.5982198414630847,0.5999513026540053,0.6057949841733625,0.569867164461759,0.5057489922354788,0.48399751102453803,0.5416768119470822,0.5000676352027703,0.5000676352027703,0.48415983551118685,0.49422395368341315,0.5020155290425561,0.5349172996820644,0.6057949841733625
5,0.47531315098882665,0.5307740172605038,0.5731407082758434,0.576062549035522,0.5613451289126965,0.5609663717771826,0.559451343235127,0.5559343126910694,0.5003111219327435,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.47531315098882665,0.5562589616643671,0.5852068284500717,0.5747639531423315,0.5522008494981469,0.5657819982144306,0.5661607553499446,0.5520926331737143,0.47531315098882665,0.49533317100884666,0.5785515244974705,0.575846116386657,0.5469523577631685,0.5557719882044206,0.5584232881530179,0.5650785921056192,0.47531315098882665,0.47531315098882665,0.5007980953926899,0.5031788545302058,0.49885020155290427,0.5184333482631781,0.5785515244974705
6,0.48069691312934554,0.6121256391526662,0.5387008630251874,0.5996266536807078,0.5994102210318426,0.5876146416686957,0.5842058274490707,0.5803641479317155,0.5040716392067743,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.48069691312934554,0.6117468820171523,0.5404864323783243,0.6001677353028705,0.5983280577875173,0.5824743662581501,0.5794984173362552,0.579065552038525,0.48069691312934554,0.5740334929524119,0.5354002651299948,0.5972458945431919,0.581067554040527,0.5803100397694992,0.5691637583529475,0.5389714038362687,0.48069691312934554,0.48069691312934554,0.5038552065579093,0.5017449882314747,0.4981738495252009,0.5315064814564315,0.6121256391526662
7,0.48751454156859564,0.6118009901793685,0.6381516651786922,0.6285745204664124,0.6194843492140789,0.6194843492140789,0.5557449341233125,0.5703000297594892,0.5187349511673836,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.48751454156859564,0.6149933717501285,0.6340935530124719,0.6311717122527933,0.6157508860211562,0.6126126126126126,0.609690771852934,0.568460352244136,0.48751454156859564,0.5832859886913941,0.6351216080945811,0.6292238184130076,0.5932959987014041,0.5837188539891243,0.5366988610231853,0.5737629521413306,0.48751454156859564,0.48751454156859564,0.4868111354597841,0.49422395368341315,0.4967129291453616,0.5462058655251849,0.6381516651786922
8,0.4783973162351541,0.6099342585829073,0.6399642886129373,0.6391526661796932,0.6318480642804967,0.6318480642804967,0.5919703487271055,0.5806076346616887,0.5045856667478289,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.4783973162351541,0.6135053972891811,0.638503368233098,0.6407759110461814,0.6305494683873062,0.6250304358412466,0.6215134052971891,0.5847739631523415,0.4783973162351541,0.5790384979574169,0.6412087763439115,0.639693747801856,0.6177258339420502,0.6039282525769012,0.5771988204420637,0.5682168655141628,0.4783973162351541,0.4783973162351541,0.49490030571111654,0.5062630197765333,0.5000946892838785,0.5480625770916062,0.6412087763439115
9,0.48805562319075835,0.6057408760111462,0.5052620187755323,0.6143981819657496,0.6135865595325055,0.5939994048102156,0.5207910613316019,0.5783621459297135,0.49622595568541517,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.48805562319075835,0.5952980007034061,0.5806887969050131,0.6141817493168844,0.6123961799637475,0.6015745475204934,0.5873441008576143,0.5798230663095528,0.48805562319075835,0.6024943862781701,0.5813922030138247,0.6148310472634797,0.5990855720585451,0.5892378865351838,0.5687850012174337,0.521819116413711,0.48805562319075835,0.48805562319075835,0.5005005005005005,0.4886508129751373,0.4911397884370857,0.5356547738930122,0.6148310472634797
