,abilities
kmeans_n_clusters_1,0.5187749
kmeans_n_clusters_2,0.5341264
kmeans_n_clusters_3,0.53224677
kmeans_n_clusters_4,0.5315846
kmeans_n_clusters_5,0.5152237
kmeans_n_clusters_6,0.51522684
kmeans_n_clusters_7,0.5060245
kmeans_n_clusters_8,0.5054682
dbscan_eps_0_1_min_samples_2,0.5187749
dbscan_eps_0_2_min_samples_2,0.5187749
dbscan_eps_0_3_min_samples_2,0.5187749
dbscan_eps_0_4_min_samples_2,0.5187749
dbscan_eps_0_5_min_samples_2,0.5187749
dbscan_eps_0_6_min_samples_2,0.5187749
dbscan_eps_0_7_min_samples_2,0.5187749
dbscan_eps_0_8_min_samples_2,0.5187749
dbscan_eps_0_9_min_samples_2,0.5187749
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5187749
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5104435
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49366748
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4984783
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4909911
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.48665485
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.48616415
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48915875
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5187749
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5349876
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5297206
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51662934
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51102054
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5045563
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5009016
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49658042
mean_shift_,0.52245957
optics_,0.51919955
random_model_n1,0.49892667
random_model_n2,0.49898717
random_model_n3,0.4995861
random_model_n4,0.49906
random_model_n5,0.4990902
random_model_n6,0.4990771
random_model_n7,0.4991756
random_model_n8,0.49904922
random_model_n9,0.49910384
random_model_n10,0.49891126
random_model_n11,0.4991859
random_model_n12,0.49891558
random_model_n13,0.4988527
random_model_n14,0.49898377
random_model_n15,0.49899733
random_model_n16,0.49881935
random_model_n17,0.49908075
random_model_n18,0.4991356
random_model_n19,0.49928492
random_model_n20,0.4988193
random_model_n21,0.49922752
random_model_n22,0.49925366
random_model_n23,0.4992727
random_model_n24,0.4987524
random_model_n25,0.49956954
random_model_n26,0.4989921
random_model_n27,0.49906507
random_model_n28,0.4990281
random_model_n29,0.4990874
random_model_n30,0.4990093
random_model_n31,0.4989191
random_model_n32,0.49923134
random_model_n33,0.49888194
random_model_n34,0.49946734
random_model_n35,0.4991932
random_model_n36,0.49905622
random_model_n37,0.49944296
random_model_n38,0.49916473
random_model_n39,0.49897665
random_model_n40,0.4993237
random_model_n41,0.49946228
random_model_n42,0.49892074
random_model_n43,0.49898747
random_model_n44,0.49900872
random_model_n45,0.49899447
random_model_n46,0.49882576
random_model_n47,0.49909055
random_model_n48,0.49910372
random_model_n49,0.49894407
random_model_n50,0.49890745
random_model_n51,0.498917
random_model_n52,0.49947056
random_model_n53,0.49912047
random_model_n54,0.49901906
random_model_n55,0.49981362
random_model_n56,0.49910718
random_model_n57,0.49899244
random_model_n58,0.49937743
random_model_n59,0.49908158
random_model_n60,0.49935704
random_model_n61,0.49907866
random_model_n62,0.49896264
random_model_n63,0.498863
average_model,0.5130479
optimal_clustering,0.5363571
