,abilities
kmeans_n_clusters_1,0.52058715
kmeans_n_clusters_2,0.54161704
kmeans_n_clusters_3,0.539219
kmeans_n_clusters_4,0.5382126
kmeans_n_clusters_5,0.5096877
kmeans_n_clusters_6,0.50926185
kmeans_n_clusters_7,0.490587
kmeans_n_clusters_8,0.49364975
dbscan_eps_0_1_min_samples_2,0.52058715
dbscan_eps_0_2_min_samples_2,0.52058715
dbscan_eps_0_3_min_samples_2,0.52058715
dbscan_eps_0_4_min_samples_2,0.52058715
dbscan_eps_0_5_min_samples_2,0.52058715
dbscan_eps_0_6_min_samples_2,0.52058715
dbscan_eps_0_7_min_samples_2,0.52058715
dbscan_eps_0_8_min_samples_2,0.52058715
dbscan_eps_0_9_min_samples_2,0.52058715
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52058715
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5045678
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4781513
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4849924
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.47347918
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.46673325
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.46568188
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.47027183
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52058715
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.54251194
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5337838
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5108564
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50090235
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49218452
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4868815
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4799
mean_shift_,0.52623373
optics_,0.52138096
random_model_n1,0.48660624
random_model_n2,0.4865344
random_model_n3,0.48741788
random_model_n4,0.48657656
random_model_n5,0.486715
random_model_n6,0.4865476
random_model_n7,0.48660755
random_model_n8,0.4867058
random_model_n9,0.48658592
random_model_n10,0.48645473
random_model_n11,0.48663622
random_model_n12,0.48645866
random_model_n13,0.4864059
random_model_n14,0.4864529
random_model_n15,0.48663086
random_model_n16,0.48642763
random_model_n17,0.48662403
random_model_n18,0.486719
random_model_n19,0.48666695
random_model_n20,0.48640886
random_model_n21,0.48685986
random_model_n22,0.48699185
random_model_n23,0.48678517
average_model,0.5086943
optimal_clustering,0.5438448
