,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
0,0.42921398352260076,0.5712758851035404,0.5800935203740815,0.6062792251169005,0.6080605655755956,0.5980850590069027,0.5987975951903808,0.5933645067913605,0.5697617457136496,0.586150077933645,0.5864172790024493,0.5864172790024493,0.5864172790024493,0.42921398352260076,0.42921398352260076,0.42921398352260076,0.42921398352260076,0.42921398352260076,0.5705633489200623,0.5875751503006013,0.6106435092407037,0.6126029837452683,0.6096637719884213,0.6056557559563571,0.5967490536628813,0.42921398352260076,0.5864172790024493,0.6262302382542864,0.6095747049654865,0.6106435092407037,0.6095747049654865,0.5919394344244043,0.6027165441995102,0.5459808505900691,0.5864172790024493,0.5218436873747495,0.49735025606769095,0.5033177466043197,0.5126697840124694,0.5063460253841016,0.5075929637051881,0.4959251837007348,0.4835448675128034,0.49904252950345135,0.4976174571364952,0.4999331997327989,0.5611018863123072,0.6262302382542864
1,0.4526831440659096,0.5646403918949009,0.5991093297706525,0.5968826541972835,0.5632153195279448,0.5869071476285905,0.5832553996882655,0.5729236250278334,0.5425517702070808,0.6002672010688043,0.6002672010688043,0.6002672010688043,0.6002672010688043,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.568648407926965,0.6048986862614117,0.5994655978623914,0.5894900912936986,0.612558450233801,0.5844132709864173,0.604809619238477,0.4526831440659096,0.6002672010688043,0.6002672010688043,0.6002672010688043,0.616210198174126,0.583433533734135,0.583433533734135,0.583433533734135,0.5780895123580494,0.6002672010688043,0.4875974170563349,0.5005121353818749,0.49659318637274547,0.4852816744600312,0.49196170118013804,0.5080828323313293,0.496415052326876,0.49276330438655086,0.486083277666444,0.4980182587397016,0.5079046982854598,0.5625511340140598,0.616210198174126
2,0.4532175462035182,0.5830772656423959,0.6085504342017368,0.5963482520596749,0.5810287241148965,0.5832553996882655,0.5820975283901135,0.5704297483856602,0.5826319305277221,0.6063237586283678,0.6063237586283678,0.6063237586283678,0.6063237586283678,0.4532175462035182,0.4532175462035182,0.4532175462035182,0.4532175462035182,0.4532175462035182,0.5855711422845692,0.6112224448897795,0.6040080160320641,0.6000890670229347,0.6172790024493431,0.5768425740369628,0.5993765308394567,0.4532175462035182,0.6063237586283678,0.6063237586283678,0.6063237586283678,0.6128256513026052,0.5903807615230461,0.5903807615230461,0.5903807615230461,0.5912714317523937,0.6063237586283678,0.5095969717212202,0.499354264083723,0.5038966822533957,0.5152972611890447,0.5026497439323091,0.5090625695836116,0.4973057225562236,0.4986417279002449,0.4879536851480739,0.5038076152304609,0.4914272990425295,0.568004580589751,0.6172790024493431
3,0.4511690046760187,0.5771097751057671,0.5988421287018482,0.5984858606101091,0.5850367401469606,0.5707860164773992,0.5879759519038076,0.6021376085504342,0.5547539523491427,0.6100645735916277,0.6100645735916277,0.6100645735916277,0.6100645735916277,0.4511690046760187,0.4511690046760187,0.4511690046760187,0.4511690046760187,0.4511690046760187,0.5759519038076152,0.5934090403028279,0.5824537964818526,0.5534179470051214,0.5912714317523937,0.6087285682476063,0.5782676464039189,0.4511690046760187,0.6100645735916277,0.6100645735916277,0.6100645735916277,0.5903807615230461,0.5964373190826097,0.5964373190826097,0.5964373190826097,0.5633043865508796,0.6100645735916277,0.5243820975283902,0.5114673792028501,0.5031841460699176,0.5123580494321978,0.49303050545535515,0.49792919171676686,0.504520151413939,0.5172567356936094,0.503006012024048,0.5023825428635048,0.4991761300378535,0.5640092884181062,0.6100645735916277
4,0.4539300823869962,0.5755065686929415,0.5989311957247829,0.5999109329770652,0.5832553996882655,0.5676686706746827,0.587797817857938,0.5979514584725005,0.525539968826542,0.6016922734357604,0.6016922734357604,0.6016922734357604,0.6016922734357604,0.4539300823869962,0.4539300823869962,0.4539300823869962,0.4539300823869962,0.4539300823869962,0.5733689601425073,0.5932309062569584,0.5860164773992429,0.5678468047205523,0.5902916945001113,0.6063237586283678,0.5773769761745714,0.4539300823869962,0.6016922734357604,0.6016922734357604,0.6016922734357604,0.5890447561790247,0.5958138499220663,0.5958138499220663,0.5958138499220663,0.5584057002894678,0.6016922734357604,0.4758405700289468,0.5132487196615453,0.4959697172122022,0.507815631262525,0.5022044088176353,0.4989089289690492,0.4981073257626364,0.5169004676018704,0.4944555778223113,0.49650411934981076,0.4994433311066578,0.5616273817476223,0.6063237586283678
5,0.434290803829882,0.5557782231128925,0.599421064350924,0.6070808283233133,0.5788465820529949,0.5965709196170118,0.585793809841906,0.5778668448007125,0.5445557782231129,0.5855266087731018,0.585793809841906,0.585793809841906,0.585793809841906,0.434290803829882,0.434290803829882,0.434290803829882,0.434290803829882,0.434290803829882,0.5618347806724561,0.5963037185482075,0.602004008016032,0.5911378312179916,0.6061901580939657,0.601647739924293,0.5841015364061456,0.434290803829882,0.585793809841906,0.5837452683144065,0.5924738365620129,0.59354264083723,0.5924738365620129,0.5942551770207081,0.5932754397684258,0.575818303273213,0.585793809841906,0.5121353818748609,0.5077710977510577,0.49654865286127814,0.5086617679804053,0.5004676018704075,0.5137385882876865,0.500289467824538,0.5051881540859496,0.495123580494322,0.49930973057225564,0.5008238699621466,0.5562642745809079,0.6070808283233133
6,0.4498775328434647,0.5853484747272323,0.5771543086172345,0.5708305499888666,0.5774215096860388,0.5825873970162547,0.5746604319750612,0.5707414829659319,0.5849031396125585,0.6014696058784235,0.6014696058784235,0.6014696058784235,0.6014696058784235,0.4498775328434647,0.4498775328434647,0.4498775328434647,0.4498775328434647,0.4498775328434647,0.5878423513694054,0.5730572255622356,0.5570251614339791,0.5552438209752839,0.599421064350924,0.5919394344244043,0.5817857938098419,0.4498775328434647,0.6014696058784235,0.6014696058784235,0.6014696058784235,0.5901580939657092,0.6062792251169005,0.6062792251169005,0.6062792251169005,0.5841906034290804,0.6014696058784235,0.489957693164106,0.49414384324203964,0.5008238699621466,0.5148073925629035,0.4922734357604097,0.49708305499888666,0.49708305499888666,0.4978846582052995,0.5100868403473614,0.49280783789801824,0.5096415052326876,0.5606870884626396,0.6062792251169005
7,0.4518815408594968,0.5201959474504565,0.5475395234914273,0.5560899576931642,0.5581384992206635,0.5591182364729459,0.5373858828768648,0.5488755288354487,0.5590291694500111,0.6041861500779336,0.6041861500779336,0.6041861500779336,0.6041861500779336,0.4518815408594968,0.4518815408594968,0.4518815408594968,0.4518815408594968,0.4518815408594968,0.516722333556001,0.5217991538632821,0.5595635715876197,0.5668670674682699,0.5768425740369628,0.5832553996882655,0.5798708528167446,0.4518815408594968,0.6041861500779336,0.6041861500779336,0.6041861500779336,0.6076597639723892,0.5998218659541305,0.5998218659541305,0.5998218659541305,0.4882208862168782,0.6041861500779336,0.48127365842796704,0.4891115564462258,0.4980182587397016,0.49053662881318194,0.5016700066800267,0.4995323981295925,0.49881986194611444,0.5071030950790469,0.48750835003340015,0.5028278779781786,0.49650411934981076,0.5480942838057067,0.6076597639723892
8,0.42685370741482964,0.5564462257849031,0.5736361612113116,0.608105099087063,0.6049877532843465,0.6011578712981519,0.5964373190826097,0.5941215764863059,0.562769984413271,0.5895791583166332,0.5891338232019595,0.5891338232019595,0.5891338232019595,0.42685370741482964,0.42685370741482964,0.42685370741482964,0.42685370741482964,0.42685370741482964,0.5557336896014251,0.5683812068581607,0.5991093297706525,0.5968826541972835,0.6170118013805389,0.5971498552660878,0.6024938766421732,0.42685370741482964,0.5891338232019595,0.5857492763304386,0.6248496993987976,0.6254731685593409,0.6248496993987976,0.602582943665108,0.605878423513694,0.56499665998664,0.5891338232019595,0.5123580494321978,0.4989089289690492,0.5016700066800267,0.5106657759964374,0.5042529503451347,0.5039857492763304,0.4929414384324204,0.5038076152304609,0.4987307949231797,0.5044310843910043,0.4880427521710087,0.5597722428984955,0.6254731685593409
9,0.4291694500111334,0.5576931641059898,0.5701625473168559,0.6071253618347807,0.6041861500779336,0.5995546648853262,0.5940325094633712,0.5925183700734803,0.560187040748163,0.5837898018258739,0.583433533734135,0.583433533734135,0.583433533734135,0.4291694500111334,0.4291694500111334,0.4291694500111334,0.4291694500111334,0.4291694500111334,0.5562680917390336,0.5642841238031618,0.5986639946559786,0.5942997105321755,0.6139835226007571,0.5961701180138054,0.6007125361834781,0.4291694500111334,0.583433533734135,0.578980182587397,0.6225339568024939,0.6227120908483634,0.6225339568024939,0.5985749276330439,0.6037408149632598,0.5657091961701181,0.583433533734135,0.4863504787352483,0.49392117568470273,0.5027388109552439,0.4863504787352483,0.5062124248496994,0.503006012024048,0.5004230683589401,0.4917835671342685,0.4972166555332888,0.5051436205744823,0.48920062346916054,0.5579934472118842,0.6227120908483634
