,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,average_model,optimal_clustering
0,0.46184034736138946,0.6303857715430862,0.6935537742150969,0.6959335337341349,0.6959335337341349,0.6958917835671342,0.6936790247160989,0.6925935203740815,0.6850784903139613,0.6900885103540414,0.4710253841015364,0.4659736138944556,0.46325985303941214,0.46325985303941214,0.46184034736138946,0.46184034736138946,0.46184034736138946,0.46184034736138946,0.6267535070140281,0.6925517702070808,0.6954325317301269,0.6954325317301269,0.6952237808951236,0.6941382765531062,0.6892952571810287,0.46184034736138946,0.645123580494322,0.6932197728790915,0.6932197728790915,0.5709752839011356,0.6018704074816299,0.5548597194388778,0.5548597194388778,0.6932197728790915,0.6505928523714095,0.5084335337341349,0.5204575818303273,0.5227955911823647,0.5220858383433534,0.5102287909151637,0.5184535738142952,0.511063794255177,0.5023380093520374,0.5344856379425518,0.5074732798931195,0.49941549766199067,0.5145708082832331,0.5169505678022712,0.5215430861723447,0.5927333061184096,0.6959335337341349
1,0.46818637274549096,0.6279642618570475,0.6906312625250501,0.6928440213760855,0.6928440213760855,0.6924682698730795,0.6908400133600534,0.6901720106880428,0.6808199732798931,0.6871659986639946,0.4775384101536406,0.4724031396125585,0.4697728790915164,0.4697728790915164,0.46818637274549096,0.46818637274549096,0.46818637274549096,0.46818637274549096,0.6254175016700066,0.6899632598530394,0.6922595190380761,0.6920090180360722,0.6924682698730795,0.6917167668670675,0.6859552438209753,0.46818637274549096,0.6422010688042752,0.6905477621910487,0.6905477621910487,0.5697227788911156,0.5987808951235805,0.5986556446225785,0.5986556446225785,0.6900467601870407,0.6470858383433534,0.5005845023380093,0.5064295257181028,0.5040497661990648,0.5185788243152972,0.49874749498997994,0.48634769539078154,0.5139445557782231,0.49181696726786905,0.5064295257181028,0.501377755511022,0.5075985303941216,0.49536573146292584,0.49766199064796257,0.5234635938543755,0.5963856725797273,0.6928440213760855
2,0.39048931195724784,0.5434201736806947,0.6463343353373413,0.6238309953239813,0.6100116900467601,0.6308032732130928,0.6163994655978624,0.6116399465597863,0.5948563794255177,0.6373162992651971,0.39608383433533734,0.3935370741482966,0.3909068136272545,0.3909068136272545,0.39048931195724784,0.39048931195724784,0.39048931195724784,0.39048931195724784,0.5461339345357381,0.6405310621242485,0.6055444221776887,0.6218687374749499,0.6269622578490314,0.616190714762859,0.6310955243820975,0.39048931195724784,0.5374498997995992,0.6467935871743486,0.6367735470941884,0.634811289245157,0.6312625250501002,0.6312625250501002,0.6312625250501002,0.6439128256513026,0.6379425517702071,0.528682364729459,0.5258433533734135,0.532565130260521,0.5254258517034068,0.5314796259185037,0.5435871743486974,0.5344021376085505,0.5335253841015364,0.532439879759519,0.5301018704074816,0.5383684034736139,0.5282231128924516,0.5317718770875084,0.5328991315965264,0.5433320344392489,0.6467935871743486
3,0.4671426185704743,0.622745490981964,0.6773964595858384,0.6803607214428857,0.6803607214428857,0.6803189712758851,0.6781062124248497,0.6772712090848363,0.668503674014696,0.6745991983967936,0.47607715430861725,0.4716933867735471,0.46889612558450233,0.46889612558450233,0.4671426185704743,0.4671426185704743,0.4671426185704743,0.4671426185704743,0.6197812291249165,0.6774799599198397,0.6801102204408818,0.6799432197728791,0.6798179692718771,0.678565464261857,0.6739729458917836,0.4671426185704743,0.6363142952571811,0.677813961255845,0.677813961255845,0.5641700066800267,0.592810621242485,0.5482214428857716,0.5482214428857716,0.6775634602538411,0.4979542418169673,0.5073897795591182,0.49185871743486975,0.5024215096860387,0.5004592518370073,0.5045090180360722,0.5189128256513026,0.5083500334001336,0.4963677354709419,0.48033567134268534,0.511564796259185,0.49937374749499,0.5100200400801603,0.49503173012692053,0.508684034736139,0.5808082213810336,0.6803607214428857
4,0.4273547094188377,0.6689629258517034,0.6733466933867736,0.6793587174348698,0.6508016032064128,0.6507181028724115,0.6489645958583834,0.6497578490313961,0.6672929191716767,0.6763527054108216,0.43311623246492986,0.4282314629258517,0.42919171676686707,0.42919171676686707,0.4273547094188377,0.4273547094188377,0.4273547094188377,0.4273547094188377,0.6725951903807615,0.6772294589178357,0.6787324649298597,0.6675851703406813,0.6792334669338678,0.6555611222444889,0.6742651970607882,0.4273547094188377,0.6492150968603875,0.6728039412157648,0.647002338009352,0.6472110888443554,0.647002338009352,0.647002338009352,0.6275467601870407,0.6770207080828323,0.646376085504342,0.5182030728122913,0.508934535738143,0.5027137608550434,0.5175768203072812,0.5184953239812959,0.532439879759519,0.5284736138944556,0.5049265197060788,0.5028390113560455,0.5233383433533734,0.5149465597862392,0.5159485637942551,0.5063460253841016,0.530936873747495,0.5808607956654048,0.6793587174348698
5,0.39420507682030725,0.5120657982631931,0.6206579826319305,0.6275050100200401,0.6320975283901136,0.6212424849699398,0.6030811623246493,0.6029141616566466,0.5876336005344022,0.6285905143620575,0.40288911155644624,0.3975868403473614,0.39554108216432865,0.39554108216432865,0.39420507682030725,0.39420507682030725,0.39420507682030725,0.39420507682030725,0.5143620574482298,0.6242067468269873,0.6300517702070808,0.6347695390781564,0.6289245156980628,0.6034569138276553,0.613810955243821,0.39420507682030725,0.4902304609218437,0.6219522378089513,0.5539412157648631,0.5793253173012692,0.6244154976619907,0.6244154976619907,0.6260437541750167,0.6277555110220441,0.6297177688710754,0.5349031396125584,0.530060120240481,0.5290163660654643,0.5330243820975283,0.5202905811623246,0.5258851035404142,0.5303523714094857,0.530811623246493,0.5318971275885104,0.5350701402805611,0.5331496325985304,0.5254676018704075,0.5245490981963928,0.5331078824315297,0.5324507038768896,0.6320975283901136
6,0.4617568470273881,0.6281312625250501,0.6899632598530394,0.6925100200400801,0.6925100200400801,0.6920507682030728,0.6909235136940548,0.6901720106880428,0.6815714762859052,0.687249498997996,0.47119238476953906,0.4662241148964596,0.4633433533734135,0.4633433533734135,0.4617568470273881,0.4617568470273881,0.4617568470273881,0.4617568470273881,0.6248329993319973,0.689128256513026,0.6919255177020708,0.6919255177020708,0.6920507682030728,0.6915497661990648,0.6872912491649966,0.4617568470273881,0.643370073480294,0.6906312625250501,0.6906312625250501,0.5711422845691383,0.6027054108216433,0.5547762191048764,0.5547762191048764,0.6902137608550434,0.6502588510354042,0.5039245156980628,0.49524048096192386,0.49745323981295925,0.5234218436873748,0.5131513026052105,0.5150718102872411,0.5083917835671342,0.5017535070140281,0.5344856379425518,0.5048012692050768,0.5139445557782231,0.5175768203072812,0.4951569806279225,0.5222110888443554,0.591350911699943,0.6925100200400801
7,0.3605544422177689,0.6339762859051437,0.637441549766199,0.635187040748163,0.6333500334001336,0.6150634602538411,0.6217017368069472,0.6224532398129593,0.5899716098864396,0.6112224448897795,0.6198229792919172,0.6202822311289246,0.3627254509018036,0.3627254509018036,0.3605544422177689,0.3605544422177689,0.3605544422177689,0.3605544422177689,0.6371075484301937,0.636063794255177,0.634811289245157,0.6341015364061456,0.6215764863059452,0.6223279893119572,0.6357715430861723,0.3605544422177689,0.6210754843019372,0.6373997995991983,0.5983633934535738,0.6311790247160989,0.5884268537074149,0.5884268537074149,0.6273797595190381,0.6364395457581831,0.5632097528390113,0.5457581830327322,0.551436205744823,0.5564879759519038,0.540247160988644,0.544129926519706,0.5322311289245157,0.5467601870407481,0.5541082164328658,0.5506012024048096,0.5407899131596526,0.5442551770207081,0.553565464261857,0.5467601870407481,0.5435454241816967,0.5503924515698062,0.637441549766199
8,0.4303607214428858,0.6715514362057449,0.6758517034068137,0.6786072144288577,0.6161489645958583,0.616065464261857,0.614061456245825,0.615188710754843,0.6640364061456245,0.6748496993987976,0.4360387441549766,0.4320724782899132,0.4327822311289245,0.4327822311289245,0.4303607214428858,0.4303607214428858,0.4303607214428858,0.4303607214428858,0.6751837007348029,0.678815965263861,0.6791499665998664,0.6470440881763527,0.6774799599198397,0.6017451569806279,0.6617401469605878,0.4303607214428858,0.6559786239144957,0.675559452237809,0.583500334001336,0.6158149632598531,0.6166917167668671,0.6166917167668671,0.5892201068804275,0.6787742150968604,0.6437040748162992,0.5101035404141616,0.5232130928523714,0.5142785571142284,0.5175768203072812,0.5082247828991316,0.532940881763527,0.5230878423513694,0.5197895791583166,0.538994655978624,0.5098530394121576,0.5231295925183701,0.5137775551102205,0.5264696058784235,0.5093520374081496,0.5699176130037853,0.6787742150968604
9,0.4248914495657983,0.6616566466265865,0.665372411489646,0.6624498997995992,0.6489228456913828,0.6477120908483633,0.6484635938543755,0.6476703406813628,0.6415330661322646,0.6571058784235136,0.4287324649298597,0.4267702070808283,0.4269789579158317,0.4269789579158317,0.4248914495657983,0.4248914495657983,0.4248914495657983,0.4248914495657983,0.6647879091516367,0.6670841683366734,0.6648296593186372,0.6084251837007348,0.6596526386105545,0.6313460253841016,0.5921426185704742,0.4248914495657983,0.6435788243152972,0.6653306613226453,0.6201987307949232,0.6520123580494323,0.6505511022044088,0.6505511022044088,0.6229959919839679,0.6667919171676687,0.5442134268537074,0.5250083500334002,0.5117317969271877,0.5395791583166333,0.5121910487641951,0.521125584502338,0.5336506346025384,0.5194555778223113,0.5217518370073481,0.5079742818971276,0.5216265865063461,0.5146543086172345,0.5272211088844355,0.510562792251169,0.5250501002004008,0.5715195823746257,0.6667919171676687
