,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,average_model,optimal_clustering
37,0.9880437023294166,0.992166563595135,0.9884559884559885,0.9863945578231292,0.9859822716965574,0.9880437023294166,0.992166563595135,0.9942279942279942,0.992166563595135,0.9901051329622759,0.992166563595135,0.9839208410636983,0.989486703772418,0.9942279942279942
38,0.9894867037724181,0.9956709956709957,0.9956709956709957,0.9915481344052772,0.9936095650381365,0.98989898989899,0.9915481344052772,0.9936095650381365,0.9915481344052772,0.98989898989899,0.9903112760255618,0.9936095650381365,0.9922009207723494,0.9956709956709957
39,0.9888682745825603,0.9925788497217068,0.9884559884559885,0.9946402803545661,0.9863945578231292,0.9884559884559885,0.98433312719027,0.9905174190888476,0.9925788497217068,0.9909297052154195,0.9925788497217068,0.9925788497217068,0.990242561671133,0.9946402803545661
40,0.9940218511647083,0.9960832817975676,0.9878375592661307,0.9919604205318491,0.9960832817975676,0.98989898989899,0.9940218511647083,0.9940218511647083,0.9940218511647083,0.98989898989899,0.9940218511647083,0.9919604205318491,0.9928193499622072,0.9960832817975676
41,0.9863945578231292,0.9905174190888476,0.9925788497217068,0.9946402803545661,0.9863945578231292,0.9925788497217068,0.9905174190888476,0.9925788497217068,0.9925788497217068,0.9863945578231292,0.98433312719027,0.9925788497217068,0.9901738473167043,0.9946402803545661
42,0.9859822716965574,0.9917542774685632,0.9880437023294166,0.989692846835704,0.9835085549371264,0.989692846835704,0.9855699855699855,0.989692846835704,0.989692846835704,0.9917542774685632,0.989692846835704,0.989692846835704,0.988730845873703,0.9917542774685632
43,0.9830962688105546,0.9851576994434137,0.9835085549371264,0.9872191300762729,0.9934034219748505,0.9892805607091322,0.9855699855699855,0.9913419913419913,0.9934034219748505,0.9830962688105546,0.9892805607091322,0.9913419913419913,0.987974987974988,0.9934034219748505
44,0.9929911358482787,0.9909297052154195,0.9929911358482787,0.9929911358482787,0.9888682745825603,0.9909297052154195,0.9909297052154195,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9888682745825603,0.9847454133168418,0.9909297052154197,0.9929911358482787
45,0.9952587095444239,0.9890744176458462,0.9952587095444239,0.9952587095444239,0.9931972789115646,0.9931972789115646,0.9853638425066996,0.9890744176458462,0.9911358482787054,0.9874252731395589,0.9890744176458462,0.9931972789115646,0.9913763485192056,0.9952587095444239
46,0.9901051329622759,0.9884559884559885,0.9880437023294166,0.9901051329622759,0.9880437023294166,0.992166563595135,0.9901051329622759,0.992166563595135,0.992166563595135,0.9822716965574109,0.992166563595135,0.9880437023294166,0.989486703772418,0.992166563595135
47,0.9837146980004123,0.9878375592661307,0.9837146980004123,0.98989898989899,0.98989898989899,0.98989898989899,0.9940218511647083,0.9919604205318491,0.9878375592661307,0.9878375592661307,0.9878375592661307,0.9940218511647083,0.989040060468632,0.9940218511647083
48,0.9888682745825603,0.9929911358482787,0.9909297052154195,0.9909297052154195,0.9888682745825603,0.9868068439497011,0.9909297052154195,0.9950525664811379,0.9868068439497011,0.9950525664811379,0.9888682745825603,0.9950525664811379,0.9909297052154198,0.9950525664811379
49,0.9886621315192744,0.9927849927849928,0.9927849927849928,0.9931972789115646,0.9886621315192744,0.994846423417852,0.9911358482787054,0.9845392702535559,0.9907235621521335,0.9931972789115646,0.9886621315192744,0.9890744176458462,0.9906892049749193,0.994846423417852
50,0.9863945578231292,0.9822716965574109,0.9884559884559885,0.9905174190888476,0.9905174190888476,0.9925788497217068,0.9905174190888476,0.9946402803545661,0.9925788497217068,0.9925788497217068,0.9925788497217068,0.9884559884559885,0.9901738473167043,0.9946402803545661
51,0.9967017109874253,0.9967017109874253,0.9967017109874253,0.9863945578231292,0.9967017109874253,0.9925788497217068,0.9946402803545661,0.9946402803545661,0.9946402803545661,0.9946402803545661,0.9967017109874253,0.9863945578231292,0.9939531368102797,0.9967017109874253
52,0.9925788497217068,0.9863945578231292,0.9925788497217068,0.98433312719027,0.9925788497217068,0.9905174190888476,0.9925788497217068,0.9925788497217068,0.9905174190888476,0.9905174190888476,0.9863945578231292,0.9905174190888476,0.9901738473167044,0.9925788497217068
53,0.9868068439497011,0.9929911358482787,0.9950525664811379,0.9929911358482787,0.9909297052154195,0.9909297052154195,0.9847454133168418,0.9888682745825603,0.9909297052154195,0.9929911358482787,0.9909297052154195,0.9929911358482787,0.9909297052154195,0.9950525664811379
54,0.9911358482787054,0.987012987012987,0.9911358482787054,0.9890744176458462,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9911358482787054,0.9931972789115646,0.9890744176458462,0.9911358482787054,0.991307634164777,0.9931972789115646
55,0.9929911358482787,0.9888682745825603,0.9888682745825603,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9888682745825603,0.9888682745825603,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9929911358482787
56,0.9934034219748505,0.9934034219748505,0.9934034219748505,0.9892805607091322,0.9934034219748505,0.9892805607091322,0.9913419913419913,0.9913419913419913,0.9892805607091322,0.9892805607091322,0.9913419913419913,0.9954648526077098,0.9916855631141345,0.9954648526077098
57,0.994846423417852,0.9927849927849928,0.9927849927849928,0.9907235621521335,0.9866007008864152,0.9866007008864152,0.9907235621521335,0.9927849927849928,0.994846423417852,0.9866007008864152,0.9886621315192744,0.9886621315192744,0.9905517762660621,0.994846423417852
58,0.9942279942279942,0.992166563595135,0.9962894248608535,0.992166563595135,0.9962894248608535,0.992166563595135,0.9962894248608535,0.9901051329622759,0.992166563595135,0.9942279942279942,0.9942279942279942,0.9880437023294166,0.9931972789115647,0.9962894248608535
59,0.9894867037724181,0.9853638425066996,0.9915481344052772,0.9853638425066996,0.9915481344052772,0.9915481344052772,0.9833024118738405,0.9915481344052772,0.9894867037724181,0.9874252731395589,0.9874252731395589,0.9853638425066996,0.9882842025699169,0.9915481344052772
60,0.9874252731395589,0.9812409812409812,0.9874252731395589,0.9833024118738405,0.9915481344052772,0.9936095650381365,0.9894867037724181,0.9894867037724181,0.9874252731395589,0.9936095650381365,0.9853638425066996,0.9894867037724181,0.9882842025699169,0.9936095650381365
61,0.9938157081014224,0.9958771387342816,0.989692846835704,0.9938157081014224,0.989692846835704,0.9958771387342816,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9924414210128498,0.9958771387342816
62,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9934034219748505,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9934034219748505,0.9872191300762729,0.9954648526077098,0.9913419913419913,0.9892805607091322,0.9916855631141345,0.9954648526077098
63,0.9892805607091322,0.9913419913419913,0.9913419913419913,0.9855699855699855,0.9851576994434137,0.9851576994434137,0.9876314162028448,0.9892805607091322,0.9830962688105546,0.9913419913419913,0.9872191300762729,0.9892805607091322,0.987974987974988,0.9913419913419913
64,0.9905174190888476,0.9888682745825603,0.9863945578231292,0.9826839826839827,0.9905174190888476,0.98433312719027,0.9884559884559885,0.9905174190888476,0.9822716965574109,0.9884559884559885,0.98433312719027,0.9810348381776953,0.9865319865319866,0.9905174190888476
65,0.9946402803545661,0.9905174190888476,0.9942279942279942,0.992166563595135,0.9942279942279942,0.9880437023294166,0.9942279942279942,0.9946402803545661,0.9942279942279942,0.9946402803545661,0.9942279942279942,0.9942279942279942,0.9933347076204221,0.9946402803545661
66,0.9909297052154195,0.9929911358482787,0.9872191300762729,0.9929911358482787,0.9950525664811379,0.9868068439497011,0.9909297052154195,0.9892805607091322,0.9888682745825603,0.9929911358482787,0.9888682745825603,0.9950525664811379,0.9909984195698481,0.9950525664811379
67,0.9944341372912802,0.9903112760255618,0.9886621315192744,0.9903112760255618,0.9923727066584209,0.9824778396206968,0.9923727066584209,0.9903112760255618,0.9903112760255618,0.9882498453927026,0.9944341372912802,0.9841269841269841,0.9898646327217757,0.9944341372912802
68,0.9950525664811379,0.9847454133168418,0.9909297052154195,0.9929911358482787,0.9909297052154195,0.9892805607091322,0.9934034219748505,0.9929911358482787,0.9868068439497011,0.9929911358482787,0.9868068439497011,0.9950525664811379,0.9909984195698481,0.9950525664811379
69,0.992166563595135,0.9880437023294166,0.9942279942279942,0.9839208410636983,0.9901051329622759,0.9901051329622759,0.9901051329622759,0.9839208410636983,0.992166563595135,0.9859822716965574,0.9942279942279942,0.9880437023294166,0.9894179894179894,0.9942279942279942
70,0.9909297052154195,0.9826839826839827,0.9950525664811379,0.9929911358482787,0.9888682745825603,0.9909297052154195,0.9950525664811379,0.9929911358482787,0.9909297052154195,0.9929911358482787,0.9868068439497011,0.9909297052154195,0.9909297052154195,0.9950525664811379
71,0.9909297052154195,0.9851576994434137,0.9851576994434137,0.9830962688105546,0.9909297052154195,0.9847454133168418,0.9888682745825603,0.9868068439497011,0.9929911358482787,0.9888682745825603,0.9847454133168418,0.9851576994434137,0.9872878444307016,0.9929911358482787
72,0.9851576994434137,0.9929911358482787,0.9950525664811379,0.9950525664811379,0.9888682745825603,0.9929911358482787,0.9847454133168418,0.9888682745825603,0.9913419913419913,0.9934034219748505,0.9909297052154195,0.9934034219748505,0.9910671339242768,0.9950525664811379
73,0.9929911358482787,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9868068439497011,0.9909297052154195,0.9929911358482787,0.9888682745825603,0.9888682745825603,0.9909297052154195,0.9888682745825603,0.9950525664811379,0.9909297052154195,0.9950525664811379
74,0.98989898989899,0.98989898989899,0.9878375592661307,0.98989898989899,0.9878375592661307,0.98989898989899,0.9878375592661307,0.98989898989899,0.9878375592661307,0.9878375592661307,0.98989898989899,0.98989898989899,0.9890400604686319,0.98989898989899
75,0.9915481344052772,0.9915481344052772,0.9894867037724181,0.9915481344052772,0.9956709956709957,0.9894867037724181,0.9936095650381365,0.9915481344052772,0.9915481344052772,0.9936095650381365,0.9936095650381365,0.9915481344052772,0.9920634920634922,0.9956709956709957
76,0.9907235621521335,0.9927849927849928,0.9907235621521335,0.9886621315192744,0.9907235621521335,0.9886621315192744,0.9886621315192744,0.9886621315192744,0.9927849927849928,0.9927849927849928,0.9927849927849928,0.9886621315192744,0.990551776266062,0.9927849927849928
77,0.9907235621521335,0.9927849927849928,0.9886621315192744,0.9866007008864152,0.9886621315192744,0.994846423417852,0.9866007008864152,0.9886621315192744,0.9927849927849928,0.994846423417852,0.9886621315192744,0.9927849927849928,0.9905517762660621,0.994846423417852
78,0.9859822716965574,0.9855699855699855,0.9859822716965574,0.9876314162028448,0.9876314162028448,0.9876314162028448,0.989692846835704,0.9917542774685632,0.989692846835704,0.9938157081014224,0.9876314162028448,0.9917542774685632,0.9887308458737031,0.9938157081014224
79,0.9934034219748505,0.9855699855699855,0.9954648526077098,0.9934034219748505,0.9892805607091322,0.9913419913419913,0.9913419913419913,0.9872191300762729,0.9954648526077098,0.9934034219748505,0.989692846835704,0.9954648526077098,0.991754277468563,0.9954648526077098
80,0.9861884147598433,0.9940218511647083,0.9923727066584209,0.9940218511647083,0.9940218511647083,0.9919604205318491,0.9940218511647083,0.9919604205318491,0.9919604205318491,0.9960832817975676,0.9919604205318491,0.9960832817975676,0.9928880643166357,0.9960832817975676
81,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.9934034219748505,0.9934034219748505,0.9851576994434137,0.9934034219748505,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9934034219748505,0.9934034219748505,0.9916855631141345,0.9934034219748505
82,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9872191300762729,0.9934034219748505,0.9851576994434137,0.9954648526077098,0.9954648526077098,0.9913419913419913,0.9916855631141345,0.9954648526077098
83,0.9929911358482787,0.9929911358482787,0.9872191300762729,0.9929911358482787,0.9909297052154195,0.9851576994434137,0.9934034219748505,0.9909297052154195,0.9909297052154195,0.9929911358482787,0.9950525664811379,0.9872191300762729,0.9910671339242768,0.9950525664811379
84,0.9929911358482787,0.9934034219748505,0.9888682745825603,0.9909297052154195,0.9929911358482787,0.9888682745825603,0.9892805607091322,0.9950525664811379,0.9888682745825603,0.9868068439497011,0.9909297052154195,0.9929911358482787,0.990998419569848,0.9950525664811379
85,0.9938157081014224,0.9938157081014224,0.989692846835704,0.9958771387342816,0.9917542774685632,0.9938157081014224,0.9855699855699855,0.9958771387342816,0.9917542774685632,0.9958771387342816,0.989692846835704,0.9917542774685632,0.9924414210128497,0.9958771387342816
86,0.9919604205318491,0.98989898989899,0.9878375592661307,0.9816532673675531,0.9919604205318491,0.9837146980004123,0.9940218511647083,0.9857761286332715,0.9878375592661307,0.9919604205318491,0.9919604205318491,0.98989898989899,0.989040060468632,0.9940218511647083
87,0.9905174190888476,0.9925788497217068,0.9905174190888476,0.9967017109874253,0.9967017109874253,0.9967017109874253,0.9884559884559885,0.9905174190888476,0.9967017109874253,0.9967017109874253,0.9967017109874253,0.9946402803545661,0.9939531368102797,0.9967017109874253
88,0.9882498453927026,0.9845392702535559,0.9903112760255618,0.9903112760255618,0.9882498453927026,0.9882498453927026,0.9903112760255618,0.9944341372912802,0.9923727066584209,0.9923727066584209,0.9886621315192744,0.9903112760255618,0.9898646327217756,0.9944341372912802
89,0.9830962688105546,0.9913419913419913,0.9913419913419913,0.9876314162028448,0.9855699855699855,0.9872191300762729,0.9872191300762729,0.9872191300762729,0.9892805607091322,0.9892805607091322,0.9872191300762729,0.9892805607091322,0.9879749879749878,0.9913419913419913
90,0.9919604205318491,0.98989898989899,0.9960832817975676,0.9940218511647083,0.9960832817975676,0.9960832817975676,0.9960832817975676,0.9940218511647083,0.9940218511647083,0.9919604205318491,0.9878375592661307,0.9857761286332715,0.992819349962207,0.9960832817975676
91,0.9861884147598433,0.9923727066584209,0.9944341372912802,0.9964955679241394,0.9964955679241394,0.9944341372912802,0.9944341372912802,0.9944341372912802,0.9923727066584209,0.9964955679241394,0.9903112760255618,0.9944341372912802,0.9935752078609221,0.9964955679241394
92,0.9886621315192744,0.9861884147598433,0.9903112760255618,0.9882498453927026,0.9903112760255618,0.9841269841269841,0.9923727066584209,0.9944341372912802,0.9886621315192744,0.9882498453927026,0.9923727066584209,0.9944341372912802,0.9898646327217756,0.9944341372912802
93,0.9903112760255618,0.9866007008864152,0.9903112760255618,0.9845392702535559,0.9903112760255618,0.9923727066584209,0.9944341372912802,0.9903112760255618,0.9903112760255618,0.9882498453927026,0.9903112760255618,0.9903112760255618,0.9898646327217756,0.9944341372912802
94,0.9894867037724181,0.9894867037724181,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9894867037724181,0.9936095650381365,0.9915481344052772,0.9956709956709957,0.9936095650381365,0.9915481344052772,0.9956709956709957,0.9920634920634921,0.9956709956709957
95,0.989692846835704,0.9938157081014224,0.9917542774685632,0.992166563595135,0.9938157081014224,0.9938157081014224,0.9938157081014224,0.9901051329622759,0.9942279942279942,0.9938157081014224,0.9917542774685632,0.992166563595135,0.9925788497217068,0.9942279942279942
96,0.9956709956709957,0.9936095650381365,0.9894867037724181,0.9915481344052772,0.9894867037724181,0.9956709956709957,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9956709956709957,0.9894867037724181,0.9894867037724181,0.992063492063492,0.9956709956709957
97,0.9868068439497011,0.9892805607091322,0.9929911358482787,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9950525664811379,0.9868068439497011,0.9909297052154195,0.9950525664811379,0.9888682745825603,0.9892805607091322,0.9909984195698484,0.9950525664811379
98,0.9927849927849928,0.9907235621521335,0.9886621315192744,0.9927849927849928,0.9927849927849928,0.9886621315192744,0.9907235621521335,0.9907235621521335,0.9907235621521335,0.9907235621521335,0.9907235621521335,0.9866007008864152,0.990551776266062,0.9927849927849928
99,0.9857761286332715,0.9882498453927026,0.9878375592661307,0.9824778396206968,0.9837146980004123,0.9795918367346939,0.9837146980004123,0.9878375592661307,0.9878375592661307,0.9919604205318491,0.9857761286332715,0.9800041228612657,0.9853981996839138,0.9919604205318491
100,0.9880437023294166,0.9901051329622759,0.9859822716965574,0.9925788497217068,0.9905174190888476,0.9901051329622759,0.9942279942279942,0.9884559884559885,0.9901051329622759,0.9880437023294166,0.9901051329622759,0.9863945578231292,0.9895554181268467,0.9942279942279942
101,0.994846423417852,0.9866007008864152,0.994846423417852,0.994846423417852,0.994846423417852,0.994846423417852,0.994846423417852,0.994846423417852,0.994846423417852,0.9969078540507111,0.994846423417852,0.994846423417852,0.9943310657596373,0.9969078540507111
102,0.9954648526077098,0.9938157081014224,0.9892805607091322,0.9876314162028448,0.9913419913419913,0.9934034219748505,0.9901051329622759,0.9913419913419913,0.9954648526077098,0.9934034219748505,0.9892805607091322,0.9913419913419913,0.9918229918229917,0.9954648526077098
103,0.9917542774685632,0.9938157081014224,0.9958771387342816,0.9938157081014224,0.9917542774685632,0.9917542774685632,0.989692846835704,0.9938157081014224,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9917542774685632,0.9924414210128498,0.9958771387342816
104,0.9830962688105546,0.9892805607091322,0.9892805607091322,0.9835085549371264,0.9892805607091322,0.9892805607091322,0.9934034219748505,0.9913419913419913,0.9851576994434137,0.9855699855699855,0.9892805607091322,0.9872191300762729,0.987974987974988,0.9934034219748505
105,0.9857761286332715,0.9919604205318491,0.98989898989899,0.9919604205318491,0.9878375592661307,0.9878375592661307,0.9857761286332715,0.9919604205318491,0.9919604205318491,0.98989898989899,0.98989898989899,0.9837146980004123,0.9890400604686317,0.9919604205318491
106,0.9925788497217068,0.9888682745825603,0.9925788497217068,0.9909297052154195,0.9946402803545661,0.9905174190888476,0.9909297052154195,0.9909297052154195,0.9905174190888476,0.9884559884559885,0.9884559884559885,0.98433312719027,0.9903112760255618,0.9946402803545661
107,0.9905174190888476,0.9946402803545661,0.9884559884559885,0.9863945578231292,0.9925788497217068,0.9905174190888476,0.9905174190888476,0.9946402803545661,0.9925788497217068,0.9822716965574109,0.9884559884559885,0.9905174190888476,0.9901738473167047,0.9946402803545661
