,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
0,0.43278045452607344,0.5715260307849742,0.5624866754786169,0.603931266788897,0.6031637743572251,0.5928452649980813,0.5935274804929007,0.5852556176182152,0.5653860913315993,0.5809917707755937,0.5814181554598559,0.5814181554598559,0.5814181554598559,0.43278045452607344,0.43278045452607344,0.43278045452607344,0.43278045452607344,0.43278045452607344,0.5717818615955315,0.5787745704174306,0.6064895748944698,0.6091331599368951,0.6082803905683708,0.5977913273355221,0.5876433718500832,0.43278045452607344,0.5814181554598559,0.6202191617277107,0.6101564831791242,0.6101564831791242,0.6101564831791242,0.5853408945550675,0.5981324350829318,0.5513153967509488,0.5814181554598559,0.5201893147998123,0.4967381571653946,0.5043278045452607,0.511149959493455,0.5053511277874899,0.5058627894086044,0.4963970494179849,0.4848846629429071,0.4986995267130005,0.49656760329168975,0.5017694964396879,0.4955442800494606,0.5062891740928666,0.5536431412865132,0.6202191617277107
1,0.4548245427024261,0.5617618215153711,0.5903295953609347,0.5905854261714919,0.5404425873022641,0.5814607939282821,0.571483392316548,0.5883682258133288,0.5413806336076408,0.5977486888670959,0.5977486888670959,0.5977486888670959,0.5977486888670959,0.4548245427024261,0.4548245427024261,0.4548245427024261,0.4548245427024261,0.4548245427024261,0.5656845606105829,0.5975781349933911,0.5936553958981793,0.5823135632968064,0.6081524751630921,0.5801816398754956,0.6010744894043406,0.4548245427024261,0.5977486888670959,0.5977486888670959,0.5977486888670959,0.6121604911951563,0.5909265339189016,0.5805227476229053,0.5909265339189016,0.5731036541167441,0.5977486888670959,0.4873150556432013,0.5024090734660811,0.4974630111286403,0.4859506246535624,0.4921758410437897,0.5082079051720462,0.4939666567176907,0.49285805653860915,0.4866328401483819,0.4984863343708694,0.5079520743614889,0.5038587813925723,0.49533108770732953,0.5564588594051776,0.6121604911951563
2,0.4574254892764252,0.5717818615955315,0.5978766042723745,0.5922483264401143,0.5786892934805782,0.575875154564448,0.5592461518782246,0.5789451242911354,0.5685413379951392,0.6033343282309299,0.6033343282309299,0.6033343282309299,0.6033343282309299,0.4574254892764252,0.4574254892764252,0.4574254892764252,0.4574254892764252,0.4574254892764252,0.5750223851959237,0.6052104208416834,0.5994115891357182,0.5925041572506715,0.6122884066004349,0.5766426469961199,0.5998379738199804,0.4574254892764252,0.6033343282309299,0.6033343282309299,0.6033343282309299,0.6149319916428602,0.5821856478915277,0.571270199974417,0.5821856478915277,0.5821003709546753,0.6033343282309299,0.5101266362512259,0.49648232635483736,0.5029633735556219,0.513537713725323,0.5034750351767364,0.5088474821984394,0.49767620347077135,0.501598942565983,0.48872212510126634,0.5018547733765403,0.4931565258175926,0.49469151068093636,0.4952031723020509,0.5602631583103164,0.6149319916428602
3,0.4541849656760329,0.5727199079009082,0.5920777725664094,0.5916513878821473,0.573657954206285,0.5705879844795975,0.5677738455634673,0.5970238349038502,0.550974289003539,0.6057220824627979,0.6057220824627979,0.6057220824627979,0.6057220824627979,0.4541849656760329,0.4541849656760329,0.4541849656760329,0.4541849656760329,0.4541849656760329,0.571270199974417,0.5882403104080501,0.5745960005116616,0.5520828891826206,0.5849997868076579,0.6028226666098154,0.5723788001534985,0.4541849656760329,0.6057220824627979,0.6057220824627979,0.6057220824627979,0.5845734021233957,0.5889225259028695,0.5891783567134269,0.5889225259028695,0.5595019826887818,0.6057220824627979,0.5233445614633523,0.5091885899458491,0.501598942565983,0.511746898051422,0.4930712488807402,0.49690871103909945,0.502792819681917,0.515925467957191,0.5020253272502452,0.5033044813030316,0.4996375730183772,0.5025369888713598,0.49528844923890336,0.559201934207264,0.6057220824627979
4,0.4568285507184582,0.5711849230375645,0.5927599880612289,0.5930158188717861,0.5716113077218267,0.5676032916897625,0.5649597066473372,0.5934422035560483,0.5234298384002046,0.5977060503986696,0.5977060503986696,0.5977060503986696,0.5977060503986696,0.4568285507184582,0.4568285507184582,0.4568285507184582,0.4568285507184582,0.4568285507184582,0.5687971688056965,0.5880697565343452,0.5780070779857588,0.559928367373044,0.5840617405022812,0.6005201893147998,0.5715260307849742,0.4568285507184582,0.5977060503986696,0.5977060503986696,0.5977060503986696,0.5832942480706093,0.5886666950923123,0.5885814181554598,0.5886666950923123,0.5548117511618983,0.5977060503986696,0.4767833539419264,0.5108941286828977,0.49750564959706645,0.5073977742719481,0.5022811580608024,0.4978467573444762,0.4996375730183772,0.5155843602097813,0.4954590031126082,0.4955442800494606,0.4998934038289345,0.5057775124717521,0.4934123566281499,0.5557276886317947,0.5977060503986696
5,0.4364473628107278,0.552168166119473,0.5898605722082463,0.5999232507568328,0.5543000895407837,0.5911397262610327,0.5855967253656249,0.5733168464588752,0.5432993646868205,0.5820150940178229,0.5822709248283802,0.5822709248283802,0.5822709248283802,0.4364473628107278,0.4364473628107278,0.4364473628107278,0.4364473628107278,0.4364473628107278,0.5583933825097003,0.5891783567134269,0.5957446808510638,0.5837206327548714,0.6001790815673901,0.5962563424721784,0.5783481857331685,0.4364473628107278,0.5822709248283802,0.5810770477124462,0.5894341875239841,0.5894341875239841,0.5904575107662132,0.5908838954504754,0.5896900183345414,0.5708438152901548,0.5822709248283802,0.5106382978723404,0.5076536050825055,0.4969939879759519,0.5089327591352919,0.5002345115763441,0.5122585596725365,0.5004903423869015,0.5044983584189656,0.4949473414914936,0.5005756193237539,0.49887008058670534,0.5040719737347035,0.4966528802285422,0.5482770110749474,0.5999232507568328
6,0.45380121946019697,0.5838485481601501,0.5669637146633693,0.5760883469065791,0.564917068178911,0.566707883852812,0.564320129620944,0.5826546710442161,0.5748944697906451,0.5980045196776532,0.5980045196776532,0.5980045196776532,0.5980045196776532,0.45380121946019697,0.45380121946019697,0.45380121946019697,0.45380121946019697,0.45380121946019697,0.5860657485183132,0.5573274207990448,0.5651728989894683,0.5635526371892722,0.588794610497591,0.582825224917921,0.5789024858227092,0.45380121946019697,0.5980045196776532,0.5980045196776532,0.5980045196776532,0.5794994243806763,0.5991983967935872,0.599368950667292,0.5991983967935872,0.578049716454185,0.5980045196776532,0.48961753293821686,0.4939666567176907,0.5010446424764422,0.5138361830043064,0.49183473329638,0.4950752568967723,0.4973777341917878,0.4988274421182791,0.5104251055302094,0.4932844412228713,0.5106809363407666,0.5090606745405705,0.492431671854347,0.5571315996847912,0.599368950667292
7,0.4547819042339999,0.5216390227263037,0.550377350445572,0.5566878437726517,0.5607811367415683,0.5572847823306187,0.5560056282778323,0.5476484884662943,0.5578817208885857,0.6029079435466678,0.6029079435466678,0.6029079435466678,0.6029079435466678,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.4547819042339999,0.5187396068733211,0.5186543299364686,0.5595872596256343,0.5647891527736324,0.5744254466379568,0.5812476015861511,0.5773248624909393,0.4547819042339999,0.6029079435466678,0.6029079435466678,0.6029079435466678,0.60614846714706,0.600349635441095,0.5957446808510638,0.600349635441095,0.4854816015008741,0.6029079435466678,0.48155886240566237,0.4905129407751674,0.4990406344604102,0.49042766383831493,0.5014283886922781,0.49861424977614804,0.5001492346394918,0.5065450049034239,0.48863684816441394,0.503986696797851,0.4946062337440839,0.5020253272502452,0.5024517119345073,0.5499383321410354,0.60614846714706
8,0.43022214642050055,0.5547264742250458,0.5716113077218267,0.6037607129151921,0.6008612970622095,0.599155758325161,0.5845734021233957,0.595574126977359,0.5600989212467489,0.5863642177972967,0.5859378331130346,0.5859378331130346,0.5859378331130346,0.43022214642050055,0.43022214642050055,0.43022214642050055,0.43022214642050055,0.43022214642050055,0.5535325971091118,0.5624866754786169,0.5953182961668017,0.5936980343666055,0.6125442374109922,0.594380249861425,0.5988999275146036,0.43022214642050055,0.5859378331130346,0.5809064938387413,0.6199633309171535,0.6199633309171535,0.6203044386645632,0.5977913273355221,0.6007760201253571,0.5624866754786169,0.5859378331130346,0.5106382978723404,0.49955229608152474,0.5027075427450646,0.5109794056197502,0.5039014198609986,0.5039014198609986,0.49349763356500237,0.5030486504924743,0.49895535752355774,0.5045836353558181,0.4866754786168081,0.5047541892295229,0.49835841896559074,0.554442217768871,0.6203044386645632
9,0.4324393467786637,0.5559203513409798,0.5682002302477295,0.6028226666098154,0.5986440967040464,0.597961881209227,0.584232294375986,0.594380249861425,0.5576258900780284,0.5808212169018889,0.5804801091544791,0.5804801091544791,0.5804801091544791,0.4324393467786637,0.4324393467786637,0.4324393467786637,0.4324393467786637,0.4324393467786637,0.5540442587302264,0.5585639363834051,0.5948919114825395,0.5912250031978852,0.6096448215580096,0.5934422035560483,0.5971943887775552,0.4324393467786637,0.5804801091544791,0.5744254466379568,0.6177461305589903,0.6177461305589903,0.6177461305589903,0.5940391421140153,0.5987293736408988,0.5631688909734363,0.5804801091544791,0.48803990960644694,0.49349763356500237,0.5037308659872938,0.4860785400588411,0.5057775124717521,0.5029633735556219,0.5000639577026393,0.49264486419647807,0.49750564959706645,0.5052658508506375,0.48778407879588964,0.5020253272502452,0.4997228499552296,0.5526387684746956,0.6177461305589903
