,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
0,0.40758790307888504,0.6828201858261979,0.690153033339406,0.6778101657861176,0.6778101657861176,0.6769447986882856,0.6769447986882856,0.6769447986882856,0.6697485880852614,0.688103479686646,0.40845327017671706,0.40845327017671706,0.40845327017671706,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.6881490253233741,0.6914738568045181,0.6785844416104937,0.6919293131717982,0.6769447986882856,0.6769447986882856,0.6139551830934596,0.40758790307888504,0.6914738568045181,0.6904718527965021,0.6795408999817818,0.6717981417380215,0.6672435780652214,0.6139551830934596,0.6139551830934596,0.6857351065767899,0.68801238841319,0.531107669885225,0.5329294953543451,0.5423118965203133,0.5408088905082893,0.5253233740207688,0.5339314993623611,0.5255966478411368,0.5228183640007287,0.5452268172709055,0.5254144652942249,0.5848279049681855,0.6914738568045181
1,0.41414647476771727,0.6716159591911095,0.6755784295864457,0.6638732009473493,0.6640553834942613,0.6649662962288213,0.6643286573146293,0.6643286573146293,0.6651940244124613,0.6788121697941337,0.4152851156859173,0.4152851156859173,0.4152851156859173,0.41414647476771727,0.41414647476771727,0.41414647476771727,0.41414647476771727,0.41414647476771727,0.6774002550555657,0.6780834396064856,0.6609582801967572,0.6663326653306614,0.6643286573146293,0.6643286573146293,0.6534887957733649,0.41414647476771727,0.6780834396064856,0.6787210785206778,0.6002459464383312,0.6663326653306614,0.6674713062488613,0.6606394607396612,0.657997813809437,0.6738932410275096,0.6789943523410458,0.5158954272180725,0.5260065585716889,0.5083803971579522,0.5394425214064492,0.5072417562397522,0.5105665877208964,0.5368464201129531,0.5138914192020404,0.5178994352341045,0.5241391874658408,0.5816987510374284,0.6789943523410458
2,0.45122062306431043,0.595919110949171,0.6518946984878848,0.6520768810347969,0.6268445982874841,0.6315357988704682,0.6067134268537074,0.6050737839314994,0.6282109673893241,0.6477955911823647,0.45099289488067046,0.45099289488067046,0.45099289488067046,0.45122062306431043,0.45122062306431043,0.45122062306431043,0.45122062306431043,0.45122062306431043,0.5915922754600109,0.6524412461286209,0.6448806704317727,0.5885407177992348,0.6270723264711241,0.6152760065585717,0.6185552924029878,0.45122062306431043,0.5869010748770268,0.6472945891783567,0.6498906904718528,0.6474312260885408,0.6159591911094917,0.6159591911094917,0.6159591911094917,0.593641829112771,0.6428766624157406,0.5127072326471124,0.4964018946984879,0.5165786117689926,0.5107943159045364,0.5076516669703043,0.5186737110584806,0.5142102386591365,0.5167152486791765,0.49749498997995995,0.5073328475132083,0.5674918861291607,0.6520768810347969
3,0.40758790307888504,0.6689743122608854,0.6764893423210057,0.6717981417380215,0.6717981417380215,0.6713882310074695,0.6713882310074695,0.6713882310074695,0.562033157223538,0.6747130624886136,0.40863545272362906,0.40863545272362906,0.40863545272362906,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.40758790307888504,0.6743942430315176,0.6778101657861176,0.6724813262889415,0.6776279832392057,0.6713882310074695,0.6713882310074695,0.6136819092730916,0.40758790307888504,0.6778101657861176,0.6768992530515576,0.6729823282929496,0.6668792129713973,0.6625979231189651,0.6136819092730916,0.6136819092730916,0.6717981417380215,0.6740754235744215,0.530743304791401,0.5116141373656403,0.5157587903078885,0.5180816177810166,0.5202222627072326,0.5359355073783931,0.5245035525596647,0.5116141373656403,0.5059664784113682,0.534295864456185,0.5756226257228261,0.6778101657861176
4,0.4536345418108945,0.5814811441063946,0.6370012752778283,0.6399161960284204,0.6111768992530515,0.5879030788850428,0.5879030788850428,0.6081708872290035,0.6301238841319001,0.6493896884678447,0.45449990890872655,0.45449990890872655,0.45449990890872655,0.4536345418108945,0.4536345418108945,0.4536345418108945,0.4536345418108945,0.4536345418108945,0.5877208963381308,0.6405082893058845,0.6331298961559483,0.6330388048824923,0.5970577518673711,0.5882674439788669,0.6223355802514119,0.4536345418108945,0.5886773547094188,0.6503006012024048,0.6158225541993078,0.6214246675168519,0.6204682091455639,0.6214246675168519,0.6129987247221717,0.5837584259427947,0.6494352341045728,0.5037347422116961,0.500819821461104,0.5010475496447441,0.5160776097649845,0.5105210420841684,0.5238203680087448,0.5174895245035526,0.500364365093824,0.4882492257241756,0.5127983239205685,0.5623216129228152,0.6503006012024048
5,0.45659500819821464,0.6013845873565312,0.6303060666788122,0.6319457096010203,0.5704135543814902,0.5910001821825469,0.593960648569867,0.592958644561851,0.6264802331936601,0.6467024959008927,0.4566405538349426,0.4566405538349426,0.4566405538349426,0.45659500819821464,0.45659500819821464,0.45659500819821464,0.45659500819821464,0.45659500819821464,0.5966933867735471,0.6330388048824923,0.6137274549098196,0.5870832574239387,0.5794771360903626,0.5958735653124431,0.5994261249772271,0.45659500819821464,0.5921843687374749,0.6470213153579887,0.6319457096010203,0.6467024959008927,0.5894971761705229,0.5894971761705229,0.5894971761705229,0.5993805793404992,0.6447895791583166,0.5160776097649845,0.50022772818364,0.5153033339406085,0.5153944252140645,0.502687192566952,0.5030515576607761,0.5096556749863363,0.5114319548187284,0.5138003279285844,0.5125250501002004,0.5601910892492056,0.6470213153579887
6,0.41159591911094917,0.6836400072873019,0.6912461286208781,0.6787210785206778,0.6787210785206778,0.6778557114228457,0.6778557114228457,0.6778557114228457,0.6743942430315176,0.689560940061942,0.4124612862087812,0.4124612862087812,0.4124612862087812,0.41159591911094917,0.41159591911094917,0.41159591911094917,0.41159591911094917,0.41159591911094917,0.688604481690654,0.6921114957187101,0.6807706321734378,0.6928402259063582,0.6778557114228457,0.6778557114228457,0.6469302240845327,0.41159591911094917,0.6921114957187101,0.6910184004372382,0.6823647294589178,0.6711605028238294,0.6657861176899253,0.6450628529786846,0.6459737657132447,0.6863727454909819,0.689469848788486,0.5133448715613044,0.5111586809983604,0.5166697030424485,0.5417198032428493,0.531699763162689,0.532155219529969,0.5214064492621607,0.5191747130624886,0.5493259245764256,0.5194935325195846,0.5891159423223551,0.6921114957187101
7,0.4228456913827655,0.4467571506649663,0.6123155401712516,0.6143195481872836,0.6124521770814356,0.6061213335762434,0.6058025141191474,0.5901803607214429,0.5557478593550738,0.5557478593550738,0.42371105848059754,0.42371105848059754,0.42371105848059754,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.5386226999453453,0.6152760065585717,0.6067134268537074,0.6110858079795956,0.6089907086901075,0.6043450537438514,0.6116779012570596,0.4228456913827655,0.5406722535981053,0.5928220076516669,0.5503734742211697,0.6124066314447076,0.5489160138458735,0.5489160138458735,0.5489160138458735,0.5334760429950811,0.5505556567680816,0.5172162506831846,0.530606667881217,0.5245490981963928,0.5249590089269448,0.5181727090544725,0.5106576789943523,0.5205866278010567,0.5274184733102569,0.531517580615777,0.5221807250865367,0.5198039175995088,0.6143195481872836
8,0.45131171433776646,0.5685917289123702,0.6428766624157406,0.6454272180725087,0.6322645290581163,0.6125432683548916,0.6124066314447076,0.5810256877391146,0.6141373656403717,0.6378666423756604,0.45208599016214246,0.45208599016214246,0.45208599016214246,0.45131171433776646,0.45131171433776646,0.45131171433776646,0.45131171433776646,0.45131171433776646,0.5782929495354345,0.6472945891783567,0.6377300054654764,0.6438331207870286,0.6205137547822919,0.6107669885224996,0.6372290034614684,0.45131171433776646,0.5819821461104027,0.6395973765713244,0.529468026963017,0.6373200947349243,0.6349972672617963,0.6354982692658043,0.6095828019675715,0.5728730187648023,0.6383676443796684,0.5115230460921844,0.5179905265075606,0.5141646930224084,0.501002004008016,0.5039169247586082,0.5223173619967207,0.5162142466751685,0.5121606850063763,0.532200765166697,0.49831481144106393,0.5589242457979933,0.6454272180725087
9,0.44288577154308617,0.5866733466933868,0.5750592093277465,0.5746948442339224,0.5797504099107306,0.6027509564583713,0.6027509564583713,0.5828475132082347,0.5885862634359629,0.6057569684824193,0.4432956822736382,0.4432956822736382,0.4432956822736382,0.44288577154308617,0.44288577154308617,0.44288577154308617,0.44288577154308617,0.44288577154308617,0.5851703406813628,0.5740572053197304,0.5686828201858262,0.5891328110766989,0.6004281289852432,0.593641829112771,0.6027054108216433,0.44288577154308617,0.5812989615594826,0.6049371470213154,0.6150938240116597,0.6063946073966114,0.6068045181271634,0.6061213335762434,0.5963290216797231,0.5853980688650028,0.6051648752049553,0.5154855164875205,0.5103844051739843,0.530652213517945,0.5184459828748406,0.5206321734377847,0.5232738203680087,0.5122517762798324,0.5223173619967207,0.49890690471852794,0.5176261614137365,0.5442079445085457,0.6150938240116597
