,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
0,0.4332747126906875,0.5675841478876119,0.5711831826919145,0.5990757024252586,0.5987485174430494,0.5899963191689501,0.5883603942579035,0.5814895096315079,0.5648030755388328,0.5786266410371764,0.5789538260193857,0.5789538260193857,0.5789538260193857,0.4332747126906875,0.4332747126906875,0.4332747126906875,0.4332747126906875,0.4332747126906875,0.5676659441331643,0.5763363461617111,0.6015295897918286,0.6043106621406077,0.6052104208416834,0.5967036113042411,0.5868062655924093,0.4332747126906875,0.5789538260193857,0.617070876446771,0.6076643082082532,0.6066827532616252,0.6066827532616252,0.5830436382970021,0.5968672037953457,0.546971494008425,0.5789538260193857,0.5194061592572901,0.4965850067481903,0.5038648726023476,0.5112265347020571,0.5057461862500511,0.506482352460022,0.4969121917303996,0.4848881436342072,0.4995296715880741,0.4973211729581612,0.5007566152713591,0.49543985931045764,0.506482352460022,0.4994478753425218,0.5023107439368533,0.5563172993216754,0.617070876446771
1,0.45687292953253444,0.5525745368287596,0.5840660913664063,0.5830845364197783,0.5434133573268987,0.5720420432702139,0.5321254754406772,0.5672978610281788,0.5394053412948345,0.5915913459572205,0.5915913459572205,0.5915913459572205,0.5915913459572205,0.45687292953253444,0.45687292953253444,0.45687292953253444,0.45687292953253444,0.45687292953253444,0.5567461453519283,0.5905279947650403,0.5839842951208539,0.5734325794446035,0.6001799517402151,0.5706515070958244,0.5937180483415812,0.45687292953253444,0.5915913459572205,0.5915913459572205,0.5915913459572205,0.6055785039466689,0.577277002985563,0.577277002985563,0.577277002985563,0.5663981023271032,0.5915913459572205,0.48771011410576254,0.5007157171485829,0.49752566357204203,0.4868103554046869,0.49278148133000693,0.5088135454582635,0.4962169236432048,0.49245429634779764,0.4862377816858206,0.4979346447998037,0.5077501942660831,0.5039057707251238,0.49498997995991983,0.4959715349065478,0.4956443499243385,0.5536542472700502,0.6055785039466689
2,0.4562185595681158,0.5754774855834117,0.5985440268291685,0.5898736248006217,0.5815304077542841,0.5701607296225103,0.5712240808146906,0.562880863768353,0.5740869494090222,0.5962537319537033,0.5962537319537033,0.5962537319537033,0.5962537319537033,0.4562185595681158,0.4562185595681158,0.4562185595681158,0.4562185595681158,0.4562185595681158,0.5784221504232956,0.6020612653879187,0.5968263056725697,0.5929818821316102,0.6061510776655351,0.5725328207435278,0.5910187722383543,0.4562185595681158,0.5962537319537033,0.5962537319537033,0.5962537319537033,0.6025520428612327,0.5815304077542841,0.5815304077542841,0.5815304077542841,0.5836571101386446,0.5962537319537033,0.5095497116682344,0.4978528485542514,0.5025970307962865,0.5128215614903276,0.503006012024048,0.5080773792482925,0.49646231237986177,0.4990797922375363,0.4881190953335242,0.5026788270418387,0.4939266287677396,0.4940902212588442,0.4937630362766349,0.49327225880332093,0.49940697721974564,0.5616609311918297,0.6061510776655351
3,0.45605496707701115,0.570815099586929,0.589710032309517,0.5884830886262321,0.5717148582880046,0.5680340272381498,0.5691791746758824,0.5932272708682671,0.549220890761114,0.5999345630035582,0.5999345630035582,0.5999345630035582,0.5999345630035582,0.45605496707701115,0.45605496707701115,0.45605496707701115,0.45605496707701115,0.45605496707701115,0.5694245634125393,0.5859474050141098,0.5719602470246615,0.5501206494621896,0.5822665739642551,0.5989530080569302,0.5702425258680627,0.45605496707701115,0.5999345630035582,0.5999345630035582,0.5999345630035582,0.5794037053699235,0.5850476463130342,0.5850476463130342,0.5850476463130342,0.5584638665085273,0.5999345630035582,0.5219009447466362,0.5097133041593391,0.5015336796041062,0.5111038403337287,0.49302687006666396,0.4962169236432048,0.5035785857429144,0.5156844300846591,0.5024334383051818,0.503006012024048,0.5004703284119258,0.5025970307962865,0.49531716494212913,0.4988344035008793,0.49278148133000693,0.5575477485583412,0.5999345630035582
4,0.4589178356713427,0.568851989693673,0.5899554210461739,0.5903644022739356,0.569588155903644,0.5645167886793996,0.5675432497648358,0.5884830886262321,0.5221463334832931,0.5927364933949532,0.5927364933949532,0.5927364933949532,0.5927364933949532,0.4589178356713427,0.4589178356713427,0.4589178356713427,0.4589178356713427,0.4589178356713427,0.5668888798004171,0.5853748312952436,0.5749049118645454,0.5574823115618993,0.5812032227720748,0.5960901394625987,0.5693427671669871,0.4589178356713427,0.5927364933949532,0.5927364933949532,0.5927364933949532,0.5787493354055049,0.5848840538219295,0.5848840538219295,0.5848840538219295,0.5538014805120445,0.5927364933949532,0.4778127683939307,0.5102040816326531,0.4965441086254141,0.5075048055294262,0.5024334383051818,0.4978528485542514,0.4996523659564026,0.5144574864013742,0.4959715349065478,0.4956443499243385,0.5001431434297166,0.504723733180647,0.49417201750439654,0.5000613471841643,0.491554537646722,0.5552644647896376,0.5960901394625987
5,0.43863236677436507,0.5493026870066664,0.5901190135372787,0.5963355281992556,0.551920166864341,0.5865199787329761,0.5821029814731504,0.5714694695513476,0.5413684511880905,0.5789947241421619,0.5791583166332666,0.5791583166332666,0.5791583166332666,0.43863236677436507,0.43863236677436507,0.43863236677436507,0.43863236677436507,0.43863236677436507,0.5551920166864341,0.5858656087685575,0.5920003271849822,0.5814486115087317,0.5975624718825406,0.5924093084127439,0.5759682630567257,0.43863236677436507,0.5791583166332666,0.5776859842133246,0.5869289599607378,0.5859474050141098,0.5859474050141098,0.5875015336796041,0.5867653674696331,0.5679522309925974,0.5791583166332666,0.5094679154226821,0.5074230092838738,0.4968712936076234,0.5085681567216065,0.49973416220195493,0.5113492290703857,0.5002249396752689,0.5051327144084087,0.4957261461698908,0.5000613471841643,0.49842542227311765,0.5046419369350946,0.49678949736207106,0.4962169236432048,0.498261829782013,0.5506721898607709,0.5975624718825406
6,0.45401006093820295,0.5787493354055049,0.5601815876651262,0.570324322113615,0.5574005153163469,0.5663981023271032,0.5751503006012024,0.5656619361171322,0.5746595231278885,0.5938816408326858,0.5938816408326858,0.5938816408326858,0.5938816408326858,0.45401006093820295,0.45401006093820295,0.45401006093820295,0.45401006093820295,0.45401006093820295,0.5812032227720748,0.5597726064373645,0.5587092552451842,0.5570733303341376,0.5875015336796041,0.5816940002453888,0.5761318555478303,0.45401006093820295,0.5938816408326858,0.5938816408326858,0.5938816408326858,0.5791583166332666,0.5969898981636743,0.5969898981636743,0.5969898981636743,0.5752320968467547,0.5938816408326858,0.4900822052267801,0.4944174062410535,0.5019426608318678,0.5125761727536706,0.49171813013782667,0.49646231237986177,0.4976892560631467,0.4983436260275653,0.5097951004048914,0.49327225880332093,0.5097951004048914,0.5086499529671588,0.49114555641896035,0.4970348860987281,0.5020244570774202,0.5550027168038701,0.5969898981636743
7,0.456750235164206,0.5212874729049937,0.5441086254140934,0.5535151936526114,0.5600588932967977,0.553678786143716,0.5595681158234836,0.5420637192752853,0.5552329148092102,0.5967854075497935,0.5967854075497935,0.5967854075497935,0.5967854075497935,0.456750235164206,0.456750235164206,0.456750235164206,0.456750235164206,0.456750235164206,0.5184246043106622,0.5180156230829005,0.5568688397202568,0.5628399656455769,0.5693836652897633,0.5780540673183101,0.5719193489018854,0.456750235164206,0.5967854075497935,0.5967854075497935,0.5967854075497935,0.599648276144125,0.5917140403255491,0.5917140403255491,0.5917140403255491,0.4858696985808351,0.5967854075497935,0.4832522187231606,0.48987771461289925,0.49854811664144616,0.4905320845773179,0.5008384115169113,0.4981391354136845,0.49903889411476016,0.5071367224244407,0.48824178970185267,0.5034558913745859,0.494540100609382,0.5027197251646149,0.5028833176557196,0.49462189685493435,0.4918408245061552,0.5456347096525411,0.599648276144125
8,0.43368369391844913,0.5520428612326694,0.560631467015664,0.5985031287063923,0.594658705165433,0.5937589464643573,0.5878696167845896,0.5843523782258394,0.5568688397202568,0.5836980082614208,0.5833708232792115,0.5833708232792115,0.5833708232792115,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.43368369391844913,0.5507341213038321,0.559649912069036,0.5904870966422642,0.5893419492045315,0.6073371232260439,0.5897509304322932,0.5943315201832235,0.43368369391844913,0.5833708232792115,0.5783812523005194,0.6151895627990676,0.6145351928346489,0.6145351928346489,0.5937589464643573,0.5959674450942701,0.5590773383501697,0.5833708232792115,0.5105721647376386,0.5000204490613881,0.502228947691301,0.5105721647376386,0.5040284650934522,0.5024743364279579,0.4943765081182774,0.5025561326735103,0.49985685657028345,0.5043556500756615,0.4879964009651957,0.5037830763567952,0.4981391354136845,0.5038648726023476,0.49846632039589384,0.5548029002611639,0.6151895627990676
9,0.4358103963028097,0.5531880086704021,0.5568688397202568,0.5976033700053167,0.59245020653552,0.5926137990266247,0.5872152468201709,0.5828800458058975,0.5544967485992393,0.5783812523005194,0.5781358635638624,0.5781358635638624,0.5781358635638624,0.4358103963028097,0.4358103963028097,0.4358103963028097,0.4358103963028097,0.4358103963028097,0.5512248987771461,0.5558872847736289,0.5900781154145025,0.586969858083514,0.6045560508772647,0.5888511717312175,0.592695595272177,0.4358103963028097,0.5781358635638624,0.5721647376385424,0.6126538791869454,0.6124084904502883,0.6124084904502883,0.5901599116600548,0.5940043352010143,0.5597317083145884,0.5781358635638624,0.488078197210748,0.49323136068054474,0.5032105026379289,0.48652406854525376,0.5058279824956035,0.5015745777268823,0.49936607909696945,0.49323136068054474,0.49846632039589384,0.5050100200400801,0.48905975215737596,0.5011655964991207,0.4994478753425218,0.501738170217987,0.4992842828514171,0.5531669753501169,0.6126538791869454
10,0.4347879432334056,0.5073412130383216,0.5340067890883808,0.5483211320600384,0.5764590405300397,0.5717148582880046,0.5741687456545744,0.5596090139462598,0.5478303545867245,0.5792401128788188,0.5789947241421619,0.5789947241421619,0.5789947241421619,0.4347879432334056,0.4347879432334056,0.4347879432334056,0.4347879432334056,0.4347879432334056,0.5022698458140772,0.5353973252627704,0.5664798985726555,0.5749049118645454,0.591182364729459,0.5848840538219295,0.5856202200319005,0.4347879432334056,0.5789947241421619,0.6015704879146048,0.6047605414911456,0.6053331152100119,0.6053331152100119,0.595926546971494,0.5944542145515521,0.5070140280561122,0.5789947241421619,0.49163633389227435,0.49556255367878616,0.49335405504887325,0.5079137867571878,0.4962987198887571,0.5102040816326531,0.4999795509386119,0.4996523659564026,0.49556255367878616,0.49948877346529796,0.5019426608318678,0.5093861191771297,0.5016154758496585,0.504723733180647,0.49719847858983274,0.5426374615119451,0.6053331152100119
11,0.45478712527095005,0.5428816817308085,0.5756819761972926,0.5768271236350252,0.5508977137949368,0.5716739601652284,0.541245756819762,0.5679931291153736,0.5416547380475236,0.593186372745491,0.593186372745491,0.593186372745491,0.593186372745491,0.45478712527095005,0.45478712527095005,0.45478712527095005,0.45478712527095005,0.45478712527095005,0.5468896977628727,0.5823892683325835,0.5774814935994438,0.5277493763036276,0.5985031287063923,0.5691382765531062,0.5945769089198806,0.45478712527095005,0.593186372745491,0.593186372745491,0.593186372745491,0.6078279006993579,0.5833708232792115,0.5833708232792115,0.5833708232792115,0.5582593758946465,0.593186372745491,0.4863604760541491,0.49715758046705655,0.4992024866058648,0.4858696985808351,0.49404932313606803,0.5059097787411558,0.49993865281583577,0.5037830763567952,0.488323585947405,0.4956852480471146,0.49159543576949816,0.501738170217987,0.4960942292748763,0.5050100200400801,0.5032105026379289,0.551736709570745,0.6078279006993579
12,0.45859065068913335,0.5469305958856489,0.556909737843033,0.5822665739642551,0.581775796490941,0.5785857429144002,0.5668070835548649,0.5803852603165515,0.5854566275407959,0.6061510776655351,0.6061510776655351,0.6061510776655351,0.6061510776655351,0.45859065068913335,0.45859065068913335,0.45859065068913335,0.45859065068913335,0.45859065068913335,0.5534742955298352,0.5512657968999223,0.5854566275407959,0.6062328739110875,0.6091775387509714,0.601652284160157,0.6097501124698377,0.45859065068913335,0.6061510776655351,0.6061510776655351,0.6061510776655351,0.6180933295161752,0.6101590936975992,0.6101590936975992,0.6101590936975992,0.5625536787861437,0.6061510776655351,0.5124943765081182,0.4897550202445708,0.5003067359208212,0.5065232505827982,0.4998977546930596,0.49163633389227435,0.5048055294261994,0.5075048055294262,0.5080773792482925,0.503987566970676,0.49670770111651874,0.4893460390168091,0.4976892560631467,0.49858901476422235,0.49081837143675106,0.5647598403804696,0.6180933295161752
