,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
abilities,1.0,0.2308270945914283,0.2764509717145947,-0.015864061425720548,0.7539145299145299,-0.7383247863247864,0.8979145299145299
v_measure,0.2308270945914283,1.0,0.9949012356031022,0.91891060283969,-0.19075460831366886,0.1318767743799643,0.0483468392463753
mutual_info,0.2764509717145947,0.9949012356031022,1.0,0.8903416594785813,-0.13540246256648736,0.07825762746766655,0.08643584039498282
adjusted_rand_score,-0.015864061425720548,0.91891060283969,0.8903416594785813,1.0,-0.4089440489505248,0.3220677987721715,-0.15587124146521547
calinski_harabasz,0.7539145299145299,-0.19075460831366886,-0.13540246256648736,-0.4089440489505248,1.0,-0.9472820512820512,0.8
davies_bouldin,-0.7383247863247864,0.1318767743799643,0.07825762746766655,0.3220677987721715,-0.9472820512820512,1.0,-0.7952136752136753
silhouette,0.8979145299145299,0.0483468392463753,0.08643584039498282,-0.15587124146521547,0.8,-0.7952136752136753,1.0
