,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,average_model,optimal_clustering
0,0.385938543754175,0.6449565798263193,0.6528056112224448,0.6561790247160989,0.6555444221776887,0.6561790247160989,0.6555444221776887,0.6555444221776887,0.6440547762191049,0.6503674014696059,0.38684034736138945,0.38684034736138945,0.38684034736138945,0.385938543754175,0.385938543754175,0.385938543754175,0.385938543754175,0.385938543754175,0.65,0.6536406145624583,0.6559452237808951,0.6563794255177021,0.6555444221776887,0.6555444221776887,0.6231128924515698,0.385938543754175,0.653874415497662,0.6561456245824984,0.6418837675350701,0.6446559786239145,0.635871743486974,0.6231128924515698,0.6172344689378757,0.6479625918503674,0.6507014028056112,0.5405811623246493,0.5423179692718771,0.5482631930527722,0.5471609886439546,0.5323981295925184,0.5414495657982632,0.5315965263861056,0.5345691382765531,0.549064796259185,0.5351369405477622,0.5272879091516366,0.5374081496325985,0.5359719438877756,0.5381763527054109,0.5376753507014028,0.5378423513694055,0.5178690714762859,0.5319639278557114,0.5328991315965264,0.5355043420173681,0.5281897127588511,0.5286239144956579,0.5518036072144289,0.5250835003340013,0.534936539746159,0.5406813627254509,0.5599544768549445,0.6561790247160989
1,0.3909485637942552,0.6438209752839011,0.6493319973279893,0.6484301937207749,0.6494321977287909,0.6491315965263861,0.649565798263193,0.649565798263193,0.6464595858383434,0.6507682030728122,0.39178356713426854,0.39178356713426854,0.39178356713426854,0.3909485637942552,0.3909485637942552,0.3909485637942552,0.3909485637942552,0.3909485637942552,0.649064796259185,0.6509686038744155,0.6460921843687375,0.6450901803607214,0.649565798263193,0.649565798263193,0.6432865731462926,0.3909485637942552,0.6496659986639947,0.6456579826319305,0.6545424181696726,0.6528390113560454,0.6557448229792919,0.6302271209084837,0.6264863059452238,0.6462257849031396,0.651436205744823,0.5240814963259853,0.5391115564462258,0.5160320641282565,0.5460921843687375,0.5184034736138945,0.5198396793587174,0.5456579826319305,0.5240814963259853,0.5239478957915832,0.5323313293253173,0.5355043420173681,0.5289913159652638,0.5293587174348697,0.5422511690046761,0.5307615230460921,0.5362725450901804,0.5279225116900468,0.5374081496325985,0.5384769539078156,0.5336005344021376,0.5360387441549767,0.5326653306613226,0.5213092852371409,0.5314629258517034,0.5254843019372077,0.5328323313293253,0.5618657067220861,0.6557448229792919
2,0.42695390781563125,0.5635270541082165,0.6276553106212425,0.6282231128924516,0.612124248496994,0.6159652638610554,0.6076820307281229,0.6075484301937207,0.6152638610554442,0.620808283233133,0.4272545090180361,0.4272545090180361,0.4272545090180361,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.5595524382097529,0.6270875083500334,0.6249498997995993,0.5924515698062792,0.6122912491649967,0.6145290581162325,0.6145290581162325,0.42695390781563125,0.5547428189712759,0.6262859051436206,0.6257849031396125,0.5952905811623247,0.60875083500334,0.622311289245157,0.621376085504342,0.5613226452905812,0.6198062792251169,0.5182030728122913,0.5137942551770207,0.5280561122244489,0.519939879759519,0.5169672678690714,0.5261189044756179,0.5214428857715431,0.5234802939211757,0.5137942551770207,0.5194054776219105,0.5270207080828323,0.5228456913827655,0.5125250501002004,0.5230460921843687,0.5237808951235805,0.5184702738810956,0.5211088844355377,0.5190380761523046,0.5041082164328657,0.5057114228456914,0.5224114896459586,0.5249164996659986,0.5189044756179024,0.5225784903139613,0.5160654642618571,0.52187708750835,0.5473317004379128,0.6282231128924516
3,0.3822311289245157,0.6340347361389446,0.6420173680694723,0.6530060120240481,0.6530394121576486,0.6530060120240481,0.6530394121576486,0.6530394121576486,0.5902137608550434,0.6397795591182365,0.3832665330661323,0.3832665330661323,0.3832665330661323,0.3822311289245157,0.3822311289245157,0.3822311289245157,0.3822311289245157,0.3822311289245157,0.6391449565798263,0.6425183700734803,0.6527722110888443,0.6448563794255177,0.6530394121576486,0.6530394121576486,0.6260855043420174,0.3822311289245157,0.6429525718102872,0.644689378757515,0.6406479625918504,0.6434869739478958,0.635437541750167,0.6260855043420174,0.6204074816299265,0.6367735470941884,0.6398463593854375,0.5420173680694723,0.5217768871075484,0.5226118904475618,0.5275885103540414,0.5312291249164997,0.5419505678022712,0.5323647294589179,0.5215764863059452,0.5217768871075484,0.543620574482298,0.5275217100868403,0.5367067468269873,0.5237140948563794,0.5437207748830996,0.5322645290581163,0.5430193720774883,0.5171008684034736,0.5327321309285237,0.540247160988644,0.531563126252505,0.5402137608550435,0.5377755511022044,0.5551102204408818,0.54124916499666,0.5329659318637274,0.5385103540414161,0.5535070140280561,0.6530394121576486
4,0.4268871075484302,0.5519038076152305,0.6146292585170341,0.6170674682698731,0.6014028056112224,0.5934869739478958,0.5934869739478958,0.6028390113560455,0.6169004676018705,0.6204074816299265,0.42772211088844353,0.42772211088844353,0.42772211088844353,0.4268871075484302,0.4268871075484302,0.4268871075484302,0.4268871075484302,0.4268871075484302,0.5549432197728791,0.6163660654642619,0.6104208416833667,0.6138276553106212,0.5937875751503006,0.5947561790247161,0.6077154308617234,0.4268871075484302,0.5528056112224449,0.6041082164328657,0.6111890447561791,0.6022378089512358,0.5935203740814963,0.6076486305945223,0.6115898463593854,0.5527722110888443,0.6205744822979292,0.5159318637274549,0.5103206412825652,0.5109552438209752,0.5247160988643954,0.523313293253173,0.5292585170340681,0.528690714762859,0.5127922511690047,0.5068470273881096,0.5211088844355377,0.5165998663994656,0.5154642618570474,0.5149298597194388,0.5284569138276554,0.509752839011356,0.5180026720106881,0.5227120908483633,0.5165664662658651,0.5243820975283902,0.5227120908483633,0.5260187040748163,0.5207080828323313,0.5217100868403474,0.5205744822979292,0.5210086840347361,0.5114896459585838,0.5412244241569559,0.6205744822979292
5,0.42975951903807613,0.5680694722778891,0.6198396793587174,0.6200734802939212,0.5636272545090181,0.600935203740815,0.604876419505678,0.604809619238477,0.6144622578490314,0.6196058784235137,0.4301937207748831,0.4301937207748831,0.4301937207748831,0.42975951903807613,0.42975951903807613,0.42975951903807613,0.42975951903807613,0.42975951903807613,0.5629592518370073,0.6198062792251169,0.6138610554442218,0.594188376753507,0.5728456913827655,0.6070474281897128,0.6087842351369406,0.42975951903807613,0.5579492317969272,0.6145958583834336,0.6136940547762191,0.6021710086840347,0.6127588510354042,0.6211088844355377,0.6205744822979292,0.5653306613226453,0.619873079492318,0.5213426853707415,0.517000668002672,0.521376085504342,0.5245824983299934,0.5106546426185705,0.5157982631930528,0.5218436873747495,0.520875083500334,0.5200734802939212,0.519873079492318,0.5234802939211757,0.5178022712090848,0.5122578490313962,0.5245156980627923,0.5227120908483633,0.5259853039412158,0.5264863059452238,0.5200734802939212,0.5275217100868403,0.5061122244488978,0.5206078824315298,0.518370073480294,0.5161656646626587,0.5098864395457582,0.5243152972611891,0.52187708750835,0.5449442094064673,0.6211088844355377
6,0.3904141616566466,0.6469605878423513,0.6555444221776887,0.6566466265865063,0.6562124248496994,0.6566466265865063,0.6562124248496994,0.6562124248496994,0.6489979959919839,0.6537074148296593,0.39124916499665996,0.39124916499665996,0.39124916499665996,0.3904141616566466,0.3904141616566466,0.3904141616566466,0.3904141616566466,0.3904141616566466,0.6523380093520375,0.6559786239144957,0.6570808283233133,0.6590514362057448,0.6562124248496994,0.6562124248496994,0.6370741482965931,0.3904141616566466,0.6566132264529058,0.6584836339345357,0.6372077488309953,0.6407147628590515,0.6288577154308618,0.6395123580494322,0.6448563794255177,0.6501002004008016,0.6540414161656647,0.5222778891115565,0.5203406813627255,0.5301269205076821,0.5476953907815632,0.543620574482298,0.5390113560454242,0.527254509018036,0.5310287241148964,0.5514028056112225,0.5301937207748831,0.5359719438877756,0.5401469605878424,0.518937875751503,0.5383767535070141,0.5322311289245157,0.5393787575150301,0.5346025384101536,0.5283567134268538,0.5374081496325985,0.5312291249164997,0.5353039412157649,0.5348029392117568,0.5215764863059452,0.5301937207748831,0.5270207080828323,0.5374749498997996,0.5634726242608674,0.6584836339345357
7,0.39529058116232463,0.4758183032732131,0.6051436205744823,0.6061122244488978,0.6177688710754843,0.6161322645290581,0.6160320641282565,0.5995323981295925,0.5887441549766199,0.5887441549766199,0.39619238476953905,0.39619238476953905,0.39619238476953905,0.39529058116232463,0.39529058116232463,0.39529058116232463,0.39529058116232463,0.39529058116232463,0.5120574482297929,0.6071476285905144,0.5944555778223113,0.6160988643954576,0.6177688710754843,0.6153640614562458,0.617935871743487,0.39529058116232463,0.5119238476953908,0.5858717434869739,0.5894789579158317,0.6178690714762859,0.6144288577154309,0.5690714762859052,0.5603540414161656,0.5090180360721442,0.5825985303941216,0.5328991315965264,0.5420507682030729,0.5363393453573815,0.5320307281229125,0.5319305277221109,0.522812291249165,0.5332331329325317,0.5374415497661991,0.5385771543086172,0.5355377421509686,0.5333667334669339,0.537808951235805,0.5381095524382098,0.5345357381429525,0.540814963259853,0.5314629258517034,0.5318637274549098,0.5286239144956579,0.5355377421509686,0.5376085504342017,0.5219104876419506,0.5382765531062125,0.5339011356045424,0.5293587174348697,0.534936539746159,0.5401135604542419,0.5190727133278903,0.6178690714762859
8,0.4228456913827655,0.5434535738142953,0.6221442885771543,0.6239144956579826,0.6214094856379425,0.6109552438209753,0.6109218436873748,0.6099532398129592,0.6089846359385438,0.6148964595858384,0.4234802939211757,0.4234802939211757,0.4234802939211757,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.4228456913827655,0.5488309953239813,0.624682698730795,0.6170674682698731,0.6268871075484302,0.6152638610554442,0.6098530394121576,0.6235804943219773,0.4228456913827655,0.5486305945223781,0.6098196392785571,0.6149632598530395,0.6213092852371409,0.6079826319305277,0.5868069472277889,0.6136940547762191,0.5459251837007348,0.6153974615898463,0.5205076820307282,0.5273213092852371,0.5246492985971943,0.5164662658650635,0.5141950567802271,0.5311623246492986,0.5288243152972611,0.5217100868403474,0.5382097528390114,0.5153640614562458,0.5254509018036072,0.5173012692050768,0.5209752839011356,0.5170340681362725,0.5193052772211089,0.5199732798931196,0.5220106880427522,0.523814295257181,0.523814295257181,0.5133600534402137,0.5206746826987307,0.5234134936539746,0.5230126920507682,0.5224114896459586,0.5180694722778891,0.522812291249165,0.5421732353596082,0.6239144956579826
9,0.4204742818971276,0.5574482297929192,0.5726786907147629,0.5719104876419505,0.581062124248497,0.5976953907815631,0.5976953907815631,0.5948563794255177,0.5804943219772879,0.579058116232465,0.42084168336673344,0.42084168336673344,0.42084168336673344,0.4204742818971276,0.4204742818971276,0.4204742818971276,0.4204742818971276,0.4204742818971276,0.5554776219104877,0.5719104876419505,0.5699732798931195,0.5885103540414162,0.5959251837007348,0.5924181696726787,0.5964595858383434,0.4204742818971276,0.5504676018704074,0.5630260521042084,0.5542752171008684,0.5797261189044756,0.6007348029392118,0.5934869739478958,0.587307949231797,0.556312625250501,0.5790247160988644,0.5260187040748163,0.5195390781563126,0.5366065464261857,0.5247160988643954,0.5307949231796927,0.5285237140948564,0.5247160988643954,0.5252171008684035,0.5118570474281897,0.5255845023380094,0.5201402805611223,0.5284569138276554,0.5241482965931864,0.5245824983299934,0.5147294589178357,0.527254509018036,0.5191716766867067,0.5311957247828991,0.5256513026052104,0.5253173012692051,0.5251169004676018,0.5264529058116233,0.5232130928523714,0.5220774883099533,0.5241816967267869,0.5170340681362725,0.5252826640936193,0.6007348029392118
