,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,average_model,optimal_clustering
0,0.4315100789814924,0.7163739243192266,0.7236237180242838,0.6959801956854886,0.6959801956854886,0.6950960745019451,0.6950960745019451,0.6950960745019451,0.6916774725922433,0.721678651420488,0.4327478486384534,0.4327478486384534,0.4327478486384534,0.4315100789814924,0.4315100789814924,0.4315100789814924,0.4315100789814924,0.4315100789814924,0.7218554756571968,0.7249793705057174,0.6979252622892844,0.7233290109631026,0.6950960745019451,0.6950960745019451,0.6030885300011788,0.4315100789814924,0.7249793705057174,0.72415419073441,0.6995166804196629,0.6877283979724155,0.6813627254509018,0.6030885300011788,0.6030885300011788,0.7194388777555111,0.7206177060002358,0.6192788939222985,0.7249793705057174
1,0.43587174348697394,0.7100082517977131,0.7126606153483438,0.6805375456795945,0.680419662855122,0.6819521395732642,0.6806554285040669,0.6806554285040669,0.6935635977838029,0.717199104090534,0.4371095131439349,0.4371095131439349,0.4371095131439349,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.7165507485559354,0.7162560414947542,0.6758222327006955,0.6981020865259931,0.6806554285040669,0.6806554285040669,0.664269715902393,0.43587174348697394,0.7162560414947542,0.7175527525639515,0.6118708004243781,0.684899210185076,0.6873158080867617,0.674702345868207,0.6712837439585052,0.7126016739361075,0.7173169869150064,0.6178912446742223,0.7175527525639515
2,0.4871507721325003,0.6404573853589532,0.6797713073205234,0.6807143699163032,0.6342685370741483,0.6410467994813156,0.6016149946952729,0.5990215725568785,0.640398443946717,0.6726983378521749,0.48650241659790167,0.48650241659790167,0.48650241659790167,0.4871507721325003,0.4871507721325003,0.4871507721325003,0.4871507721325003,0.4871507721325003,0.6361546622657079,0.6815395496876105,0.6664505481551338,0.5882352941176471,0.6350347754332194,0.6171755275256395,0.6198868324885064,0.4871507721325003,0.6312625250501002,0.6728751620888836,0.6684545561711659,0.6725804550277025,0.616291406342096,0.616291406342096,0.616291406342096,0.6383354945184486,0.665271719910409,0.5971910206968558,0.6815395496876105
3,0.42520334787221503,0.7078274195449723,0.7148414476010845,0.6945066603795826,0.6945066603795826,0.6937404220205116,0.6937404220205116,0.6937404220205116,0.5401980431451138,0.7128963809972887,0.4263232347047035,0.4263232347047035,0.4263232347047035,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.7130732052339974,0.716197100082518,0.6960980785099611,0.7145467405399033,0.6937404220205116,0.6937404220205116,0.607862784392314,0.42520334787221503,0.716197100082518,0.7153719203112107,0.6973358481669221,0.6869621596133443,0.6810680183897206,0.607862784392314,0.607862784392314,0.7108923729812566,0.7115996699280914,0.6106229265253196,0.716197100082518
4,0.48868324885064246,0.6206530708475775,0.6650359542614641,0.6675114935753861,0.616291406342096,0.5813391488860074,0.5813391488860074,0.6089826712248025,0.6448190498644347,0.6777672993044913,0.48944948720971354,0.48944948720971354,0.48944948720971354,0.48868324885064246,0.48868324885064246,0.48868324885064246,0.48868324885064246,0.48868324885064246,0.6297889897441943,0.6686313804078746,0.6660379582694801,0.6484734174230815,0.5936579040433809,0.5809855004125899,0.6308499351644465,0.48868324885064246,0.6325592361192974,0.6790640103736886,0.6250147353530591,0.6296711069197218,0.627961805964871,0.6295532240952493,0.6164092891665685,0.6241895555817517,0.6778262407167276,0.5918155639009111,0.6790640103736886
5,0.4910998467523282,0.6436991630319463,0.6535423788753979,0.6556642697159024,0.5671932099493104,0.5912413061416951,0.5858776376281976,0.5841093952611105,0.6397500884121183,0.6721678651420488,0.4910409053400919,0.4910409053400919,0.4910409053400919,0.4910998467523282,0.4910998467523282,0.4910998467523282,0.4910998467523282,0.4910998467523282,0.6398679712365908,0.6576682777319345,0.6281975716138158,0.5857008133914888,0.5691382765531062,0.592950607096546,0.5955440292349404,0.4910998467523282,0.6352115996699281,0.6726983378521749,0.6464694094070494,0.6721678651420488,0.5828126841919132,0.5828126841919132,0.5828126841919132,0.6422845691382766,0.6682777319344572,0.5845337734292114,0.6726983378521749
6,0.43669692325828124,0.7215607685960156,0.7288105623010728,0.6989272662973005,0.6989272662973005,0.6976894966403395,0.6976894966403395,0.6976894966403395,0.7006365672521514,0.7272191441706943,0.43793469291524223,0.43793469291524223,0.43793469291524223,0.43669692325828124,0.43669692325828124,0.43669692325828124,0.43669692325828124,0.43669692325828124,0.7270423199339856,0.7301662147825062,0.7019332783213486,0.7285158552398916,0.6976894966403395,0.6976894966403395,0.6514204880348933,0.43669692325828124,0.7301662147825062,0.7293410350111988,0.7043498762230344,0.6885535777437227,0.6807733113285395,0.6484144760108452,0.6499469527289874,0.7246257220322999,0.7265118472238595,0.6273420791162159,0.7301662147825062
7,0.4533184015089001,0.41636213603677946,0.6286101614994696,0.6301426382176117,0.6121655074855593,0.5979606271366262,0.5971943887775552,0.5722621714016268,0.5193327832134857,0.5193327832134857,0.45408463986797126,0.45408463986797126,0.45408463986797126,0.4533184015089001,0.4533184015089001,0.4533184015089001,0.4533184015089001,0.4533184015089001,0.5657786160556407,0.6314982906990452,0.6266650948956737,0.6129906872568667,0.602381233054344,0.5951903807615231,0.6106919721796534,0.4533184015089001,0.5697276906754686,0.5979606271366262,0.5445597076505954,0.6115171519509608,0.5320641282565131,0.5320641282565131,0.5320641282565131,0.5590003536484734,0.5156784156548391,0.539105100958219,0.6314982906990452
8,0.48691500648355535,0.6026169987032889,0.6665684309796063,0.6685724389956383,0.6375103147471414,0.6090416126370388,0.6086290227513851,0.5630673110927737,0.6186490628315454,0.6614994695272899,0.4876812448426264,0.4876812448426264,0.4876812448426264,0.48691500648355535,0.48691500648355535,0.48691500648355535,0.48691500648355535,0.48691500648355535,0.6168218790522221,0.6716963338441589,0.6636803017800307,0.655310621242485,0.6204173051986326,0.6060356006129907,0.6453495225745609,0.48691500648355535,0.622774961688082,0.6639750088412119,0.518389720617706,0.6452316397500885,0.6418719792526228,0.6428739832606389,0.6055640693151008,0.6085111399269126,0.6616762937639986,0.5885081086542833,0.6716963338441589
9,0.47695390781563124,0.6257809737121302,0.5771543086172345,0.577036425792762,0.5826358599552045,0.5987268654956973,0.5987268654956973,0.5637746080396087,0.5887657668277732,0.6192384769539078,0.47713073205233997,0.47713073205233997,0.47713073205233997,0.47695390781563124,0.47695390781563124,0.47695390781563124,0.47695390781563124,0.47695390781563124,0.6241895555817517,0.5766827773193446,0.5619474242602853,0.5859365790404338,0.5948956737003419,0.5863491689260875,0.5945420252269245,0.47695390781563124,0.6210656607332312,0.6184132971826005,0.6229517859247907,0.6007308735117294,0.6009076977484381,0.599905693740422,0.5838146881999293,0.6246021454674054,0.6183543557703642,0.5633485458311581,0.6257809737121302
