,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,average_model,optimal_clustering
0,0.3002925486146963,0.7983135432799863,0.7983135432799863,0.7566683875408707,0.7566683875408707,0.7566683875408707,0.7669936327654449,0.7797281018757529,0.31096196868008946,0.6916193426260541,0.7494407158836689,0.7866115986921356,0.7955601445534332,0.8007227671657202,0.8007227671657202,0.8007227671657202,0.8007227671657202,0.3002925486146963,0.7983135432799863,0.7983135432799863,0.7983135432799863,0.7983135432799863,0.7728446050593701,0.7638960591980726,0.7759421786267424,0.3002925486146963,0.7983135432799863,0.8007227671657202,0.7893649974186887,0.7893649974186887,0.7638960591980726,0.7638960591980726,0.7638960591980726,0.7983135432799863,0.6957494407158836,0.5887110652211324,0.5635863018413354,0.6172775770091207,0.5460333849595594,0.5639304766821546,0.7072091881935281,0.8007227671657202
1,0.2930648769574944,0.7814489760798485,0.7814489760798485,0.7762863534675615,0.7762863534675615,0.7762863534675615,0.7632077095164344,0.7632077095164344,0.3040784718637068,0.6981586646016176,0.7408363448631905,0.7804164515573911,0.7811048012390295,0.7790397521941146,0.7790397521941146,0.7790397521941146,0.7790397521941146,0.2930648769574944,0.7814489760798485,0.7814489760798485,0.7814489760798485,0.7814489760798485,0.7814489760798485,0.7632077095164344,0.7659611082429875,0.2930648769574944,0.7814489760798485,0.7790397521941146,0.7632077095164344,0.7632077095164344,0.7632077095164344,0.7632077095164344,0.7632077095164344,0.7814489760798485,0.7456547926346584,0.5463775598003786,0.5618654276372397,0.4775425916365514,0.5484426088452934,0.6024780588538978,0.7015366769281757,0.7814489760798485
2,0.2880743417656169,0.7854069867492687,0.7854069867492687,0.7809327138186198,0.7809327138186198,0.7809327138186198,0.7678540698674927,0.7678540698674927,0.2990879366718293,0.6983307520220272,0.7468594045775254,0.7860953364309069,0.7850628119084495,0.7829977628635347,0.7829977628635347,0.7829977628635347,0.7829977628635347,0.2880743417656169,0.7854069867492687,0.7854069867492687,0.7854069867492687,0.7854069867492687,0.7850628119084495,0.7678540698674927,0.7692307692307693,0.2880743417656169,0.7854069867492687,0.7829977628635347,0.7678540698674927,0.7678540698674927,0.7678540698674927,0.7678540698674927,0.7678540698674927,0.7854069867492687,0.7523662020306315,0.5444845981758734,0.5885389778007227,0.5857855790741697,0.5857855790741697,0.5682326621923938,0.7045131519404451,0.7854069867492687
3,0.31216658062295644,0.771295818275684,0.771295818275684,0.7589055240061952,0.7589055240061952,0.7589055240061952,0.7437618310101531,0.7437618310101531,0.32283600068834967,0.3045947341249355,0.7213904663569093,0.7671657201858544,0.7685424195491309,0.7681982447083118,0.7681982447083118,0.7681982447083118,0.7681982447083118,0.31216658062295644,0.771295818275684,0.771295818275684,0.771295818275684,0.771295818275684,0.7688865943899501,0.7437618310101531,0.7461710548958871,0.31216658062295644,0.771295818275684,0.7681982447083118,0.7437618310101531,0.7437618310101531,0.7437618310101531,0.7437618310101531,0.7437618310101531,0.771295818275684,0.7262089141283772,0.566511787988298,0.5300292548614697,0.4763379796936844,0.5799346067802443,0.5544656685596283,0.6913325302587049,0.771295818275684
4,0.32352435036998795,0.781276888659439,0.781276888659439,0.7392875580795044,0.7392875580795044,0.7392875580795044,0.7451385303734297,0.7589055240061952,0.3324728962312855,0.6577181208053692,0.7293064876957495,0.7633797969368439,0.7747375666838754,0.7823094131818964,0.7823094131818964,0.7823094131818964,0.7823094131818964,0.32352435036998795,0.781276888659439,0.781276888659439,0.781276888659439,0.781276888659439,0.7499569781448976,0.7420409568060575,0.7547754259163655,0.32352435036998795,0.781276888659439,0.7823094131818964,0.7733608673205988,0.7733608673205988,0.7420409568060575,0.7420409568060575,0.7420409568060575,0.781276888659439,0.40543796248494235,0.5816554809843401,0.5448287730166925,0.4680777835140251,0.5341593529512992,0.5162622612287042,0.6845382639566084,0.7823094131818964
5,0.3126828428841852,0.7459989674754776,0.7459989674754776,0.7377387712958183,0.7377387712958183,0.7377387712958183,0.7126140079160214,0.6919635174668731,0.32266391326794014,0.3412493546721735,0.6675271037687145,0.6675271037687145,0.7281018757528824,0.7473756668387541,0.7473756668387541,0.7473756668387541,0.7473756668387541,0.3126828428841852,0.7459989674754776,0.7459989674754776,0.7459989674754776,0.7459989674754776,0.7170882808466701,0.7170882808466701,0.6919635174668731,0.3126828428841852,0.7459989674754776,0.7473756668387541,0.7449664429530202,0.7449664429530202,0.7170882808466701,0.7170882808466701,0.7170882808466701,0.7459989674754776,0.4118051970400964,0.5381173636207194,0.5656513508862502,0.48408191361211494,0.54981930820857,0.590431939425228,0.658259877499251,0.7473756668387541
6,0.3410772672517639,0.7726725176389606,0.7726725176389606,0.7000516262261228,0.7000516262261228,0.7000516262261228,0.7241438650834624,0.7348132851488556,0.3503699879538806,0.32249182584753056,0.7120977456547927,0.7602822233694717,0.7678540698674927,0.7723283427981414,0.7723283427981414,0.7723283427981414,0.7723283427981414,0.3410772672517639,0.7726725176389606,0.7726725176389606,0.7726725176389606,0.7726725176389606,0.7506453278265359,0.7213904663569093,0.7296506625365686,0.3410772672517639,0.7726725176389606,0.7723283427981414,0.743417656169334,0.743417656169334,0.7213904663569093,0.7213904663569093,0.7213904663569093,0.7726725176389606,0.4023403889175701,0.510755463775598,0.5317501290655653,0.5603166408535536,0.5365685768370332,0.5062811908449493,0.6719057725769133,0.7726725176389606
7,0.3162966787127861,0.7864395112717261,0.7864395112717261,0.7200137669936327,0.7200137669936327,0.7200137669936327,0.748236103940802,0.7575288246429186,0.3259335742557219,0.667355016348305,0.7351574599896747,0.7788676647737051,0.7847186370676303,0.7867836861125451,0.7867836861125451,0.7867836861125451,0.7867836861125451,0.3162966787127861,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.771295818275684,0.7461710548958871,0.7523662020306315,0.3162966787127861,0.7864395112717261,0.7867836861125451,0.7613147478919291,0.7613147478919291,0.7461710548958871,0.7461710548958871,0.7461710548958871,0.7864395112717261,0.38926174496644295,0.5823438306659783,0.5524006195147134,0.5727069351230425,0.5802787816210635,0.5131646876613319,0.6829321146994525,0.7867836861125451
8,0.32369643779039753,0.7618310101531578,0.7618310101531578,0.744622268112201,0.744622268112201,0.744622268112201,0.7277577009120634,0.7277577009120634,0.33436585785579076,0.31818964033729136,0.6616761314747892,0.7566683875408707,0.7590776114266047,0.7590776114266047,0.7590776114266047,0.7590776114266047,0.7590776114266047,0.32369643779039753,0.7618310101531578,0.7618310101531578,0.7618310101531578,0.7618310101531578,0.7559800378592325,0.7277577009120634,0.7305110996386164,0.32369643779039753,0.7618310101531578,0.7590776114266047,0.7277577009120634,0.7277577009120634,0.7277577009120634,0.7277577009120634,0.7277577009120634,0.7618310101531578,0.3625881948029599,0.5363964894166237,0.5525727069351231,0.6021338840130787,0.5394940629839958,0.5536052314575804,0.6690440225115842,0.7618310101531578
9,0.29117191533298914,0.7829977628635347,0.7829977628635347,0.7747375666838754,0.7747375666838754,0.7747375666838754,0.7620030975735673,0.7620030975735673,0.300808810875925,0.6938564790913784,0.7410084322836,0.781276888659439,0.781276888659439,0.7805885389778007,0.7805885389778007,0.7805885389778007,0.7805885389778007,0.29117191533298914,0.7829977628635347,0.7829977628635347,0.7829977628635347,0.7829977628635347,0.7833419377043538,0.7620030975735673,0.763723971777663,0.29117191533298914,0.7829977628635347,0.7805885389778007,0.7620030975735673,0.7620030975735673,0.7620030975735673,0.7620030975735673,0.7620030975735673,0.7829977628635347,0.7465152297367063,0.5744278093271382,0.5307176045431079,0.5799346067802443,0.5451729478575116,0.5166064360695233,0.7012116229118467,0.7833419377043538
10,0.30321803476165893,0.7740492170022372,0.7740492170022372,0.7551196007571847,0.7551196007571847,0.7551196007571847,0.717948717948718,0.7441060058509723,0.313543279986233,0.6766477370504216,0.6766477370504216,0.7475477542591636,0.7613147478919291,0.7757700912063328,0.7757700912063328,0.7757700912063328,0.7757700912063328,0.30321803476165893,0.7740492170022372,0.7740492170022372,0.7740492170022372,0.7740492170022372,0.7234555154018242,0.7234555154018242,0.7430734813285149,0.30321803476165893,0.7740492170022372,0.7757700912063328,0.7699191189124075,0.7699191189124075,0.7234555154018242,0.7234555154018242,0.7234555154018242,0.7740492170022372,0.3999311650318362,0.5320943039063845,0.5751161590087764,0.584064704870074,0.5768370332128722,0.5568748924453623,0.6747738962504063,0.7757700912063328
11,0.3173292032352435,0.7864395112717261,0.7864395112717261,0.7210462915160901,0.7210462915160901,0.7210462915160901,0.7454827052142489,0.7551196007571847,0.32662192393736017,0.6632249182584753,0.7344691103080365,0.7788676647737051,0.7847186370676303,0.7871278609533643,0.7871278609533643,0.7871278609533643,0.7871278609533643,0.3173292032352435,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.7699191189124075,0.743417656169334,0.7503011529857168,0.3173292032352435,0.7864395112717261,0.7871278609533643,0.7599380485286525,0.7599380485286525,0.743417656169334,0.743417656169334,0.743417656169334,0.7864395112717261,0.3909826191705386,0.5582515918086388,0.5599724660127344,0.6102219927723284,0.5396661504044055,0.5104112889347788,0.682434973262714,0.7871278609533643
12,0.2882464291860265,0.7855790741696782,0.7855790741696782,0.780072276716572,0.780072276716572,0.780072276716572,0.7659611082429875,0.7659611082429875,0.29822749956978145,0.7019445878506281,0.7456547926346584,0.785234899328859,0.7845465496472208,0.7831698502839443,0.7831698502839443,0.7831698502839443,0.7831698502839443,0.2882464291860265,0.7855790741696782,0.7855790741696782,0.7855790741696782,0.7855790741696782,0.7866115986921356,0.7659611082429875,0.7676819824470831,0.2882464291860265,0.7855790741696782,0.7831698502839443,0.7659611082429875,0.7659611082429875,0.7659611082429875,0.7659611082429875,0.7659611082429875,0.7855790741696782,0.7511615900877646,0.5752882464291861,0.5849251419721219,0.5852693168129409,0.587678540698675,0.5126484254001032,0.7038566702996233,0.7866115986921356
13,0.3183617277577009,0.7630356220960248,0.7630356220960248,0.7465152297367063,0.7465152297367063,0.7465152297367063,0.730683187059026,0.730683187059026,0.328686972982275,0.3180175529168818,0.6670108415074858,0.7575288246429186,0.7606263982102909,0.7606263982102909,0.7606263982102909,0.7606263982102909,0.7606263982102909,0.3183617277577009,0.7630356220960248,0.7630356220960248,0.7630356220960248,0.7630356220960248,0.7582171743245568,0.730683187059026,0.733436585785579,0.3183617277577009,0.7630356220960248,0.7606263982102909,0.730683187059026,0.730683187059026,0.730683187059026,0.730683187059026,0.730683187059026,0.7630356220960248,0.36379280674582687,0.5503355704697986,0.5530889691963518,0.606780244364137,0.5345035277921184,0.5878506281190845,0.6699681956952651,0.7630356220960248
14,0.3247289623128549,0.7246601273446911,0.7246601273446911,0.7243159525038719,0.7243159525038719,0.7243159525038719,0.7009120633281707,0.6819824470831182,0.33471003269660987,0.3625881948029599,0.47651006711409394,0.5942178626742385,0.6234727241438651,0.7246601273446911,0.7246601273446911,0.7246601273446911,0.7246601273446911,0.3247289623128549,0.7246601273446911,0.7246601273446911,0.7246601273446911,0.7246601273446911,0.7046979865771812,0.7046979865771812,0.6819824470831182,0.3247289623128549,0.7246601273446911,0.7246601273446911,0.7287902254345208,0.7287902254345208,0.7046979865771812,0.7046979865771812,0.7046979865771812,0.7246601273446911,0.42694889003613834,0.5343314403717089,0.5456892101187403,0.489244536224402,0.5460333849595594,0.5856134916537601,0.6472845242420185,0.7287902254345208
15,0.3250731371536741,0.7236276028222337,0.7236276028222337,0.7215625537773189,0.7215625537773189,0.7215625537773189,0.6991911891240751,0.6802615728790226,0.3340216830149716,0.3567372225090346,0.4730683187059026,0.5914644639476854,0.6234727241438651,0.7239717776630529,0.7239717776630529,0.7239717776630529,0.7239717776630529,0.3250731371536741,0.7236276028222337,0.7236276028222337,0.7236276028222337,0.7236276028222337,0.7026329375322664,0.7026329375322664,0.6802615728790226,0.3250731371536741,0.7236276028222337,0.7239717776630529,0.7284460505937016,0.7284460505937016,0.7026329375322664,0.7026329375322664,0.7026329375322664,0.7236276028222337,0.4276372397177766,0.5487867836861126,0.5567028050249527,0.4858027878162106,0.5326105661676132,0.5181552228532095,0.646086285907315,0.7284460505937016
16,0.3162966787127861,0.7437618310101531,0.7437618310101531,0.7368783341937705,0.7368783341937705,0.7368783341937705,0.707967647564963,0.6886938564790914,0.3252452245740836,0.3427981414558596,0.6639132679401136,0.6639132679401136,0.7248322147651006,0.7447943555326105,0.7447943555326105,0.7447943555326105,0.7447943555326105,0.3162966787127861,0.7437618310101531,0.7437618310101531,0.7437618310101531,0.7437618310101531,0.7117535708139735,0.7117535708139735,0.6886938564790914,0.3162966787127861,0.7437618310101531,0.7447943555326105,0.7451385303734297,0.7451385303734297,0.7117535708139735,0.7117535708139735,0.7117535708139735,0.7437618310101531,0.41679573223197386,0.5668559628291172,0.546205472379969,0.48631905007743936,0.5499913956289795,0.5214248838409912,0.6566983434992383,0.7451385303734297
17,0.3001204611942867,0.796420581655481,0.796420581655481,0.7568404749612804,0.7568404749612804,0.7568404749612804,0.7651006711409396,0.7788676647737051,0.31044570641886077,0.6911030803648254,0.7506453278265359,0.7840302873859921,0.7929788332472896,0.7984856307003958,0.7984856307003958,0.7984856307003958,0.7984856307003958,0.3001204611942867,0.796420581655481,0.796420581655481,0.796420581655481,0.796420581655481,0.7695749440715883,0.7623472724143865,0.7750817415246946,0.3001204611942867,0.796420581655481,0.7984856307003958,0.7891929099982792,0.7891929099982792,0.7623472724143865,0.7623472724143865,0.7623472724143865,0.796420581655481,0.6955773532954741,0.5620375150576493,0.5468938220616073,0.5792462570986061,0.5517122698330752,0.5967991739803821,0.7060428178996412,0.7984856307003958
18,0.32713818619858887,0.7391154706590948,0.7391154706590948,0.7287902254345208,0.7287902254345208,0.7287902254345208,0.6995353639648941,0.6785406986749268,0.337463431423163,0.3546721734641198,0.46584064704870076,0.5852693168129409,0.7184649802099466,0.7398038203407331,0.7398038203407331,0.7398038203407331,0.7398038203407331,0.32713818619858887,0.7391154706590948,0.7391154706590948,0.7391154706590948,0.7391154706590948,0.7033212872139046,0.7033212872139046,0.6785406986749268,0.32713818619858887,0.7391154706590948,0.7398038203407331,0.7373945964549992,0.7373945964549992,0.7033212872139046,0.7033212872139046,0.7033212872139046,0.7391154706590948,0.42316296678712784,0.5315780416451558,0.5436241610738255,0.5883668903803132,0.5350197900533471,0.5873343658578558,0.6529315410747176,0.7398038203407331
19,0.31010153157804166,0.7688865943899501,0.7688865943899501,0.7496128033040784,0.7496128033040784,0.7496128033040784,0.7114093959731543,0.7379108587162279,0.3204267768026157,0.6704525899156771,0.6804336602994321,0.7416967819652384,0.756152125279642,0.7706074685940458,0.7706074685940458,0.7706074685940458,0.7706074685940458,0.31010153157804166,0.7688865943899501,0.7688865943899501,0.7688865943899501,0.7688865943899501,0.7165720185854414,0.7165720185854414,0.7358458096713131,0.31010153157804166,0.7688865943899501,0.7706074685940458,0.7644123214593014,0.7644123214593014,0.7165720185854414,0.7165720185854414,0.7165720185854414,0.7688865943899501,0.4033729134400275,0.5327826535880227,0.5472379969024265,0.47564963001204613,0.543452073653416,0.5530889691963518,0.6711664340299689,0.7706074685940458
20,0.3366029943211151,0.773705042161418,0.773705042161418,0.7282739631732921,0.7282739631732921,0.7282739631732921,0.7341249354672174,0.748580278781621,0.3458957150232318,0.3242127000516262,0.7176045431078988,0.7547754259163655,0.7668215453450353,0.7747375666838754,0.7747375666838754,0.7747375666838754,0.7747375666838754,0.3366029943211151,0.773705042161418,0.773705042161418,0.773705042161418,0.773705042161418,0.740664257442781,0.730683187059026,0.7447943555326105,0.3366029943211151,0.773705042161418,0.7747375666838754,0.763723971777663,0.763723971777663,0.730683187059026,0.730683187059026,0.730683187059026,0.773705042161418,0.4161073825503356,0.5458612975391499,0.5389778007227671,0.6012734469110308,0.5293409051798313,0.5110996386164172,0.6792354219647284,0.7747375666838754
21,0.3254173119944932,0.7632077095164344,0.7632077095164344,0.7391154706590948,0.7391154706590948,0.7391154706590948,0.704353811736362,0.729478575116159,0.33539838237824815,0.3292032352435037,0.6644295302013423,0.7349853725692652,0.7497848907244881,0.7649285837205301,0.7649285837205301,0.7649285837205301,0.7649285837205301,0.3254173119944932,0.7632077095164344,0.7632077095164344,0.7632077095164344,0.7632077095164344,0.7012562381689899,0.7012562381689899,0.7277577009120634,0.3254173119944932,0.7632077095164344,0.7649285837205301,0.7566683875408707,0.7566683875408707,0.7012562381689899,0.7012562381689899,0.7012562381689899,0.7632077095164344,0.41318189640337294,0.5281362932369644,0.5663397005678885,0.5745998967475477,0.5377731887799002,0.5470659094820168,0.6664435903809505,0.7649285837205301
22,0.33815178110480126,0.7583892617449665,0.7583892617449665,0.7222509034589571,0.7222509034589571,0.7222509034589571,0.7229392531405954,0.7360178970917226,0.34882120117019444,0.34021683014971604,0.4455343314403717,0.5598003785923249,0.7497848907244881,0.7590776114266047,0.7590776114266047,0.7590776114266047,0.7590776114266047,0.33815178110480126,0.7583892617449665,0.7583892617449665,0.7583892617449665,0.7583892617449665,0.7260368267079677,0.7201858544140424,0.7318877990018929,0.33815178110480126,0.7583892617449665,0.7590776114266047,0.7525382894510412,0.7525382894510412,0.7201858544140424,0.7201858544140424,0.7201858544140424,0.7583892617449665,0.4204095680605748,0.5763207709516435,0.5463775598003786,0.6000688349681639,0.5680605747719841,0.5770091206332817,0.669604900029956,0.7590776114266047
23,0.3328170710721046,0.7778351402512477,0.7778351402512477,0.7083118224057822,0.7083118224057822,0.7083118224057822,0.7324040612631216,0.7430734813285149,0.34314231629667874,0.31457580450869044,0.7193254173119945,0.7685424195491309,0.7754259163655137,0.7781793150920667,0.7781793150920667,0.7781793150920667,0.7781793150920667,0.3328170710721046,0.7778351402512477,0.7778351402512477,0.7778351402512477,0.7778351402512477,0.7589055240061952,0.7296506625365686,0.738255033557047,0.3328170710721046,0.7778351402512477,0.7781793150920667,0.748580278781621,0.748580278781621,0.7296506625365686,0.7296506625365686,0.7296506625365686,0.7778351402512477,0.399586990191017,0.5493030459473413,0.5544656685596283,0.6054035450008605,0.5733952848046808,0.5479263465840647,0.6761251011810296,0.7781793150920667
24,0.3137153674066426,0.7890208225778695,0.7890208225778695,0.7243159525038719,0.7243159525038719,0.7243159525038719,0.7487523662020307,0.7590776114266047,0.32404061263121664,0.6668387540870763,0.7367062467733608,0.7828256754431251,0.7883324728962313,0.7897091722595079,0.7897091722595079,0.7897091722595079,0.7897091722595079,0.3137153674066426,0.7890208225778695,0.7890208225778695,0.7890208225778695,0.7890208225778695,0.7731887799001893,0.7463431423162967,0.754603338495956,0.3137153674066426,0.7890208225778695,0.7897091722595079,0.762175184993977,0.762175184993977,0.7463431423162967,0.7463431423162967,0.7463431423162967,0.7890208225778695,0.388057133023576,0.5584236792290483,0.5632421270005162,0.6152125279642058,0.5818275684047496,0.5553261056616762,0.6842004627239525,0.7897091722595079
25,0.29048356565135086,0.7864395112717261,0.7864395112717261,0.7792118396145242,0.7792118396145242,0.7792118396145242,0.7657890208225778,0.7657890208225778,0.30149716055756326,0.7007399759077612,0.743417656169334,0.7850628119084495,0.7860953364309069,0.7840302873859921,0.7840302873859921,0.7840302873859921,0.7840302873859921,0.29048356565135086,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.7864395112717261,0.7860953364309069,0.7657890208225778,0.7678540698674927,0.29048356565135086,0.7864395112717261,0.7840302873859921,0.7657890208225778,0.7657890208225778,0.7657890208225778,0.7657890208225778,0.7657890208225778,0.7864395112717261,0.748236103940802,0.5448287730166925,0.5341593529512992,0.617105489588711,0.548614696265703,0.6047151953192221,0.7042454603975856,0.7864395112717261
26,0.33901221820684907,0.7747375666838754,0.7747375666838754,0.7014283255893994,0.7014283255893994,0.7014283255893994,0.7275856134916537,0.7379108587162279,0.348993288590604,0.32283600068834967,0.7158836689038032,0.7616589227327483,0.7706074685940458,0.7743933918430562,0.7743933918430562,0.7743933918430562,0.7743933918430562,0.33901221820684907,0.7747375666838754,0.7747375666838754,0.7747375666838754,0.7747375666838754,0.7540870762347273,0.725520564446739,0.7320598864223026,0.33901221820684907,0.7747375666838754,0.7743933918430562,0.7461710548958871,0.7461710548958871,0.725520564446739,0.725520564446739,0.725520564446739,0.7747375666838754,0.40130786439511273,0.5716744106005851,0.5396661504044055,0.4680777835140251,0.5730511099638617,0.5795904319394253,0.6737031300789689,0.7747375666838754
