,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,average_model,optimal_clustering
0,0.3064016520392359,0.7333505420753743,0.7333505420753743,0.7266391326794012,0.7266391326794012,0.7212183789364998,0.7327052142488384,0.7303820340733093,0.3156943727413526,0.6853381517811048,0.7207021166752711,0.7301239029426949,0.7342540010325245,0.7347702632937533,0.7347702632937533,0.7347702632937533,0.7347702632937533,0.3064016520392359,0.7333505420753743,0.7333505420753743,0.7333505420753743,0.7333505420753743,0.7259938048528652,0.7307692307692307,0.7347702632937533,0.3064016520392359,0.7333505420753743,0.7347702632937533,0.7381259679917398,0.7381259679917398,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7333505420753743,0.6893391843056272,0.5613061435209086,0.5618224057821374,0.552013422818792,0.5806659783169851,0.5602736189984512,0.5236189984512132,0.591636551368095,0.5540784718637067,0.5544656685596283,0.5770521424883841,0.573309241094476,0.5285234899328859,0.5356220960247806,0.5771812080536913,0.5702116675271037,0.5596282911719154,0.5387196695921528,0.5641455859576665,0.6675366641809595,0.7381259679917398
1,0.29439855446566854,0.7265100671140939,0.7265100671140939,0.7419979349509551,0.7419979349509551,0.7412235415591121,0.7379969024264327,0.7347702632937533,0.30291688177594217,0.6981156427465153,0.7257356737222509,0.7325761486835313,0.7281879194630873,0.7256066081569438,0.7256066081569438,0.7256066081569438,0.7256066081569438,0.29439855446566854,0.7265100671140939,0.7265100671140939,0.7265100671140939,0.7265100671140939,0.7372225090345895,0.7379969024264327,0.7386422302529685,0.29439855446566854,0.7265100671140939,0.7256066081569438,0.7379969024264327,0.7379969024264327,0.7379969024264327,0.7379969024264327,0.7379969024264327,0.7265100671140939,0.728704181724316,0.5948631905007744,0.5691791430046463,0.5589829633453794,0.5844088797108932,0.549173980382034,0.5361383582860093,0.6059628291171916,0.5704697986577181,0.5814403717088281,0.5934434692823954,0.550593701600413,0.6049303045947341,0.5752452245740837,0.5594992256066081,0.5749870934434693,0.5446566855962829,0.5442694889003614,0.5398812596799174,0.668679133444234,0.7419979349509551
2,0.2977542591636551,0.7221218378936499,0.7221218378936499,0.7327052142488384,0.7327052142488384,0.7332214765100671,0.7310273618998451,0.7285751161590088,0.30807950438822923,0.6902426432627775,0.7190242643262778,0.7289623128549303,0.7243159525038719,0.7212183789364998,0.7212183789364998,0.7212183789364998,0.7212183789364998,0.2977542591636551,0.7221218378936499,0.7221218378936499,0.7221218378936499,0.7221218378936499,0.7297367062467733,0.7310273618998451,0.731672689726381,0.2977542591636551,0.7221218378936499,0.7212183789364998,0.7310273618998451,0.7310273618998451,0.7310273618998451,0.7310273618998451,0.7310273618998451,0.7221218378936499,0.7219927723283428,0.5524006195147134,0.5792462570986061,0.5591120289106867,0.5813113061435209,0.5486577181208053,0.5860867320598864,0.5384615384615384,0.5721476510067114,0.5460764068146619,0.5331698502839443,0.5503355704697986,0.54981930820857,0.5770521424883841,0.5636293236964378,0.5478833247289623,0.5756324212700051,0.5476251935983479,0.5378162106350026,0.6639754106197058,0.7332214765100671
3,0.3150490449148167,0.716959215281363,0.716959215281363,0.7231543624161074,0.7231543624161074,0.7221218378936499,0.7178626742385131,0.7146360351058337,0.32356737222509036,0.33376355188435725,0.703794527620031,0.7173464119772844,0.7170882808466701,0.715539494062984,0.715539494062984,0.715539494062984,0.715539494062984,0.3150490449148167,0.716959215281363,0.716959215281363,0.716959215281363,0.716959215281363,0.7207021166752711,0.7178626742385131,0.7185080020650491,0.3150490449148167,0.716959215281363,0.715539494062984,0.7178626742385131,0.7178626742385131,0.7178626742385131,0.7178626742385131,0.7178626742385131,0.716959215281363,0.7072792978833248,0.5899586990191017,0.57769747031492,0.5433660299432111,0.5357511615900877,0.5562725864739287,0.5351058337635519,0.5371708828084667,0.564532782653588,0.5724057821373257,0.587248322147651,0.5382034073309241,0.5240061951471348,0.571115126484254,0.5343314403717089,0.5486577181208053,0.5425916365513681,0.574728962312855,0.5665978316985029,0.6583156465706802,0.7231543624161074
4,0.3242127000516262,0.7333505420753743,0.7333505420753743,0.7204439855446567,0.7204439855446567,0.7150232318017553,0.7216055756324212,0.7200567888487351,0.33273102736189986,0.66133195663397,0.7090862157976252,0.7257356737222509,0.7334796076406814,0.7345121321631388,0.7345121321631388,0.7345121321631388,0.7345121321631388,0.3242127000516262,0.7333505420753743,0.7333505420753743,0.7333505420753743,0.7333505420753743,0.717733608673206,0.719927723283428,0.7278007227671657,0.3242127000516262,0.7333505420753743,0.7345121321631388,0.7355446566855963,0.7355446566855963,0.719927723283428,0.719927723283428,0.719927723283428,0.7333505420753743,0.4056530717604543,0.5686628807434176,0.5767940113577698,0.5631130614352091,0.5685338151781105,0.5860867320598864,0.5641455859576665,0.5360092927207021,0.5569179143004647,0.5456892101187403,0.553562209602478,0.5638874548270522,0.5473670624677336,0.5658234383066598,0.5422044398554465,0.5647909137842023,0.5499483737738772,0.5766649457924625,0.5343314403717089,0.6557869175318841,0.7355446566855963
5,0.32447083118224057,0.7023748064016521,0.7023748064016521,0.7116675271037687,0.7116675271037687,0.7096024780588539,0.6923076923076923,0.6952762003097573,0.3324728962312855,0.359963861641714,0.660557563242127,0.660557563242127,0.6914042333505421,0.7035363964894166,0.7035363964894166,0.7035363964894166,0.7035363964894166,0.32447083118224057,0.7023748064016521,0.7023748064016521,0.7023748064016521,0.7023748064016521,0.6952762003097573,0.6952762003097573,0.6761744966442953,0.32447083118224057,0.7023748064016521,0.7035363964894166,0.7130872483221476,0.7130872483221476,0.6952762003097573,0.6952762003097573,0.6952762003097573,0.7023748064016521,0.42088280846670106,0.5267165720185855,0.5291688177594218,0.5454310789881259,0.5682756840474962,0.5744708311822406,0.5702116675271037,0.5383324728962313,0.552013422818792,0.5565307176045431,0.5654362416107382,0.5576923076923077,0.5187145069695406,0.5722767165720186,0.5354930304594734,0.5547237996902427,0.5465926690758905,0.5570469798657718,0.5724057821373257,0.6351316468766134,0.7130872483221476
6,0.3358286009292721,0.7214765100671141,0.7214765100671141,0.6726897263810016,0.6726897263810016,0.6786267423851317,0.7035363964894166,0.7045689210118741,0.34331440371708827,0.34602478058853897,0.6959215281362933,0.7167010841507486,0.7213474445018069,0.7216055756324212,0.7216055756324212,0.7216055756324212,0.7216055756324212,0.3358286009292721,0.7214765100671141,0.7214765100671141,0.7214765100671141,0.7214765100671141,0.7159266907589055,0.7028910686628808,0.7032782653588022,0.3358286009292721,0.7214765100671141,0.7216055756324212,0.7084408879710893,0.7084408879710893,0.7028910686628808,0.7028910686628808,0.7028910686628808,0.7214765100671141,0.40926690758905526,0.5489158492514197,0.5540784718637067,0.5623386680433661,0.5729220443985544,0.5762777490965411,0.5218120805369127,0.5831182240578213,0.5618224057821374,0.5647909137842023,0.5778265358802271,0.5663397005678885,0.5440113577697471,0.5314919979349509,0.5416881775942178,0.536654620547238,0.5375580795043883,0.5774393391843057,0.5263293753226639,0.6419721218378937,0.7216055756324212
7,0.3234383066597832,0.7276716572018586,0.7276716572018586,0.7124419204956117,0.7124419204956117,0.6760454310789882,0.7148941662364481,0.7151522973670624,0.33221476510067116,0.6645585957666494,0.7065049044914816,0.7234124935467218,0.7278007227671657,0.7293495095508519,0.7293495095508519,0.7293495095508519,0.7293495095508519,0.3234383066597832,0.7276716572018586,0.7276716572018586,0.7276716572018586,0.7276716572018586,0.7164429530201343,0.7139907072792979,0.7195405265875064,0.3234383066597832,0.7276716572018586,0.7293495095508519,0.7252194114610222,0.7252194114610222,0.7139907072792979,0.7139907072792979,0.7139907072792979,0.7276716572018586,0.4035880227155395,0.5342023748064016,0.5734383066597831,0.5539494062983996,0.5705988642230253,0.5904749612803304,0.5820856995353639,0.5372999483737739,0.5562725864739287,0.546205472379969,0.5247805885389778,0.5610480123902942,0.556401652039236,0.5312338668043366,0.5514971605575633,0.5480123902942695,0.5579504388229221,0.5485286525554982,0.5369127516778524,0.6492667163808105,0.7293495095508519
8,0.3221476510067114,0.711925658234383,0.711925658234383,0.7152813629323697,0.7152813629323697,0.7160557563242127,0.7071502323180175,0.7034073309241095,0.329891584925142,0.3444759938048529,0.6650748580278781,0.7128291171915333,0.7123128549303046,0.7102478058853898,0.7102478058853898,0.7102478058853898,0.7102478058853898,0.3221476510067114,0.711925658234383,0.711925658234383,0.711925658234383,0.711925658234383,0.7182498709344347,0.7071502323180175,0.7093443469282396,0.3221476510067114,0.711925658234383,0.7102478058853898,0.7071502323180175,0.7071502323180175,0.7071502323180175,0.7071502323180175,0.7071502323180175,0.711925658234383,0.37854930304594736,0.5478833247289623,0.575503355704698,0.5566597831698503,0.5327826535880227,0.5371708828084667,0.5782137325761487,0.5944759938048528,0.5575632421270005,0.5676303562209603,0.5847960764068146,0.5653071760454311,0.5911202891068663,0.5278781621063501,0.5321373257614869,0.5472379969024265,0.5570469798657718,0.5756324212700051,0.5644037170882809,0.6410447618501309,0.7182498709344347
9,0.3038203407330924,0.7279297883324729,0.7279297883324729,0.73309241094476,0.73309241094476,0.7333505420753743,0.7293495095508519,0.7256066081569438,0.31337119256582346,0.6844346928239545,0.7157976251935984,0.7321889519876097,0.7301239029426949,0.727284460505937,0.727284460505937,0.727284460505937,0.727284460505937,0.3038203407330924,0.7279297883324729,0.7279297883324729,0.7279297883324729,0.7279297883324729,0.735286525554982,0.7293495095508519,0.7305110996386164,0.3038203407330924,0.7279297883324729,0.727284460505937,0.7293495095508519,0.7293495095508519,0.7293495095508519,0.7293495095508519,0.7293495095508519,0.7279297883324729,0.7197986577181208,0.5504646360351059,0.5291688177594218,0.5578213732576148,0.5811822405782138,0.5631130614352091,0.5569179143004647,0.6017036654620547,0.5597573567372225,0.551368094992256,0.557176045431079,0.5646618482188952,0.5280072276716572,0.5717604543107899,0.5406556530717604,0.5735673722250904,0.567501290655653,0.5467217346411978,0.5631130614352091,0.6663607334748276,0.735286525554982
