,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
10,0.3798661152091417,0.6154010147955485,0.7170511235236431,0.6813200869824756,0.6787617788769027,0.6854986568882446,0.6528375900737645,0.6605125143904831,0.7119345073124973,0.7170511235236431,0.7170511235236431,0.7170511235236431,0.6154010147955485,0.6154010147955485,0.6154010147955485,0.6154010147955485,0.6154010147955485,0.3798661152091417,0.6154010147955485,0.7170511235236431,0.6803820406770988,0.6749243167185435,0.6572719907900908,0.6998251822794526,0.6805525945508037,0.3798661152091417,0.6154010147955485,0.6154010147955485,0.7170511235236431,0.6968404894896175,0.6968404894896175,0.6968404894896175,0.6679316078966443,0.7170511235236431,0.7170511235236431,0.5582654671044216,0.5241546923634504,0.5296976932588582,0.5338762631646271,0.5470941883767535,0.545815034323967,0.5290154777640387,0.52449580011086,0.5213405534473202,0.5343026478488893,0.5327676629855456,0.523898861552893,0.5452180957660001,0.6447678651234701,0.7170511235236431
11,0.3938088943845137,0.627638255233872,0.7246834093719353,0.7246834093719353,0.7246834093719353,0.6564618598899927,0.6602140451114996,0.6341193024346565,0.7224662090137722,0.7237453630665587,0.7246834093719353,0.7246834093719353,0.627638255233872,0.627638255233872,0.627638255233872,0.627638255233872,0.627638255233872,0.3938088943845137,0.627638255233872,0.7246834093719353,0.7246834093719353,0.6437555962989809,0.5658124760158615,0.630622948023707,0.7227220398243295,0.3938088943845137,0.627638255233872,0.627638255233872,0.7246834093719353,0.7246834093719353,0.6846885259881466,0.6604698759220569,0.6594465526798278,0.7246834093719353,0.7246834093719353,0.5160107448940434,0.5258175926320726,0.5331514092013815,0.5328103014539718,0.5299961625378417,0.5298256086641367,0.5370741482965932,0.5173751758836822,0.5347716710015776,0.5358802711806592,0.5252206540741057,0.518910160747026,0.5287170084850552,0.6464781414681213,0.7246834093719353
12,0.4028908881592973,0.638596341619409,0.7312070950411461,0.7312070950411461,0.7312070950411461,0.6420926960303586,0.6466123736835373,0.6429454653988829,0.72958683324095,0.7303543256726218,0.7312070950411461,0.7312070950411461,0.638596341619409,0.638596341619409,0.638596341619409,0.638596341619409,0.638596341619409,0.4028908881592973,0.638596341619409,0.7312070950411461,0.7312070950411461,0.67901760968746,0.5761736238434315,0.6699782543811026,0.7293310024303927,0.4028908881592973,0.638596341619409,0.638596341619409,0.7312070950411461,0.7312070950411461,0.6799556559928367,0.6477209738626188,0.6466123736835373,0.7312070950411461,0.7312070950411461,0.5422334029761651,0.5255191233530891,0.5267982774058756,0.5243252462371552,0.5275657698375474,0.5194644608365667,0.5356670788385282,0.5172472604784036,0.5221080458789921,0.5391634332494777,0.5285038161429242,0.5236430307423358,0.5350701402805611,0.653109212909665,0.7312070950411461
13,0.31919157463863895,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7640813541977572,0.7640813541977572,0.7640813541977572,0.7640813541977572,0.7949516053383362,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.31919157463863895,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.7971688056964994,0.31919157463863895,0.7971688056964994,0.7376455037735045,0.7376455037735045,0.7376455037735045,0.7376455037735045,0.7376455037735045,0.7376455037735045,0.7971688056964994,0.7971688056964994,0.568114953310877,0.5566025668357992,0.5709290922270072,0.5613780752995352,0.546198780539803,0.5600136443098964,0.5626572293523217,0.5293139470430223,0.5855967253656249,0.5579669978254381,0.5597578134993391,0.5490981963927856,0.570076322858483,0.725848860842252,0.7971688056964994
14,0.4028056112224449,0.6383405108088518,0.7281371253144587,0.7281371253144587,0.7281371253144587,0.6875453033727028,0.6843047797723106,0.6430307423357353,0.7274549098196392,0.7278812945039014,0.7281371253144587,0.7281371253144587,0.6383405108088518,0.6383405108088518,0.6383405108088518,0.6383405108088518,0.6383405108088518,0.4028056112224449,0.6383405108088518,0.7281371253144587,0.7281371253144587,0.6975227049844369,0.5948492730141133,0.6847311644565727,0.724811324777214,0.4028056112224449,0.6383405108088518,0.6383405108088518,0.7281371253144587,0.7281371253144587,0.65232592845265,0.6339061100925255,0.6339061100925255,0.7281371253144587,0.7281371253144587,0.5387370485652155,0.5246663539845648,0.525092738668827,0.5291007547008911,0.5186116914680424,0.5244105231740076,0.5344732017225942,0.5259455080373513,0.5190380761523046,0.5047115507610966,0.5249221847951222,0.5237283076791882,0.5234724768686309,0.6547926428112332,0.7281371253144587
15,0.32938216859250413,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.7422930968319618,0.7422930968319618,0.7422930968319618,0.7422930968319618,0.7983200443440072,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.32938216859250413,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.8022427834392188,0.32938216859250413,0.8022427834392188,0.7740161173410651,0.7740161173410651,0.7740161173410651,0.7740161173410651,0.7740161173410651,0.7740161173410651,0.8022427834392188,0.8022427834392188,0.566110945294845,0.5476911269347206,0.5296124163220057,0.5592035134097983,0.5389076024389204,0.5556218820619964,0.5603121135888799,0.5692661919583849,0.5348995864068563,0.552978297019571,0.5453033727028526,0.52449580011086,0.5688398072741228,0.7344034009705779,0.8022427834392188
16,0.40148381870123223,0.6349720718031808,0.7306527949516053,0.7306527949516053,0.7306527949516053,0.6472519507099305,0.6510894128682898,0.6229480237069884,0.7290325331514093,0.7298000255830811,0.7306527949516053,0.7306527949516053,0.6349720718031808,0.6349720718031808,0.6349720718031808,0.6349720718031808,0.6349720718031808,0.40148381870123223,0.6349720718031808,0.7306527949516053,0.7306527949516053,0.67462584743956,0.5737432311431373,0.6611520914168763,0.7284355945934422,0.40148381870123223,0.6349720718031808,0.6349720718031808,0.7306527949516053,0.7306527949516053,0.6802541252718203,0.6526243977316335,0.6514305206156995,0.7306527949516053,0.7306527949516053,0.5394619025284612,0.533066132264529,0.5285464546113504,0.5265850850637445,0.5243678847055814,0.5256470387583678,0.5175457297573871,0.5240267769581717,0.5273525774954164,0.5401441180232806,0.5303372702852513,0.5204451456103697,0.5261587003794823,0.6515852824640613,0.7306527949516053
17,0.3190210207649341,0.795292713085746,0.795292713085746,0.795292713085746,0.7634844156397902,0.7634844156397902,0.7634844156397902,0.7634844156397902,0.79333134353814,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.3190210207649341,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.795292713085746,0.3190210207649341,0.795292713085746,0.7379013345840617,0.7379013345840617,0.7379013345840617,0.7379013345840617,0.7379013345840617,0.7379013345840617,0.795292713085746,0.795292713085746,0.5547264742250458,0.555152858909308,0.55276510467744,0.5339189016330533,0.5725493540272033,0.5501215196350147,0.540229394960133,0.5774101394277917,0.5841470174391336,0.542617149192001,0.5474779345925894,0.548586534771671,0.5710143691638596,0.7248350128152287,0.795292713085746
18,0.3174433974331642,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7653178697821175,0.7653178697821175,0.7653178697821175,0.7653178697821175,0.7948236899330576,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.3174433974331642,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.7972967211017781,0.3174433974331642,0.7972967211017781,0.740928665842323,0.740928665842323,0.740928665842323,0.740928665842323,0.740928665842323,0.740928665842323,0.7972967211017781,0.7972967211017781,0.5559629898094061,0.5580949132307168,0.5549396665671769,0.5618470984522236,0.545985588197672,0.5522960815247516,0.5394192640600349,0.5761736238434315,0.5876860103185093,0.563723191062977,0.5628704216944528,0.5906707031083444,0.5685839764635654,0.7266242492865951,0.7972967211017781
19,0.3985844028482497,0.6336929177503944,0.7360252419733083,0.7360252419733083,0.7360252419733083,0.6869910032831621,0.6814480023877543,0.6579115678164841,0.7349166417942268,0.7355988572890462,0.7360252419733083,0.7360252419733083,0.6336929177503944,0.6336929177503944,0.6336929177503944,0.6336929177503944,0.6336929177503944,0.3985844028482497,0.6336929177503944,0.7360252419733083,0.7360252419733083,0.6955186969684048,0.6404297957617362,0.6848590798618513,0.73397859548885,0.3985844028482497,0.6336929177503944,0.6336929177503944,0.7360252419733083,0.7360252419733083,0.674028908881593,0.641367842067113,0.6422206114356372,0.7360252419733083,0.7360252419733083,0.5270967466848591,0.5258175926320726,0.530678378032661,0.528461177674498,0.5268409158743018,0.5253059310109581,0.5145610369675522,0.5259881465057775,0.518910160747026,0.5416791028866244,0.5288875623587601,0.5286317315482028,0.5271820236217115,0.6603119556686265,0.7360252419733083
20,0.37219119089242314,0.60772609047883,0.7074148296593187,0.6955613354368311,0.6968404894896175,0.693344135078668,0.6758623630239202,0.6823434102247047,0.6022683665202746,0.7074148296593187,0.7074148296593187,0.7074148296593187,0.60772609047883,0.60772609047883,0.60772609047883,0.60772609047883,0.60772609047883,0.37219119089242314,0.60772609047883,0.7074148296593187,0.6952202276894214,0.6975227049844369,0.6494265125996674,0.6136954760585,0.6906152730993903,0.37219119089242314,0.60772609047883,0.60772609047883,0.7074148296593187,0.680808425361361,0.680808425361361,0.680808425361361,0.6789323327506076,0.7074148296593187,0.7074148296593187,0.5417217413550506,0.5229608152475164,0.5409542489233786,0.5435125570289515,0.5332793246066602,0.5417217413550506,0.5491408348612118,0.5356670788385282,0.5464972498187866,0.5350701402805611,0.5303799087536776,0.5254338464162367,0.5395045409968874,0.6369855550344186,0.7074148296593187
21,0.33360337696669934,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.7350019187310792,0.7350019187310792,0.7350019187310792,0.7350019187310792,0.8021148680339403,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.33360337696669934,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.8055259455080374,0.33360337696669934,0.8055259455080374,0.7558947682599241,0.7558947682599241,0.7558947682599241,0.7558947682599241,0.7558947682599241,0.7558947682599241,0.8055259455080374,0.8055259455080374,0.5675180147529101,0.5472221037820322,0.55276510467744,0.5299108856009892,0.5427024261288534,0.5423613183814437,0.5592461518782246,0.5644480450262227,0.5303372702852513,0.5351980556858398,0.5427877030657059,0.57945678591225,0.5328955783908242,0.731486613889718,0.8055259455080374
22,0.38732784718372915,0.6233744083912506,0.712062422717776,0.6897198652624398,0.6915959578731932,0.6864793416620475,0.6655864921332025,0.6718117085234299,0.70728691425404,0.712062422717776,0.712062422717776,0.712062422717776,0.6233744083912506,0.6233744083912506,0.6233744083912506,0.6233744083912506,0.6233744083912506,0.38732784718372915,0.6233744083912506,0.712062422717776,0.6884407112096533,0.6913401270626359,0.6624312454696627,0.5743401697011044,0.6855412953566707,0.38732784718372915,0.6233744083912506,0.6233744083912506,0.712062422717776,0.6706178314074959,0.6706178314074959,0.6706178314074959,0.6683153541124803,0.712062422717776,0.712062422717776,0.5512301198140963,0.5401441180232806,0.5381827484756747,0.5264145311900397,0.524879546326696,0.5219801304737134,0.5250501002004008,0.5340894555067582,0.535453886496397,0.529484500916727,0.5377563637914126,0.5279495160533834,0.512343836609389,0.6411309616869673,0.712062422717776
23,0.37496269134012705,0.6122031296635825,0.7118065919072187,0.6810216177034921,0.6791455250927386,0.6850296337355563,0.6556943674583209,0.6626017993433676,0.5992410352620134,0.7118065919072187,0.7118065919072187,0.7118065919072187,0.6122031296635825,0.6122031296635825,0.6122031296635825,0.6122031296635825,0.6122031296635825,0.37496269134012705,0.6122031296635825,0.7118065919072187,0.6806805099560824,0.6756491706817891,0.6526243977316335,0.6962861894000767,0.6780369249136571,0.37496269134012705,0.6122031296635825,0.6122031296635825,0.7118065919072187,0.6957745277789622,0.6957745277789622,0.6957745277789622,0.6701061697863813,0.7118065919072187,0.7118065919072187,0.5408263335181,0.5456871189186885,0.5453460111712787,0.5421054875708865,0.5300814394746941,0.5499509657613099,0.5466251652240651,0.527267300558564,0.5449196264870166,0.5357949942438067,0.5338336246962009,0.5580522747622906,0.5269261928111543,0.6383768324671407,0.7118065919072187
24,0.3289984223766682,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.7436148893531744,0.7436148893531744,0.7436148893531744,0.7436148893531744,0.7975951903807615,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.3289984223766682,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.8021148680339403,0.3289984223766682,0.8021148680339403,0.7751673559885729,0.7751673559885729,0.7751673559885729,0.7751673559885729,0.7751673559885729,0.7751673559885729,0.8021148680339403,0.8021148680339403,0.5334072400119387,0.5452607342344263,0.5685413379951392,0.5598430904361915,0.5317017012748902,0.5552381358461604,0.5586492133202575,0.565727199079009,0.535453886496397,0.5359655481175116,0.5408263335181,0.5477337654031467,0.5693941073636635,0.7347239790850416,0.8021148680339403
25,0.40092951861169146,0.6339913870293779,0.7290751716198354,0.7290751716198354,0.7290751716198354,0.6889950112991942,0.6856692107619494,0.6449921118833412,0.7283076791881635,0.7288193408092781,0.7290751716198354,0.7290751716198354,0.6339913870293779,0.6339913870293779,0.6339913870293779,0.6339913870293779,0.6339913870293779,0.40092951861169146,0.6339913870293779,0.7290751716198354,0.7290751716198354,0.6977785357949943,0.5913529186031637,0.6825139640984096,0.725408263335181,0.40092951861169146,0.6339913870293779,0.6339913870293779,0.7290751716198354,0.7290751716198354,0.6544578518739607,0.6365496951349507,0.6365496951349507,0.7290751716198354,0.7290751716198354,0.5149447831833881,0.5302946318168251,0.5297829701957105,0.525092738668827,0.5257749541636464,0.5237283076791882,0.5354112480279708,0.5277363237112523,0.5266277235321707,0.5070140280561122,0.5284185392060717,0.5189527992154522,0.5307210165010873,0.6545557624310876,0.7290751716198354
26,0.400034110774741,0.6356542872980002,0.7303116872041956,0.7303116872041956,0.7303116872041956,0.689975696072997,0.6860529569777853,0.6446083656675052,0.7292883639619665,0.7296294717093762,0.7303116872041956,0.7303116872041956,0.6356542872980002,0.6356542872980002,0.6356542872980002,0.6356542872980002,0.6356542872980002,0.400034110774741,0.6356542872980002,0.7303116872041956,0.7303116872041956,0.6986739436319448,0.5923336033769667,0.6845179721144417,0.726985886666951,0.400034110774741,0.6356542872980002,0.6356542872980002,0.7303116872041956,0.7303116872041956,0.6550121519635015,0.6357395642348527,0.6357395642348527,0.7303116872041956,0.7303116872041956,0.5395471794653136,0.5264145311900397,0.529655054790432,0.5259881465057775,0.5333219630750864,0.5307636549695135,0.5288022854219077,0.5116616211145696,0.524879546326696,0.5370741482965932,0.5270114697480066,0.5174604528205347,0.5234298384002046,0.6553501013058427,0.7303116872041956
