,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
0,0.4356312625250501,0.5614428857715431,0.5705410821643286,0.595310621242485,0.5949098196392786,0.5751102204408818,0.5875751503006013,0.5862124248496994,0.5624448897795591,0.5772344689378758,0.5775951903807616,0.5775951903807616,0.5775951903807616,0.4356312625250501,0.4356312625250501,0.4356312625250501,0.4356312625250501,0.4356312625250501,0.5650100200400802,0.5752705410821644,0.5977154308617234,0.6002004008016032,0.6014829659318637,0.5934669338677355,0.5849699398797595,0.4356312625250501,0.5775951903807616,0.6139879759519038,0.6030460921843688,0.6030460921843688,0.6030460921843688,0.579879759519038,0.5949098196392786,0.5451302605210421,0.5775951903807616,0.5194789579158317,0.49711422845691383,0.5040881763527054,0.5112625250501002,0.5064929859719439,0.5053306613226453,0.49687374749498997,0.4849699398797595,0.5004408817635271,0.49799599198396793,0.5004408817635271,0.4950300601202405,0.5060120240480962,0.4985571142284569,0.5029659318637274,0.4956713426853707,0.5502070808283234,0.6139879759519038
1,0.45799599198396795,0.5557515030060121,0.5812825651302606,0.5804008016032064,0.5573947895791583,0.5345891783567134,0.5333466933867735,0.5727855711422846,0.5383166332665331,0.5895390781563127,0.5895390781563127,0.5895390781563127,0.5895390781563127,0.45799599198396795,0.45799599198396795,0.45799599198396795,0.45799599198396795,0.45799599198396795,0.5538677354709419,0.5875751503006013,0.5809218436873748,0.5713827655310622,0.5985971943887776,0.5673346693386774,0.5924649298597194,0.45799599198396795,0.5895390781563127,0.5895390781563127,0.5895390781563127,0.6044088176352705,0.5757114228456914,0.5757114228456914,0.5757114228456914,0.564128256513026,0.5895390781563127,0.4871743486973948,0.5009619238476954,0.4972745490981964,0.48721442885771543,0.4940681362725451,0.5080561122244489,0.4966332665330661,0.4925851703406814,0.48609218436873747,0.4967134268537074,0.507254509018036,0.5039278557114228,0.49623246492985973,0.4959118236472946,0.49615230460921844,0.4967134268537074,0.5486602835300229,0.6044088176352705
2,0.45779559118236474,0.578316633266533,0.597755511022044,0.5878957915831663,0.5698597194388778,0.5736272545090181,0.5713026052104209,0.5818837675350701,0.5721843687374749,0.5952705410821644,0.5952705410821644,0.5952705410821644,0.5952705410821644,0.45779559118236474,0.45779559118236474,0.45779559118236474,0.45779559118236474,0.45779559118236474,0.5772344689378758,0.6009218436873748,0.5941082164328657,0.5909819639278557,0.6045691382765531,0.5713026052104209,0.589058116232465,0.45779559118236474,0.5952705410821644,0.5952705410821644,0.5952705410821644,0.6010821643286574,0.5799198396793587,0.5799198396793587,0.5799198396793587,0.5834068136272546,0.5952705410821644,0.5101402805611223,0.497875751503006,0.5020440881763527,0.5129058116232464,0.503567134268537,0.5091382765531062,0.4959519038076152,0.49927855711422847,0.48909819639278557,0.5020440881763527,0.49278557114228455,0.4945891783567134,0.4934669338677355,0.4937875751503006,0.5005210420841684,0.5012424849699398,0.5580004453351147,0.6010821643286574
3,0.4584769539078156,0.5695390781563127,0.5884168336673347,0.5884569138276553,0.5772344689378758,0.5671342685370742,0.5700601202404809,0.582565130260521,0.5468937875751503,0.5967535070140281,0.5967535070140281,0.5967535070140281,0.5967535070140281,0.4584769539078156,0.4584769539078156,0.4584769539078156,0.4584769539078156,0.4584769539078156,0.5687775551102204,0.5842084168336673,0.573186372745491,0.5464128256513026,0.5822444889779559,0.5945891783567134,0.5703406813627254,0.4584769539078156,0.5967535070140281,0.5967535070140281,0.5967535070140281,0.5774749498997996,0.5833266533066133,0.5833266533066133,0.5833266533066133,0.5579559118236473,0.5967535070140281,0.521002004008016,0.5109018036072144,0.5024849699398798,0.5110220440881763,0.4944689378757515,0.4952304609218437,0.5039278557114228,0.515190380761523,0.5016432865731463,0.5024849699398798,0.5006012024048097,0.5019238476953908,0.4939879759519038,0.49879759519038075,0.4914228456913828,0.4972745490981964,0.5555778223112893,0.5967535070140281
4,0.4612825651302605,0.5670541082164329,0.5886573146292585,0.5903006012024048,0.5755511022044089,0.5656112224448898,0.5682164328657314,0.5820841683366733,0.520120240480962,0.5896993987975951,0.5896993987975951,0.5896993987975951,0.5896993987975951,0.4612825651302605,0.4612825651302605,0.4612825651302605,0.4612825651302605,0.4612825651302605,0.5662925851703406,0.5836472945891784,0.5760721442885771,0.558436873747495,0.5812024048096193,0.5917835671342685,0.5694589178356714,0.4612825651302605,0.5896993987975951,0.5896993987975951,0.5896993987975951,0.5768336673346693,0.5831663326653307,0.5831663326653307,0.5831663326653307,0.5533867735470942,0.5896993987975951,0.47867735470941886,0.5113827655310621,0.49559118236472943,0.5074949899799599,0.5010420841683366,0.4968336673346693,0.4991983967935872,0.5139879759519038,0.49675350701402804,0.49615230460921844,0.5002805611222445,0.5040080160320641,0.49286573146292584,0.5000801603206413,0.49022044088176353,0.4939078156312625,0.5526890818674386,0.5903006012024048
5,0.4410420841683367,0.5600400801603206,0.5913426853707415,0.5973547094188377,0.5692985971943888,0.585250501002004,0.5837274549098196,0.5777955911823647,0.5391583166332665,0.5775150300601203,0.5777154308617235,0.5777154308617235,0.5777154308617235,0.4410420841683367,0.4410420841683367,0.4410420841683367,0.4410420841683367,0.4410420841683367,0.5567935871743487,0.5866533066132265,0.5932264529058117,0.584809619238477,0.5960721442885771,0.5924649298597194,0.57687374749499,0.4410420841683367,0.5777154308617235,0.5748296593186373,0.5828056112224449,0.5828056112224449,0.5828056112224449,0.5837675350701402,0.5832064128256513,0.5692184368737475,0.5777154308617235,0.5090981963927855,0.5066933867735471,0.49667334669338675,0.5080961923847696,0.49987975951903807,0.5129058116232464,0.4994789579158317,0.5052905811623246,0.49711422845691383,0.5002004008016032,0.4990380761523046,0.5048496993987976,0.4970741482965932,0.49555110220440884,0.4995591182364729,0.5018036072144288,0.5472500556668893,0.5973547094188377
6,0.45374749498997996,0.5781162324649298,0.5667735470941884,0.5634869739478958,0.5707014028056112,0.5719839679358717,0.5693787575150301,0.5668537074148297,0.5775150300601203,0.5911422845691383,0.5911422845691383,0.5911422845691383,0.5911422845691383,0.45374749498997996,0.45374749498997996,0.45374749498997996,0.45374749498997996,0.45374749498997996,0.5790380761523046,0.5663326653306613,0.550501002004008,0.5494589178356714,0.5901803607214429,0.5832865731462926,0.5729859719438878,0.45374749498997996,0.5911422845691383,0.5911422845691383,0.5911422845691383,0.5822044088176352,0.595751503006012,0.595751503006012,0.595751503006012,0.5755110220440882,0.5911422845691383,0.4904609218436874,0.4939078156312625,0.5021643286573146,0.5123847695390782,0.4929458917835671,0.4970741482965932,0.4983166332665331,0.49811623246492986,0.5103006012024048,0.49270541082164326,0.5091783567134268,0.5083366733466934,0.4904609218436874,0.49703406813627254,0.4995190380761523,0.49791583166332665,0.5541260298374526,0.595751503006012
7,0.45919839679358715,0.5172745490981964,0.5452905811623247,0.5543086172344689,0.546813627254509,0.5571142284569138,0.5566733466933868,0.5647695390781563,0.5533466933867736,0.5961122244488978,0.5961122244488978,0.5961122244488978,0.5961122244488978,0.45919839679358715,0.45919839679358715,0.45919839679358715,0.45919839679358715,0.45919839679358715,0.5198797595190381,0.5146292585170341,0.5566733466933868,0.5611623246492986,0.5657314629258517,0.5771943887775551,0.5686573146292585,0.45919839679358715,0.5961122244488978,0.5961122244488978,0.5961122244488978,0.5975951903807615,0.5901402805611222,0.5901402805611222,0.5901402805611222,0.48324649298597194,0.5961122244488978,0.48316633266533066,0.4886172344689379,0.4985571142284569,0.49050100200400804,0.5008817635270542,0.497875751503006,0.4982364729458918,0.5082164328657315,0.4892184368737475,0.5028857715430862,0.49490981963927855,0.5030460921843687,0.5034468937875751,0.4954308617234469,0.49022044088176353,0.4955110220440882,0.5470719216210198,0.5975951903807615
8,0.43342685370741485,0.5528256513026052,0.5580761523046092,0.5950701402805612,0.5925050100200401,0.5861322645290581,0.5925050100200401,0.5911022044088177,0.5571543086172345,0.5837675350701402,0.5834869739478958,0.5834869739478958,0.5834869739478958,0.43342685370741485,0.43342685370741485,0.43342685370741485,0.43342685370741485,0.43342685370741485,0.5475751503006012,0.5572745490981964,0.5868937875751503,0.5892985971943888,0.6072144288577155,0.5900200400801603,0.5943887775551102,0.43342685370741485,0.5834869739478958,0.578436873747495,0.6144288577154309,0.6144288577154309,0.6144288577154309,0.5932665330661323,0.5945490981963928,0.5559919839679359,0.5834869739478958,0.5098196392785571,0.5006813627254509,0.5020440881763527,0.510501002004008,0.5038877755511022,0.5013627254509018,0.49490981963927855,0.5023246492985972,0.49935871743486976,0.5050100200400801,0.4888577154308617,0.5034068136272545,0.4979559118236473,0.5042885771543086,0.49763527054108214,0.48769539078156315,0.5515801974319007,0.6144288577154309
9,0.43454909819639276,0.5545891783567134,0.555190380761523,0.5952304609218437,0.5928256513026052,0.5866132264529058,0.5918637274549098,0.5903006012024048,0.5560320641282566,0.5789579158316633,0.5786773547094188,0.5786773547094188,0.5786773547094188,0.43454909819639276,0.43454909819639276,0.43454909819639276,0.43454909819639276,0.43454909819639276,0.5482164328657315,0.5543887775551102,0.5875350701402806,0.5876953907815631,0.6064128256513026,0.5901803607214429,0.5943887775551102,0.43454909819639276,0.5786773547094188,0.5736272545090181,0.613627254509018,0.613627254509018,0.613627254509018,0.5915030060120241,0.5943887775551102,0.557434869739479,0.5786773547094188,0.48881763527054106,0.49394789579158316,0.5033266533066132,0.48653306613226455,0.5067735470941884,0.5023246492985972,0.4995591182364729,0.49342685370741485,0.4991983967935872,0.5042084168336673,0.489498997995992,0.5005210420841684,0.5002004008016032,0.5010821643286573,0.5003607214428858,0.512064128256513,0.5503748237215171,0.613627254509018
