,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
0,0.4420322125732947,0.5607882431529726,0.5517330958212722,0.5895123580494323,0.5890670229347584,0.5823498849550953,0.5835745565204483,0.5722185110962666,0.5561122244488977,0.5708453944926891,0.571327840866919,0.571327840866919,0.571327840866919,0.4420322125732947,0.4420322125732947,0.4420322125732947,0.4420322125732947,0.4420322125732947,0.5609366881911972,0.5704371706375715,0.5913679210272397,0.5940399317152825,0.5936688191197209,0.5844652267497958,0.57555852445632,0.4420322125732947,0.571327840866919,0.6044310843910042,0.5951903807615231,0.5951903807615231,0.5951903807615231,0.5736658502189564,0.5864692347658279,0.5429748385660209,0.571327840866919,0.5186298522971869,0.49710532175462036,0.5040080160320641,0.5101313738588288,0.5051213538187486,0.5061975803458769,0.49725376679284494,0.4870481704149039,0.4987011059155348,0.498515549617754,0.4987011059155348,0.4951755362577006,0.5061604690863208,0.4991835522897647,0.5025235656498181,0.4960662064870482,0.50645735916277,0.5062718028649892,0.4947302011430268,0.5016700066800267,0.5505900690269427,0.6044310843910042
1,0.4600311734580272,0.5537742150968604,0.5801232093817265,0.5801232093817265,0.5367030357010317,0.5716618422029244,0.5715505084242559,0.5617160246418763,0.536777258220144,0.5834632227417799,0.5834632227417799,0.5834632227417799,0.5834632227417799,0.4600311734580272,0.4600311734580272,0.4600311734580272,0.4600311734580272,0.4600311734580272,0.5572626734951385,0.5862465672084911,0.5817932160617532,0.5716989534624806,0.5940770429748385,0.5704742818971276,0.5873599049951755,0.4600311734580272,0.5834632227417799,0.5834632227417799,0.5834632227417799,0.597157277517999,0.5781192013656944,0.5692496103317747,0.5781192013656944,0.5637942551770208,0.5834632227417799,0.48890373339271137,0.5014473391226898,0.49803310324352407,0.48604616640688786,0.49432197728790916,0.5078675870259036,0.4949157574408075,0.4927261931269947,0.4888666221331552,0.49766199064796257,0.5071253618347806,0.5038224597342834,0.49521264751725674,0.49536109255548133,0.4961033177466043,0.4969197654568396,0.48563794255177023,0.49636309656349736,0.5090180360721442,0.5118756030579678,0.5518772995726905,0.597157277517999
2,0.4630742967416314,0.5617902471609887,0.5838343353373413,0.5806427670155125,0.5675053811326356,0.5669116009797373,0.5666518221628442,0.5505826467750315,0.557411118533363,0.5880650189267423,0.5880650189267423,0.5880650189267423,0.5880650189267423,0.4630742967416314,0.4630742967416314,0.4630742967416314,0.4630742967416314,0.4630742967416314,0.5644622578490314,0.589215467972983,0.5860981221702665,0.5801603206412825,0.5940028204557263,0.5673569360944111,0.5844652267497958,0.4630742967416314,0.5880650189267423,0.5880650189267423,0.5880650189267423,0.5965634973651006,0.5701773918206784,0.5608624656720849,0.5701773918206784,0.5700289467824537,0.5880650189267423,0.5081273658427967,0.49595487270837973,0.5012988940844653,0.5104653751948341,0.5027833444667112,0.507199584353893,0.4972908780524011,0.5025235656498181,0.4892377347287167,0.5004824463742299,0.4958435389297113,0.4947673124025829,0.4956579826319305,0.4932086395012247,0.5005566688933423,0.5003340013360054,0.4863059452237809,0.4971795442737327,0.4935797520967862,0.49049951755362575,0.5547125998027802,0.5965634973651006
3,0.4598456171602464,0.5630891412454538,0.5787500927781489,0.5796407630074965,0.5647220366659245,0.5610480219698657,0.5590811252133897,0.5844281154902398,0.5445335114673792,0.5914421435463519,0.5914421435463519,0.5914421435463519,0.5914421435463519,0.4598456171602464,0.4598456171602464,0.4598456171602464,0.4598456171602464,0.4598456171602464,0.5619758034587694,0.5764120834261115,0.5659838194908335,0.5447561790247161,0.5741482965931863,0.5893639130112076,0.5639427002152453,0.4598456171602464,0.5914421435463519,0.5914421435463519,0.5914421435463519,0.5737400727380687,0.5769687523194538,0.577302753655459,0.5769687523194538,0.5501744229199139,0.5914421435463519,0.5205596377941067,0.509426259927262,0.5011875603057968,0.5105024864543902,0.4948044236621391,0.4949157574408075,0.5037853484747272,0.5128776070659838,0.5018184517182513,0.5017813404586952,0.5013731166035775,0.5025235656498181,0.4945075335856899,0.49933199732798933,0.4925035255696578,0.4975506568692941,0.509426259927262,0.4972908780524011,0.5025235656498181,0.49498997995991983,0.5519281950143674,0.5914421435463519
4,0.4631856305202999,0.5599717954427373,0.5788985378163735,0.5800860981221703,0.5620500259778817,0.5572626734951385,0.5562606694871224,0.5807912120537371,0.5196689675647591,0.5856527870555926,0.5856527870555926,0.5856527870555926,0.5856527870555926,0.4631856305202999,0.4631856305202999,0.4631856305202999,0.4631856305202999,0.4631856305202999,0.5577451198693684,0.5748534105247532,0.5674682698730795,0.5522526534550583,0.5721442885771543,0.5873599049951755,0.561641802122764,0.4631856305202999,0.5856527870555926,0.5856527870555926,0.5856527870555926,0.5741854078527425,0.578527425220812,0.5786387589994805,0.578527425220812,0.5454984042158391,0.5856527870555926,0.4781043568618719,0.5085355896979143,0.49673420915905886,0.5060491353076524,0.5017813404586952,0.4972908780524011,0.4998515549617754,0.5136940547762191,0.49654865286127814,0.4947302011430268,0.5024122318711497,0.5050471312996363,0.49465597862391447,0.4996288874044385,0.49139018778297333,0.4938395309136792,0.5062346916054331,0.4987011059155348,0.5063831366436576,0.5022637868329252,0.5500387017421086,0.5873599049951755
5,0.44488977955911824,0.5450901803607214,0.5767831960216729,0.5855414532769242,0.5467230757811921,0.5796036517479404,0.5791954278928226,0.5659467082312774,0.5376679284494916,0.5714020633860313,0.5715876196838121,0.5715876196838121,0.5715876196838121,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.5501373116603577,0.57652341720478,0.5825354412528762,0.5716989534624806,0.5876196838120685,0.5841312254137906,0.5672456023157426,0.44488977955911824,0.5715876196838121,0.5712165070882506,0.5783789801825874,0.5783789801825874,0.5783789801825874,0.5789727603354858,0.5781563126252505,0.5610480219698657,0.5715876196838121,0.5096118162250427,0.5059006902694277,0.4974393230906257,0.5073480293921175,0.49936910858754546,0.5119498255770801,0.5001855562977807,0.5046017961849625,0.4981444370221925,0.501002004008016,0.4975506568692941,0.5047873524827433,0.49558376011281824,0.4957322051510428,0.49951755362577005,0.5021153417947005,0.5007793364506792,0.503488458398278,0.49016551621762044,0.5025977881689304,0.545844069090562,0.5876196838120685
6,0.4573962740295406,0.5717731759815928,0.5622726935352186,0.5644251465894753,0.552920656127069,0.5623469160543308,0.5572997847546945,0.5584873450604914,0.5679136049877532,0.5847621168262451,0.5847621168262451,0.5847621168262451,0.5847621168262451,0.4573962740295406,0.4573962740295406,0.4573962740295406,0.4573962740295406,0.4573962740295406,0.5741482965931863,0.554442217768871,0.5535144362799673,0.5523268759741705,0.5797149855266088,0.5739256290358494,0.5680249387664217,0.4573962740295406,0.5847621168262451,0.5847621168262451,0.5847621168262451,0.5730720700660581,0.5863579009871595,0.5868032361018333,0.5863579009871595,0.5673940473539671,0.5847621168262451,0.49035107251540117,0.49465597862391447,0.5011133377866844,0.5113189341646256,0.49331997327989313,0.49387664217323535,0.49703109923550803,0.4978104356861872,0.5113189341646256,0.49331997327989313,0.5101313738588288,0.5092778148890373,0.4938395309136792,0.49599198396793587,0.5014102278631337,0.49836710457952943,0.5078675870259036,0.4957322051510428,0.5065315816818823,0.491056186446968,0.5495255060385321,0.5868032361018333
7,0.4611445112447116,0.518370073480294,0.5445706227269353,0.5479106360869888,0.5550359979217695,0.5493579752096787,0.5503228679581385,0.537519483411267,0.549951755362577,0.5876939063311809,0.5876939063311809,0.5876939063311809,0.5876939063311809,0.4611445112447116,0.4611445112447116,0.4611445112447116,0.4611445112447116,0.4611445112447116,0.5154753952349143,0.5177391820678394,0.5525124322719513,0.5571142284569138,0.5629035849476731,0.5707711719735767,0.565612706895272,0.4611445112447116,0.5876939063311809,0.5876939063311809,0.5876939063311809,0.5911452534699028,0.5865805685444964,0.5834261114822237,0.5865805685444964,0.48830995323981297,0.5876939063311809,0.483856602093075,0.4907592963705188,0.4978104356861872,0.49109329770652416,0.5001113337786685,0.4982928820604171,0.49951755362577005,0.5078675870259036,0.49049951755362575,0.5013731166035775,0.4941364209901284,0.5023380093520374,0.502486454390262,0.49506420247903216,0.4914272990425295,0.49521264751725674,0.4900170711793958,0.4996288874044385,0.506717137979663,0.5028946782453797,0.5417363828185471,0.5911452534699028
8,0.4408817635270541,0.5477621910487642,0.5629778074667854,0.5888814666369777,0.5868032361018333,0.5840198916351221,0.5743338528909672,0.577785200029689,0.5504713129963631,0.5745194091887479,0.5742596303718548,0.5742596303718548,0.5742596303718548,0.4408817635270541,0.4408817635270541,0.4408817635270541,0.4408817635270541,0.4408817635270541,0.5467972983003043,0.5540711051733096,0.5828323313293253,0.5800860981221703,0.5963779410673198,0.5811252133897424,0.5848734506049136,0.4408817635270541,0.5742596303718548,0.5697320567060046,0.6032064128256514,0.6032064128256514,0.6032064128256514,0.583760112818229,0.585244563200475,0.5541453276924219,0.5742596303718548,0.5093149261485935,0.5000371112595562,0.5027833444667112,0.5109107103095079,0.502486454390262,0.5012617828249091,0.495286870036369,0.5020782305351443,0.5005937801528983,0.5046389074445187,0.4887181770949306,0.5038224597342834,0.49855266087731015,0.5039709047725079,0.4984784383581979,0.48964595858383436,0.4900170711793958,0.5013360053440213,0.5086469234765828,0.5089067022934758,0.549533988612145,0.6032064128256514
9,0.441104431084391,0.5476879685296518,0.559637794106732,0.5885103540414162,0.585244563200475,0.5828323313293253,0.5750018555629778,0.5764491946856676,0.5500259778816893,0.5705113931566838,0.570325836858903,0.570325836858903,0.570325836858903,0.441104431084391,0.441104431084391,0.441104431084391,0.441104431084391,0.441104431084391,0.5458324055518444,0.5499888666221332,0.5819416610999777,0.5783047576634751,0.5958583834335337,0.5806798782750686,0.5842054479329029,0.441104431084391,0.570325836858903,0.5665404883841758,0.6025384101536406,0.6025384101536406,0.6025384101536406,0.5827952200697691,0.5856156757960366,0.554664885326208,0.570325836858903,0.48964595858383436,0.49461886736435834,0.5025606769093743,0.4884212870184814,0.506717137979663,0.503488458398278,0.5005566688933423,0.49576931641059896,0.498515549617754,0.5051584650783048,0.4896088473242782,0.5003340013360054,0.5004082238551176,0.5004824463742299,0.49959177614488237,0.5113931566837379,0.5084984784383582,0.5035626809173903,0.49387664217323535,0.49146441030208565,0.5482658438570261,0.6025384101536406
10,0.44084465226749797,0.5190751874118608,0.5540339939137534,0.5345876939063312,0.5695465004082239,0.5709196170118014,0.5699547242633415,0.5501744229199139,0.5435315074593632,0.5721071773175982,0.5716989534624806,0.5716989534624806,0.5716989534624806,0.44084465226749797,0.44084465226749797,0.44084465226749797,0.44084465226749797,0.44084465226749797,0.5144733912268983,0.5208194166109997,0.5699176130037853,0.5730349588065019,0.5799376530839456,0.5813478809470793,0.5774883099532399,0.44084465226749797,0.5716989534624806,0.5955243820975283,0.5970459437393305,0.5970459437393305,0.5970459437393305,0.5857641208342611,0.5833890002226676,0.4955466488532621,0.5716989534624806,0.494284866028353,0.49703109923550803,0.4934684183181177,0.5084242559192459,0.4964373190826097,0.5077562532472352,0.5008906702293476,0.49951755362577005,0.49580642767015515,0.4982928820604171,0.5007051139315668,0.5080902545832405,0.5,0.5040080160320641,0.4964373190826097,0.4995546648853262,0.4956950938914867,0.48882951087359905,0.5048986862614118,0.5034513471387219,0.5399062675615783,0.5970459437393305
11,0.45895494693089883,0.5453499591776145,0.5715505084242559,0.5742225191122987,0.5435686187189194,0.5708082832331329,0.5706969494544645,0.5621984710161063,0.5382988198619462,0.5848363393453574,0.5848363393453574,0.5848363393453574,0.5848363393453574,0.45895494693089883,0.45895494693089883,0.45895494693089883,0.45895494693089883,0.45895494693089883,0.5489868626141171,0.5787129815185927,0.5755956357158762,0.520633860313219,0.5918874786610258,0.5687300526979886,0.5879907964076301,0.45895494693089883,0.5848363393453574,0.5848363393453574,0.5848363393453574,0.5994952868700364,0.5843910042306836,0.5755214131967639,0.5843910042306836,0.5564833370444593,0.5848363393453574,0.48730794923179693,0.4991835522897647,0.4987382171750909,0.4862317227046686,0.49614042900616045,0.5035997921769465,0.5017813404586952,0.5051584650783048,0.48942329102649745,0.49703109923550803,0.491798411638091,0.5023751206115935,0.49762487938840644,0.505715133971647,0.5024493431307059,0.49858977213686634,0.4888666221331552,0.5033771246196096,0.5102427076374972,0.510947821569064,0.5497396910222563,0.5994952868700364
12,0.4603651747940325,0.543494396199807,0.5627180286498924,0.5784532027016996,0.5754100794180954,0.574556520448304,0.5506197580345877,0.5739627402954056,0.575298745639427,0.5957470496548652,0.5957470496548652,0.5957470496548652,0.5957470496548652,0.4603651747940325,0.4603651747940325,0.4603651747940325,0.4603651747940325,0.4603651747940325,0.5495064202479032,0.5437170637571439,0.5789356490759296,0.598641727900245,0.5978252801900097,0.590959697172122,0.6001261782824909,0.4603651747940325,0.5957470496548652,0.5957470496548652,0.5957470496548652,0.6054330883990202,0.5963037185482075,0.600645735916277,0.5963037185482075,0.5572997847546945,0.5957470496548652,0.5120982706153047,0.4911675202256365,0.5008906702293476,0.5061975803458769,0.5002968900764492,0.49298597194388777,0.5036369034365026,0.5055295776738663,0.5062718028649892,0.5023008980924812,0.4978104356861872,0.4902768499962889,0.49769910190751876,0.4986639946559786,0.49257774808877014,0.49658576412083427,0.5045275736658502,0.5007793364506792,0.4904252950345135,0.5027091219475989,0.558249832999332,0.6054330883990202
13,0.4605878423513694,0.5708825057522452,0.589215467972983,0.5739256290358494,0.5748905217843093,0.5573740072738069,0.5602686855191865,0.5584131225413791,0.5714020633860313,0.5849847843835819,0.5849847843835819,0.5849847843835819,0.5849847843835819,0.4605878423513694,0.4605878423513694,0.4605878423513694,0.4605878423513694,0.4605878423513694,0.5734060714020633,0.5891783567134269,0.5827952200697691,0.5811623246492986,0.5962666072886513,0.554405106509315,0.578787204037705,0.4605878423513694,0.5849847843835819,0.5849847843835819,0.5849847843835819,0.5892525792325392,0.5680991612855341,0.5770800860981222,0.5680991612855341,0.5743709641505232,0.5849847843835819,0.49109329770652416,0.5028204557262673,0.5033400133600534,0.5110962666072887,0.4945075335856899,0.507459363170786,0.4988866622133155,0.5004824463742299,0.48972018110294663,0.5045275736658502,0.4922437467527648,0.5040822385511764,0.49139018778297333,0.5025235656498181,0.49881243969420325,0.5013360053440213,0.5107622652712833,0.5033029021004973,0.49183552289764715,0.5064202479032138,0.5540933719290433,0.5962666072886513
14,0.4392117568470274,0.5684331626215394,0.5612335782676464,0.5607882431529726,0.5679878275068656,0.5684702738810955,0.5635344763601277,0.5780820901061382,0.5457952942922882,0.5779707563274697,0.5776367549914644,0.5776367549914644,0.5776367549914644,0.4392117568470274,0.4392117568470274,0.4392117568470274,0.4392117568470274,0.4392117568470274,0.5658353744526089,0.5693609441104431,0.5685444964002079,0.5935574853410525,0.5774883099532399,0.587471238773844,0.5775625324723521,0.4392117568470274,0.5776367549914644,0.583500334001336,0.5950048244637423,0.5950048244637423,0.5950048244637423,0.5879536851480739,0.5837972240777852,0.5637571439174646,0.5776367549914644,0.5063831366436576,0.49695687671639577,0.49331997327989313,0.5097602612632672,0.5100200400801603,0.5023380093520374,0.4937653083945669,0.49521264751725674,0.5041193498107326,0.49139018778297333,0.5108735990499518,0.4943590885474653,0.4958435389297113,0.5053440213760855,0.5012617828249091,0.5053440213760855,0.5080160320641283,0.5029317895049358,0.5043791286276256,0.4915015215616418,0.5485372862126369,0.5950048244637423
15,0.45821272173977584,0.5706598381949083,0.5605655755956357,0.5649447042232614,0.5531433236844059,0.5609366881911972,0.5555926668151117,0.5590069026942774,0.5694722778891116,0.5864692347658279,0.5864692347658279,0.5864692347658279,0.5864692347658279,0.45821272173977584,0.45821272173977584,0.45821272173977584,0.45821272173977584,0.45821272173977584,0.5719958435389297,0.5513990944852668,0.5540339939137534,0.5526979885697321,0.5802345431603949,0.573554516440288,0.5683960513619832,0.45821272173977584,0.5864692347658279,0.5864692347658279,0.5864692347658279,0.5728494025087212,0.5880650189267423,0.5879165738885178,0.5880650189267423,0.5650931492614859,0.5864692347658279,0.5074222519112299,0.5017813404586952,0.5012617828249091,0.516885623098048,0.4975506568692941,0.5013731166035775,0.5043049061085133,0.49951755362577005,0.5103540414161657,0.4932457507607808,0.510205596377941,0.504453351146738,0.4930230832034439,0.5019297854969198,0.4948786461812514,0.503488458398278,0.48901506717137977,0.4977362131670749,0.507199584353893,0.4909819639278557,0.5499390315021577,0.5880650189267423
16,0.4617011801380539,0.5577451198693684,0.5783047576634751,0.5806798782750686,0.5472797446745342,0.5585986788391598,0.5582275662435983,0.5781192013656944,0.5505084242559193,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.4617011801380539,0.4617011801380539,0.4617011801380539,0.4617011801380539,0.4617011801380539,0.5549988866622133,0.5697320567060046,0.5752616343798709,0.5673198248348549,0.5642767015512506,0.5866919023231648,0.5547391078453203,0.4617011801380539,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.5820529948786461,0.5844652267497958,0.5836858902991168,0.5844652267497958,0.5380019297854969,0.5855043420173681,0.5235285385585987,0.49205819045498406,0.5050471312996363,0.5056780227120908,0.4958435389297113,0.5010762265271284,0.5014102278631337,0.4866028353002301,0.4934313070585616,0.49665998663994654,0.4987011059155348,0.49576931641059896,0.4994804423662139,0.5038595709938395,0.4936910858754546,0.502968900764492,0.5076449194685667,0.496771320418615,0.5055666889334224,0.5004082238551176,0.550602792887362,0.5866919023231648
17,0.45954872708379724,0.5534402137608551,0.5503970904772508,0.573554516440288,0.5738514065167372,0.565352928078379,0.5558153343724486,0.5517330958212722,0.5727751799896088,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.45954872708379724,0.45954872708379724,0.45954872708379724,0.45954872708379724,0.45954872708379724,0.5502486454390262,0.5561864469680101,0.5763749721665553,0.5711051733095821,0.5739256290358494,0.5488755288354487,0.5627551399094485,0.45954872708379724,0.5855043420173681,0.5855043420173681,0.5855043420173681,0.5758925257923254,0.5809396570919617,0.5722556223558227,0.5809396570919617,0.5299116752022563,0.5855043420173681,0.49242930305054555,0.4979217694648556,0.4981444370221925,0.5086469234765828,0.4948786461812514,0.48675128033845466,0.5012617828249091,0.49951755362577005,0.5105767089735026,0.4996288874044385,0.5061975803458769,0.5091293698508127,0.4990351072515401,0.49740221183106953,0.49235508053143323,0.49807021450308026,0.49502709121947597,0.4977362131670749,0.4999257774808877,0.5012988940844653,0.5479201789823032,0.5855043420173681
18,0.4397684257403696,0.5485786387589995,0.5645364803681437,0.590440139538336,0.5886587990796408,0.5851332294218066,0.5750018555629778,0.5799376530839456,0.5515846507830475,0.5726638462109404,0.5721071773175982,0.5721071773175982,0.5721071773175982,0.4397684257403696,0.4397684257403696,0.4397684257403696,0.4397684257403696,0.4397684257403696,0.5489497513545609,0.5557782231128925,0.5827581088102131,0.578527425220812,0.5979366139686781,0.580754100794181,0.5858383433533734,0.4397684257403696,0.5721071773175982,0.5702516143397907,0.6040228605358866,0.6040228605358866,0.6040228605358866,0.5862094559489349,0.5882876864840793,0.5534773250204112,0.5721071773175982,0.48400504713129966,0.49951755362577005,0.4978104356861872,0.5099458175610481,0.4966228753803904,0.5071253618347806,0.5070882505752246,0.5052697988569732,0.49933199732798933,0.49580642767015515,0.511430267943294,0.5025606769093743,0.4961033177466043,0.4969197654568396,0.5027091219475989,0.5093149261485935,0.509686038744155,0.49933199732798933,0.49090774140874344,0.5091293698508127,0.5496082111312571,0.6040228605358866
19,0.4405106509314926,0.5692867215913308,0.5914792548059081,0.5789356490759296,0.5877681288502932,0.5732947376233949,0.5709196170118014,0.576560528464336,0.5438655087953685,0.5642767015512506,0.5650560380019298,0.5650560380019298,0.5650560380019298,0.4405106509314926,0.4405106509314926,0.4405106509314926,0.4405106509314926,0.4405106509314926,0.5736658502189564,0.5829065538484376,0.5860238996511542,0.5861723446893787,0.5676538261708602,0.5681733838046463,0.5811994359088547,0.4405106509314926,0.5650560380019298,0.5808654345728494,0.591961701180138,0.591961701180138,0.591961701180138,0.5872856824760633,0.5808283233132933,0.5775996437319083,0.5650560380019298,0.4810361463668077,0.496029095227492,0.4972908780524011,0.5080160320641283,0.49892377347287165,0.49072218511096266,0.5025606769093743,0.4951013137385883,0.502968900764492,0.5028575669858235,0.5002968900764492,0.5035997921769465,0.4987011059155348,0.5033029021004973,0.4949157574408075,0.5001855562977807,0.5004082238551176,0.5024493431307059,0.4915015215616418,0.49762487938840644,0.5489571736064722,0.591961701180138
