,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
0,0.5410589935619499,0.5880961765865195,0.5836289580869793,0.5754828537642885,0.5739061884115096,0.5739061884115096,0.5442123242675075,0.5405334384443569,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.5410589935619499,0.476941269215609,0.48929181447904346,0.470371830245697,0.4464590723952174,0.4464590723952174,0.4496124031007752,0.45224017868874,0.5410589935619499,0.5413217711207463,0.5849428458809618,0.5849428458809618,0.5854684009985547,0.5854684009985547,0.5854684009985547,0.5854684009985547,0.5410589935619499,0.5591906451189068,0.4814084877151491,0.4758901589804231,0.47641571409801603,0.4800945999211667,0.4874523715674681,0.48824070424385757,0.5034818026540533,0.47510182630403364,0.47510182630403364,0.5586942875078469,0.5880961765865195
1,0.5522270398108001,0.590592563395086,0.584548679542767,0.5748259098672973,0.5721981342793325,0.5721981342793325,0.5414531599001445,0.5388253843121797,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5301537248718959,0.5020365260806727,0.5159637366968861,0.4295099198528446,0.44317435291026147,0.44291157535146497,0.45815267376166074,0.5522270398108001,0.5540664827223755,0.5866509000131389,0.5866509000131389,0.5877020102483248,0.5877020102483248,0.5877020102483248,0.5877020102483248,0.553803705163579,0.5658914728682171,0.4815398764945474,0.46104322690842203,0.46840099855472345,0.48048876625936143,0.4828537642885298,0.4886348705820523,0.4613060044672185,0.4931020890815924,0.48653265011168045,0.5647041076025441,0.590592563395086
2,0.5400078833267639,0.5917750624096703,0.5904611746156878,0.5812639600578111,0.5794245171462357,0.5794245171462357,0.5439495467087111,0.47956904480357376,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5400078833267639,0.5294967809749047,0.508737353829983,0.4674812770989358,0.5439495467087111,0.4383129680725266,0.46826960977532517,0.45670739718828013,0.5400078833267639,0.5423728813559322,0.5844172907633688,0.5844172907633688,0.5951911706740244,0.5951911706740244,0.5951911706740244,0.5951911706740244,0.5426356589147286,0.5591906451189068,0.48088293259755616,0.4803573774799632,0.48613848377348573,0.4774668243332019,0.48377348574431744,0.45854684009985547,0.47641571409801603,0.4974379188017343,0.47956904480357376,0.5585093699664715,0.5951911706740244
3,0.5474970437524636,0.584548679542767,0.5842859019839706,0.5753514649848903,0.5743003547497044,0.5743003547497044,0.5375114965181973,0.5319931677834713,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.5474970437524636,0.47943765602417554,0.4996715280515044,0.46945210878990934,0.44002102220470374,0.4450137958218368,0.45841545132045725,0.4602548942320326,0.5474970437524636,0.5485481539876494,0.5829720141899882,0.5829720141899882,0.5884903429247142,0.5884903429247142,0.5884903429247142,0.5884903429247142,0.54775982131126,0.5635264748390487,0.48048876625936143,0.48916042569964524,0.48101432137695443,0.4733937721718565,0.4749704375246354,0.49362764419918537,0.49888319537511494,0.49494153199316776,0.46918933123111284,0.5616481019187628,0.5884903429247142
4,0.5385626067533833,0.5585337012219157,0.5464459335172777,0.4699776639075023,0.46577322296675866,0.4636710024963868,0.467612665878334,0.4744448824070424,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5385626067533833,0.5243726185783734,0.5007226382866903,0.5072920772566023,0.454999343056103,0.454999343056103,0.461568782026015,0.4631454473787939,0.5385626067533833,0.5409276047825515,0.5682564708973854,0.5682564708973854,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5522270398108001,0.5393509394297727,0.5474970437524636,0.4849559847589016,0.49520430955196426,0.47786099067139665,0.4825909867297333,0.48075154381815793,0.48075154381815793,0.4749704375246354,0.4726054394954671,0.4844304296413086,0.53125349761797,0.5682564708973854
5,0.5547234266193667,0.5936145053212456,0.5899356194980948,0.5807384049402181,0.5781106293522533,0.5781106293522533,0.5439495467087111,0.5407962160031533,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5547234266193667,0.5355406648272237,0.5040073577716463,0.5181973459466561,0.5376428852975956,0.4364735251609513,0.45250295624753645,0.45407962160031534,0.5547234266193667,0.5555117592957561,0.5899356194980948,0.5899356194980948,0.5930889502036526,0.5930889502036526,0.5930889502036526,0.5930889502036526,0.5552489817369597,0.569701747470766,0.47615293653921953,0.47483904874523714,0.46958349756930756,0.4645907239521745,0.4787807121271843,0.4819340428327421,0.4632768361581921,0.46117461568782026,0.48219682039153855,0.5681445471223424,0.5936145053212456
6,0.5548548153987649,0.5995270003941663,0.5945342267770333,0.5834975693075811,0.5803442386020233,0.5803442386020233,0.548285376428853,0.5464459335172777,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.5548548153987649,0.536723163841808,0.48679542767047695,0.5201681776376298,0.5380370516357903,0.5196426225200368,0.4436999080278544,0.45552489817369596,0.5548548153987649,0.5559059256339509,0.5971620023649981,0.5971620023649981,0.5971620023649981,0.5971620023649981,0.5971620023649981,0.5971620023649981,0.5556431480751544,0.5706214689265536,0.4720798843778741,0.4815398764945474,0.4786493233477861,0.47917487846537904,0.4634082249375903,0.4521087899093417,0.492839311522796,0.46682433320194455,0.48048876625936143,0.5704268188830007,0.5995270003941663
7,0.5443437130469058,0.584548679542767,0.58507423466036,0.5727236893969255,0.5698331362501642,0.5698331362501642,0.46682433320194455,0.47917487846537904,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5443437130469058,0.5335698331362502,0.5012481934042833,0.517014846932072,0.5375114965181973,0.44816712652739454,0.46393378005518326,0.4647221127315727,0.5443437130469058,0.5469714886348706,0.5819209039548022,0.5819209039548022,0.5884903429247142,0.5884903429247142,0.5884903429247142,0.5884903429247142,0.5467087110760741,0.5580081461043227,0.4902115359348312,0.4623571147024044,0.4815398764945474,0.4749704375246354,0.4699776639075023,0.492839311522796,0.4620943371436079,0.46656155564314805,0.46945210878990934,0.5550105354336073,0.5884903429247142
8,0.5406648272237551,0.5887531204835107,0.5861253448955459,0.5769281303376692,0.5745631323085009,0.5745631323085009,0.5438181579293129,0.5427670476941269,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5406648272237551,0.5270003941663381,0.4875837603468664,0.47102877414268823,0.4447510182630403,0.4521087899093417,0.4502693469977664,0.4592037839968467,0.5406648272237551,0.5425042701353304,0.5858625673367495,0.5858625673367495,0.5903297858362896,0.5903297858362896,0.5903297858362896,0.5903297858362896,0.542241492576534,0.5580081461043227,0.4825909867297333,0.4702404414662988,0.480225988700565,0.4831165418473262,0.48548153987649456,0.4909998686112206,0.47050321902509523,0.4915254237288136,0.4647221127315727,0.5596529389723451,0.5903297858362896
9,0.5530153724871896,0.6005781106293523,0.5958481145710156,0.585599789777953,0.5824464590723952,0.5824464590723952,0.5472342661936671,0.5451320457232952,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5530153724871896,0.5409276047825515,0.4875837603468664,0.5277887268427276,0.5451320457232952,0.5220076205492051,0.43581658126396006,0.4573643410852713,0.5530153724871896,0.5556431480751544,0.596636447247405,0.596636447247405,0.5992642228353698,0.5992642228353698,0.5992642228353698,0.5992642228353698,0.5556431480751544,0.5737747996321114,0.48679542767047695,0.4820654316121403,0.4789121009065826,0.4647221127315727,0.46787544343713044,0.4846932072001051,0.46708711076074105,0.4973065300223361,0.4812770989357509,0.5702905638525136,0.6005781106293523
