,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
0,0.31785234899328857,0.7543624161073825,0.7543624161073825,0.7161073825503356,0.722013422818792,0.7273825503355704,0.7350335570469798,0.7161073825503356,0.32671140939597315,0.6740939597315436,0.7140939597315437,0.7488590604026846,0.7539597315436242,0.7563758389261745,0.7563758389261745,0.7563758389261745,0.7563758389261745,0.31785234899328857,0.7543624161073825,0.7543624161073825,0.7543624161073825,0.7543624161073825,0.7410738255033557,0.7256375838926175,0.73248322147651,0.31785234899328857,0.7543624161073825,0.7543624161073825,0.7563758389261745,0.7410738255033557,0.7430872483221477,0.7430872483221477,0.736510067114094,0.7543624161073825,0.6774496644295303,0.5805369127516778,0.5598657718120805,0.6068456375838926,0.5442953020134228,0.56,0.5703355704697987,0.58,0.5432214765100671,0.5442953020134228,0.5795973154362416,0.5697986577181208,0.574496644295302,0.5730201342281879,0.5361073825503355,0.5128859060402684,0.5397315436241611,0.6912950534427045,0.7563758389261745
1,0.3136912751677852,0.7448322147651006,0.7448322147651006,0.738255033557047,0.7353020134228188,0.723489932885906,0.723489932885906,0.738255033557047,0.3238926174496644,0.6766442953020134,0.7077852348993289,0.7452348993288591,0.745503355704698,0.7438926174496644,0.7438926174496644,0.7438926174496644,0.7438926174496644,0.3136912751677852,0.7448322147651006,0.7448322147651006,0.7448322147651006,0.7448322147651006,0.7476510067114094,0.723489932885906,0.7263087248322148,0.3136912751677852,0.7448322147651006,0.7448322147651006,0.7438926174496644,0.7476510067114094,0.7467114093959731,0.7467114093959731,0.723489932885906,0.7448322147651006,0.7111409395973154,0.5361073825503355,0.5594630872483222,0.47812080536912754,0.5401342281879195,0.5942281879194631,0.5696644295302014,0.5389261744966443,0.6006711409395973,0.5363758389261745,0.5816107382550335,0.5504697986577182,0.5720805369127516,0.5638926174496645,0.5437583892617449,0.5730201342281879,0.5385234899328859,0.68905791697738,0.7476510067114094
2,0.3091275167785235,0.7467114093959731,0.7467114093959731,0.7377181208053691,0.7342281879194631,0.7232214765100671,0.7232214765100671,0.7377181208053691,0.318255033557047,0.6781208053691276,0.7104697986577181,0.7465771812080537,0.7471140939597315,0.7457718120805369,0.7457718120805369,0.7457718120805369,0.7457718120805369,0.3091275167785235,0.7467114093959731,0.7467114093959731,0.7467114093959731,0.7467114093959731,0.7463087248322148,0.7232214765100671,0.7249664429530202,0.3091275167785235,0.7467114093959731,0.7467114093959731,0.7457718120805369,0.7463087248322148,0.7453691275167785,0.7453691275167785,0.7232214765100671,0.7467114093959731,0.7135570469798658,0.5387919463087248,0.5755704697986577,0.5781208053691275,0.5808053691275168,0.561744966442953,0.5405369127516778,0.5702013422818792,0.5974496644295302,0.5430872483221476,0.536241610738255,0.5702013422818792,0.5723489932885906,0.5736912751677853,0.5606711409395974,0.508724832214765,0.5433557046979866,0.6893015162813819,0.7471140939597315
3,0.327248322147651,0.7401342281879195,0.7401342281879195,0.7241610738255033,0.7201342281879195,0.7083221476510068,0.7083221476510068,0.7241610738255033,0.3353020134228188,0.32818791946308723,0.6928859060402685,0.7373154362416108,0.7391946308724833,0.7386577181208054,0.7386577181208054,0.7386577181208054,0.7386577181208054,0.327248322147651,0.7401342281879195,0.7401342281879195,0.7401342281879195,0.7401342281879195,0.7418791946308725,0.7083221476510068,0.7103355704697987,0.327248322147651,0.7401342281879195,0.7401342281879195,0.7386577181208054,0.7418791946308725,0.7404026845637584,0.7404026845637584,0.7083221476510068,0.7401342281879195,0.6957046979865772,0.569261744966443,0.5331543624161074,0.4793288590604027,0.5720805369127516,0.5479194630872484,0.5622818791946309,0.5590604026845638,0.5970469798657718,0.5868456375838926,0.5320805369127517,0.5593288590604026,0.5586577181208053,0.5586577181208053,0.5659060402684564,0.5704697986577181,0.5459060402684563,0.6701168282376336,0.7418791946308725
4,0.3371812080536913,0.7366442953020135,0.7366442953020135,0.6965100671140939,0.7042953020134228,0.7061744966442953,0.7140939597315437,0.6965100671140939,0.34496644295302015,0.6475167785234899,0.6963758389261745,0.7273825503355704,0.7335570469798658,0.7367785234899329,0.7367785234899329,0.7367785234899329,0.7367785234899329,0.3371812080536913,0.7366442953020135,0.7366442953020135,0.7366442953020135,0.7366442953020135,0.7193288590604027,0.7038926174496645,0.710738255033557,0.3371812080536913,0.7366442953020135,0.7366442953020135,0.7367785234899329,0.7193288590604027,0.7194630872483222,0.7194630872483222,0.7179865771812081,0.7366442953020135,0.40818791946308725,0.5687248322147651,0.542013422818792,0.48013422818791945,0.5311409395973155,0.5135570469798658,0.5410738255033557,0.5186577181208054,0.5257718120805369,0.5456375838926174,0.5675167785234899,0.5393288590604027,0.5212080536912752,0.5630872483221476,0.5457718120805369,0.5120805369127517,0.5370469798657718,0.6664180959482975,0.7367785234899329
5,0.32093959731543625,0.7056375838926174,0.7056375838926174,0.7079194630872483,0.7095302013422818,0.6943624161073826,0.6789261744966443,0.7079194630872483,0.3295302013422819,0.352751677852349,0.6626845637583892,0.6626845637583892,0.6950335570469799,0.7071140939597316,0.7071140939597316,0.7071140939597316,0.7071140939597316,0.32093959731543625,0.7056375838926174,0.7056375838926174,0.7056375838926174,0.7056375838926174,0.6974496644295302,0.6974496644295302,0.6789261744966443,0.32093959731543625,0.7056375838926174,0.7056375838926174,0.7071140939597316,0.6974496644295302,0.6974496644295302,0.6974496644295302,0.6969127516778524,0.7056375838926174,0.41073825503355704,0.5430872483221476,0.5653691275167785,0.49288590604026844,0.5463087248322148,0.5840268456375839,0.5562416107382551,0.5648322147651007,0.5353020134228188,0.5404026845637584,0.5375838926174497,0.5691275167785235,0.5355704697986577,0.574496644295302,0.5681879194630872,0.5148993288590604,0.5762416107382551,0.6335918468804375,0.7095302013422818
6,0.3446979865771812,0.7318120805369127,0.7318120805369127,0.6884563758389262,0.681744966442953,0.6951677852348993,0.6998657718120805,0.6884563758389262,0.3538255033557047,0.34187919463087246,0.6875167785234899,0.7281879194630873,0.7314093959731544,0.7319463087248322,0.7319463087248322,0.7319463087248322,0.7319463087248322,0.3446979865771812,0.7318120805369127,0.7318120805369127,0.7318120805369127,0.7318120805369127,0.7244295302013423,0.6939597315436241,0.6970469798657718,0.3446979865771812,0.7318120805369127,0.7318120805369127,0.7319463087248322,0.7244295302013423,0.7245637583892618,0.7245637583892618,0.7008053691275168,0.7318120805369127,0.40174496644295304,0.5136912751677852,0.5323489932885906,0.5629530201342282,0.5373154362416107,0.5114093959731544,0.5264429530201342,0.5561073825503355,0.5322147651006711,0.5378523489932886,0.5723489932885906,0.536510067114094,0.5685906040268457,0.552751677852349,0.5283221476510067,0.5651006711409396,0.5340939597315436,0.6511409395973152,0.7319463087248322
7,0.3242953020134228,0.7449664429530202,0.7449664429530202,0.7085906040268456,0.7024161073825503,0.7118120805369128,0.7181208053691275,0.7085906040268456,0.3326174496644295,0.6610738255033557,0.7033557046979866,0.7464429530201342,0.7483221476510067,0.7451006711409396,0.7451006711409396,0.7451006711409396,0.7451006711409396,0.3242953020134228,0.7449664429530202,0.7449664429530202,0.7449664429530202,0.7449664429530202,0.7405369127516779,0.7103355704697987,0.714496644295302,0.3242953020134228,0.7449664429530202,0.7449664429530202,0.7451006711409396,0.7405369127516779,0.7406711409395973,0.7406711409395973,0.7179865771812081,0.7449664429530202,0.3859060402684564,0.5722147651006712,0.5563758389261745,0.5723489932885906,0.5787919463087249,0.5159731543624161,0.5638926174496645,0.5259060402684563,0.5440268456375839,0.5769127516778524,0.5785234899328859,0.5457718120805369,0.5681879194630872,0.5335570469798657,0.549261744966443,0.5716778523489933,0.5777181208053691,0.6728163062391249,0.7483221476510067
8,0.33610738255033556,0.7296644295302014,0.7296644295302014,0.7131543624161074,0.7102013422818791,0.6975838926174497,0.6975838926174497,0.7131543624161074,0.3446979865771812,0.3391946308724832,0.6514093959731544,0.7257718120805369,0.7287248322147651,0.7279194630872483,0.7279194630872483,0.7279194630872483,0.7279194630872483,0.33610738255033556,0.7296644295302014,0.7296644295302014,0.7296644295302014,0.7296644295302014,0.7287248322147651,0.6975838926174497,0.6993288590604027,0.33610738255033556,0.7296644295302014,0.7296644295302014,0.7279194630872483,0.7287248322147651,0.7269798657718121,0.7269798657718121,0.6975838926174497,0.7296644295302014,0.383758389261745,0.5311409395973155,0.5464429530201342,0.6006711409395973,0.5370469798657718,0.5484563758389261,0.5612080536912751,0.554496644295302,0.5868456375838926,0.582013422818792,0.5296644295302013,0.5622818791946309,0.5212080536912752,0.5573154362416107,0.534496644295302,0.5642953020134228,0.5408053691275168,0.64983842903306,0.7296644295302014
9,0.3104697986577181,0.751006711409396,0.751006711409396,0.7393288590604027,0.7361073825503356,0.7242953020134228,0.7242953020134228,0.7393288590604027,0.3187919463087248,0.6770469798657718,0.7102013422818791,0.7506040268456375,0.7500671140939598,0.7495302013422819,0.7495302013422819,0.7495302013422819,0.7495302013422819,0.3104697986577181,0.751006711409396,0.751006711409396,0.751006711409396,0.751006711409396,0.7519463087248323,0.7242953020134228,0.7265771812080537,0.3104697986577181,0.751006711409396,0.751006711409396,0.7495302013422819,0.7519463087248323,0.7504697986577181,0.7504697986577181,0.7242953020134228,0.751006711409396,0.7138255033557047,0.5704697986577181,0.5332885906040269,0.5775838926174497,0.5398657718120805,0.5201342281879194,0.5685906040268457,0.563489932885906,0.6030872483221477,0.5428187919463088,0.586979865771812,0.550738255033557,0.5699328859060403,0.5715436241610738,0.5671140939597316,0.5832214765100671,0.5853691275167785,0.6920258513547104,0.7519463087248323
