,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,average_model,optimal_clustering
0,0.46625454298427366,0.6185591522027105,0.635338473557284,0.6333004993036921,0.6202574640807038,0.613871811419449,0.5887367956251486,0.5887367956251486,0.5759654903026392,0.6365612581094392,0.6365612581094392,0.6365612581094392,0.6365612581094392,0.46625454298427366,0.46625454298427366,0.46625454298427366,0.46625454298427366,0.46625454298427366,0.6231785605108522,0.6379199076118338,0.5824870079141333,0.6268469141673176,0.5970924900648755,0.5764410176284773,0.5972962874902347,0.46625454298427366,0.6365612581094392,0.6365612581094392,0.6104072551883428,0.6104072551883428,0.6155701232974423,0.6155701232974423,0.6014401684725383,0.622227505859176,0.6365612581094392,0.5016473625216534,0.5029380795489283,0.4981828062905472,0.5077612852824293,0.5090520023097042,0.49770727896470907,0.49648449441255393,0.5025304846982099,0.4943106552087225,0.4933596005570463,0.5127882884412893,0.514622465269522,0.4773275364287898,0.499745253218301,0.5064026357800346,0.5021908223226114,0.4917971536292925,0.5013756326211746,0.5089161373594647,0.5197174009035019,0.504772256377161,0.49573723718623686,0.5036853367752454,0.5070140280561122,0.5052477837029992,0.5853275917811769,0.6365612581094392
1,0.46414863625556196,0.6230426955606128,0.6166570428993581,0.6146870011208858,0.6098637953873849,0.6095241330117863,0.5883971332495499,0.5883971332495499,0.5644169695322849,0.6331646343534527,0.6331646343534527,0.6331646343534527,0.6331646343534527,0.46414863625556196,0.46414863625556196,0.46414863625556196,0.46414863625556196,0.46414863625556196,0.6252165347644442,0.6256241296151626,0.6080296185591522,0.606331306681159,0.6059237118304406,0.5933562039332904,0.6059916443055603,0.46414863625556196,0.6331646343534527,0.6331646343534527,0.5888726605753881,0.5888726605753881,0.6143473387452871,0.6143473387452871,0.5784110594069495,0.6259637919907611,0.6331646343534527,0.49702795421351176,0.49736761658911044,0.49648449441255393,0.5045684589518019,0.4933596005570463,0.50504398627764,0.5021228898474915,0.4951258449101593,0.4931558031316871,0.4917292211541728,0.5208722529805373,0.5199891308039808,0.4812676199857342,0.5014435650962943,0.49845453619102614,0.49750348153934987,0.4833055942393261,0.5008321728202167,0.48996297680105977,0.48446044631636154,0.5036174043001257,0.504772256377161,0.5043646615264428,0.4949220474848001,0.49349546550728574,0.5793646300762227,0.6331646343534527
2,0.4471655174756292,0.4459427329234741,0.5504908121327401,0.5367005196834347,0.559593763798784,0.5961414354131993,0.5974321524404742,0.5922013518562549,0.5845249821677253,0.5877857409734724,0.5879216059237118,0.5879216059237118,0.5879216059237118,0.4471655174756292,0.4471655174756292,0.4471655174756292,0.4471655174756292,0.4471655174756292,0.5481131755035494,0.5752861655514419,0.5881933358241908,0.6006929112462213,0.5995380591691858,0.5980435447165517,0.57576169287728,0.4471655174756292,0.5879216059237118,0.6051085221290038,0.6051085221290038,0.5952583132366428,0.5952583132366428,0.5867667538466764,0.5867667538466764,0.5436975646207669,0.5879216059237118,0.49519377738527903,0.49016677422641897,0.49920179341734316,0.4994735233178221,0.49594103461159605,0.5006283753948575,0.4905064366020176,0.49573723718623686,0.4929520057063279,0.4922726809551306,0.5154376549709588,0.5070140280561122,0.5056553785537176,0.4943106552087225,0.49770727896470907,0.4896912469005808,0.5122448286403315,0.5034815393498863,0.4895553819503414,0.48649842056995346,0.504296729051323,0.5013077001460549,0.49689208926327233,0.49560137223599743,0.4924085459053701,0.5478288655150854,0.6051085221290038
3,0.4620766957644102,0.6144492374579668,0.6137699127067695,0.6232125267484121,0.6175741313134744,0.6103053564756632,0.6094901667742264,0.5923032505689345,0.5205665568424985,0.6288509221833497,0.6289188546584695,0.6289188546584695,0.6289188546584695,0.4620766957644102,0.4620766957644102,0.4620766957644102,0.4620766957644102,0.4620766957644102,0.6219897421962569,0.6012024048096193,0.6069766651947964,0.5482830066913488,0.6026289867871336,0.6067728677694372,0.5563669712305968,0.4620766957644102,0.6289188546584695,0.6047348935158452,0.6047348935158452,0.6184572534900309,0.6184572534900309,0.602017594511056,0.602017594511056,0.618185523589552,0.6289188546584695,0.495703270948677,0.503039978261608,0.5051458849903196,0.5088142386467851,0.4888420909615842,0.501002004008016,0.5042627628137631,0.49352943174484565,0.49909989470466354,0.5084745762711864,0.4836792228524846,0.48007880167113887,0.5135695119051663,0.4988281648041846,0.4912876600658945,0.5056893447912775,0.48829863116062633,0.5084066437960667,0.5090859685472641,0.48435854760368197,0.5042627628137631,0.5052138174654394,0.49746951530179,0.5035834380625658,0.502768248361129,0.5783770931693897,0.6289188546584695
4,0.4520906219218097,0.605821813117761,0.5888386943378282,0.597466118678034,0.6104412214259026,0.6094222342991067,0.593186372745491,0.593186372745491,0.5906049386909412,0.6088108420230292,0.6088108420230292,0.6088108420230292,0.6088108420230292,0.4520906219218097,0.4520906219218097,0.4520906219218097,0.4520906219218097,0.4520906219218097,0.6066370028191977,0.5552800516286811,0.6205631602187426,0.6122074657790156,0.6050745558914439,0.60099860738426,0.6050745558914439,0.4520906219218097,0.6088108420230292,0.6088108420230292,0.6200876328929045,0.6200876328929045,0.6050745558914439,0.6050745558914439,0.5816378519751367,0.6081994497469515,0.6088108420230292,0.49509187867259946,0.4977412452022689,0.4993716246051425,0.4897252131381407,0.49094799769029585,0.49291803946876805,0.503039978261608,0.5053496824156788,0.4982167725281071,0.5020889236099317,0.5257973574267178,0.5119391325022927,0.4855133996807174,0.49006487551373934,0.4983526374783465,0.4836792228524846,0.5138412418056452,0.4977412452022689,0.4932577018443667,0.4863965218572739,0.4943446214462824,0.49971128698074113,0.503039978261608,0.5006623416324174,0.5029041133113685,0.5704944100379039,0.6200876328929045
5,0.46149926972589245,0.624265480112768,0.6286810909955505,0.6074861587581943,0.6077578886586733,0.6071464963825957,0.6091165381610679,0.5794300465337454,0.5925410142318536,0.6323494446520159,0.6317380523759383,0.6317380523759383,0.6317380523759383,0.46149926972589245,0.46149926972589245,0.46149926972589245,0.46149926972589245,0.46149926972589245,0.6306511327740226,0.631058727624741,0.5890085255256275,0.6183553547773513,0.6061954417309194,0.605787846880201,0.5671342685370742,0.46149926972589245,0.6317380523759383,0.5899595801773038,0.5899595801773038,0.6341836214802486,0.6341836214802486,0.5809245609863796,0.5809245609863796,0.6268469141673176,0.6317380523759383,0.50504398627764,0.49879419856662477,0.49675622431303285,0.49417479025848304,0.5097992595360212,0.49390306035800413,0.503277741924527,0.5072857579565911,0.49940559084270236,0.5112258415135356,0.4790258483067831,0.5152338575455997,0.5125165585408105,0.4988621310417445,0.5066743656805136,0.5102747868618593,0.5080330151829082,0.5121768961652118,0.4912536938283346,0.5161849121972759,0.5032098094494073,0.5018511599470127,0.5029380795489283,0.5043646615264428,0.4945144526340817,0.579757128821359,0.6341836214802486
6,0.4452634081722768,0.5595258313236643,0.5390102238375055,0.5806528310859006,0.5568085323188751,0.5985870045175096,0.5991983967935872,0.5934241364084101,0.5917258245304168,0.6054481845046025,0.6056519819299616,0.6056519819299616,0.6056519819299616,0.4452634081722768,0.4452634081722768,0.4452634081722768,0.4452634081722768,0.4452634081722768,0.5703950273428212,0.5708705546686593,0.6002853163955029,0.6053123195543629,0.6029346829251724,0.6002173839203832,0.571481946944737,0.4452634081722768,0.6056519819299616,0.6148907985462451,0.6148907985462451,0.5975000849155939,0.5975000849155939,0.5847967120682042,0.5847967120682042,0.5659794164600387,0.6056519819299616,0.503006012024048,0.5026663496484495,0.4998811181685405,0.5000849155938997,0.5032098094494073,0.49696002173839204,0.4938351278828844,0.5002207805441391,0.5046363914269216,0.5051798512278795,0.4831017968139669,0.4894195170001019,0.5096633945857817,0.49655242688767365,0.49729968411399067,0.5049081213274006,0.48405285146564314,0.5028701470738086,0.5133317482422473,0.48568323086851667,0.50504398627764,0.5021228898474915,0.49743554906423015,0.5045005264766822,0.5076933528073095,0.5586879974638543,0.6148907985462451
7,0.45708365884311,0.493427533032166,0.49614483203695525,0.5481811079786693,0.5475697157025916,0.5788865867327876,0.5751503006012024,0.5751503006012024,0.5511701368839373,0.5513739343092966,0.5513739343092966,0.5513739343092966,0.5513739343092966,0.45708365884311,0.45708365884311,0.45708365884311,0.45708365884311,0.45708365884311,0.4797731055331001,0.4918650861044122,0.5659794164600387,0.5576916544954316,0.5814000883122177,0.574742705750484,0.5805848986107809,0.45708365884311,0.5513739343092966,0.5513739343092966,0.5805848986107809,0.5805848986107809,0.5798376413844638,0.5798376413844638,0.5751503006012024,0.48710981284603105,0.5513739343092966,0.5036174043001257,0.49859040114126557,0.49641656193743416,0.5000849155938997,0.5026663496484495,0.5021228898474915,0.5036174043001257,0.49933765836758265,0.5008321728202167,0.5047043239020413,0.49893006351686425,0.5036853367752454,0.5069460955809925,0.49791107639006826,0.49505791243503955,0.4955334397608777,0.49702795421351176,0.49825073876566695,0.49743554906423015,0.4913895587785741,0.4923406134302503,0.4981828062905472,0.5040929316259638,0.5102068543867396,0.4907781665024965,0.5315150074159619,0.5805848986107809
8,0.46071804626201557,0.6215821473455385,0.625997758228321,0.6088108420230292,0.609082571923508,0.6079277198464726,0.6103732889507829,0.5781053632689107,0.5935939675962094,0.6291226520838287,0.62878298970823,0.62878298970823,0.62878298970823,0.46071804626201557,0.46071804626201557,0.46071804626201557,0.46071804626201557,0.46071804626201557,0.6274243402058354,0.6276960701063143,0.5849665432560035,0.6168948065622771,0.6074521925206345,0.6071125301450359,0.5759315240650793,0.46071804626201557,0.62878298970823,0.5862572602832784,0.5862572602832784,0.6306850990115825,0.6306850990115825,0.5774939709928332,0.5774939709928332,0.6247070412010461,0.62878298970823,0.5049420875649604,0.4980809075778676,0.504534492714242,0.49291803946876805,0.5102408206242994,0.5040589653884039,0.4980129751027479,0.5021568560850515,0.5036513705376855,0.5106484154750178,0.48232057335009,0.5175095954621106,0.5128222546788492,0.5007982065826568,0.49176318739173264,0.5084066437960667,0.49088006521517613,0.4880269012601474,0.49291803946876805,0.4845623450290411,0.503787235487925,0.5031758432118474,0.5005264766821779,0.503039978261608,0.4959070683740362,0.5780147866354178,0.6306850990115825
9,0.4631636153663259,0.6184572534900309,0.6069766651947964,0.6042593661900071,0.6013382697598587,0.6020855269861758,0.5873441798851942,0.5873441798851942,0.5698855337794233,0.6299378417852655,0.6299378417852655,0.6299378417852655,0.6299378417852655,0.4631636153663259,0.4631636153663259,0.4631636153663259,0.4631636153663259,0.4631636153663259,0.620699025168982,0.619204510716348,0.6086070445976699,0.5590163377602663,0.6012024048096193,0.5901294113651031,0.6011344723344995,0.4631636153663259,0.6299378417852655,0.6299378417852655,0.5920315206684555,0.5920315206684555,0.6078597873713528,0.6078597873713528,0.5799395400971434,0.6210386875445807,0.6299378417852655,0.5024285859855304,0.49223871471757075,0.5046024251893618,0.4934614992697259,0.49468428382188107,0.49509187867259946,0.4912876600658945,0.505553479841038,0.5054176148907985,0.49298597194388777,0.5202268944668998,0.48157331612377297,0.4844944125539214,0.4986922998539452,0.4998471519309806,0.5008661390577765,0.4848340749295201,0.5014095988587344,0.49312183689412725,0.48123365374817434,0.4975374477769097,0.5049420875649604,0.49950748955538193,0.4976053802520295,0.4996433545056214,0.576555496429142,0.6299378417852655
