,abilities
kmeans_n_clusters_1,0.52007127
kmeans_n_clusters_2,0.53709966
kmeans_n_clusters_3,0.53479916
kmeans_n_clusters_4,0.5343094
kmeans_n_clusters_5,0.5132615
kmeans_n_clusters_6,0.5125756
kmeans_n_clusters_7,0.5000359
kmeans_n_clusters_8,0.5042945
dbscan_eps_0_1_min_samples_2,0.52007127
dbscan_eps_0_2_min_samples_2,0.52007127
dbscan_eps_0_3_min_samples_2,0.52007127
dbscan_eps_0_4_min_samples_2,0.52007127
dbscan_eps_0_5_min_samples_2,0.52007127
dbscan_eps_0_6_min_samples_2,0.52007127
dbscan_eps_0_7_min_samples_2,0.52007127
dbscan_eps_0_8_min_samples_2,0.52007127
dbscan_eps_0_9_min_samples_2,0.52007127
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52007127
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5086455
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4877717
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49321014
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48398232
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4787286
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.47806552
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48160127
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52007127
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.53782403
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5313135
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51455927
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5067239
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5000041
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4953481
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4889852
mean_shift_,0.52448964
optics_,0.5206388
random_model_n1,0.49412057
random_model_n2,0.49418423
random_model_n3,0.49490458
random_model_n4,0.49418566
random_model_n5,0.4942566
random_model_n6,0.49417552
random_model_n7,0.49435312
random_model_n8,0.49425536
random_model_n9,0.49422294
random_model_n10,0.4940128
random_model_n11,0.49420255
random_model_n12,0.494065
random_model_n13,0.49391553
random_model_n14,0.49417764
random_model_n15,0.49419695
random_model_n16,0.49398196
random_model_n17,0.49418643
random_model_n18,0.49424297
random_model_n19,0.49443653
random_model_n20,0.4940307
random_model_n21,0.49436542
random_model_n22,0.4943661
random_model_n23,0.49426743
random_model_n24,0.4939381
random_model_n25,0.4947364
random_model_n26,0.49413887
random_model_n27,0.49411312
random_model_n28,0.49407238
random_model_n29,0.49413893
random_model_n30,0.49421793
random_model_n31,0.4941051
random_model_n32,0.49441186
random_model_n33,0.49408042
random_model_n34,0.49474972
random_model_n35,0.49432167
random_model_n36,0.49413797
random_model_n37,0.49459153
random_model_n38,0.4943159
random_model_n39,0.49409184
random_model_n40,0.4943021
random_model_n41,0.49461675
average_model,0.51165634
optimal_clustering,0.53918904
