,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,average_model,optimal_clustering
0,0.4071571714858288,0.5884340108789007,0.6019467506441454,0.6391640423704552,0.6365302032636702,0.6259948468365302,0.6327512167191526,0.6270254795304896,0.5901517320354995,0.6089321500143143,0.6093902089894074,0.6093902089894074,0.6093902089894074,0.4071571714858288,0.4071571714858288,0.4071571714858288,0.4071571714858288,0.4071571714858288,0.5938162038362439,0.6089321500143143,0.6417978814772402,0.6464929859719439,0.6432865731462926,0.634239908388205,0.6202691096478672,0.4071571714858288,0.6093902089894074,0.6596621815058689,0.6439736616089321,0.6439736616089321,0.6438591468651589,0.6132837102776982,0.6345834526195248,0.5673632980246207,0.6093902089894074,0.4925851703406814,0.5991771903595551,0.6596621815058689
1,0.43887775551102204,0.5898081878041798,0.627254509018036,0.625880332092757,0.5852275980532493,0.6112224448897795,0.6009161179501861,0.615344975665617,0.5569424563412539,0.634697967363298,0.634697967363298,0.634697967363298,0.634697967363298,0.43887775551102204,0.43887775551102204,0.43887775551102204,0.43887775551102204,0.43887775551102204,0.5882049813913541,0.635957629544804,0.6279415974806757,0.6139707987403378,0.6476381334096765,0.6099627827082736,0.6380188949327226,0.43887775551102204,0.634697967363298,0.634697967363298,0.634697967363298,0.6540509590609791,0.6217578013169196,0.6116805038648726,0.6116805038648726,0.6017177211565989,0.634697967363298,0.4980818780417979,0.5974297801953112,0.6540509590609791
2,0.4392212997423418,0.6067563698826224,0.6366447180074435,0.6245061551674778,0.5903807615230461,0.603091898081878,0.586372745490982,0.6045805897509304,0.5970226166618953,0.6357286000572574,0.6357286000572574,0.6357286000572574,0.6357286000572574,0.4392212997423418,0.4392212997423418,0.4392212997423418,0.4392212997423418,0.4392212997423418,0.6057257371886631,0.6424849699398798,0.6317205840251933,0.6232464929859719,0.6517606641855139,0.6024048096192385,0.6314915545376467,0.4392212997423418,0.6357286000572574,0.6357286000572574,0.6357286000572574,0.6476381334096765,0.5974806756369883,0.6033209275694246,0.6033209275694246,0.6152304609218436,0.6357286000572574,0.49842542227311765,0.5987318552448813,0.6517606641855139
3,0.4390495276266819,0.5986830804466075,0.6249069567706842,0.6260521042084168,0.6107071285427998,0.5946750644145433,0.593644431720584,0.63143429716576,0.5686802175780131,0.6354423131978242,0.6354423131978242,0.6354423131978242,0.6354423131978242,0.4390495276266819,0.4390495276266819,0.4390495276266819,0.4390495276266819,0.4390495276266819,0.5977669624964214,0.6190667048382479,0.6012024048096193,0.5692527912968794,0.6175780131691956,0.6359003721729173,0.6001717721156599,0.4390495276266819,0.6354423131978242,0.6354423131978242,0.6354423131978242,0.6105926137990266,0.6174634984254223,0.617807042656742,0.617807042656742,0.5816203836243916,0.6354423131978242,0.5169195533924993,0.5923678043918524,0.6359003721729173
4,0.4397366160893215,0.5943315201832235,0.6262811336959634,0.6294875465216146,0.6079587746922416,0.5891783567134269,0.5891783567134269,0.6302891497280275,0.5336387059833954,0.6302891497280275,0.6302891497280275,0.6302891497280275,0.6302891497280275,0.4397366160893215,0.4397366160893215,0.4397366160893215,0.4397366160893215,0.4397366160893215,0.5938734612081306,0.6186086458631549,0.6079587746922416,0.5832235900372172,0.6157457772688234,0.6352132837102777,0.5983395362152877,0.4397366160893215,0.6302891497280275,0.6302891497280275,0.6302891497280275,0.6127683939307186,0.6192957343257944,0.6197537933008875,0.6197537933008875,0.574291440022903,0.6302891497280275,0.4815344975665617,0.5903531931588043,0.6352132837102777
5,0.4139135413684512,0.5836243916404237,0.6303464070999141,0.6380188949327226,0.6061837961637561,0.6253077583738906,0.6224448897795591,0.6106498711709133,0.5560263383910679,0.6051531634697968,0.6054967077011165,0.6054967077011165,0.6054967077011165,0.4139135413684512,0.4139135413684512,0.4139135413684512,0.4139135413684512,0.4139135413684512,0.5792728313770398,0.6248496993987976,0.6309189808187804,0.6162610936158031,0.637789865445176,0.6312625250501002,0.6081305468079015,0.4139135413684512,0.6054967077011165,0.6087031205267678,0.621528771829373,0.621528771829373,0.624162610936158,0.6248496993987976,0.6232464929859719,0.5981677640996278,0.6054967077011165,0.502547953048955,0.5917040430066483,0.6380188949327226
6,0.43790438018894934,0.6118522759805325,0.5923847695390781,0.5889493272258803,0.5977669624964214,0.5924992842828514,0.5934154022330375,0.5744059547666762,0.6070426567420555,0.630518179215574,0.630518179215574,0.630518179215574,0.630518179215574,0.43790438018894934,0.43790438018894934,0.43790438018894934,0.43790438018894934,0.43790438018894934,0.612081305468079,0.5934154022330375,0.5718866304036645,0.569939879759519,0.6260521042084168,0.6126538791869454,0.5987975951903808,0.43790438018894934,0.630518179215574,0.630518179215574,0.630518179215574,0.6143716003435442,0.6291440022902949,0.6352132837102777,0.6352132837102777,0.6101345548239335,0.630518179215574,0.502261666189522,0.5890002226675572,0.6352132837102777
7,0.43945032922988836,0.5270541082164328,0.5675923275121671,0.5828227884340109,0.5680503864872603,0.5799599198396793,0.5790438018894932,0.6103063269395935,0.5792728313770398,0.6424849699398798,0.6424849699398798,0.6424849699398798,0.6424849699398798,0.43945032922988836,0.43945032922988836,0.43945032922988836,0.43945032922988836,0.43945032922988836,0.5295734325794446,0.5188090466647581,0.5828227884340109,0.5880904666475809,0.5971371314056685,0.6162610936158031,0.6008016032064128,0.43945032922988836,0.6424849699398798,0.6424849699398798,0.6424849699398798,0.6438591468651589,0.6345834526195248,0.6318350987689665,0.6318350987689665,0.47426281133695963,0.6424849699398798,0.4945319209848268,0.5752690566317821,0.6438591468651589
8,0.4096764958488405,0.5781276839393071,0.5798454050959061,0.6368737474949899,0.632064128256513,0.6273690237618094,0.61580303464071,0.6170626968222158,0.577211565989121,0.6138562839965646,0.6132837102776982,0.6132837102776982,0.6132837102776982,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.5713713140566848,0.5787002576581735,0.6255367878614372,0.6239335814486116,0.64740910392213,0.625880332092757,0.6309189808187804,0.4096764958488405,0.6132837102776982,0.6046951044947037,0.6587460635556828,0.6587460635556828,0.6588605782994561,0.6265674205553965,0.6312625250501002,0.582021185227598,0.6132837102776982,0.494188376753507,0.5942445738036919,0.6588605782994561
9,0.4096764958488405,0.5781276839393071,0.5798454050959061,0.6368737474949899,0.632064128256513,0.6273690237618094,0.61580303464071,0.6170626968222158,0.577211565989121,0.6138562839965646,0.6132837102776982,0.6132837102776982,0.6132837102776982,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.4096764958488405,0.5713713140566848,0.5787002576581735,0.6255367878614372,0.6239335814486116,0.64740910392213,0.625880332092757,0.6309189808187804,0.4096764958488405,0.6132837102776982,0.6046951044947037,0.6587460635556828,0.6587460635556828,0.6588605782994561,0.6265674205553965,0.6312625250501002,0.582021185227598,0.6132837102776982,0.494188376753507,0.5942445738036919,0.6588605782994561
