,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
0,0.4233228361484874,0.581496325985304,0.6160893215001432,0.6193339059070522,0.6113655883194962,0.6044947036931004,0.5952380952380952,0.5925183700734803,0.5737188663040367,0.5911346502528867,0.5916595094951809,0.5916595094951809,0.5916595094951809,0.4233228361484874,0.4233228361484874,0.4233228361484874,0.4233228361484874,0.4233228361484874,0.5854566275407959,0.5830709037121863,0.6208607691573623,0.6234373508922607,0.6242962114705601,0.6103635843114801,0.5982441072621434,0.4233228361484874,0.5916595094951809,0.6351751121290199,0.6260139326271591,0.6341253936444318,0.6259662181505868,0.5994369691764482,0.6107453001240576,0.5637942551770208,0.5916595094951809,0.5250501002004008,0.4968985590228075,0.5045328752743582,0.513169195533925,0.5069185991029679,0.5078251741578395,0.49432197728790916,0.48263193052772213,0.5670838275189836,0.6351751121290199
1,0.447561790247161,0.5689951331233897,0.5852180551579349,0.6028246970130737,0.5762000190857907,0.5898463593854375,0.5828800458058975,0.5854089130642237,0.5480484779081973,0.6069281419982823,0.6069281419982823,0.6069281419982823,0.6069281419982823,0.447561790247161,0.447561790247161,0.447561790247161,0.447561790247161,0.447561790247161,0.5667525527244966,0.608598148678309,0.602872411489646,0.5905620765340204,0.6191430480007635,0.5908960778700257,0.6134650252886726,0.447561790247161,0.6069281419982823,0.6069281419982823,0.6069281419982823,0.625011928619143,0.5946655215192289,0.5946655215192289,0.5946655215192289,0.5796354613989885,0.6069281419982823,0.487069376848936,0.5007157171485829,0.4964214142570856,0.48530394121576487,0.4906002481152782,0.5082068899704171,0.4953716957724974,0.49198396793587174,0.5659632189549166,0.625011928619143
2,0.44789579158316634,0.5863154881190953,0.561122244488978,0.5999141139421701,0.5835480484779082,0.5756751598434965,0.5725260043897319,0.5738142952571811,0.5887489264242771,0.6141330279606833,0.6141330279606833,0.6141330279606833,0.6141330279606833,0.44789579158316634,0.44789579158316634,0.44789579158316634,0.44789579158316634,0.44789579158316634,0.5855043420173681,0.6147533161561217,0.6076915736234374,0.60339727073194,0.6249164996659987,0.5795877469224162,0.6066418551388492,0.44789579158316634,0.6141330279606833,0.6141330279606833,0.6141330279606833,0.6217196297356617,0.5969081019181219,0.5969081019181219,0.5969081019181219,0.5932340872220632,0.6141330279606833,0.5112606164710373,0.4999045710468556,0.5038171581257753,0.5156980627922512,0.5014314342971657,0.509208893978433,0.49589655501479146,0.49852085122626205,0.5690905620765339,0.6249164996659987
3,0.44880236663803796,0.5833094760950472,0.5670865540605019,0.5989598244107263,0.589703215955721,0.5774883099532399,0.5770588796640901,0.6067372840919935,0.5574959442694913,0.6163756083595763,0.6163756083595763,0.6163756083595763,0.6163756083595763,0.44880236663803796,0.44880236663803796,0.44880236663803796,0.44880236663803796,0.44880236663803796,0.5822120431338869,0.5953335241912396,0.5791583166332666,0.5627445366924325,0.5948086649489455,0.6117950186086458,0.5815917549384483,0.44880236663803796,0.6163756083595763,0.6163756083595763,0.6163756083595763,0.5904666475808761,0.5969558163946942,0.5969558163946942,0.5969558163946942,0.5701879950376945,0.6163756083595763,0.5241912396221013,0.512167191525909,0.5027197251646149,0.5135509113465025,0.49374940356904284,0.49790056303082353,0.5029105830709037,0.5170817826128448,0.5654179106512345,0.6163756083595763
4,0.4493749403569043,0.5803511785475713,0.5624105353564272,0.6013455482393358,0.5888443553774215,0.5756751598434965,0.5760091611795018,0.6050195629353946,0.5286764004198874,0.6086458631548812,0.6086458631548812,0.6086458631548812,0.6086458631548812,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.5791583166332666,0.5958106689569616,0.5828800458058975,0.5629353945987212,0.5949995228552343,0.6112224448897795,0.5813054680790152,0.4493749403569043,0.6086458631548812,0.6086458631548812,0.6086458631548812,0.5902757896745873,0.597910105926138,0.597910105926138,0.597910105926138,0.5652256894741865,0.6086458631548812,0.4764767630499093,0.5126443362916309,0.4969939879759519,0.5091611795018609,0.5019562935394599,0.4992365683748449,0.4978528485542514,0.516413779940834,0.5625904870966423,0.6112224448897795
5,0.42747399561026816,0.564366828895887,0.5980532493558546,0.6142284569138277,0.5933295161752076,0.6064032827559882,0.5993415402233038,0.5966218150586888,0.5496230556350797,0.591945796354614,0.5921843687374749,0.5921843687374749,0.5921843687374749,0.42747399561026816,0.42747399561026816,0.42747399561026816,0.42747399561026816,0.42747399561026816,0.5599293825746732,0.5998663994655978,0.6060692814199828,0.5928046569329134,0.6181410439927474,0.609838725069186,0.5895600725260044,0.42747399561026816,0.5921843687374749,0.595906097910106,0.607834717053154,0.6078824315297261,0.6056875656074053,0.6084550052485924,0.6070235709514267,0.5776791678595286,0.5921843687374749,0.513169195533925,0.508684034736139,0.49637369978051343,0.5102586124630213,0.49933199732798933,0.5142666284950854,0.501240576390877,0.5050100200400801,0.5615380420705357,0.6181410439927474
6,0.4474663612940166,0.591707223971753,0.586983490791106,0.5843114801030632,0.5771065941406622,0.5789674587269777,0.577774596812673,0.5764863059452238,0.5871743486973948,0.607596144670293,0.607596144670293,0.607596144670293,0.607596144670293,0.4474663612940166,0.4474663612940166,0.4474663612940166,0.4474663612940166,0.4474663612940166,0.5925183700734803,0.5664185513884913,0.5712377135222827,0.5687565607405287,0.5995801126061647,0.5970989598244107,0.5905620765340204,0.4474663612940166,0.607596144670293,0.607596144670293,0.607596144670293,0.5898940738620098,0.6144193148201165,0.6144193148201165,0.6144193148201165,0.586983490791106,0.607596144670293,0.48945510067754555,0.49422654833476476,0.5007157171485829,0.5145052008779464,0.48993224544326747,0.4952285523427808,0.4974711327416738,0.49933199732798933,0.5645672296974903,0.6144193148201165
7,0.44827750739574385,0.507204885962401,0.570569710850272,0.5559690810191812,0.5679454146388014,0.5658936921461971,0.5647008302318923,0.5509113465025288,0.5653211184273309,0.6135604542418169,0.6135604542418169,0.6135604542418169,0.6135604542418169,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.5100200400801603,0.5303941215764864,0.5613608168718389,0.5722397175302987,0.5875083500334002,0.5875083500334002,0.5901326462448707,0.44827750739574385,0.6135604542418169,0.6135604542418169,0.6135604542418169,0.6200019085790629,0.6101727264051914,0.6101727264051914,0.6101727264051914,0.4940834049050482,0.6135604542418169,0.47881477240194675,0.48835766771638517,0.49895028151541176,0.48955052963068996,0.5016222922034546,0.49890256703883956,0.497518847218246,0.508445462353278,0.5536774228729567,0.6200019085790629
8,0.4229888348124821,0.5763908769920794,0.5999618284187422,0.6179024716098864,0.6142761713903998,0.6082641473423036,0.5993892546998759,0.5996278270827369,0.5662754079587747,0.5967172440118332,0.5961923847695391,0.5961923847695391,0.5961923847695391,0.4229888348124821,0.4229888348124821,0.4229888348124821,0.4229888348124821,0.4229888348124821,0.5702357095142666,0.559165950949518,0.6110315869834908,0.6099818684989026,0.6240576390876992,0.608359576295448,0.6118427330852181,0.4229888348124821,0.5961923847695391,0.5845500524859242,0.6366542609027579,0.6353659700353087,0.6345548239335814,0.6038267010210898,0.6108884435537743,0.5768203072812291,0.5961923847695391,0.5133600534402137,0.49971371314056684,0.5026720106880428,0.5112129019944651,0.5053440213760855,0.5031014409771924,0.49036167573241723,0.5024334383051818,0.5656578463048546,0.6366542609027579
9,0.4254699875942361,0.5774405954766676,0.6008206889970417,0.6168527531252982,0.6134173108121004,0.6070235709514267,0.5994846836530203,0.597910105926138,0.5635079683175875,0.5905143620574482,0.5900849317682985,0.5900849317682985,0.5900849317682985,0.4254699875942361,0.4254699875942361,0.4254699875942361,0.4254699875942361,0.4254699875942361,0.5708082832331329,0.5547762191048764,0.6105544422177689,0.6072144288577155,0.6208130546807902,0.6073098578108598,0.6099341540223304,0.4254699875942361,0.5900849317682985,0.577297452046951,0.6334096764958489,0.6325985303941216,0.6320736711518274,0.5996278270827369,0.608598148678309,0.5775837389063841,0.5900849317682985,0.48539937016890927,0.4927473995610268,0.5038171581257753,0.4857333715049146,0.5074434583452619,0.5020517224926042,0.5026720106880428,0.49298597194388777,0.5639510313143292,0.6334096764958489
