,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,average_model,optimal_clustering
0,0.5419020715630886,0.5925925925925926,0.5908662900188324,0.5806654111738857,0.5880414312617702,0.5855304456999372,0.5535153797865662,0.5210295040803515,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.5419020715630886,0.47771500313873194,0.49026993094789706,0.4744193345888261,0.4428750784682988,0.4463276836158192,0.44617074701820464,0.4510357815442561,0.5419020715630886,0.5870998116760828,0.5941619585687382,0.5927495291902072,0.5623038292529818,0.5623038292529818,0.5213433772755807,0.5213433772755807,0.5362523540489642,0.5619899560577527,0.46955430006277465,0.4701820464532329,0.5351189230661925,0.5941619585687382
1,0.5488072818581293,0.5954174513496547,0.6009102322661645,0.5894538606403014,0.597457627118644,0.5943188951663528,0.5566541117388575,0.5188323917137476,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5488072818581293,0.5414312617702448,0.49748901443816695,0.5257376020087885,0.42827997489014435,0.4394224733207784,0.44224733207784056,0.4598242310106717,0.5488072818581293,0.5952605147520402,0.6023226616446955,0.6024795982423101,0.5651286880100439,0.5651286880100439,0.5260514752040176,0.5260514752040176,0.5444130571249215,0.5670119271814187,0.4642184557438795,0.491368487131199,0.5435760619376439,0.6024795982423101
2,0.5451977401129944,0.5927495291902072,0.6020087884494664,0.5918079096045198,0.5976145637162587,0.596045197740113,0.5577526679221595,0.5243251726302574,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5451977401129944,0.5293471437539234,0.5070621468926554,0.46264908976773383,0.543157564344005,0.4322033898305085,0.46264908976773383,0.4439736346516008,0.5451977401129944,0.5878844946641557,0.602165725047081,0.603578154425612,0.5634023854362837,0.5634023854362837,0.48430634023854363,0.48430634023854363,0.5433145009416196,0.5649717514124294,0.4810106716886378,0.4706528562460766,0.5415358861686544,0.603578154425612
3,0.5420590081607031,0.5886691776522285,0.5916509730069052,0.5820778405524168,0.5866290018832392,0.5866290018832392,0.5502197112366604,0.5236974262397991,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.4844632768361582,0.5026679221594476,0.47300690521029504,0.44177652228499686,0.4433458882611425,0.4590395480225989,0.4651600753295669,0.5420590081607031,0.5844318895166353,0.5930634023854363,0.5929064657878217,0.5561833019460138,0.5561833019460138,0.4868173258003766,0.4868173258003766,0.5389202762084118,0.5621468926553672,0.4830508474576271,0.4775580665411174,0.5335088698239985,0.5930634023854363
4,0.5240112994350282,0.5634023854362837,0.562617702448211,0.4717514124293785,0.4623352165725047,0.5535153797865662,0.5020401757689893,0.46390458254865036,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5240112994350282,0.5241682360326428,0.507532956685499,0.5134965473948525,0.4554300062774639,0.4642184557438795,0.4723791588198368,0.4706528562460766,0.5240112994350282,0.5632454488386692,0.5605775266792216,0.5660703075957313,0.5059635907093534,0.5059635907093534,0.4992153170119272,0.49686126804770875,0.520872567482737,0.5412743251726303,0.487758945386064,0.4891713747645951,0.5127234893399363,0.5660703075957313
5,0.5524168236032643,0.5958882611424984,0.6029504080351538,0.5918079096045198,0.5973006905210295,0.5969868173258004,0.5558694287507847,0.520872567482737,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.5524168236032643,0.535624607658506,0.5051789077212806,0.5174199623352166,0.543157564344005,0.43612680477087257,0.4552730696798493,0.4529190207156309,0.5524168236032643,0.5929064657878217,0.6031073446327684,0.6042059008160703,0.5612052730696798,0.5612052730696798,0.4764595103578154,0.4764595103578154,0.5499058380414312,0.5699937225360954,0.4797551789077213,0.4687696170747018,0.5449071167840784,0.6042059008160703
6,0.5552416823603264,0.6056183301946014,0.613308223477715,0.6002824858757062,0.6086001255492781,0.6051475204017577,0.564030131826742,0.520872567482737,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5552416823603264,0.5453546767106089,0.49639045825486505,0.5287193973634652,0.5506905210295041,0.5309165097300691,0.4394224733207784,0.4554300062774639,0.5552416823603264,0.6042059008160703,0.6156622724419335,0.6155053358443189,0.5737602008788449,0.5737602008788449,0.5331136220966729,0.5331136220966729,0.5495919648462021,0.576271186440678,0.4750470809792844,0.49937225360954174,0.5578049801213644,0.6156622724419335
7,0.5408035153797865,0.5883553044569994,0.5938480853735091,0.5770558694287508,0.5825486503452605,0.5850596359070935,0.49748901443816695,0.5216572504708098,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.53060263653484,0.5133396107972379,0.5205586942875079,0.5462962962962963,0.45276208411801633,0.461864406779661,0.4656308851224105,0.5408035153797865,0.5869428750784683,0.5911801632140615,0.596045197740113,0.5032956685499058,0.5032956685499058,0.49372253609541744,0.4919962335216573,0.5398618957940992,0.5605775266792216,0.48367859384808537,0.4797551789077213,0.5358222315221687,0.596045197740113
8,0.5459824231010671,0.5951035781544256,0.5962021343377275,0.5834902699309479,0.5914940364092907,0.5886691776522285,0.5541431261770244,0.5185185185185185,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5459824231010671,0.5338983050847458,0.49403640929064657,0.4640615191462649,0.43753923414940366,0.4425612052730697,0.44130571249215317,0.4562146892655367,0.5459824231010671,0.5918079096045198,0.598556183301946,0.5993408662900188,0.5645009416195856,0.5645009416195856,0.524482109227872,0.524482109227872,0.5412743251726303,0.5641870684243565,0.47865662272441933,0.467984934086629,0.5390481504731347,0.5993408662900188
9,0.5557124921531701,0.6045197740112994,0.6122096672944131,0.5994978028876334,0.6075015693659761,0.6040489642184558,0.5632454488386692,0.5207156308851224,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5557124921531701,0.5458254865034526,0.4956057752667922,0.5298179535467671,0.5502197112366604,0.5307595731324545,0.4290646578782172,0.4552730696798493,0.5557124921531701,0.6027934714375393,0.6139359698681732,0.6140929064657878,0.5723477715003139,0.5723477715003139,0.5313873195229127,0.5313873195229127,0.550376647834275,0.5770558694287508,0.4745762711864407,0.4992153170119272,0.5569214852014601,0.6140929064657878
10,0.540646578782172,0.5878844946641557,0.5908662900188324,0.581293157564344,0.587413684871312,0.5861581920903954,0.555398618957941,0.524482109227872,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.540646578782172,0.5282485875706214,0.4887005649717514,0.4656308851224105,0.43581293157564344,0.450721908349027,0.449623352165725,0.4497802887633396,0.540646578782172,0.5861581920903954,0.5922787193973634,0.5933772755806654,0.5616760828625236,0.5616760828625236,0.48603264281230385,0.48603264281230385,0.5378217200251099,0.5585373509102323,0.48414940364092907,0.4642184557438795,0.5336367440887215,0.5933772755806654
11,0.5535153797865662,0.6032642812303829,0.6059322033898306,0.5947897049591965,0.602165725047081,0.5980853735091023,0.5550847457627118,0.5039234149403641,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5535153797865662,0.5354676710608914,0.4185499058380414,0.5225988700564972,0.5486503452605147,0.5310734463276836,0.42812303829252984,0.4177652228499686,0.5535153797865662,0.6027934714375393,0.6079723791588199,0.6075015693659761,0.5638731952291274,0.5638731952291274,0.5269930947897049,0.5269930947897049,0.5484934086629002,0.5742310106716887,0.481638418079096,0.4957627118644068,0.5482318476668758,0.6079723791588199
12,0.5563402385436284,0.6073446327683616,0.6122096672944131,0.5994978028876334,0.6078154425612052,0.6040489642184558,0.555398618957941,0.5058066541117389,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5563402385436284,0.5373509102322661,0.5037664783427496,0.5204017576898933,0.5546139359698682,0.5285624607658506,0.4546453232893911,0.423728813559322,0.5563402385436284,0.6027934714375393,0.613308223477715,0.6134651600753296,0.5645009416195856,0.5645009416195856,0.5254237288135594,0.5254237288135594,0.5522598870056498,0.5773697426239799,0.47394852479598243,0.4623352165725047,0.5547999349003744,0.6134651600753296
13,0.5483364720652856,0.5965160075329566,0.60075329566855,0.589924670433145,0.5957313245448839,0.5941619585687382,0.5586942875078468,0.52338355304457,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5483364720652856,0.5340552416823603,0.4246704331450094,0.5164783427495292,0.5425298179535468,0.43706842435655996,0.45731324544883867,0.4571563088512241,0.5483364720652856,0.5947897049591965,0.6012241054613936,0.6016949152542372,0.5649717514124294,0.5649717514124294,0.47991211550533586,0.47991211550533586,0.5455116133082235,0.5662272441933459,0.47661644695543,0.4918392969240427,0.5415184487689196,0.6016949152542372
14,0.5390772128060264,0.5800376647834274,0.5811362209667295,0.5725047080979284,0.577683615819209,0.5764281230382925,0.5488072818581293,0.5225988700564972,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.5390772128060264,0.48336472065285624,0.4455430006277464,0.44695543000627747,0.43612680477087257,0.43330194601381045,0.4505649717514124,0.4480539861895794,0.5390772128060264,0.5758003766478342,0.5819209039548022,0.5811362209667295,0.552887633396108,0.552887633396108,0.4857187696170747,0.4857187696170747,0.5368801004394225,0.553201506591337,0.4811676082862524,0.4882297551789077,0.5246506707586431,0.5819209039548022
15,0.5323289391086001,0.5870998116760828,0.5966729441305713,0.5817639673571877,0.5875706214689266,0.5888261142498431,0.504708097928437,0.5254237288135594,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.5323289391086001,0.4825800376647834,0.5139673571876961,0.4792843691148776,0.5500627746390458,0.5243251726302574,0.4502510985561833,0.4748901443816698,0.5323289391086001,0.5816070307595731,0.5949466415568111,0.5976145637162587,0.5089453860640302,0.5089453860640302,0.5,0.49890144381669804,0.5304456999372253,0.556497175141243,0.46814187068424357,0.487758945386064,0.5353572341959033,0.5976145637162587
16,0.5324858757062146,0.5831763967357187,0.5905524168236033,0.5734463276836158,0.5798807281858129,0.5820778405524168,0.5042372881355932,0.5205586942875079,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.5324858757062146,0.48807281858129314,0.512241054613936,0.47912743251726303,0.5430006277463905,0.4430320150659134,0.45652856246076584,0.4750470809792844,0.5324858757062146,0.5758003766478342,0.588512241054614,0.5914940364092907,0.5084745762711864,0.5084745762711864,0.5010985561833019,0.49968612680477087,0.5312303829252982,0.552887633396108,0.48556183301946015,0.482736974262398,0.5303178256725024,0.5914940364092907
17,0.5329566854990584,0.5867859384808537,0.591337099811676,0.5773697426239799,0.5828625235404896,0.5844318895166353,0.5009416195856874,0.5232266164469555,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.5329566854990584,0.4854048964218456,0.5152228499686127,0.482736974262398,0.5453546767106089,0.5215003138731952,0.44648462021343377,0.45778405524168236,0.5329566854990584,0.5794099183929693,0.5896107972379159,0.5919648462021343,0.5058066541117389,0.5058066541117389,0.4971751412429379,0.4960765850596359,0.5317011927181419,0.5558694287507847,0.4709667294413057,0.4719083490269931,0.5328404361674921,0.5919648462021343
18,0.5398618957940992,0.5883553044569994,0.5963590709353421,0.5896107972379159,0.5938480853735091,0.5919648462021343,0.5571249215317012,0.5271500313873195,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.5398618957940992,0.4825800376647834,0.5023540489642184,0.44428750784682985,0.5378217200251099,0.4480539861895794,0.44177652228499686,0.44428750784682985,0.5398618957940992,0.5831763967357187,0.5968298807281858,0.5966729441305713,0.5612052730696798,0.5612052730696798,0.4887005649717514,0.4887005649717514,0.5382925298179535,0.5624607658505963,0.48650345260514755,0.47630257376020085,0.5363802283136871,0.5968298807281858
19,0.5466101694915254,0.60075329566855,0.6062460765850597,0.5947897049591965,0.6024795982423101,0.599654739485248,0.5560263653483992,0.5083176396735719,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5466101694915254,0.5401757689893283,0.5018832391713748,0.4628060263653484,0.4337727558066541,0.5257376020087885,0.45747018204645323,0.4552730696798493,0.5466101694915254,0.5983992467043314,0.6095417451349655,0.6090709353421218,0.5663841807909604,0.5663841807909604,0.5285624607658506,0.5285624607658506,0.5409604519774012,0.5685812931575643,0.4825800376647834,0.4967043314500942,0.5462323591639348,0.6095417451349655
20,0.5437853107344632,0.5872567482736974,0.5905524168236033,0.5790960451977402,0.5861581920903954,0.5836472065285625,0.5510043942247332,0.5200878844946641,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.5437853107344632,0.4783427495291902,0.4921531701192718,0.44413057124921534,0.44005021971123665,0.448210922787194,0.4533898305084746,0.4430320150659134,0.5437853107344632,0.5827055869428751,0.5925925925925926,0.592435655994978,0.5597928436911488,0.5597928436911488,0.5188323917137476,0.5188323917137476,0.5400188323917138,0.5635593220338984,0.4792843691148776,0.47394852479598243,0.5333635581595405,0.5925925925925926
21,0.5373509102322661,0.5792529817953547,0.568738229755179,0.4559008160703076,0.5612052730696798,0.5612052730696798,0.4450721908349027,0.5056497175141242,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5373509102322661,0.5324858757062146,0.5007846829880728,0.5186754551161331,0.44318895166352795,0.43848085373509105,0.4562146892655367,0.46594475831763965,0.5373509102322661,0.5768989328311362,0.5679535467671061,0.5706214689265536,0.4822661644695543,0.4822661644695543,0.5054927809165097,0.5054927809165097,0.5335844318895167,0.5521029504080351,0.4744193345888261,0.47002510985561835,0.5169956522749994,0.5792529817953547
22,0.5539861895794099,0.6059322033898306,0.6123666038920276,0.599654739485248,0.6086001255492781,0.603578154425612,0.5577526679221595,0.5072190834902699,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5539861895794099,0.5462962962962963,0.4960765850596359,0.5302887633396108,0.5525737602008789,0.5337413684871312,0.44130571249215317,0.45778405524168236,0.5539861895794099,0.6054613935969868,0.614406779661017,0.6148775894538606,0.5681104833647207,0.5681104833647207,0.5346829880728186,0.5346829880728186,0.5486503452605147,0.576271186440678,0.4609227871939736,0.49843063402385435,0.556828485736207,0.6148775894538606
23,0.5420590081607031,0.5940050219711237,0.6013810420590081,0.5861581920903954,0.5944758317639673,0.5922787193973634,0.48430634023854363,0.5213433772755807,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5420590081607031,0.5353107344632768,0.4919962335216573,0.5255806654111739,0.5513182674199624,0.5312303829252982,0.44522912743251725,0.4322033898305085,0.5420590081607031,0.5925925925925926,0.6012241054613936,0.6038920276208412,0.48948524795982423,0.48948524795982423,0.5227558066541117,0.5227558066541117,0.5382925298179535,0.5643440050219711,0.46688637790332704,0.4981167608286252,0.5399955825254005,0.6038920276208412
24,0.5408035153797865,0.5933772755806654,0.601067168863779,0.584902699309479,0.5907093534212178,0.5919648462021343,0.4987445072190835,0.5254237288135594,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.5408035153797865,0.525894538606403,0.5174199623352166,0.5177338355304457,0.5544569993722536,0.5236974262397991,0.45919648462021345,0.4554300062774639,0.5408035153797865,0.5907093534212178,0.5980853735091023,0.6026365348399246,0.503609541745135,0.503609541745135,0.49372253609541744,0.49231010671688635,0.5398618957940992,0.5634023854362837,0.48242310106716885,0.47567482736974265,0.5404140801190392,0.6026365348399246
