,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,average_model,optimal_clustering
0,0.3250892027958356,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.776724180067452,0.776724180067452,0.776724180067452,0.776724180067452,0.8178796617625494,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.3250892027958356,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.8208123564201574,0.3250892027958356,0.5820910112908745,0.7331247861576812,0.7456376166968083,0.7331247861576812,0.7456376166968083,0.7456376166968083,0.7456376166968083,0.8208123564201574,0.8208123564201574,0.5504179089887091,0.5683073464001173,0.5528618212033823,0.5622464441077276,0.5483650227283836,0.5629307395278361,0.5370252700522997,0.7509780174622053,0.8208123564201574
1,0.3889730680873943,0.6206559460384183,0.752333936165013,0.7055085781318735,0.7059973605748081,0.7016960750769833,0.6437264773449338,0.6812649689623149,0.7460775208954494,0.752333936165013,0.752333936165013,0.752333936165013,0.6206559460384183,0.6206559460384183,0.6206559460384183,0.6206559460384183,0.6206559460384183,0.3889730680873943,0.6206559460384183,0.752333936165013,0.7055085781318735,0.7098098636296984,0.6766704139987292,0.6878146536976392,0.7110806979813286,0.3889730680873943,0.752333936165013,0.6012024048096193,0.752333936165013,0.5254411261547485,0.6756928491128599,0.6756928491128599,0.6733466933867736,0.752333936165013,0.752333936165013,0.5427440246346351,0.5493914658585464,0.5235837528715969,0.5327728627987682,0.5312087589813774,0.5236815093601838,0.5455789628036561,0.6613407483440232,0.752333936165013
2,0.37880639327435356,0.6222200498558091,0.7530182315851215,0.7182169216481744,0.7178258956938267,0.7146976880590449,0.6872281147661176,0.6980790849992669,0.7456864949411017,0.7530182315851215,0.7530182315851215,0.7530182315851215,0.6222200498558091,0.6222200498558091,0.6222200498558091,0.6222200498558091,0.6222200498558091,0.37880639327435356,0.6222200498558091,0.7530182315851215,0.7172393567623051,0.7213451292829561,0.6767681704873161,0.6869348453003569,0.718803460579696,0.37880639327435356,0.7530182315851215,0.5879075223617968,0.7530182315851215,0.6799941346106848,0.693680043012855,0.693680043012855,0.6909428613324209,0.7530182315851215,0.7530182315851215,0.5437215895205044,0.5217263795884451,0.5336526711960506,0.5168385551590987,0.5364876093650716,0.5444058849406129,0.5202600322596412,0.6719636201038028,0.7530182315851215
3,0.39395864900532773,0.6293562735226551,0.7636736888410969,0.7636736888410969,0.7636736888410969,0.6627889926193851,0.6968082506476367,0.6746175277384037,0.7614252896035975,0.7626961239552276,0.7636736888410969,0.7636736888410969,0.6293562735226551,0.6293562735226551,0.6293562735226551,0.6293562735226551,0.6293562735226551,0.39395864900532773,0.6293562735226551,0.7636736888410969,0.7636736888410969,0.6446062857422161,0.6658194437655799,0.6889877315606824,0.7613275331150106,0.39395864900532773,0.5282760643237695,0.7636736888410969,0.7636736888410969,0.7059973605748081,0.7059973605748081,0.6515469964318882,0.6515469964318882,0.7636736888410969,0.7636736888410969,0.5539860208221321,0.5023705948482331,0.5187936849308373,0.5392247910455057,0.526125421574857,0.5194779803509458,0.5159587467618163,0.6755118185784397,0.7636736888410969
4,0.39982403832054353,0.6368835231438487,0.7576127865487071,0.7576127865487071,0.7576127865487071,0.7079524903465467,0.7178258956938267,0.6544796910894961,0.7567329781514248,0.7573195170829464,0.7576127865487071,0.7576127865487071,0.6368835231438487,0.6368835231438487,0.6368835231438487,0.6368835231438487,0.6368835231438487,0.39982403832054353,0.6368835231438487,0.7576127865487071,0.7576127865487071,0.7227137201231731,0.5879075223617968,0.7023803704970918,0.7531159880737084,0.39982403832054353,0.520553301725402,0.7576127865487071,0.7576127865487071,0.671293807126448,0.671293807126448,0.647538980399824,0.647538980399824,0.7576127865487071,0.7576127865487071,0.5496847353243072,0.5039346986656239,0.5172295811134464,0.5232904834058361,0.5390292780683318,0.5276895253922479,0.5325773498215944,0.6737775460586938,0.7576127865487071
5,0.3932743535852192,0.6292585170340681,0.7529204750965345,0.7529204750965345,0.7529204750965345,0.6749107972041645,0.6623002101764505,0.6460726330710201,0.7502810499046875,0.7515518842563175,0.7529204750965345,0.7529204750965345,0.6292585170340681,0.6292585170340681,0.6292585170340681,0.6292585170340681,0.6292585170340681,0.3932743535852192,0.6292585170340681,0.7529204750965345,0.7529204750965345,0.6535998826922137,0.5518353780732196,0.6376655750525441,0.750965345324796,0.3932743535852192,0.5169363116476856,0.7529204750965345,0.7529204750965345,0.7065838995063297,0.7065838995063297,0.6745197712498167,0.6745197712498167,0.7529204750965345,0.7529204750965345,0.5121462437069261,0.541473190283005,0.5147856688987732,0.519184710885185,0.5209443276797497,0.5156654772960555,0.5425485116574613,0.6704683078894916,0.7529204750965345
6,0.3738208123564202,0.616843442983528,0.7502810499046875,0.7203675643970868,0.7202698079084999,0.7171416002737182,0.690845104843834,0.7010117796568748,0.742460530817733,0.7502810499046875,0.7502810499046875,0.7502810499046875,0.616843442983528,0.616843442983528,0.616843442983528,0.616843442983528,0.616843442983528,0.3738208123564202,0.616843442983528,0.7502810499046875,0.7192922430226306,0.7233002590546947,0.6735422063639475,0.6116623490884208,0.7172393567623051,0.3738208123564202,0.7502810499046875,0.5871254704531014,0.7502810499046875,0.6839043941541619,0.6967104941590498,0.6967104941590498,0.6940710689672027,0.7502810499046875,0.7502810499046875,0.5466542841781123,0.5287648467667041,0.5366831223422455,0.5377584437167017,0.5337504276846375,0.545676719292243,0.5329683757759421,0.6704284811719192,0.7502810499046875
7,0.398406569236033,0.6374211838310768,0.761376411359304,0.761376411359304,0.761376411359304,0.7065350212620363,0.7190478518011633,0.6656728090326995,0.7603010899848477,0.7609853854049563,0.761376411359304,0.761376411359304,0.6374211838310768,0.6374211838310768,0.6374211838310768,0.6374211838310768,0.6374211838310768,0.398406569236033,0.6374211838310768,0.761376411359304,0.761376411359304,0.7220783029473581,0.5775942128158756,0.7064372647734494,0.7578571777701745,0.398406569236033,0.5223617967642602,0.761376411359304,0.761376411359304,0.6629356273522655,0.6629356273522655,0.6472945891783567,0.6472945891783567,0.761376411359304,0.761376411359304,0.5537416296006648,0.5370252700522997,0.525490004399042,0.533897062417518,0.5381983479153429,0.5130749303485019,0.5285204555452369,0.6751515678149433,0.761376411359304
8,0.37880639327435356,0.6229043452759176,0.7545823354025123,0.7198787819541522,0.7198787819541522,0.7168483308079574,0.6884989491177477,0.6999364582824185,0.7473483552470795,0.7545823354025123,0.7545823354025123,0.7545823354025123,0.6229043452759176,0.6229043452759176,0.6229043452759176,0.6229043452759176,0.6229043452759176,0.37880639327435356,0.6229043452759176,0.7545823354025123,0.7195855124883914,0.7233002590546947,0.6774524659074246,0.6864460628574222,0.7205630773742607,0.37880639327435356,0.7545823354025123,0.5894716261791877,0.7545823354025123,0.6814604819394887,0.6956351727845935,0.6956351727845935,0.6929957475927465,0.7545823354025123,0.7545823354025123,0.5444058849406129,0.5517376215846327,0.5437215895205044,0.5353145315020285,0.5360965834107239,0.5264186910406178,0.5165452856933379,0.6733068666692011,0.7545823354025123
9,0.38169020968766804,0.6130798181729312,0.7445622953223521,0.6934356517913877,0.6924580869055184,0.6981279632435603,0.6536487609365071,0.6518891441419424,0.7373283151669192,0.7445622953223521,0.7445622953223521,0.7445622953223521,0.6130798181729312,0.6130798181729312,0.6130798181729312,0.6130798181729312,0.6130798181729312,0.38169020968766804,0.6130798181729312,0.7445622953223521,0.6927513563712792,0.6856151327044333,0.6687032601788944,0.7167016960750769,0.6977369372892126,0.38169020968766804,0.7445622953223521,0.5940173028984799,0.7445622953223521,0.5692849112859866,0.7132802189745344,0.7132802189745344,0.6768170487316095,0.7445622953223521,0.7445622953223521,0.5211887189012171,0.5378073219609951,0.5291069944767584,0.5421086074588201,0.5249034654675204,0.5219707708099125,0.5189403196637177,0.6589601968163971,0.7445622953223521
