,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,average_model,optimal_clustering
0,0.5383219954648526,0.5666990605766116,0.5695497246517655,0.5755102040816327,0.5672173631357305,0.5433754454162617,0.5406543569808876,0.5183673469387755,0.5383219954648526,0.5383219954648526,0.5383219954648526,0.5383219954648526,0.536248785228377,0.536248785228377,0.5323615160349854,0.5352121801101393,0.5349530288305798,0.5383219954648526,0.5910592808551992,0.5761580822805312,0.5582766439909297,0.5628117913832199,0.5226433430515063,0.4905085843861354,0.49322967282150953,0.5383219954648526,0.5987042436022028,0.5554259799157758,0.6010366051182378,0.5497246517654681,0.5594428247489472,0.473015873015873,0.48960155490767737,0.5383219954648526,0.5555555555555556,0.4353093618399741,0.5463028950557296,0.6010366051182378
1,0.5033365727243279,0.5803045027534823,0.5869128603822481,0.5454486556527373,0.5499838030450276,0.5436345966958211,0.537674117265954,0.5354713313896987,0.5033365727243279,0.5033365727243279,0.5033365727243279,0.5033365727243279,0.5054097829608034,0.5054097829608034,0.5091674765144153,0.5073534175574992,0.5010042112082929,0.5033365727243279,0.5672173631357305,0.5174603174603175,0.5046323291221251,0.5124068675089083,0.49919015225137675,0.4988014253320376,0.5120181405895692,0.5033365727243279,0.5749919015225138,0.5804340783932621,0.5514091350826045,0.5278263686426952,0.5401360544217687,0.5390994493035309,0.5352121801101393,0.5033365727243279,0.4969873663751215,0.46977648202138,0.5316272540762337,0.5869128603822481
2,0.5344347262714609,0.5429867184969226,0.5799157758341432,0.5788791707159054,0.5735665694849368,0.5597019760285067,0.5545189504373178,0.5394881762228702,0.5344347262714609,0.5344347262714609,0.5344347262714609,0.5344347262714609,0.531584062196307,0.531584062196307,0.5270489148040168,0.5296404275996113,0.5304178814382896,0.5344347262714609,0.5873015873015873,0.5677356656948493,0.5574991901522514,0.5635892452218982,0.5341755749919015,0.4994493035309362,0.506057661159702,0.5344347262714609,0.5988338192419825,0.5015225137674117,0.59533527696793,0.569290573372206,0.5760285066407516,0.5516682863621639,0.5300291545189504,0.5344347262714609,0.5498542274052478,0.4377712989957888,0.5514667242558399,0.5988338192419825
3,0.5368966634272757,0.4735341755749919,0.4873987690314221,0.4731454486556527,0.5160349854227405,0.5194039520570133,0.5348234531908002,0.5292517006802722,0.5368966634272757,0.5368966634272757,0.5368966634272757,0.5368966634272757,0.5387107223841918,0.5387107223841918,0.5384515711046324,0.5394881762228702,0.5396177518626498,0.5368966634272757,0.502818270165209,0.5346938775510204,0.49284094590217037,0.4851959831551668,0.4898607061872368,0.4837706511175899,0.48312277291869127,0.5368966634272757,0.5769355361192096,0.5655328798185941,0.5514091350826045,0.5659216067379332,0.5517978620019436,0.5560738581146745,0.5490767735665695,0.5368966634272757,0.5297700032393909,0.43453190800129576,0.5235887653121214,0.5769355361192096
4,0.5328798185941043,0.5563330093942339,0.5423388402980239,0.5140913508260447,0.5073534175574992,0.5025591188856495,0.5262714609653385,0.5214771622934888,0.5328798185941043,0.5328798185941043,0.5328798185941043,0.5328798185941043,0.5349530288305798,0.5349530288305798,0.5363783608681568,0.535341755749919,0.5323615160349854,0.5328798185941043,0.5427275672173631,0.5499838030450276,0.5081308713961775,0.508390022675737,0.48649173955296404,0.4959507612568837,0.4880466472303207,0.5328798185941043,0.6041464204729511,0.5993521218011014,0.5467444120505345,0.5730482669258179,0.5349530288305798,0.5403952057013282,0.5372853903466148,0.5328798185941043,0.5217363135730483,0.4385487528344671,0.5323039268617499,0.6041464204729511
5,0.504178814382896,0.5872367994816975,0.5982507288629738,0.5836086815678653,0.5788143828960155,0.5750566893424036,0.5703919663103336,0.5681891804340784,0.504178814382896,0.504178814382896,0.504178814382896,0.504178814382896,0.5062520246193716,0.5062520246193716,0.5101392938127632,0.5091026886945255,0.5071590540978296,0.504178814382896,0.5862001943634597,0.5633948817622287,0.5094914156138646,0.535795270489148,0.538127632005183,0.4720440557175251,0.47891156462585033,0.504178814382896,0.5680596047942986,0.5737609329446064,0.5790735341755749,0.5689666342727567,0.5573048266925817,0.5513443472627146,0.5495302883057985,0.504178814382896,0.47787495950761255,0.4672497570456754,0.5441600979015946,0.5982507288629738
6,0.45843861354065435,0.5697440881114351,0.5819241982507288,0.592549400712666,0.5909944930353094,0.5845157110463233,0.5837382572076449,0.5812763200518303,0.45843861354065435,0.45843861354065435,0.45843861354065435,0.45843861354065435,0.46025267249757046,0.46025267249757046,0.46478781988986073,0.46245545837382573,0.46375121477162295,0.45843861354065435,0.5738905085843862,0.5678004535147392,0.5575639779721412,0.5552316164561063,0.538127632005183,0.5611920958859734,0.5354065435698089,0.45843861354065435,0.46997084548104956,0.5330741820537739,0.5422740524781341,0.5369614512471655,0.5369614512471655,0.5369614512471655,0.5369614512471655,0.45843861354065435,0.5338516358924522,0.5122125040492388,0.5367838846296896,0.592549400712666
7,0.5262714609653385,0.5974084872044055,0.5638483965014577,0.5472627146096534,0.541820537738905,0.5314544865565274,0.48247489471979266,0.4696469063816003,0.5262714609653385,0.5262714609653385,0.5262714609653385,0.5262714609653385,0.5270489148040168,0.5270489148040168,0.5278263686426952,0.530677032717849,0.5332685455134435,0.5262714609653385,0.5657920310981536,0.5625526401036605,0.5295108519598315,0.4386783284742468,0.5160349854227405,0.45746679624230646,0.46653709102688695,0.5262714609653385,0.5698088759313249,0.592095885973437,0.5761580822805312,0.5591836734693878,0.5560738581146745,0.5341755749919015,0.5125364431486881,0.5262714609653385,0.5424684159378037,0.4448979591836735,0.5312721208412818,0.5974084872044055
8,0.5413670229996761,0.5575639779721412,0.575834143181082,0.5777777777777777,0.5709102688694525,0.5532879818594104,0.5487528344671202,0.5294460641399417,0.5413670229996761,0.5413670229996761,0.5413670229996761,0.5413670229996761,0.5387755102040817,0.5387755102040817,0.5341107871720117,0.5369614512471655,0.5374797538062844,0.5413670229996761,0.5930677032717849,0.5736313573048267,0.5582118561710399,0.5641723356009071,0.5282798833819242,0.49342403628117915,0.49795918367346936,0.5413670229996761,0.6018788467768059,0.5449951409135083,0.6012309685779074,0.5611920958859734,0.5690962099125364,0.5416261742792355,0.5184321347586653,0.5413670229996761,0.5584710074505993,0.4303206997084548,0.5528176702779878,0.6018788467768059
9,0.5374149659863946,0.5181081956592161,0.48882410106899904,0.46951733074182056,0.5135730482669258,0.5206997084548105,0.5380628441852932,0.5327502429543246,0.5374149659863946,0.5374149659863946,0.5374149659863946,0.5374149659863946,0.5389698736637513,0.5389698736637513,0.5388402980239715,0.5390994493035309,0.5392290249433107,0.5374149659863946,0.5068351149983803,0.543245869776482,0.5055393586005831,0.48312277291869127,0.49439585357952703,0.4851959831551668,0.48195659216067377,0.5374149659863946,0.5853579527048914,0.5765468091998704,0.5529640427599611,0.5700680272108843,0.5527048914804017,0.5572400388726919,0.5514091350826045,0.5374149659863946,0.5288629737609329,0.4340136054421769,0.5275576191675965,0.5853579527048914
