,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,average_model,optimal_clustering
0,0.4171419762602127,0.6981141770720929,0.7055135912851344,0.6861928986177483,0.6861928986177483,0.685370741482966,0.685370741482966,0.685370741482966,0.6802322593905761,0.703663737731874,0.4182724423205385,0.4182724423205385,0.4182724423205385,0.4171419762602127,0.4171419762602127,0.4171419762602127,0.4171419762602127,0.4171419762602127,0.7037665073737218,0.7069523662710036,0.6875289039617697,0.7064385180617646,0.685370741482966,0.685370741482966,0.6100405940085298,0.4171419762602127,0.7069523662710036,0.7061302091362212,0.688864909305791,0.6795128718976414,0.6742716201634037,0.6100405940085298,0.6100405940085298,0.7011972663275269,0.703149889522635,0.5268999537536612,0.5293664251580084,0.538204614356919,0.5375879965058322,0.5207337752427933,0.6529412100554386,0.7069523662710036
1,0.42423308154771083,0.688864909305791,0.6923590771286162,0.6704691434150352,0.6703663737731874,0.6714968398335132,0.6704691434150352,0.6704691434150352,0.6775602487025333,0.6960587842351369,0.4252607779661888,0.4252607779661888,0.4252607779661888,0.42423308154771083,0.42423308154771083,0.42423308154771083,0.42423308154771083,0.42423308154771083,0.6953393967422024,0.6951338574585068,0.6667694363085145,0.680746107599815,0.6704691434150352,0.6704691434150352,0.6570063203329737,0.42423308154771083,0.6951338574585068,0.6961615538769848,0.6042854940650532,0.6738605415960125,0.6757103951492729,0.6658445095318842,0.6628641899182981,0.6913313807101382,0.6960587842351369,0.512203894969426,0.5214531627357278,0.505112789681928,0.5373824572221366,0.5031601664868198,0.6474791939053796,0.6961615538769848
2,0.4675504855865577,0.6164636966240172,0.6646626586506346,0.6647654282924824,0.6292071322131443,0.6346539232310775,0.6024870253327167,0.6060839627973896,0.6332151482452084,0.6582909408560711,0.46713940701916656,0.46713940701916656,0.46713940701916656,0.4675504855865577,0.4675504855865577,0.4675504855865577,0.4675504855865577,0.4675504855865577,0.612558450233801,0.6651765068598736,0.6539746158984636,0.5892297415343507,0.6294126714968399,0.6157443091310827,0.6185190894609732,0.4675504855865577,0.6075227377832588,0.6581881712142233,0.6572632444375931,0.6578798622886799,0.6148193823544525,0.6148193823544525,0.6148193823544525,0.6145110734289091,0.6526386105544422,0.5088638816093726,0.48954318894198656,0.508144494116438,0.5047530959354607,0.5033143209495915,0.6122691727234145,0.6651765068598736
3,0.41596012537896304,0.6862442834386722,0.6929243101587791,0.6809002620625867,0.6809002620625867,0.6803864138533477,0.6803864138533477,0.6803864138533477,0.5522326704691434,0.6913827655310621,0.41709059143928884,0.41709059143928884,0.41709059143928884,0.41596012537896304,0.41596012537896304,0.41596012537896304,0.41596012537896304,0.41596012537896304,0.6912799958892143,0.6941575458609527,0.6817224191973691,0.6932326190843225,0.6803864138533477,0.6803864138533477,0.6107085966805406,0.41596012537896304,0.6941575458609527,0.6934381583680181,0.6825445763321515,0.6750423924772622,0.6699039103848723,0.6107085966805406,0.6107085966805406,0.688916294126715,0.6902522994707363,0.5279790349930631,0.5078361851908946,0.5122552797903499,0.5133857458506758,0.5175993011664355,0.6418439918773919,0.6941575458609527
4,0.4696572632444376,0.6005857869585325,0.6485792097014542,0.650737372180258,0.6142541493242896,0.5828066389188634,0.5828066389188634,0.61610400287755,0.6362468526797184,0.6607060274394944,0.47047942037921997,0.47047942037921997,0.47047942037921997,0.4696572632444376,0.4696572632444376,0.4696572632444376,0.4696572632444376,0.4696572632444376,0.6075741226041828,0.6516622989568881,0.6462155079389549,0.6407687169210216,0.5956528441498381,0.5831149478444068,0.62730589383896,0.4696572632444376,0.6093212065155953,0.6617337238579724,0.6177483171471148,0.6261754277786342,0.6250449617183084,0.626278197420482,0.6158984635938544,0.6032577976465752,0.6608087970813422,0.49504136478084376,0.4975078361851909,0.4964801397667129,0.509634653923231,0.5007964647243205,0.6051723580113694,0.6617337238579724
5,0.4731514310672627,0.6214480242536354,0.6410770258465649,0.6418991829813473,0.5685216587020194,0.5910282102666872,0.5883561995786445,0.5908226709829916,0.6315194491547197,0.657314629258517,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.4731514310672627,0.6169261600123324,0.6433379579672165,0.6199064796259185,0.5857869585324496,0.5736601407944093,0.5939057602384256,0.5964750012846205,0.4731514310672627,0.6123015261291814,0.6577257078259082,0.6372745490981964,0.657314629258517,0.5853758799650584,0.5853758799650584,0.5853758799650584,0.6195981707003752,0.6547453882123221,0.5114845074764914,0.49216381480910537,0.5123066646112738,0.5115872771183393,0.49493859513899596,0.5970078809090164,0.6577257078259082
6,0.4224346128153743,0.699090488669647,0.706695442166384,0.6870664405734546,0.6870664405734546,0.6861415137968244,0.6861415137968244,0.6861415137968244,0.6851138173783464,0.7051538975386671,0.4234623092338523,0.4234623092338523,0.4234623092338523,0.4224346128153743,0.4224346128153743,0.4224346128153743,0.4224346128153743,0.4224346128153743,0.7041262011201891,0.7078259082267099,0.6897384512614974,0.7075175993011664,0.6861415137968244,0.6861415137968244,0.6488361338060736,0.4224346128153743,0.7078259082267099,0.7067982118082319,0.6917938440984533,0.6784337906582396,0.672062072863676,0.6464724320435743,0.6477056677457479,0.7018652689995375,0.7048455886131236,0.5089666512512204,0.5070140280561122,0.5104054262370895,0.5373310724012127,0.5272596475001284,0.6584774487246098,0.7078259082267099
7,0.4344586609115667,0.4352808180463491,0.6186218591028211,0.620677251939777,0.6114279841734751,0.6019731771234778,0.6014593289142387,0.5668259596115307,0.5414418580751246,0.5414418580751246,0.4353835876881969,0.4353835876881969,0.4353835876881969,0.4344586609115667,0.4344586609115667,0.4344586609115667,0.4344586609115667,0.4344586609115667,0.5490468115718616,0.621704948358255,0.6138944555778223,0.6112224448897795,0.6053645753044551,0.5999177842865218,0.6106058270386928,0.4344586609115667,0.5519243615436,0.593648836133806,0.5472997276604491,0.6112224448897795,0.5429834027028416,0.5429834027028416,0.5429834027028416,0.542777863419146,0.5369199938338215,0.5121525101485022,0.5263347207234983,0.5215045475566518,0.5223267046914342,0.5112275833718719,0.5602068334199263,0.621704948358255
8,0.46821848825856843,0.5841426442628848,0.6549509274960177,0.6574173989003649,0.6344997687683058,0.6091156672318997,0.6088073583063563,0.6141513796824418,0.620214788551462,0.6488875186269976,0.46883510610965523,0.46883510610965523,0.46883510610965523,0.46821848825856843,0.46821848825856843,0.46821848825856843,0.46821848825856843,0.46821848825856843,0.5948306870150557,0.659370022095473,0.6508401418221057,0.6503262936128668,0.6193926314166796,0.6067519654694004,0.6411797954884128,0.46821848825856843,0.5991470119726633,0.650737372180258,0.5222753198705102,0.6410770258465649,0.6386105544422178,0.6393299419351524,0.6117876779199425,0.5887672781460357,0.649195827552541,0.5075792610862752,0.512203894969426,0.5072709521607317,0.49308874158573557,0.4985355326036689,0.6056138868430118,0.659370022095473
9,0.4577873696110169,0.6049534967370639,0.5766918452289194,0.5765890755870716,0.5822414058887004,0.6024870253327167,0.6024870253327167,0.5904629772365243,0.5899491290272854,0.6117362930990186,0.4580956785365603,0.4580956785365603,0.4580956785365603,0.4577873696110169,0.4577873696110169,0.4577873696110169,0.4577873696110169,0.4577873696110169,0.6032064128256514,0.575869688094137,0.5669287292533786,0.5896408201017419,0.5995067057191306,0.592210061147937,0.6001233235702174,0.4577873696110169,0.5995067057191306,0.6109141359642362,0.6195467858794512,0.6045424181696727,0.604850727095216,0.6040285699604336,0.5913879040131546,0.6035147217511947,0.6109141359642362,0.5075278762653512,0.5052669441446996,0.5240737886028467,0.5134885154925235,0.5129746672832846,0.580589479053073,0.6195467858794512
