,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
0,0.4226426426426426,0.5507707707707707,0.5903303303303303,0.5974774774774775,0.6019819819819819,0.6010410410410411,0.6007207207207207,0.5961761761761761,0.5703103103103103,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.4226426426426426,0.5277677677677678,0.581001001001001,0.5977177177177178,0.5920920920920921,0.5988788788788789,0.5944144144144144,0.5958358358358359,0.4226426426426426,0.5866266266266267,0.5893493493493493,0.5846646646646647,0.5656056056056056,0.55991991991992,0.5939339339339339,0.596936936936937,0.4226426426426426,0.4226426426426426,0.5345345345345346,0.5333133133133133,0.5359159159159159,0.5326726726726727,0.5304704704704705,0.5319119119119119,0.5343143143143143,0.534074074074074,0.5292692692692693,0.5353153153153153,0.5309309309309309,0.5359559559559559,0.536956956956957,0.5228628628628629,0.5344344344344344,0.535055055055055,0.5132428725021317,0.6019819819819819
1,0.42464464464464463,0.5513313313313314,0.5427027027027027,0.5900700700700701,0.5905105105105105,0.5752152152152152,0.5801401401401401,0.5706306306306306,0.5563163163163163,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.42464464464464463,0.5597197197197197,0.5392392392392392,0.5896096096096096,0.5355955955955956,0.5781181181181181,0.5691291291291292,0.5714314314314314,0.42464464464464463,0.5068668668668669,0.5905505505505505,0.5895495495495495,0.5875875875875876,0.5696496496496497,0.5757757757757758,0.5591191191191192,0.42464464464464463,0.42464464464464463,0.5347347347347348,0.5310510510510511,0.526986986986987,0.5308308308308308,0.5324124124124124,0.5319119119119119,0.5269269269269269,0.5292892892892893,0.53003003003003,0.5356356356356357,0.5261461461461462,0.5323523523523523,0.5282482482482482,0.5319119119119119,0.5311711711711712,0.525965965965966,0.5048796945093241,0.5905505505505505
2,0.42582582582582584,0.583943943943944,0.6239439439439439,0.6280880880880881,0.6221221221221221,0.621941941941942,0.6202402402402403,0.6011811811811811,0.5618218218218218,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.42582582582582584,0.5755155155155155,0.6251451451451452,0.6276476476476477,0.622042042042042,0.621021021021021,0.5826026026026025,0.600940940940941,0.42582582582582584,0.585965965965966,0.5847247247247247,0.6306506506506506,0.6306106106106106,0.6089089089089089,0.5806806806806807,0.5913513513513513,0.42582582582582584,0.42582582582582584,0.5228228228228228,0.5256256256256256,0.5336936936936937,0.5281681681681681,0.5403403403403403,0.5328728728728729,0.5283083083083083,0.5271471471471472,0.527927927927928,0.5257857857857858,0.5352552552552553,0.5275475475475475,0.5337337337337338,0.5353353353353353,0.5264864864864864,0.525985985985986,0.5254105957809662,0.6306506506506506
3,0.4214214214214214,0.5558758758758758,0.5789189189189189,0.631971971971972,0.6323723723723724,0.6247247247247247,0.6233633633633634,0.6234834834834835,0.5602802802802803,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.4214214214214214,0.5626226226226226,0.5723523523523524,0.6318318318318318,0.6323123123123123,0.6253653653653654,0.6238838838838839,0.6228628628628629,0.4214214214214214,0.5494094094094094,0.6306906906906907,0.631931931931932,0.6310910910910911,0.6221021021021022,0.6218818818818819,0.618978978978979,0.4214214214214214,0.4214214214214214,0.5285885885885886,0.5343343343343343,0.5316916916916917,0.5313713713713714,0.531031031031031,0.5328328328328328,0.5374574574574574,0.5355955955955956,0.534054054054054,0.5324724724724724,0.5264864864864864,0.5255255255255256,0.5317517517517517,0.5393193193193193,0.5323123123123124,0.535995995995996,0.5257086716345976,0.6323723723723724
4,0.4322322322322322,0.5692892892892892,0.5918118118118119,0.6226826826826827,0.6245645645645646,0.6037637637637637,0.6033633633633634,0.5823223223223223,0.5636636636636637,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.4322322322322322,0.5514514514514515,0.598058058058058,0.6245245245245246,0.6220220220220221,0.6066866866866867,0.5823823823823824,0.580920920920921,0.4322322322322322,0.5725125125125126,0.6056456456456456,0.6225625625625626,0.61997997997998,0.6048048048048048,0.615955955955956,0.5823223223223223,0.4322322322322322,0.4322322322322322,0.5225825825825826,0.5274474474474474,0.5320920920920921,0.5261261261261261,0.5257857857857858,0.5250850850850851,0.5235635635635636,0.5239839839839839,0.5251251251251251,0.5316716716716716,0.5322722722722723,0.5270470470470471,0.522962962962963,0.5306906906906906,0.5201801801801802,0.5196596596596597,0.5248900752604456,0.6245645645645646
5,0.42166166166166164,0.5219219219219219,0.5786386386386386,0.5886086086086086,0.5944344344344344,0.598018018018018,0.5925725725725726,0.5912312312312312,0.56008008008008,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.42166166166166164,0.5447647647647648,0.5913713713713714,0.5872272272272272,0.5830630630630631,0.5989389389389389,0.6006406406406406,0.5890890890890891,0.42166166166166164,0.5557757757757757,0.5628628628628629,0.5978578578578578,0.6053453453453453,0.5942542542542543,0.6008008008008008,0.6007207207207207,0.42166166166166164,0.42166166166166164,0.5310710710710711,0.531991991991992,0.5247647647647647,0.5306506506506506,0.5315115115115115,0.5253653653653654,0.5323723723723723,0.5361361361361361,0.5290890890890891,0.5307707707707707,0.5304104104104104,0.5364364364364365,0.5330530530530531,0.5375975975975976,0.5338138138138138,0.535055055055055,0.5112245578912246,0.6053453453453453
6,0.4191791791791792,0.5712512512512512,0.523043043043043,0.6247247247247247,0.6252852852852853,0.6205605605605605,0.6195195195195196,0.6183183183183183,0.5678878878878879,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.4191791791791792,0.5741941941941942,0.5281281281281281,0.625025025025025,0.6252652652652653,0.618998998998999,0.617917917917918,0.6177377377377378,0.4191791791791792,0.5253853853853854,0.6236436436436437,0.6243643643643644,0.6245645645645646,0.6175375375375375,0.6171971971971972,0.6144544544544545,0.4191791791791792,0.4191791791791792,0.536956956956957,0.531971971971972,0.5293693693693694,0.5321721721721722,0.5301301301301301,0.5323523523523523,0.5322122122122123,0.5289889889889889,0.5296496496496497,0.532952952952953,0.5310710710710711,0.5390990990990991,0.5332732732732732,0.5378778778778779,0.5385385385385385,0.5323723723723723,0.5202921439958478,0.6252852852852853
7,0.424024024024024,0.5768168168168168,0.6168768768768769,0.6095895895895896,0.6131531531531531,0.6126726726726727,0.5986186186186186,0.6032432432432432,0.5765765765765766,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.424024024024024,0.5798398398398399,0.6117517517517518,0.6126926926926927,0.6102702702702703,0.6118518518518519,0.6112112112112112,0.6012412412412412,0.424024024024024,0.507007007007007,0.5700100100100101,0.6038638638638638,0.6045045045045045,0.6041041041041041,0.6038238238238238,0.6054854854854855,0.424024024024024,0.424024024024024,0.5269069069069069,0.5283483483483483,0.5310910910910911,0.5250850850850851,0.5261461461461462,0.525965965965966,0.5232032032032032,0.5244844844844845,0.5296896896896897,0.5312312312312313,0.5271271271271272,0.5214014014014015,0.5293293293293293,0.5301501501501501,0.5342742742742743,0.525025025025025,0.5183198012827643,0.6168768768768769
8,0.4203803803803804,0.5601601601601601,0.6177577577577578,0.6256856856856857,0.6212412412412412,0.6193193193193193,0.6124324324324324,0.6076276276276277,0.5654054054054054,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.4203803803803804,0.56994994994995,0.6214814814814815,0.6262662662662662,0.6233233233233233,0.6198998998998999,0.617897897897898,0.608968968968969,0.4203803803803804,0.5403603603603604,0.5470470470470471,0.6223223223223223,0.6075475475475476,0.6075075075075075,0.6022022022022022,0.6008008008008008,0.4203803803803804,0.4203803803803804,0.5322322322322323,0.5388988988988989,0.5312512512512513,0.5338538538538539,0.5406206206206207,0.5341141141141141,0.5271871871871872,0.5361561561561562,0.5352952952952953,0.5260460460460461,0.5301901901901902,0.5284284284284284,0.5345145145145145,0.534014014014014,0.5335135135135135,0.530970970970971,0.518591925258592,0.6256856856856857
9,0.42326326326326325,0.577057057057057,0.546966966966967,0.6100700700700701,0.608988988988989,0.606086086086086,0.5812012012012012,0.5956356356356356,0.5637237237237237,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.42326326326326325,0.5725125125125126,0.5576176176176176,0.6083483483483484,0.6084484484484485,0.6067667667667668,0.601941941941942,0.596056056056056,0.42326326326326325,0.5587787787787788,0.6155355355355355,0.6086686686686686,0.5821221221221221,0.5824424424424425,0.582962962962963,0.5724524524524525,0.42326326326326325,0.42326326326326325,0.5338338338338339,0.5268268268268268,0.5313713713713714,0.528008008008008,0.538938938938939,0.5293293293293293,0.5337537537537538,0.5278878878878879,0.5319319319319319,0.5243643643643644,0.5332132132132132,0.5373573573573573,0.5280480480480481,0.5296296296296297,0.5297897897897897,0.5338138138138138,0.513772290809328,0.6155355355355355
