,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
0,0.33226208664805157,0.5462304409672831,0.6122613841912088,0.6299984194721037,0.6552517429710412,0.657780587605149,0.6589747642379221,0.6584830444479567,0.6549005145496374,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.33226208664805157,0.5237518219974361,0.6065012380801854,0.6300686651563845,0.645768575593137,0.6566917794987971,0.6544439176018123,0.6611523804506261,0.33226208664805157,0.5794917724742286,0.6292257169450152,0.6248353616774669,0.6154224399838435,0.6160546511423705,0.6529687582319161,0.6541980577068296,0.33226208664805157,0.6529336353897758,0.6186186186186187,0.6094866796621182,0.6109969618741549,0.617740547565109,0.6129287181918761,0.6137716664032453,0.6163707567216339,0.6202693921992167,0.6088544685035913,0.6067119751330278,0.6169327221958801,0.6166166166166166,0.6167922308273186,0.6105754877684703,0.6190400927243033,0.6160897739845108,0.6120506471383664,0.6153521942995627,0.6136662978768241,0.6116642958748222,0.6153521942995627,0.6092408197671355,0.6097325395571009,0.5094034905600858,0.6589747642379221
1,0.34330822050120297,0.5390126969074337,0.5587166113481903,0.6207435505681119,0.5928560139086455,0.6240802205714486,0.6268549251005391,0.6243963261507122,0.63967476248178,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.34330822050120297,0.5443513689127725,0.563423072195002,0.6204625678309889,0.5929262595929262,0.6291027869975239,0.6246421860456948,0.6278032418383296,0.34330822050120297,0.4982350771824456,0.6192332683560754,0.6203571993045677,0.6234128865707813,0.6050436401313595,0.617652740459758,0.615931721194879,0.34330822050120297,0.5113007744586692,0.6025147954972516,0.6062378167641326,0.6029713924450767,0.6069051507647999,0.6079588360290115,0.6039899548671479,0.6092583811882057,0.6029713924450767,0.5998103366524419,0.6008991447587939,0.6072915020283441,0.6064134309748345,0.6075022390811865,0.59963472244174,0.6082046959239942,0.6063080624484133,0.6043060604464113,0.6042006919199902,0.6077129761340287,0.6007586533902324,0.6060622025534306,0.6079939588711518,0.6062026939219922,0.4931071422299493,0.63967476248178
2,0.3339655444918603,0.5782449115782449,0.647401787752665,0.6590274485011327,0.6728307254623044,0.6729712168308659,0.672514619883041,0.6523189856523189,0.652775582600144,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.3339655444918603,0.568059287357533,0.6492632983861054,0.6577630261840788,0.672514619883041,0.6722687599880582,0.6510896861774055,0.6635934179793829,0.3339655444918603,0.5830567409514777,0.6453997857506629,0.6675271762991061,0.6675974219833869,0.6653846829285426,0.6346873188978452,0.656603972393446,0.3339655444918603,0.6498252638603516,0.6174068805647753,0.6209191647788139,0.6168800379326695,0.6160370897213002,0.6095744867674692,0.6137541049821752,0.616107335405581,0.6229914124650967,0.6158614755105983,0.6118574715065943,0.6142107019300002,0.6150536501413695,0.6094339953989076,0.6166341780376868,0.6193737597246369,0.6122789456122789,0.6143511932985617,0.6116818572958924,0.6111198918216462,0.612559928349402,0.6188117942503908,0.6106984177159616,0.6114359974009097,0.5204366159531852,0.6729712168308659
3,0.3414993941309731,0.5491105140227948,0.5928384524875753,0.6649807702439281,0.6659290869817186,0.6707760391970918,0.6706355478285303,0.671794601619163,0.6419753086419753,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.3414993941309731,0.5550462743445199,0.5841279876367595,0.6647349103489454,0.6661398240345608,0.6694062483536167,0.6719702158298649,0.6718999701455842,0.3414993941309731,0.5370985020107827,0.6621006971884165,0.6638568392954358,0.667334000667334,0.6716541102506015,0.6715487417241803,0.6704248107756879,0.3414993941309731,0.5084382628242278,0.6100837679785048,0.6103296278734875,0.6112076989269972,0.6031996909189892,0.6106808562948913,0.6037967792353758,0.5989498270200024,0.607554923344397,0.6119452786119453,0.6113833131376991,0.6064309923959047,0.6048504644995873,0.6016191630226718,0.6093110654514163,0.6046046046046046,0.6108915933477337,0.6077656603972393,0.6042884990253411,0.6056934127109566,0.6116994187169625,0.6079412746079412,0.6092056969249952,0.6082573801872048,0.5161848007851907,0.671794601619163
4,0.3495952092443321,0.5613157016665788,0.6018474614965843,0.654145373443619,0.6546370932335844,0.646488593857015,0.6481744902797535,0.6346521960557048,0.6381644802697434,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.3495952092443321,0.5479690216532321,0.6043411832885517,0.6544263561807422,0.6549883216549883,0.6501062465974746,0.6350034244771087,0.635214161529951,0.3495952092443321,0.5550287129234498,0.5745570131535044,0.6541804962857595,0.6551288130235499,0.6506330892295804,0.6538995135486364,0.6313857717366489,0.3495952092443321,0.5123895825650212,0.597632720439738,0.608099327397573,0.6018474614965843,0.5948931387527879,0.6003723021266881,0.5977732118082996,0.602549918339392,0.6047977802363768,0.6035333579193228,0.6053246228684825,0.6006884077059516,0.5986512828618091,0.5969302635969302,0.6039899548671479,0.6006532848638112,0.6009693904430746,0.5994239853888976,0.6003371792845477,0.59963472244174,0.605640728447746,0.5946824016999456,0.605008517289219,0.6001966879159861,0.5100805809057921,0.6551288130235499
5,0.33902323376007587,0.514918427199129,0.6043060604464113,0.6202167079360061,0.6420279929051859,0.6450836801713995,0.6406933249038512,0.6535834079693729,0.644310977644311,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.33902323376007587,0.5372565548004145,0.6155102470891944,0.6196898653039004,0.6339146163707567,0.6510896861774055,0.6538643907064959,0.6482798588061746,0.33902323376007587,0.5539047819749574,0.5723091512565197,0.6223943241487101,0.6448026974342764,0.6399908680610435,0.6520731257573363,0.65059796638744,0.33902323376007587,0.505189399926242,0.6049733944470786,0.605184131499921,0.6105228035052597,0.609012521293223,0.6097149781360308,0.6078885903447308,0.6094691182410481,0.6067997822383787,0.6129462796129462,0.6109091547688039,0.609012521293223,0.6095744867674692,0.6109794004530846,0.6052895000263422,0.6070105192912211,0.6107335405581019,0.6089071527668019,0.6121735770858577,0.6085208015032576,0.6103471892945577,0.610276943610277,0.6070456421333614,0.6145970531935444,0.5013206839067789,0.6535834079693729
6,0.3321918409637708,0.5638621077217568,0.5577156103471893,0.661608977398451,0.6632597509790492,0.6729536554097958,0.6728482868833746,0.673796603621165,0.6543736719175316,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.3321918409637708,0.5656884955130569,0.5613332630876491,0.6617143459248722,0.6641378220325589,0.669055019932213,0.6731292696204977,0.6740073406740074,0.3321918409637708,0.5133554607238818,0.6579210789737105,0.6601689408706952,0.6655427357181743,0.6732346381469189,0.673059023936217,0.6729536554097958,0.3321918409637708,0.6536009693904431,0.6141580176667896,0.6133150694554204,0.6164410024059147,0.6149658430360184,0.6075900461865374,0.6103647507156279,0.6156682998788262,0.6087490999771702,0.6204801292520591,0.6167571079851781,0.6144390004039126,0.6143336318774916,0.6158087912473877,0.6163005110373532,0.6150360887202992,0.6096974167149606,0.6114184359798395,0.6129287181918761,0.6112428217691376,0.6132097009289992,0.6086086086086087,0.6132448237711395,0.6188644785136013,0.5164579784462826,0.673796603621165
7,0.3447482570289588,0.5726252568357831,0.6426953269058532,0.6485959643854381,0.6595191682910981,0.6599055195546424,0.6596245368175193,0.6596947825018,0.6491930527018246,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.3447482570289588,0.5779639288411218,0.6420631157473262,0.6503872293345978,0.6568147094462884,0.6598352738703616,0.6599757652389231,0.6574820434469557,0.3447482570289588,0.4969706548653917,0.5918725743287147,0.6358814955306183,0.6557259013399365,0.6551990587078307,0.6550585673392691,0.6597650281860808,0.3447482570289588,0.5136188820399347,0.606553922343396,0.6052543771842017,0.6015313559173209,0.6023391812865497,0.6021986899179882,0.6090476441353634,0.6055704827634653,0.606097325395571,0.6121735770858577,0.6131570166657886,0.6078885903447308,0.606553922343396,0.5998454594945823,0.6049733944470786,0.6061675710798518,0.6090476441353634,0.6026201640236728,0.5999859508631439,0.6010045132852151,0.6067997822383787,0.6036738492878844,0.6082398187661345,0.6066592908698172,0.5114139480611216,0.6599055195546424
8,0.3424301494476933,0.5621586498779482,0.6417118873259224,0.6569200779727096,0.6636285408215232,0.663242189557979,0.664787594612156,0.6646822260857349,0.6433626609065205,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.3424301494476933,0.5724847654672216,0.6458212598563475,0.6574820434469557,0.6641905062957695,0.6635231722951022,0.6625748555573117,0.6645417347171733,0.3424301494476933,0.5308641975308642,0.5792634740003161,0.6469803136469803,0.6468749451205592,0.6521082485994767,0.6630665753472771,0.6626451012415925,0.3424301494476933,0.5084207014031575,0.602093321391567,0.6017069701280228,0.6071510106597826,0.6035684807614632,0.6053948685527633,0.6071158878176423,0.6100662065574346,0.6113306288744885,0.6137189821400347,0.6015664787594612,0.6108740319266635,0.6066944137119575,0.6051490086577805,0.6102418207681366,0.6070105192912211,0.6088369070825211,0.609012521293223,0.6090827669775039,0.6078534675025903,0.606729536554098,0.6101715750838558,0.6083451872925557,0.6017069701280228,0.5117573714064941,0.664787594612156
9,0.3375129515480393,0.5675324447254272,0.5735033278892928,0.64785838470049,0.6486310872275785,0.6596596596596597,0.6571659378676923,0.6575874119733769,0.6482447359640342,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.3375129515480393,0.5660924081976714,0.5764185237869448,0.6472612963841033,0.6501764922817554,0.6576927804997981,0.6595894139753788,0.6577279033419384,0.3375129515480393,0.5425601039636128,0.5885007814832376,0.6492984212282458,0.6344414590028625,0.6352844072142317,0.6356356356356356,0.6286813128918393,0.3375129515480393,0.6478232618583496,0.605184131499921,0.6063783081326941,0.6080290817132923,0.6118574715065943,0.6087315385561,0.6134028765607713,0.6106632948738212,0.6115062430851904,0.6035333579193228,0.6117169801380328,0.6096096096096096,0.6110847689795058,0.6036036036036037,0.6118925943487347,0.6101364522417154,0.609188135503925,0.6084856786611172,0.6085208015032576,0.6093637497146269,0.6134028765607713,0.6146321760356848,0.6140350877192983,0.6088720299246615,0.5087055866782962,0.6596596596596597
