,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
0,0.4277858041664725,0.586615090646409,0.5981730903667801,0.6241785897376148,0.6230600736356434,0.6157897189728294,0.5857762035699305,0.5870811390222305,0.5690916717155241,0.5627534138043528,0.5627534138043528,0.5627534138043528,0.5627534138043528,0.4277858041664725,0.4277858041664725,0.4277858041664725,0.4277858041664725,0.4277858041664725,0.5834459616908235,0.6032996225008156,0.6334063475788787,0.6335927669292073,0.6082397352845226,0.6083329449596868,0.596495316213823,0.4277858041664725,0.5889453325255162,0.595842848487673,0.6323810411520716,0.6266020412918861,0.6130866383930652,0.6005965419210514,0.5970545742648087,0.5550170107657175,0.5627534138043528,0.5199701729039474,0.49545602833574126,0.5023535442978981,0.508598592533905,0.5086918022090693,0.5113016731136693,0.49601528638672693,0.48184741576175605,0.4962017057370555,0.5548064259440499,0.6323810411520716
1,0.46082863401221047,0.5669012443491634,0.6075406627207904,0.6041851144148762,0.5653166798713707,0.5847042923055413,0.5732395022603346,0.5747308570629631,0.5346506967423219,0.5855431793820198,0.5855431793820198,0.5855431793820198,0.5855431793820198,0.46082863401221047,0.46082863401221047,0.46082863401221047,0.46082863401221047,0.46082863401221047,0.5732395022603346,0.6134128722561402,0.6044647434403692,0.5897376147644126,0.6029733886377406,0.5847042923055413,0.5943980985226266,0.46082863401221047,0.4446101505336254,0.6075406627207904,0.6012956144847835,0.539311180500536,0.5855431793820198,0.5855431793820198,0.5855431793820198,0.5868481148343198,0.5855431793820198,0.4911217784406021,0.5042643426387659,0.498019294402759,0.4862748753320595,0.491401407466095,0.5094840844479657,0.49503658479750196,0.4944773267465163,0.4855291979307452,0.5496367411826236,0.6075406627207904
2,0.46306566621615325,0.5994314209814979,0.6270214848301253,0.6080067110966119,0.5881530502866198,0.5806962762734772,0.5749172764132917,0.5769678892669059,0.5731462925851704,0.5946777275481195,0.5946777275481195,0.5946777275481195,0.5946777275481195,0.46306566621615325,0.46306566621615325,0.46306566621615325,0.46306566621615325,0.46306566621615325,0.6030665983129049,0.6289788880085753,0.621615323670597,0.6152770657594259,0.612014727128676,0.5851703406813628,0.5946777275481195,0.46306566621615325,0.5765950505662488,0.6270214848301253,0.6203103882182971,0.6025073402619192,0.5946777275481195,0.5946777275481195,0.5946777275481195,0.606422146618819,0.5946777275481195,0.5062217458172158,0.499324229855059,0.5022137297851517,0.5146106165820012,0.5021205201099874,0.5117211166519084,0.4959686815491448,0.4995106492053875,0.490748939739945,0.5665560233300366,0.6270214848301253
3,0.4599431420981498,0.6061891224309083,0.6223143962343292,0.6121545416414224,0.6009693806217086,0.5848441068182877,0.5628466234795172,0.6006897515962157,0.5454164142237964,0.5954700097870159,0.5954700097870159,0.5954700097870159,0.5954700097870159,0.4599431420981498,0.4599431420981498,0.4599431420981498,0.4599431420981498,0.4599431420981498,0.6050706063289369,0.6186792189029221,0.5890385422006804,0.558186139721303,0.6032064128256514,0.6047909773034441,0.5830731229901663,0.4599431420981498,0.5973342032903015,0.6233397026611363,0.5907163163536375,0.5924873001817589,0.5954700097870159,0.5954700097870159,0.5954700097870159,0.5893181712261732,0.5954700097870159,0.5236985599105187,0.5100899473365336,0.5027263829985552,0.5095306892855478,0.49023628652654144,0.49853194761616254,0.5038448991005267,0.5162417858973761,0.4994640443678054,0.5648903319127488,0.6233397026611363
4,0.4627860371906604,0.6059560982429977,0.6242251945751969,0.6165820012117258,0.6007363564337979,0.5789252924453558,0.5749172764132917,0.5973808081278836,0.5157291326839726,0.5866616954839913,0.5866616954839913,0.5866616954839913,0.5866616954839913,0.4627860371906604,0.4627860371906604,0.4627860371906604,0.4627860371906604,0.4627860371906604,0.6032530176632335,0.6200307591928043,0.5965419210514051,0.570722841030899,0.6035326466887263,0.602786969287412,0.5831197278277486,0.4627860371906604,0.602134501561262,0.6251572913268397,0.5985925339050193,0.5887123083376055,0.5866616954839913,0.5866616954839913,0.5866616954839913,0.5854499697068556,0.5866616954839913,0.4757421820384956,0.5116279069767442,0.49643472992496623,0.505942116791723,0.5049168103649159,0.4985785524537447,0.49736682667660903,0.516195181059794,0.49783287505243046,0.562389205629174,0.6251572913268397
5,0.4314675863354616,0.5863820664584984,0.6286992589830824,0.626555436454304,0.5866616954839913,0.6122943561541688,0.5892715663885911,0.5957962436500909,0.5424803094561216,0.561495083189635,0.5618679218902922,0.5618679218902922,0.5618679218902922,0.4314675863354616,0.4314675863354616,0.4314675863354616,0.4314675863354616,0.4314675863354616,0.592533905019341,0.6250640816516755,0.6273011138556183,0.6135060819313045,0.6019480822109335,0.6177005173136971,0.5904832921657268,0.4314675863354616,0.5487253576921285,0.6286992589830824,0.6263690171039754,0.5531062124248497,0.5667148249988349,0.5979400661788694,0.5915085985925339,0.6039986950645477,0.5618679218902922,0.5141445682061798,0.5081791489956657,0.4981125040779233,0.505942116791723,0.49643472992496623,0.5150766649578227,0.5010952136831803,0.5047303910145873,0.49270634291839494,0.5512213056604164,0.6286992589830824
6,0.4602693759612248,0.6032530176632335,0.573332711935499,0.5827468891270914,0.5761290021904274,0.5724006151838561,0.5697907442792561,0.5661555669478492,0.569045066877942,0.5888055180127697,0.5888055180127697,0.5888055180127697,0.5888055180127697,0.4602693759612248,0.4602693759612248,0.4602693759612248,0.4602693759612248,0.4602693759612248,0.6045579531155334,0.5709092603812276,0.568765437852449,0.5655030992216992,0.5844246632800485,0.5860092277578413,0.5798573891969987,0.4602693759612248,0.5915085985925339,0.573332711935499,0.568765437852449,0.5637321153935778,0.5888055180127697,0.5888055180127697,0.5888055180127697,0.5947709372232838,0.5888055180127697,0.49419769772102345,0.49410448804585916,0.5017476814093302,0.5122803747028941,0.48925758493731647,0.4955958428484877,0.4959686815491448,0.4979260847275947,0.5086451973714872,0.5547045857434075,0.6032530176632335
7,0.4615277065759426,0.5420608659178823,0.5609824299762315,0.5612620590017244,0.5491448012303677,0.5573472526448245,0.5378664305354895,0.5327398984014541,0.5488651722048749,0.5916484131052804,0.5916484131052804,0.5916484131052804,0.5916484131052804,0.4615277065759426,0.4615277065759426,0.4615277065759426,0.4615277065759426,0.4615277065759426,0.5362818660576968,0.5048702055273337,0.5655497040592814,0.5687188330148669,0.5569744139441674,0.5761756070280095,0.5610756396513958,0.4615277065759426,0.5546441720650603,0.56247378477886,0.5689052523651955,0.5618213170527101,0.5916484131052804,0.5916484131052804,0.5916484131052804,0.47131472246819217,0.5916484131052804,0.47998322225847045,0.49014307685137715,0.49750664118935545,0.4921004800298271,0.4993708346926411,0.5005825604697768,0.498345528265834,0.5072004474064408,0.4894906091252272,0.5411771001089173,0.5916484131052804
8,0.4252225380994547,0.576035792515263,0.5710024700563918,0.6244116139255255,0.6238523558745398,0.6223610010719113,0.6158363238104115,0.6110826303770331,0.5643845831197278,0.5646642121452207,0.5640117444190706,0.5640117444190706,0.5640117444190706,0.4252225380994547,0.4252225380994547,0.4252225380994547,0.4252225380994547,0.4252225380994547,0.5773407279675631,0.5685790185021206,0.6200307591928043,0.5976604371533765,0.6135992916064688,0.5985925339050193,0.6069814046698048,0.4252225380994547,0.5464883254881857,0.5753833247891131,0.6215221139954328,0.6226406300974041,0.6101505336253903,0.6081931304469403,0.597474017803048,0.5791117117956844,0.5640117444190706,0.5105093908747728,0.5005359556321947,0.5024933588106445,0.50892482639698,0.5032390362119588,0.5056624877662301,0.490748939739945,0.5003495362818661,0.5025865684858088,0.5534065547114901,0.6244116139255255
9,0.4276459896537261,0.5773407279675631,0.5667148249988349,0.6233863074987184,0.6231998881483898,0.6210560656196114,0.6147178077084401,0.6094980658992404,0.5616815025399636,0.5586055832595423,0.5580463252085567,0.5580463252085567,0.5580463252085567,0.4276459896537261,0.4276459896537261,0.4276459896537261,0.4276459896537261,0.4276459896537261,0.5778999860185488,0.5642913734445636,0.6195647108169828,0.5949573565736124,0.6104301626508831,0.5975672274782122,0.6051172111665191,0.4276459896537261,0.5491914060679498,0.5712820990818847,0.6219881623712541,0.6202171785431327,0.607727082071119,0.6063289369436548,0.5958894533252551,0.5798573891969987,0.5580463252085567,0.4882322785105094,0.49205387519224497,0.5036118749126159,0.48804585916018084,0.505289649065573,0.504637181339423,0.5024001491354803,0.49512979447266625,0.501002004008016,0.5521016192591902,0.6233863074987184
