,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
0,0.5006279006279006,0.5442351442351442,0.5558467558467558,0.5565383565383566,0.5442351442351442,0.5413231413231413,0.540995540995541,0.5342979342979343,0.4971698971698972,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5006279006279006,0.5245791245791246,0.5455819455819456,0.556975156975157,0.5382655382655382,0.5377923377923378,0.532041132041132,0.5312403312403312,0.5006279006279006,0.5673855673855673,0.5665119665119666,0.5400491400491401,0.5128219128219128,0.5031031031031031,0.5313495313495313,0.5381563381563381,0.5006279006279006,0.5006279006279006,0.5041587041587041,0.49833469833469834,0.5045227045227045,0.5021203021203021,0.5011375011375011,0.5004823004823005,0.49982709982709983,0.49982709982709983,0.5032851032851032,0.5073619073619073,0.4965510965510965,0.49556829556829557,0.4964782964782965,0.5004095004095004,0.5017199017199018,0.4987714987714988,0.49611429611429614,0.4960778960778961,0.4996450996450996,0.49516789516789517,0.4946946946946947,0.5312457238383165,0.5673855673855673
1,0.505068705068705,0.5443807443807444,0.5188279188279188,0.5407407407407407,0.5419055419055419,0.5187915187915187,0.5213395213395213,0.506925106925107,0.4778050778050778,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.505068705068705,0.5551551551551551,0.5083083083083083,0.5401947401947402,0.4853034853034853,0.5196651196651196,0.5091091091091091,0.5093275093275094,0.505068705068705,0.5125671125671125,0.543033943033943,0.5419055419055419,0.5357903357903357,0.5265811265811265,0.525962325962326,0.5052507052507053,0.505068705068705,0.505068705068705,0.5004823004823005,0.49644189644189646,0.5000819000819001,0.5017563017563017,0.5007735007735008,0.4977158977158977,0.49855309855309854,0.5004095004095004,0.49644189644189646,0.4995722995722996,0.49625989625989625,0.5043771043771044,0.5012467012467012,0.5013923013923014,0.4971698971698972,0.4990990990990991,0.49960869960869964,0.5028483028483028,0.49880789880789883,0.4969150969150969,0.4998998998998999,0.5190449708968228,0.5551551551551551
2,0.5030849030849031,0.5784693784693785,0.5892073892073892,0.5836381836381836,0.5627081627081627,0.5623805623805623,0.5602693602693603,0.5306033306033306,0.48823368823368823,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5030849030849031,0.5718081718081718,0.5886613886613886,0.5831649831649832,0.5625989625989626,0.5606697606697607,0.5276185276185276,0.5338065338065338,0.5030849030849031,0.5686413686413686,0.5805077805077805,0.5812721812721813,0.5809081809081809,0.5447629447629447,0.5353717353717353,0.5352989352989354,0.5030849030849031,0.5030849030849031,0.49795249795249796,0.5047957047957048,0.4983892983892984,0.4999908999909,0.5013013013013013,0.4971880971880972,0.4992992992992993,0.4947128947128947,0.4966056966056966,0.5034489034489035,0.49547729547729547,0.5070889070889071,0.49915369915369917,0.49704249704249703,0.493984893984894,0.5002457002457003,0.4938392938392938,0.49413049413049415,0.49944489944489945,0.4982800982800983,0.49842569842569845,0.5491120750380009,0.5892073892073892
3,0.5011011011011011,0.5494039494039494,0.5541723541723542,0.5809263809263809,0.5816179816179816,0.5623987623987624,0.5582127582127582,0.5564291564291565,0.48268268268268266,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5011011011011011,0.5570479570479571,0.5513695513695513,0.5805623805623805,0.5795795795795796,0.5656019656019656,0.5601419601419602,0.5584311584311584,0.5011011011011011,0.5516607516607517,0.5818727818727819,0.5813267813267813,0.5761943761943762,0.5577395577395577,0.5573027573027574,0.5542451542451542,0.5011011011011011,0.5011011011011011,0.4995722995722996,0.49684229684229686,0.5038675038675039,0.4937846937846938,0.49753389753389754,0.5027027027027027,0.502993902993903,0.4993902993902994,0.4982254982254982,0.4973882973882974,0.5036855036855037,0.5034671034671034,0.5015743015743016,0.502047502047502,0.503940303940304,0.5098007098007098,0.49895349895349894,0.49968149968149966,0.5002639002639002,0.5015015015015015,0.5016835016835017,0.5497935646083794,0.5818727818727819
4,0.5112931112931113,0.5665483665483666,0.5624351624351625,0.5738647738647739,0.5725543725543726,0.5494039494039494,0.5377559377559378,0.5194103194103195,0.49025389025389027,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5112931112931113,0.5505323505323505,0.5691327691327691,0.5743015743015742,0.5700791700791701,0.551005551005551,0.5213031213031213,0.518063518063518,0.5112931112931113,0.5689143689143689,0.5617435617435618,0.5712439712439712,0.5644371644371644,0.5453635453635454,0.5597779597779597,0.5232323232323233,0.5112931112931113,0.5112931112931113,0.5043771043771044,0.5081627081627081,0.4948766948766949,0.49604149604149606,0.5007735007735008,0.49986349986349987,0.5021931021931022,0.4970970970970971,0.5068159068159068,0.5047047047047047,0.49593229593229593,0.5051415051415051,0.5006643006643007,0.5014287014287014,0.500919100919101,0.5027027027027027,0.5049595049595049,0.492001092001092,0.49076349076349074,0.49826189826189826,0.5071799071799071,0.5436230843638251,0.5743015743015742
5,0.4975702975702976,0.5188279188279188,0.5425243425243426,0.5444535444535444,0.5388115388115388,0.5397943397943398,0.5337155337155337,0.5368459368459368,0.48603148603148605,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.4975702975702976,0.5375011375011375,0.5529347529347529,0.5435799435799435,0.5316771316771317,0.5398671398671399,0.5398307398307398,0.5267267267267267,0.4975702975702976,0.5438711438711439,0.5126035126035126,0.5574847574847575,0.5512603512603512,0.5372827372827372,0.5405223405223405,0.5416143416143416,0.4975702975702976,0.4975702975702976,0.4973882973882974,0.4992446992446992,0.49807989807989805,0.501028301028301,0.4962234962234962,0.5019383019383019,0.4972062972062972,0.4967694967694968,0.4981162981162981,0.494949494949495,0.49713349713349714,0.5008099008099008,0.5038311038311039,0.4965510965510965,0.5024115024115025,0.5018291018291018,0.5004823004823005,0.5033215033215033,0.5020839020839021,0.5030667030667031,0.502993902993903,0.529096773541218,0.5574847574847575
6,0.500919100919101,0.5640731640731641,0.4964782964782965,0.5721903721903722,0.5722995722995723,0.5565019565019566,0.5525707525707526,0.5496223496223496,0.48887068887068885,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.500919100919101,0.5674583674583674,0.49866229866229866,0.572081172081172,0.5703703703703704,0.5565019565019566,0.5530803530803531,0.5521339521339521,0.500919100919101,0.5260715260715261,0.572081172081172,0.572081172081172,0.568987168987169,0.5512239512239512,0.5508235508235508,0.5483483483483483,0.500919100919101,0.500919100919101,0.49666029666029665,0.5031759031759032,0.499026299026299,0.4952770952770953,0.5014287014287014,0.5005187005187005,0.4963690963690964,0.5004823004823005,0.5012831012831013,0.5005915005915006,0.5023023023023023,0.49465829465829464,0.4951314951314951,0.502957502957503,0.4962962962962963,0.5073255073255073,0.49928109928109926,0.4981162981162981,0.5020839020839021,0.4985894985894986,0.5022659022659023,0.5413743710040007,0.5722995722995723
7,0.5033215033215033,0.5754299754299754,0.5810719810719811,0.5691327691327691,0.5632359632359633,0.5610519610519611,0.5363363363363364,0.54001274001274,0.5031759031759032,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5033215033215033,0.5768495768495768,0.5760851760851761,0.5702975702975703,0.5611611611611612,0.5605423605423605,0.5585767585767586,0.5392483392483393,0.5033215033215033,0.5103467103467103,0.5756119756119756,0.5678587678587679,0.5437619437619438,0.5430703430703431,0.5427063427063427,0.5433979433979435,0.5033215033215033,0.5033215033215033,0.49840749840749843,0.5022295022295022,0.5046683046683047,0.4951314951314951,0.4957502957502958,0.5008827008827009,0.494003094003094,0.5048867048867048,0.5034307034307034,0.49342069342069345,0.49815269815269814,0.503940303940304,0.4992446992446992,0.49695149695149693,0.5003003003003003,0.5025571025571025,0.4936026936026936,0.5007007007007007,0.4962962962962963,0.49906269906269907,0.4993174993174993,0.5450211153914858,0.5810719810719811
8,0.5018473018473019,0.5636181636181636,0.5789061789061789,0.578942578942579,0.5673673673673674,0.5643825643825644,0.5473837473837474,0.537956137956138,0.48666848666848667,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5018473018473019,0.5692965692965692,0.5797797797797798,0.578978978978979,0.5695877695877696,0.5647101647101647,0.5621985621985622,0.5419237419237419,0.5018473018473019,0.5200837200837201,0.5623805623805623,0.579015379015379,0.5495677495677496,0.5458549458549459,0.5316589316589316,0.5299481299481299,0.5018473018473019,0.5018473018473019,0.5005005005005005,0.5005369005369006,0.49737009737009735,0.5036673036673036,0.493002093002093,0.49904449904449905,0.49777049777049776,0.493984893984894,0.5036309036309037,0.4982800982800983,0.49966329966329964,0.4935844935844936,0.5007553007553007,0.500973700973701,0.4974064974064974,0.49373009373009374,0.5034489034489035,0.5035945035945036,0.49274729274729273,0.5009009009009009,0.4991900991900992,0.5451646933128415,0.5797797797797798
9,0.5056693056693057,0.5736281736281736,0.5142597142597143,0.5581581581581582,0.5573937573937574,0.548002548002548,0.5161161161161161,0.5305669305669306,0.4836108836108836,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5056693056693057,0.5685321685321685,0.5350441350441351,0.5571389571389571,0.5554645554645554,0.5481481481481482,0.538975338975339,0.5324233324233324,0.5056693056693057,0.5565201565201565,0.573992173992174,0.5566293566293566,0.5181181181181181,0.5181545181545182,0.5187005187005187,0.5076349076349076,0.5056693056693057,0.5056693056693057,0.5025389025389025,0.5070889070889071,0.4994084994084994,0.5006461006461006,0.503048503048503,0.5050869050869051,0.5021385021385021,0.5000273000273,0.5016289016289016,0.4928200928200928,0.4976612976612977,0.5040677040677041,0.49882609882609885,0.4973336973336973,0.4986804986804987,0.49762489762489764,0.4931112931112931,0.5014105014105014,0.49522249522249523,0.49314769314769313,0.49347529347529345,0.5331688590947851,0.573992173992174
